id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,2.87,0.36,7.7,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,2.99,0.49,10,,,True,2.85,0.01,0.2,,,True,-0.1200000000000001,0.6080296045424104,False,,,,,0.020000000000000018,0.3601388621073821,False,,
QXZnSEhTUk9j,2.41,0.1,2.6,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.39,0.11,2.7,,,True,2.51,0.01,0.2,,,True,0.020000000000000018,0.14866068747318506,False,,,,,-0.09999999999999964,0.1004987562112089,False,,
Qmx0MDB0MDk=,889,148,10.1,0.03,0.005,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.03,0.005,True,-197899,2931.738051054357,True,-2.7,0.5099019513592785,True
Qmx0MTBMdHI=,718,132,11.2,0.024,0.004,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,True,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.024,0.004,True,-75960,1923.5345070988458,True,0.20000000000000018,0.4123105625617661,False
Qmx0NDB0NDk=,2820,324,7,0.095,0.011,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.095,0.011,True,-352093,3923.4010755975482,True,-0.6999999999999993,1.104536101718726,False
Qmx0NTB0NTk=,1944,284,8.9,0.066,0.01,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.066,0.01,True,-448865,4120.798102309794,True,-6.3999999999999995,1.004987562112089,True
Qmx0NjB0Njk=,2159,317,8.9,0.073,0.011,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.073,0.011,True,-438340,4336.601664898449,True,-5.3999999999999995,1.104536101718726,True
Qmx0NzB0Nzk=,879,190,13.1,0.03,0.006,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.03,0.006,True,-244312,3246.56449188985,True,-4.1,0.6082762530298219,True
Qmx0ODB0ODk=,521,150,17.6,0.018,0.005,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.018,0.005,True,-163611,2909.868725561344,True,-2.9000000000000004,0.5099019513592785,True
Qmx0OTB0OTk=,417,122,17.7,0.014,0.004,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.014,0.004,True,-127545,2844.6173732155967,True,-2.3,0.4123105625617661,True
Qmx0QmYzOQ==,19320,549,1.7,0.651,0.018,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.651,0.018,True,-1394062,6807.174597437618,True,24.400000000000013,1.8110770276274832,True
QnRSVlZFdGM=,7,14,121.6,0,0,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,56,65,70.1,0.002,0.002,False,1902,346,11.1,0.001,0.001,True,-49,66.49060083951716,False,-0.875,0.28905172690901126,False,-0.002,0.002,False,-1895,346.2831211595506,True,-0.1,0.1,False
R1IxNWt0MTlr,4990,469,5.7,0.226,0.021,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.226,0.021,True,-437549,4895.517337319929,True,1.2000000000000028,2.1095023109728985,False
R1Ixa3QxNGs=,10249,588,3.5,0.465,0.024,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.465,0.024,True,-609749,5166.568784019042,True,16.5,2.4083189157584592,True
