id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
RXJuMnB0NXQ1,717,187,15.8546459623643,0,0,ern2pt5t5,Ern2pt5t5,MdEWrk,economic__special_variable,economic,True,826,0,,0,0,False,128242,0,,0,0,False,-109,187,False,-0.13196125907990314,0.22639225181598063,False,0,0,-127525,187,True,0,0
RXJuMzB0MzU=,2126,413,11.8092111847241,0,0,ern30t35,Ern30t35,MdEWrk,economic__special_variable,economic,True,2112,0,,0,0,False,257513,0,,0,0,False,14,413,False,0.006628787878787879,0.19554924242424243,False,0,0,-255387,413,True,0,0
RXJuMzV0NDA=,1381,303,13.3377645818523,0,0,ern35t40,Ern35t40,MdEWrk,economic__special_variable,economic,True,1985,0,,0,0,False,217597,0,,0,0,False,-604,303,False,-0.30428211586901766,0.1526448362720403,False,0,0,-216216,303,True,0,0
RXJuNDB0NDU=,1765,372,12.8124542566107,0,0,ern40t45,Ern40t45,MdEWrk,economic__special_variable,economic,True,1705,0,,0,0,False,235829,0,,0,0,False,60,372,False,0.03519061583577713,0.2181818181818182,False,0,0,-234064,372,True,0,0
RXJuNDV0NTA=,889,237,16.2061809143158,0,0,ern45t50,Ern45t50,MdEWrk,economic__special_variable,economic,True,1182,0,,0,0,False,155389,0,,0,0,False,-293,237,False,-0.2478849407783418,0.20050761421319796,False,0,0,-154500,237,True,0,0
RXJuNTB0NTU=,1033,278,16.3598219251038,0,0,ern50t55,Ern50t55,MdEWrk,economic__special_variable,economic,True,1097,0,,0,0,False,213254,0,,0,0,False,-64,278,False,-0.05834092980856882,0.2534184138559708,False,0,0,-212221,278,True,0,0
RXJuNTV0NjU=,1774,323,11.0683530770364,0,0,ern55t65,Ern55t65,MdEWrk,economic__special_variable,economic,True,1413,0,,0,0,False,294509,0,,0,0,False,361,323,False,0.25548478414720455,0.22859164897381462,False,0,0,-292735,323,True,0,0
RXJuNXQ3cHQ1,1077,334,18.8523225327587,0,0,ern5t7pt5,Ern5t7pt5,MdEWrk,economic__special_variable,economic,True,698,0,,0,0,False,149059,0,,0,0,False,379,334,False,0.5429799426934098,0.4785100286532951,False,0,0,-147982,334,True,0,0
RXJuNjV0NzU=,1052,282,16.2954915806627,0,0,ern65t75,Ern65t75,MdEWrk,economic__special_variable,economic,True,862,0,,0,0,False,221820,0,,0,0,False,190,282,False,0.22041763341067286,0.3271461716937355,False,0,0,-220768,282,True,0,0
RXJuNzV0MTAw,1352,295,13.2641499253611,0,0,ern75t100,Ern75t100,MdEWrk,economic__special_variable,economic,True,1040,0,,0,0,False,391186,0,,0,0,False,312,295,False,0.3,0.2836538461538462,False,0,0,-389834,295,True,0,0
RXJuVTJwdDVr,861,243,17.1568367876471,0,0,ernu2pt5k,ErnU2pt5k,MdEWrk,economic__special_variable,economic,True,734,0,,0,0,False,175652,0,,0,0,False,127,243,False,0.17302452316076294,0.3310626702997275,False,0,0,-174791,243,True,0,0
RjE2cGw=,24392,912,2.2729062595639,1,0,f16pl,F16pl,F16pl,employment_status,economic,True,23569,934,2.40901673815265,1,0,True,3642664,1274,0,1,0,True,823,1305.4118124178285,False,0.03491874920446349,0.056385166983473164,False,0,0,-3618272,1566.7865202381593,True,0,0
RjE2cGxDTEZF,10771,693,3.91121154716072,0.441579206297147,0.0231212234255364,f16plclfe,F16plCLFE,F16pl,employment_status,economic,True,11323,723,3.88160096980968,0.480419194704909,0.0240532061056059,True,1986266,7118,0.2,0.545,0.002,True,-552,1001.4878930870807,False,-0.04875033118431511,0.08622690264114213,False,-0.03883998840776204,0.03336386813084374,False,-1975495,7151.655262944377,True,-10.342079370285312,2.3207562833989552,True
RjE2cGxDdkxG,11811,718,3.69548864730962,0.484216136438176,0.0232098668920239,f16plcvlf,F16plCvLF,F16pl,employment_status,economic,True,11968,751,3.81463030086309,0.507785650642793,0.0247059622330276,True,2130364,7693,0.2,0.585,0.002,True,-157,1039.0019249260322,False,-0.01311831550802139,0.08622187281311175,False,-0.023569514204617004,0.03389811928419117,False,-2118553,7726.433394522986,True,-10.0783863561824,2.3295877771517155,True
RjE2cGxMRg==,11811,718,3.69548864730962,0.484216136438176,0.0232098668920239,f16pllf,F16plLF,F16pl,employment_status,economic,True,11968,751,3.81463030086309,0.507785650642793,0.0247059622330276,True,2130876,7736,0.2,0.585,0.002,True,-157,1039.0019249260322,False,-0.01311831550802139,0.08622187281311175,False,-0.023569514204617004,0.03389811928419117,False,-2119065,7769.248354892512,True,-10.0783863561824,2.3295877771517155,True
RmFtMg==,13149,516,2.38556400905127,1,0,fam2,Fam2,Fam2,income_and_benefits,economic,True,12552,503,2.43606657096751,1,0,True,1887978,7339,0.2,1,0,True,597,720.6004440742456,False,0.047562141491395794,0.058755490157238646,False,0,0,-1874829,7357.117438236255,True,0,0
RmFtQndQdg==,3190,402,7.6607178588103,0.242604000304206,0.0290525397874219,fambwpv,FamBwPv,FamPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,2158,356,10.0284232558009,0.171924792861695,0.027512494402322,True,294980,3717,0.8,0.156,0.002,True,1032,536.9729974589039,False,0.4782205746061168,0.3068688960516456,False,0.070679207442511,0.04001234080052718,False,-291790,3738.6753001564607,True,8.660400030420602,2.9121299217235013,False
RmFtSTEwdDE0,1018,288,17.1980341691498,0.0774203361472355,0.0216910684045204,fami10t14,FamI10t14,Fam2,income_and_benefits,economic,True,,0,,,,False,77738,2003,1.6,0.041,0.001,True,,,,,,,-76720,2023.5990215455236,True,3.642033614723549,2.1714107131760754,False
RmFtSTE1dDI0,1543,301,11.8586340508267,0.117347326792912,0.0224235040321386,fami15t24,FamI15t24,Fam2,income_and_benefits,economic,True,,0,,,,False,168362,3233,1.2,0.089,0.002,True,,,,,,,-166819,3246.981675340962,True,2.8347326792912,2.2512519474268893,False
RmFtSTIwMHBs,391,123,19.1232829857197,0.0297361016046848,0.00928125351187375,fami200pl,FamI200pl,Fam2,income_and_benefits,economic,True,,0,,,,False,222929,3638,1,0.118,0.002,True,,,,,,,-222538,3640.0787079402553,True,-8.826389839531519,0.9494296538010008,True
RmFtSTI1dDM0,1453,279,11.6727366291731,0.110502699825082,0.020770500579719,fami25t34,FamI25t34,Fam2,income_and_benefits,economic,True,,0,,,,False,160633,3131,1.2,0.085,0.002,True,,,,,,,-159180,3143.4061143924755,True,2.5502699825081994,2.0866568820294997,False
RmFtSTM1dDQ5,1482,311,12.7569332496544,0.112708190736938,0.0232347594479308,fami35t49,FamI35t49,Fam2,income_and_benefits,economic,True,,0,,,,False,210893,3279,0.9,0.112,0.002,True,,,,,,,-209411,3293.7155311289407,True,0.07081907369379792,2.3320678519357227,False
RmFtSTUwdDc0,2627,371,8.58515092857316,0.19978705604989,0.0271039190521768,fami50t74,FamI50t74,Fam2,income_and_benefits,economic,True,,0,,,,False,287074,3475,0.7,0.152,0.002,True,,,,,,,-284447,3494.7483457324934,True,4.778705604989,2.717760894536075,False
RmFtSTc1dDk5,1414,295,12.682553535423,0.107536694805689,0.0220347040369924,fami75t99,FamI75t99,Fam2,income_and_benefits,economic,True,,0,,,,False,214732,3170,0.9,0.114,0.002,True,,,,,,,-213318,3183.696750634394,True,-0.6463305194310998,2.212528377214288,False
RmFtSVUxMA==,1237,275,13.5144100468581,0.0940755951022891,0.0205857242721153,famiu10,FamIU10,Fam2,income_and_benefits,economic,True,,0,,,,False,112405,2509,1.4,0.06,0.001,True,,,,,,,-111168,2524.0257526419973,True,3.4075595102289107,2.060999863676747,False
RmFtUHZV,13149,516,2.38556400905127,1,0,fampvu,FamPvU,FamPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,12552,503,2.43606657096751,1,0,True,1887978,7339,0.2,1,0,True,597,720.6004440742456,False,0.047562141491395794,0.058755490157238646,False,0,0,-1874829,7357.117438236255,True,0,0
RkYxMHQxMnA1,112,97,52.6487190620929,0,0,ff10t12p5,FF10t12p5,MdEFFTWrk,economic__special_variable,economic,False,257,0,,0,0,False,22815,0,,0,0,False,-145,97,False,-0.5642023346303502,0.377431906614786,False,0,0,-22703,97,True,0,0
RkYxMnA1dDE1,109,71,39.5973341513064,0,0,ff12p5t15,FF12p5t15,MdEFFTWrk,economic__special_variable,economic,False,152,0,,0,0,False,23183,0,,0,0,False,-43,71,False,-0.28289473684210525,0.4671052631578947,False,0,0,-23074,71,True,0,0
