id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
R3Z0V3Jrcg==,2726,403,8.98697000849637,0.202751952398661,0.0275243238822707,gvtwrkr,GvtWrkr,CvEm16pl4,class_of_worker,economic,True,2408,395,9.97182643468075,0.169196177627881,0.0258400614155685,True,531808,5765,0.7,0.131,0.001,True,318,564.2995658336093,False,0.13205980066445183,0.2499863077854681,False,0.033555774770780006,0.03775310820497419,False,-529082,5779.0686100789635,True,7.175195239866099,2.754248364211436,False
SEgy,10133,275,1.64979031165139,1,0,hh2,HH2,HH2,income_and_benefits,economic,True,10462,314,1.82452168769418,1,0,True,3154103,5930,0.1,1,0,True,-329,417.39789170526484,False,-0.03144714203785127,0.039191473269675,False,0,0,-3143970,5936.373050946175,True,0,0
SEg1,10133,275,1.64979031165139,0,0,hh5,HH5,MnHHInc,economic__special_variable,economic,True,10462,314,1.82452168769418,0,0,True,3154103,5930,0.1,0,0,True,-329,417.39789170526484,False,-0.03144714203785127,0.039191473269675,False,0,0,-3143970,5936.373050946175,True,0,0
SEhJMTB0MTQ=,600,162,16.4133738601824,0.0592124740945426,0.0159064006643747,hhi10t14,HHI10t14,HH2,income_and_benefits,economic,True,,0,,,,False,196924,3003,0.9,0.062,0.001,True,,,,,,,-196324,3007.366455887942,True,-0.2787525905457402,1.5937803553050207,False
SEhJMTV0MjQ=,762,159,12.684584639686,0.0751998421000691,0.0155580202575066,hhi15t24,HHI15t24,HH2,income_and_benefits,economic,True,,0,,,,False,297771,4297,0.9,0.094,0.001,True,,,,,,,-297009,4299.940697265487,True,-1.8800157899930907,1.5590124897927715,False
SEhJMjAwcGw=,406,128,19.1654064413733,0.0400671074706405,0.0125851055628699,hhi200pl,HHI200pl,HH2,income_and_benefits,economic,True,,0,,,,False,320979,4365,0.8,0.102,0.001,True,,,,,,,-320573,4366.876343566417,True,-6.193289252935949,1.2624772553538492,True
SEhJMjV0MzQ=,1246,229,11.1725302121805,0.122964571203,0.0223516803293055,hhi25t34,HHI25t34,HH2,income_and_benefits,economic,True,,0,,,,False,258598,4053,1,0.082,0.001,True,,,,,,,-257352,4059.4642503660502,True,4.096457120299998,2.2374038829488567,False
SEhJMzV0NDk=,1417,221,9.4810518390452,0.139840126319945,0.0214771962548804,hhi35t49,HHI35t49,HH2,income_and_benefits,economic,True,,0,,,,False,332258,3673,0.7,0.105,0.001,True,,,,,,,-330841,3679.6426456926492,True,3.4840126319944993,2.150046415709783,False
SEhJNTB0NzQ=,1710,252,8.95856662933931,0.168755551169446,0.0244438926295131,hhi50t74,HHI50t74,HH2,income_and_benefits,economic,True,,0,,,,False,462374,4498,0.6,0.147,0.001,True,,,,,,,-460664,4505.053606784274,True,2.175555116944601,2.44643390853537,False
SEhJNzV0OTk=,1281,235,11.1520017843203,0.126418632191848,0.022936371805818,hhi75t99,HHI75t99,HH2,income_and_benefits,economic,True,,0,,,,False,345558,4369,0.8,0.11,0.001,True,,,,,,,-344277,4375.315531478844,True,1.6418632191848008,2.295816089356294,False
SEhJVTEw,950,199,12.7339625659894,0.0937530839830258,0.0194732843096654,hhiu10,HHIU10,HH2,income_and_benefits,economic,True,,0,,,,False,277465,4118,0.9,0.088,0.001,True,,,,,,,-276515,4122.805476856748,True,0.5753083983025817,1.9498943607412702,False
SEkxMDB0MTQ5,1295,244,11.4539202685099,0.127800256587388,0.0238286426239165,hi100t149,HI100t149,HH2,income_and_benefits,economic,True,,0,,,,False,440162,4870,0.7,0.14,0.001,True,,,,,,,-438867,4876.108694440681,True,-1.2199743412612012,2.3849616544052235,False
SEkxNTB0MTk5,466,125,16.3064038509203,0.0459883548800947,0.0122726328241726,hi150t199,HI150t199,HH2,income_and_benefits,economic,True,,0,,,,False,222014,3241,0.9,0.07,0.001,True,,,,,,,-221548,3243.4096256871408,True,-2.4011645119905305,1.2313306478641661,False
SElucw==,25482,1287,3.07028812757512,0.889082725655071,0.0115331336131064,hins,HIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,7672151,9602,0.1,0.916,0.001,True,,,,,0.889082725655071,0.0115331336131064,True,-7646669,9687.867309165624,True,-2.6917274344929183,1.1576405786675097,False
SW5jX0NQYkE=,486,127,15.8855241597558,0.0479621040165795,0.0124655325817041,inc_cpba,Inc_CPbA,HH2,income_and_benefits,economic,True,534,155,17.6451168562094,0.0510418658000382,0.0147361080359065,True,137887,2654,1.2,0.044,0.001,True,-48,200.38463014912097,False,-0.0898876404494382,0.3554552575006465,False,-0.003079761783458701,0.01930135701424733,False,-137401,2657.036883447424,True,0.3962104016579504,1.2505578856875297,False
SW5jX1J0cm10,1236,212,10.4268106746933,0.121977696634758,0.0206581887907738,inc_rtrmt,Inc_Rtrmt,HH2,income_and_benefits,economic,True,994,216,13.2099588411931,0.0950105142420187,0.0204482732345308,True,401837,4488,0.7,0.127,0.001,True,242,302.65491900843114,False,0.24346076458752516,0.3442397488477481,False,0.026967182392739306,0.029067037041798412,False,-400601,4493.00434008248,True,-0.5022303365241978,2.0682378105896144,False
SW5jX1NOQVA=,2898,323,6.77545146951781,0.285996249876641,0.0309166460244438,inc_snap,Inc_SNAP,HH2,income_and_benefits,economic,True,1872,283,9.18998259423791,0.17893328235519,0.0265118157848468,True,624636,5512,0.5,0.198,0.002,True,1026,429.4391691497179,False,0.5480769230769231,0.29076010502824606,False,0.10706296752145103,0.04072732961551013,False,-621738,5521.455695738217,True,8.7996249876641,3.0981268556996766,False
SW5jX1NvU2Vj,2878,288,6.08325183606481,0.284022500740156,0.0273568009045071,inc_sosec,Inc_SoSec,HH2,income_and_benefits,economic,True,1913,260,8.26213859101937,0.182852227107628,0.0242383145906746,True,821385,4437,0.3,0.26,0.001,True,965,388,False,0.5044432828018819,0.2539169761174984,False,0.10117027363252801,0.0365498351559258,False,-818507,4446.337031759963,True,2.402250074015601,2.7375071794039934,False
SW5jX1NwU2Vj,655,160,14.8495324717511,0.0646402842198757,0.0156922400487299,inc_spsec,Inc_SpSec,HH2,income_and_benefits,economic,True,496,152,18.6292773801353,0.0474096731026572,0.0144589234103311,True,249247,3354,0.8,0.079,0.001,True,159,220.68982758613956,False,0.32056451612903225,0.5175244547486493,False,0.01723061111721849,0.02133792079685327,False,-248592,3357.814169962358,True,-1.4359715780124311,1.572407064811662,False
SW5mbw==,118,72,37.0923703054969,0.0087764968389736,0.00533045207650337,info,Info,CvEm16pl3,industry,economic,False,,0,,0,0,False,154804,3187,1.3,0.038,0.001,True,,,,,0.0087764968389736,0.00533045207650337,False,-154686,3187.813200298913,True,-2.92235031610264,0.5423441650824603,True
TEY=,14477,854,3.58602566947719,0.632321467569338,0.0226887363903615,lf,LF,Pop16pl,employment_status,economic,True,15859,901,3.45368790429183,0.667691141798585,0.0148320168725596,True,4356776,10369,0.1,0.635,0.002,True,-1382,1241.4173351455988,False,-0.08714294722239738,0.07476277169985349,False,-0.03536967422924697,0.027106594834084324,False,-4342299,10404.108659563297,True,-0.26785324306619884,2.2776715280990674,False
TEZBcm1kRg==,0,0,,0,0,lfarmdf,LFArmdF,Pop16pl,employment_status,economic,False,27,37,83.3051896881684,0.00113674637925227,0.00155662907734328,False,2302,421,11.1,0,0.001,True,-27,37,False,-1,0,True,-0.00113674637925227,0.00155662907734328,False,-2302,421,True,0,0.1
TWRFRkZUV3Jr,38631.75675675676,3294.202738109172,5.183701245072598,,,mdefftwrk,MdEFFTWrk,median,earnings,economic,True,,36903.03586956521,2249.6631495838633,3.7058641667300454,,,True,,51327,284,0.3,,,True,1728.72088719155,3989.0795888727957,False,0.04684495046157615,0.10973209702382133,False,,,-12695.24324324324,3306.422187163334,True,,
TWRFTUZUV3Jr,44332.84457478006,5903.057184136394,8.09441542683834,,,mdemftwrk,MdEMFTWrk,median,earnings,economic,True,,40189.49457259158,5295.332462976075,8.009672985911061,,,True,,54127,221,0.2,,,True,4143.350002188476,7930.109079491439,False,0.10309534982343758,0.2066360623119251,False,,,-9794.155425219942,5907.19265973138,False,,
TWRFV3Jr,34942.019099590725,2238.206829337623,3.8939136585971426,,,mdewrk,MdEWrk,median,earnings,economic,True,,32908.59434490481,1926.9949067306986,3.5596338845071336,,,True,,38845,255,0.4,,,True,2033.4247546859115,2953.4520787477877,False,0.06179008235278039,0.09214863829613837,False,,,-3902.980900409275,2252.6861323525686,False,,
bWRGYW0=,6369,348,3.32155993053358,0,0,mdfam,mdFam,MdFamInc,economic__special_variable,economic,True,7334,0,,0,0,False,1887978,7339,0.2,0,0,True,-965,348,False,-0.13157894736842105,0.04745023179710936,False,0,0,-1881609,7347.24608271698,True,0,0
bWRGYW1JMTB0MTQ=,219,99,27.4805346213099,0,0,mdfami10t14,mdFamI10t14,MdFamInc,economic__special_variable,economic,False,272,0,,0,0,False,77738,0,,0,0,False,-53,99,False,-0.1948529411764706,0.36397058823529416,False,0,0,-77519,99,True,0,0
bWRGYW1JMTV0MTk=,130,73,34.1360766892682,0,0,mdfami15t19,mdFamI15t19,MdFamInc,economic__special_variable,economic,False,696,0,,0,0,False,84551,0,,0,0,False,-566,73,True,-0.8132183908045977,0.10488505747126436,True,0,0,-84421,73,True,0,0
bWRGYW1JMjAwcGw=,269,111,25.0844623224596,0,0,mdfami200pl,mdFamI200pl,MdFamInc,economic__special_variable,economic,False,145,0,0,0,0,True,222929,0,,0,0,False,124,111,False,0.8551724137931035,0.7655172413793103,False,0,0,-222660,111,True,0,0
bWRGYW1JMjB0MjQ=,172,81,28.6279776631088,0,0,mdfami20t24,mdFamI20t24,MdFamInc,economic__special_variable,economic,False,396,0,,0,0,False,83811,0,,0,0,False,-224,81,False,-0.5656565656565656,0.20454545454545453,False,0,0,-83639,81,True,0,0
bWRGYW1JMjV0Mjk=,371,123,20.1541877288852,0,0,mdfami25t29,mdFamI25t29,MdFamInc,economic__special_variable,economic,False,616,0,,0,0,False,80705,0,,0,0,False,-245,123,False,-0.3977272727272727,0.19967532467532467,False,0,0,-80334,123,True,0,0
bWRGYW1JMzB0MzQ=,453,139,18.6530861463932,0,0,mdfami30t34,mdFamI30t34,MdFamInc,economic__special_variable,economic,True,582,0,,0,0,False,79928,0,,0,0,False,-129,139,False,-0.22164948453608246,0.2388316151202749,False,0,0,-79475,139,True,0,0
bWRGYW1JMzV0Mzk=,500,156,18.9665653495441,0,0,mdfami35t39,mdFamI35t39,MdFamInc,economic__special_variable,economic,True,289,0,,0,0,False,74610,0,,0,0,False,211,156,False,0.7301038062283737,0.5397923875432526,False,0,0,-74110,156,True,0,0
bWRGYW1JNDB0NDQ=,316,117,22.5077911584779,0,0,mdfami40t44,mdFamI40t44,MdFamInc,economic__special_variable,economic,False,361,0,,0,0,False,73356,0,,0,0,False,-45,117,False,-0.12465373961218837,0.32409972299168976,False,0,0,-73040,117,True,0,0
bWRGYW1JNDV0NDk=,184,79,26.1001717985992,0,0,mdfami45t49,mdFamI45t49,MdFamInc,economic__special_variable,economic,False,273,0,,0,0,False,62927,0,,0,0,False,-89,79,False,-0.326007326007326,0.2893772893772894,False,0,0,-62743,79,True,0,0
bWRGYW1JNTB0NTk=,472,131,16.8718767709031,0,0,mdfami50t59,mdFamI50t59,MdFamInc,economic__special_variable,economic,True,467,0,,0,0,False,125090,0,,0,0,False,5,131,False,0.010706638115631691,0.28051391862955033,False,0,0,-124618,131,True,0,0
bWRGYW1JNjB0NzQ=,676,167,15.0177155087139,0,0,mdfami60t74,mdFamI60t74,MdFamInc,economic__special_variable,economic,True,785,0,,0,0,False,161984,0,,0,0,False,-109,167,False,-0.13885350318471337,0.21273885350318472,False,0,0,-161308,167,True,0,0
bWRGYW1JNzV0OTk=,841,192,13.878397767891,0,0,mdfami75t99,mdFamI75t99,MdFamInc,economic__special_variable,economic,True,929,0,,0,0,False,214732,0,,0,0,False,-88,192,False,-0.09472551130247578,0.20667384284176535,False,0,0,-213891,192,True,0,0
TWRGYW1JbmM=,59565.67796610169,7766.548749517831,7.926219245580958,,,mdfaminc,MdFamInc,median,income_and_benefits,economic,True,,49796.855955678664,6580.814614602346,8.033630095052201,,,True,,68004,485,0.4,,,True,9768.822010423028,10179.705323357883,False,0.19617346964872034,0.22206682986704987,False,,,-8438.322033898308,7781.677484876702,False,,
bWRGYW1JVTEw,388,125,19.5844953467239,0,0,mdfamiu10,mdFamIU10,MdFamInc,economic__special_variable,economic,True,589,0,,0,0,False,112405,0,,0,0,False,-201,125,False,-0.34125636672325976,0.2122241086587436,False,0,0,-112017,125,True,0,0
bWRGSTEwMHQxMjQ=,582,149,15.5631456355299,0,0,mdfi100t124,mdFI100t124,MdFamInc,economic__special_variable,economic,True,390,0,,0,0,False,164569,0,,0,0,False,192,149,False,0.49230769230769234,0.382051282051282,False,0,0,-163987,149,True,0,0
bWRGSTEyNXQxNDk=,370,131,21.5230427996385,0,0,mdfi125t149,mdFI125t149,MdFamInc,economic__special_variable,economic,False,346,0,,0,0,False,120186,0,,0,0,False,24,131,False,0.06936416184971098,0.3786127167630058,False,0,0,-119816,131,True,0,0
bWRGSTE1MHQxOTk=,426,119,16.9813205473979,0,0,mdfi150t199,mdFI150t199,MdFamInc,economic__special_variable,economic,True,198,0,,0,0,False,148457,0,,0,0,False,228,119,False,1.1515151515151516,0.6010101010101009,False,0,0,-148031,119,True,0,0
bWRISA==,10133,275,1.64979031165139,0,0,mdhh,mdHH,MdHHInc,economic__special_variable,economic,True,10462,314,1.82452168769418,0,0,True,3154103,5930,0.1,0,0,True,-329,417.39789170526484,False,-0.03144714203785127,0.039191473269675,False,0,0,-3143970,5936.373050946175,True,0,0
bWRISEkxMHQxNA==,600,162,16.4133738601824,0,0,mdhhi10t14,mdHHI10t14,MdHHInc,economic__special_variable,economic,True,508,0,,0,0,False,196924,0,,0,0,False,92,162,False,0.18110236220472442,0.3188976377952756,False,0,0,-196324,162,True,0,0
bWRISEkxNXQxOQ==,412,113,16.6730604656653,0,0,mdhhi15t19,mdHHI15t19,MdHHInc,economic__special_variable,economic,True,912,0,,0,0,False,153690,0,,0,0,False,-500,113,True,-0.5482456140350878,0.12390350877192984,True,0,0,-153278,113,True,0,0
bWRISEkyMDBwbA==,406,128,19.1654064413733,0,0,mdhhi200pl,mdHHI200pl,MdHHInc,economic__special_variable,economic,True,160,0,,0,0,False,320979,0,,0,0,False,246,128,False,1.5375,0.8,False,0,0,-320573,128,True,0,0
bWRISEkyMHQyNA==,350,111,19.279201042119,0,0,mdhhi20t24,mdHHI20t24,MdHHInc,economic__special_variable,economic,True,641,0,,0,0,False,144081,0,,0,0,False,-291,111,False,-0.4539781591263651,0.17316692667706707,False,0,0,-143731,111,True,0,0
bWRISEkyNXQyOQ==,664,182,16.6623942578826,0,0,mdhhi25t29,mdHHI25t29,MdHHInc,economic__special_variable,economic,True,865,0,,0,0,False,130669,0,,0,0,False,-201,182,False,-0.2323699421965318,0.21040462427745665,False,0,0,-130005,182,True,0,0
bWRISEkzMHQzNA==,582,151,15.7720469192283,0,0,mdhhi30t34,mdHHI30t34,MdHHInc,economic__special_variable,economic,True,920,0,,0,0,False,127929,0,,0,0,False,-338,151,False,-0.3673913043478261,0.1641304347826087,False,0,0,-127347,151,True,0,0
bWRISEkzNXQzOQ==,697,170,14.8268959893246,0,0,mdhhi35t39,mdHHI35t39,MdHHInc,economic__special_variable,economic,True,390,0,,0,0,False,117013,0,,0,0,False,307,170,False,0.7871794871794872,0.43589743589743585,False,0,0,-116316,170,True,0,0
bWRISEk0MHQ0NA==,447,137,18.6314708662274,0,0,mdhhi40t44,mdHHI40t44,MdHHInc,economic__special_variable,economic,True,599,0,,0,0,False,118136,0,,0,0,False,-152,137,False,-0.25375626043405675,0.2287145242070117,False,0,0,-117689,137,True,0,0
bWRISEk0NXQ0OQ==,273,101,22.4901744658584,0,0,mdhhi45t49,mdHHI45t49,MdHHInc,economic__special_variable,economic,False,326,0,,0,0,False,97109,0,,0,0,False,-53,101,False,-0.16257668711656442,0.30981595092024544,False,0,0,-96836,101,True,0,0
bWRISEk1MHQ1OQ==,725,175,14.6735143066764,0,0,mdhhi50t59,mdHHI50t59,MdHHInc,economic__special_variable,economic,True,718,0,,0,0,False,200625,0,,0,0,False,7,175,False,0.009749303621169917,0.24373259052924795,False,0,0,-199900,175,True,0,0
bWRISEk2MHQ3NA==,985,195,12.0346226837209,0,0,mdhhi60t74,mdHHI60t74,MdHHInc,economic__special_variable,economic,True,1007,0,,0,0,False,261749,0,,0,0,False,-22,195,False,-0.021847070506454815,0.1936444885799404,False,0,0,-260764,195,True,0,0
bWRISEk3NXQ5OQ==,1281,235,11.1520017843203,0,0,mdhhi75t99,mdHHI75t99,MdHHInc,economic__special_variable,economic,True,947,0,,0,0,False,345558,0,,0,0,False,334,235,False,0.3526927138331573,0.24815205913410768,False,0,0,-344277,235,True,0,0
TWRISEluYw==,51262.06896551724,6926.994008492325,8.214531118162267,,,mdhhinc,MdHHInc,median,income_and_benefits,economic,True,,42379.856410256405,5685.070611570986,8.154746781545285,,,True,,60762,379,0.4,,,True,8882.212555260834,8961.20939674086,False,0.2095857161307238,0.2303138060415429,False,,,-9499.93103448276,6937.354466487103,False,,
bWRISElVMTA=,950,199,12.7339625659894,0,0,mdhhiu10,mdHHIU10,MdHHInc,economic__special_variable,economic,True,1251,0,,0,0,False,277465,0,,0,0,False,-301,199,False,-0.24060751398880895,0.15907274180655478,False,0,0,-276515,199,True,0,0
bWRISTEwMHQxMjQ=,746,167,13.6085464931509,0,0,mdhi100t124,mdHI100t124,MdHHInc,economic__special_variable,economic,True,550,0,,0,0,False,257611,0,,0,0,False,196,167,False,0.3563636363636364,0.3036363636363637,False,0,0,-256865,167,True,0,0
bWRISTEyNXQxNDk=,549,173,19.1561335614353,0,0,mdhi125t149,mdHI125t149,MdHHInc,economic__special_variable,economic,True,408,0,,0,0,False,182551,0,,0,0,False,141,173,False,0.34558823529411764,0.42401960784313725,False,0,0,-182002,173,True,0,0
bWRISTE1MHQxOTk=,466,125,16.3064038509203,0,0,mdhi150t199,mdHI150t199,MdHHInc,economic__special_variable,economic,True,260,0,,0,0,False,222014,0,,0,0,False,206,125,False,0.7923076923076923,0.4807692307692307,False,0,0,-221548,125,True,0,0
TWRORkluYw==,32653.631284916202,6769.126549867797,12.601877295444739,,,mdnfinc,MdNFInc,median,income_and_benefits,economic,True,,31242.200803212847,5792.212464756014,11.27033855413026,,,True,,45515,682,0.9,,,True,1411.4304817033553,8909.029098897368,False,0.045177050445121276,0.2906752354796922,False,,,-12861.368715083798,6803.3960819670865,False,,
TUYxMHQxMnA1,56,51,55.3625705601389,0,0,mf10t12p5,MF10t12p5,MdEMFTWrk,economic__special_variable,economic,False,62,0,,0,0,False,22057,0,,0,0,False,-6,51,False,-0.0967741935483871,0.8225806451612903,False,0,0,-22001,51,True,0,0
TUYxMnA1dDE1,66,46,42.3689785391913,0,0,mf12p5t15,MF12p5t15,MdEMFTWrk,economic__special_variable,economic,False,59,0,,0,0,False,25036,0,,0,0,False,7,46,False,0.11864406779661017,0.7796610169491525,False,0,0,-24970,46,True,0,0
TUYxNXQxN3A1,182,97,32.3992117305187,0,0,mf15t17p5,MF15t17p5,MdEMFTWrk,economic__special_variable,economic,False,114,0,,0,0,False,41647,0,,0,0,False,68,97,False,0.5964912280701754,0.850877192982456,False,0,0,-41465,97,True,0,0
TUYxN3A1dDIw,81,67,50.2833126946602,0,0,mf17p5t20,MF17p5t20,MdEMFTWrk,economic__special_variable,economic,False,124,0,,0,0,False,37001,0,,0,0,False,-43,67,False,-0.3467741935483871,0.5403225806451613,False,0,0,-36920,67,True,0,0
TUYyMHQyMnA1,235,97,25.0921554678911,0,0,mf20t22p5,MF20t22p5,MdEMFTWrk,economic__special_variable,economic,False,347,0,,0,0,False,63320,0,,0,0,False,-112,97,False,-0.3227665706051873,0.2795389048991354,False,0,0,-63085,97,True,0,0
TUYyMnA1dDI1,106,75,43.0119860067672,0,0,mf22p5t25,MF22p5t25,MdEMFTWrk,economic__special_variable,economic,False,344,0,,0,0,False,38980,0,,0,0,False,-238,75,True,-0.6918604651162791,0.21802325581395346,True,0,0,-38874,75,True,0,0
TUZUMTAwcGw=,611,182,18.1077410593029,0,0,mft100pl,MFT100pl,MdEMFTWrk,economic__special_variable,economic,True,272,0,,0,0,False,363256,0,,0,0,False,339,182,False,1.2463235294117647,0.6691176470588236,False,0,0,-362645,182,True,0,0
TUZUMjV0MzA=,429,322,45.6281307345137,0,0,mft25t30,MFT25t30,MdEMFTWrk,economic__special_variable,economic,False,649,0,,0,0,False,103385,0,,0,0,False,-220,322,False,-0.3389830508474576,0.4961479198767335,False,0,0,-102956,322,True,0,0
TUZUMnA1dDU=,0,0,,0,0,mft2p5t5,MFT2p5t5,MdEMFTWrk,economic__special_variable,economic,False,0,0,,0,0,False,1891,0,,0,0,False,0,0,0,,,,-1891,0,True,0,0
TUZUMzB0MzU=,481,172,21.7378940783196,0,0,mft30t35,MFT30t35,MdEMFTWrk,economic__special_variable,economic,False,737,0,,0,0,False,106658,0,,0,0,False,-256,172,False,-0.3473541383989145,0.23337856173677068,False,0,0,-106177,172,True,0,0
TUZUMzV0NDA=,491,168,20.7999306668978,0,0,mft35t40,MFT35t40,MdEMFTWrk,economic__special_variable,economic,False,223,0,,0,0,False,88552,0,,0,0,False,268,168,False,1.201793721973094,0.7533632286995515,False,0,0,-88061,168,True,0,0
TUZUNDB0NDU=,341,116,20.6793892449349,0,0,mft40t45,MFT40t45,MdEMFTWrk,economic__special_variable,economic,False,472,0,,0,0,False,99614,0,,0,0,False,-131,116,False,-0.2775423728813559,0.24576271186440676,False,0,0,-99273,116,True,0,0
TUZUNDV0NTA=,230,119,31.4523589269195,0,0,mft45t50,MFT45t50,MdEMFTWrk,economic__special_variable,economic,False,263,0,,0,0,False,67213,0,,0,0,False,-33,119,False,-0.12547528517110265,0.45247148288973377,False,0,0,-66983,119,True,0,0
TUZUNTB0NTU=,267,108,24.5893241351047,0,0,mft50t55,MFT50t55,MdEMFTWrk,economic__special_variable,economic,False,352,0,,0,0,False,98002,0,,0,0,False,-85,108,False,-0.24147727272727273,0.3068181818181818,False,0,0,-97735,108,True,0,0
TUZUNTV0NjU=,558,184,20.0455382335959,0,0,mft55t65,MFT55t65,MdEMFTWrk,economic__special_variable,economic,False,356,0,,0,0,False,133527,0,,0,0,False,202,184,False,0.5674157303370787,0.5168539325842696,False,0,0,-132969,184,True,0,0
TUZUNXQ3cDU=,19,21,67.1892497200448,0,0,mft5t7p5,MFT5t7p5,MdEMFTWrk,economic__special_variable,economic,False,22,0,,0,0,False,9728,0,,0,0,False,-3,21,False,-0.13636363636363635,0.9545454545454547,False,0,0,-9709,21,True,0,0
TUZUNjV0NzU=,218,100,27.8854465854271,0,0,mft65t75,MFT65t75,MdEMFTWrk,economic__special_variable,economic,False,264,0,,0,0,False,104166,0,,0,0,False,-46,100,False,-0.17424242424242425,0.3787878787878788,False,0,0,-103948,100,True,0,0
TUZUNzV0MTAw,566,173,18.5807726594134,0,0,mft75t100,MFT75t100,MdEMFTWrk,economic__special_variable,economic,True,247,0,,0,0,False,177860,0,,0,0,False,319,173,False,1.291497975708502,0.7004048582995952,False,0,0,-177294,173,True,0,0
TUZUN3A1dDEw,47,40,51.7364030265796,0,0,mft7p5t10,MFT7p5t10,MdEMFTWrk,economic__special_variable,economic,False,44,0,,0,0,False,10596,0,,0,0,False,3,40,False,0.06818181818181818,0.9090909090909088,False,0,0,-10549,40,True,0,0
TUZUVTJwdDVr,7,10,86.8432479374729,0,0,mftu2pt5k,MFTU2pt5k,MdEMFTWrk,economic__special_variable,economic,False,0,0,,0,0,False,2252,0,,0,0,False,7,10,False,0,,0,0,-2245,10,True,0,0
TWdCU2NpQXJ0,4208,459,6.63087822298242,0.312978802528821,0.028807108669394,mgbsciart,MgBSciArt,CvEm16pl2,occupation,economic,True,3052,403,8.02702498137651,0.214446318156268,0.0252390988192828,True,1673223,10141,0.4,0.413,0.002,True,1156,610.8109363788438,False,0.37876802096985585,0.23614301436786014,False,0.09853248437255299,0.03829962949037232,False,-1669015,10151.382270410271,True,-10.002119747117899,2.887645251567919,True
TW5mY3Rybmc=,248,104,25.4926953622904,0.0184455187802157,0.00765949276275454,mnfctrng,Mnfctrng,CvEm16pl3,industry,economic,False,,0,,0,0,False,133626,2719,1.2,0.033,0.001,True,,,,,0.0184455187802157,0.00765949276275454,False,-133378,2720.988239592373,True,-1.4554481219784303,0.7724495412820773,False
TW5ISEluYw==,68024.34619559854,4572.724137242736,4.086436206249823,,,mnhhinc,MnHHInc,mean,income_and_benefits,economic,True,61269.97114509653,5163.469599734325,5.123043533410459,,,True,97647,682,0.4,,,True,6754.375050502007,6897.189597415956,False,0.11023956636941493,0.11968412794071198,False,,,-29622.65380440146,4623.302935707579,True,,
TW5UcnZUbQ==,46.33067018305926,4.441421970693784,5.827570710942426,,,mntrvtm,MnTrvTm,mean,commute_to_work,economic,True,47.17219704721532,4.705450874475061,6.06386099800351,,,True,41.2,0.1,0.1,,,True,-0.8415268641560587,6.4705097986062565,False,-0.017839467246220535,0.13587928437081634,False,,,5.130670183059259,4.442547593640552,False,,
TVdya0Vybg==,4991,541,6.58936846201582,0,0,mwrkern,MWrkErn,MdEMFTWrk,economic__special_variable,economic,True,4951,0,,0,0,False,1594741,6501,0.2,0,0,True,40,541,False,0.008079175924055746,0.10927085437285396,False,0,0,-1589750,6523.471621767048,True,0,0
TkYxMDB0MTI0,173,88,30.9222200748458,0,0,nf100t124,NF100t124,MdNFInc,economic__special_variable,economic,False,39,0,,0,0,False,87790,0,,0,0,False,134,88,False,3.4358974358974357,2.256410256410257,False,0,0,-87617,88,True,0,0
TkYxMjV0MTQ5,137,98,43.4850132008076,0,0,nf125t149,NF125t149,MdNFInc,economic__special_variable,economic,False,63,0,,0,0,False,57550,0,,0,0,False,74,98,False,1.1746031746031746,1.5555555555555554,False,0,0,-57413,98,True,0,0
TkYxNTB0MTk5,40,37,56.2310030395137,0,0,nf150t199,NF150t199,MdNFInc,economic__special_variable,economic,False,57,0,,0,0,False,66764,0,,0,0,False,-17,37,False,-0.2982456140350877,0.6491228070175439,False,0,0,-66724,37,True,0,0
TkZhbQ==,3764,334,5.39424850366131,0,0,nfam,NFam,MdNFInc,economic__special_variable,economic,True,3128,0,,0,0,False,1266125,5924,0.3,0,0,True,636,334,False,0.20332480818414322,0.10677749360613811,False,0,0,-1262361,5933.4081268694135,True,0,0
TmZhbTI=,3764,334,5.39424850366131,1,0,nfam2,Nfam2,Nfam2,income_and_benefits,economic,True,3128,360,6.996323043556,1,0,True,1266125,5924,0.3,1,0,True,636,491.0763688063192,False,0.20332480818414322,0.1748740458724816,False,0,0,-1262361,5933.4081268694135,True,0,0
TkZJMjAwcGw=,98,58,35.9779170026673,0,0,nfi200pl,NFI200pl,MdNFInc,economic__special_variable,economic,False,0,0,,0,0,False,88242,0,,0,0,False,98,58,False,0,,0,0,-88144,58,True,0,0
TkZtSTEwdDE0,362,129,21.6628322893751,0,0,nfmi10t14,NFmI10t14,MdNFInc,economic__special_variable,economic,False,217,0,,0,0,False,123698,0,,0,0,False,145,129,False,0.6682027649769585,0.5944700460829494,False,0,0,-123336,129,True,0,0
TkZtSTE1dDE5,295,102,21.0190098397816,0,0,nfmi15t19,NFmI15t19,MdNFInc,economic__special_variable,economic,False,296,0,,0,0,False,73560,0,,0,0,False,-1,102,False,-0.0033783783783783786,0.3445945945945946,False,0,0,-73265,102,True,0,0
