id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,55,52,57.5,0.002,0.001,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.002,0.001,False,-3815,472.8678462319044,True,0.1,0.14142135623730953,False
QWdISEluYw==,1792120900,86911068,2.9,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,1019355500,47535467,,0,0,False,307989432000,2361252362,0.5,0,0,True,772765400,99061366.65627378,True,0.7580921474402208,0.11828323574267256,True,0,0,-306197311100,2362851296.8004313,True,0,0
QWdJUDE1cGw=,1850023500,89453050,2.9,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,1059181100,49025733,,0,0,False,318266008500,2111708243,0.4,0,0,True,790842400,102006718.65367393,True,0.7466545617175382,0.11691355525566716,True,0,0,-316415985000,2113602032.4811502,True,0,0
QWdUVG0=,1406520,64707,2.8,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,1209640,79075,,0,0,False,156042185,593582,0.2,0,0,True,196880,102175.59138072067,False,0.16275916801693066,0.09294650583724239,False,0,0,-154635665,597098.4730955188,True,0,0
QXJ0RW5SQUZT,5344,532,6,0.149,0.014,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.149,0.014,True,-435651,5458.9846125447175,True,3.9999999999999982,1.4035668847618201,False
Q05JMTg2NF8y,49343,1539,1.9,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5320534,2469.267502722214,True,,
Q29uc3RjdG4=,2180,398,11.1,0.061,0.011,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.061,0.011,True,-203887,3761.1173871603637,True,1,1.104536101718726,False
Q3ZFbTE2cGwx,35909,1374,2.3,0.6,0.016,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,27845,1277,2.8,0.529,0.017,True,4053141,9894,0.1,0.591,0.001,True,8064,1875.7944983393038,True,0.2896031603519483,0.07702418358563615,True,0.07099999999999995,0.023345235059857503,True,-4017232,9988.949494316206,True,0.9000000000000057,1.6031219541881399,False
Q3ZFbTE2cGwy,35909,1374,2.3,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,27845,1277,2.8,1,0,True,4053141,9894,0.1,1,0,True,8064,1875.7944983393038,True,0.2896031603519483,0.07702418358563615,True,0,0,-4017232,9988.949494316206,True,0,0
Q3ZFbTE2cGwz,35909,1374,2.3,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4017232,9988.949494316206,True,0,0
Q3ZFbTE2cGw0,35909,1374,2.3,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,27845,1277,2.8,1,0,True,4053141,9894,0.1,1,0,True,8064,1875.7944983393038,True,0.2896031603519483,0.07702418358563615,True,0,0,-4017232,9988.949494316206,True,0,0
Q3ZMRjE=,39696,1463,2.2,0.663,0.017,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,31074,1346,2.6,0.591,0.017,True,4354474,10392,0.1,0.635,0.002,True,8622,1987.9851609104128,True,0.2774666924116625,0.07265372452096634,True,0.07200000000000006,0.024041630560342617,False,-4314778,10494.476308992269,True,2.799999999999997,1.711724276862369,False
Q3ZMRjE4dDY0,38413,1409,2.2,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4064078,9989.863912987003,True,,
Q3ZMRjI=,39696,1463,2.2,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,31074,1346,2.6,1,0,True,4354474,10392,0.1,1,0,True,8622,1987.9851609104128,True,0.2774666924116625,0.07265372452096634,True,0,0,-4314778,10494.476308992269,True,0,0
Q3ZMRkVt,35018,1354,2.3,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3790525,9641.54717874678,True,0,0
Q3ZMRlVFbTE=,3787,534,8.6,0.063,0.009,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,3229,459,8.6,0.061,0.008,True,301333,4545,0.9,0.044,0.001,True,558,704.1569427336494,False,0.17280891917002167,0.23482514569196966,False,0.0020000000000000018,0.012041594578792296,False,-297546,4576.262776545945,True,1.9000000000000004,0.9055385138137416,False
Q3ZMRlVFbTI=,3787,534,8.6,0.095,0.013,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,3229,459,8.6,0.104,0.014,True,301333,4545,0.9,0.069,0.001,True,558,704.1569427336494,False,0.17280891917002167,0.23482514569196966,False,-0.008999999999999994,0.0191049731745428,False,-297546,4576.262776545945,True,2.5999999999999996,1.3038404810405297,False
