id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,2.12,0.31,8.8,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,2.1,0.32,9.2,,,True,2.85,0.01,0.2,,,True,0.020000000000000018,0.4455333881989093,False,,,,,-0.73,0.3101612483854165,False,,
QXZnSEhTUk9j,2.81,0.11,2.5,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.79,0.11,2.4,,,True,2.51,0.01,0.2,,,True,0.020000000000000018,0.15556349186104046,False,,,,,0.30000000000000027,0.11045361017187261,False,,
Qmx0MDB0MDk=,294,127,26.2,0.011,0.005,blt00t09,Blt00t09,HU3,year_structure_built,housing,False,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.011,0.005,False,-198494,2930.7529749195855,True,-4.6000000000000005,0.5099019513592785,True
Qmx0MTBMdHI=,183,115,38.2,0.007,0.004,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,False,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.007,0.004,False,-76495,1922.4427169619385,True,-1.4999999999999996,0.4123105625617661,True
Qmx0NDB0NDk=,3746,414,6.7,0.135,0.015,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.135,0.015,True,-351167,3931.8565589298905,True,3.3000000000000007,1.5033296378372907,False
Qmx0NTB0NTk=,2925,371,7.7,0.105,0.013,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.105,0.013,True,-447884,4127.706627172042,True,-2.5,1.3038404810405297,False
Qmx0NjB0Njk=,2327,329,8.6,0.084,0.012,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.084,0.012,True,-438172,4337.495360228066,True,-4.299999999999999,1.2041594578792296,True
Qmx0NzB0Nzk=,987,216,13.3,0.036,0.008,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.036,0.008,True,-244204,3248.1898035675194,True,-3.5,0.806225774829855,True
Qmx0ODB0ODk=,204,95,28.2,0.007,0.003,blt80t89,Blt80t89,HU3,year_structure_built,housing,False,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.007,0.003,False,-163928,2907.5524070943243,True,-4,0.31622776601683794,True
Qmx0OTB0OTk=,281,114,24.7,0.01,0.004,blt90t99,Blt90t99,HU3,year_structure_built,housing,False,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.01,0.004,False,-127681,2844.285499031347,True,-2.6999999999999997,0.4123105625617661,True
Qmx0QmYzOQ==,16801,615,2.2,0.605,0.021,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.605,0.021,True,-1396581,6812.815130326083,True,19.800000000000004,2.1095023109728985,True
QnRSVlZFdGM=,0,0,,0,0,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,42,67,97,0.002,0.002,False,1902,346,11.1,0.001,0.001,True,-42,67,False,-1,0,True,-0.002,0.002,False,-1902,346,True,-0.1,0.1,False
R1IxNWt0MTlr,6352,536,5.1,0.286,0.023,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.286,0.023,True,-436187,4902.3897233900125,True,7.199999999999999,2.308679276123039,True
R1Ixa3QxNGs=,7591,560,4.5,0.341,0.024,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.341,0.024,True,-612407,5163.45707835361,True,4.100000000000001,2.4083189157584592,False
R1IyMGt0MjRr,2326,322,8.4,0.105,0.014,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.105,0.014,True,-204343,2817.4607361949165,True,0.5,1.4035668847618201,False
R1IyNWt0Mjlr,740,177,14.5,0.033,0.008,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.033,0.008,True,-101662,2688.832088472614,True,-1.6999999999999997,0.806225774829855,False
R1Iza3Bs,306,106,21.1,0.014,0.005,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.014,0.005,False,-146918,2969.8922539378427,True,-5.699999999999999,0.5099019513592785,True
R1I1MDB0OTk5,3842,466,7.4,0.173,0.021,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.173,0.021,True,-317623,3293.1377134884597,True,1.6999999999999975,2.1095023109728985,False
R1Jub1JudFBk,563,209,22.6,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,512,191,22.7,,,False,59425,1926,2,,,True,51,283.12894588861803,False,0.099609375,0.5787042623855133,False,,,-58862,1937.3066355123033,True,,
R1JQSTE1dDE5,2621,375,8.7,0.12,0.017,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,2626,357,8.3,0.121,0.016,True,222841,3644,1,0.111,0.002,True,-5,517.7586310241481,False,-0.001904036557501904,0.19698788146467544,False,-0.0010000000000000009,0.023345235059857503,False,-220220,3663.2446000779146,True,0.9000000000000004,1.711724276862369,False
R1JQSTIwdDI0,2653,372,8.5,0.121,0.017,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1999,318,9.7,0.092,0.014,True,228606,3500,0.9,0.113,0.002,True,654,489.39554554572726,False,0.32716358179089544,0.28143241955768555,False,0.028999999999999998,0.022022715545545243,False,-225953,3519.7136247143744,True,0.7999999999999989,1.711724276862369,False
R1JQSTI1dDI5,2051,337,10,0.094,0.015,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1974,312,9.6,0.091,0.014,True,211796,3409,1,0.105,0.002,True,77,459.25265377567496,False,0.03900709219858156,0.23688244809192593,False,0.0030000000000000027,0.020518284528683192,False,-209745,3425.616732794257,True,-1.0999999999999996,1.5132745950421556,False
R1JQSTMwdDM0,2138,361,10.3,0.097,0.016,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1644,309,11.4,0.076,0.014,True,188082,3046,1,0.093,0.001,True,494,475.1862792631959,False,0.3004866180048662,0.32858243213484833,False,0.021000000000000005,0.0212602916254693,False,-185944,3067.317557736727,True,0.40000000000000036,1.6031219541881399,False
R1JQSTM1cGw=,10181,603,3.6,0.464,0.025,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,10339,557,3.3,0.475,0.023,True,889842,5729,0.4,0.442,0.003,True,-158,820.8885429825416,False,-0.015281942160750557,0.07884097331077179,False,-0.010999999999999954,0.03397057550292606,False,-879661,5760.6466650889115,True,2.200000000000003,2.5179356624028344,False
R1JQSTUwcGw=,6500,529,4.9,0.296,0.023,grpi50pl,GRPI50pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,7022,507,4.4,0.323,0.022,True,584722,5029,0.5,0.29,0.002,True,-522,732.727780284056,False,-0.07433779549985758,0.10070819439114036,False,-0.027000000000000024,0.0318276609256791,False,-578222,5056.746187025803,True,0.6000000000000014,2.308679276123039,False
R1JQSU50Qw==,877,238,16.5,,,grpintc,GRPINtC,NA,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,810,228,17.1,,,True,109433,2779,1.5,,,True,67,329.587621126765,False,0.08271604938271605,0.42333888485972865,False,,,-108556,2789.172816445765,True,,
R1JQSVUxNQ==,2287,321,8.5,0.104,0.014,grpiu15,GRPIU15,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,3168,404,7.8,0.146,0.018,True,273663,4314,1,0.136,0.002,True,-881,516.0009689913383,False,-0.27809343434343436,0.1369021374987422,False,-0.041999999999999996,0.022803508501982758,False,-271376,4325.926143613642,True,-3.200000000000001,1.4142135623730951,False
R1JVNTAw,1088,245,13.7,0.049,0.011,gru500,GRU500,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,224541,3382,0.9,0.109,0.002,True,,,,,0.049,0.011,True,-223453,3390.862574626108,True,-6,1.1180339887498947,True
SE9WYWNSdA==,2.8,2.4,52,,,hovacrt,HOVacRt,rate,housing_occupancy,housing,False,5,3.2,38.9,,,False,1.8,0.1,3.4,,,True,-2.2,4,False,,,,,0.9999999999999998,2.4020824298928627,False,,
SE9WYWNV,3337,307,5.6,0,0,hovacu,HOVacU,HOVacRt,housing__special_variable,housing,True,3100,307,,0,0,False,1065868,7322,0.4,0,0,True,237,434.16356364854016,False,0.0764516129032258,0.14550491490507003,False,0,0,-1062531,7328.433188615422,True,0,0
SFUx,27748,249,0.5,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,27051,211,0.5,1,0,True,3472354,1104,0,1,0,True,697,326.377082528783,False,0.02576614542900447,0.01219614463466837,False,0,0,-3444606,1131.7318587015213,True,0,0
SFUxMHQxOXU=,1837,319,10.6,0.066,0.011,hu10t19u,HU10t19u,HU2,units_in_structure,housing,True,1548,292,11.5,0.057,0.011,True,219295,3425,0.9,0.063,0.001,True,289,432.46387132337424,False,0.1866925064599483,0.3042581476055925,False,0.009000000000000001,0.015556349186104044,False,-217458,3439.8235419858383,True,0.3000000000000007,1.104536101718726,False
SFUxdUE=,93,81,52.9,0.003,0.003,hu1ua,HU1uA,HU2,units_in_structure,housing,False,81,55,41.1,0.003,0.002,False,238949,3015,0.8,0.069,0.001,True,12,97.9081201943945,False,0.14814814814814814,1.2679852962709326,False,0,0.0036055512754639895,-238856,3016.087863441647,True,-6.6000000000000005,0.31622776601683794,True
SFUxdUQ=,231,110,29,0.008,0.004,hu1ud,HU1uD,HU2,units_in_structure,housing,False,97,56,35.3,0.004,0.002,False,319905,2742,0.5,0.092,0.001,True,134,123.43419299367578,False,1.3814432989690721,1.7821969332271097,False,0.004,0.004472135954999579,False,-319674,2744.2055316612127,True,-8.399999999999999,0.4123105625617661,True
SFUy,27748,249,0.5,1,0,hu2,HU2,HU2,units_in_structure,housing,True,27051,211,0.5,1,0,True,3472354,1104,0,1,0,True,697,326.377082528783,False,0.02576614542900447,0.01219614463466837,False,0,0,-3444606,1131.7318587015213,True,0,0
SFUyMHBsdQ==,24630,464,1.1,0.888,0.015,hu20plu,HU20plu,HU2,units_in_structure,housing,True,24523,387,1,0.907,0.012,True,1667213,4900,0.2,0.48,0.001,True,107,604.2060906677456,False,0.004363250825755414,0.024682503393945888,False,-0.019000000000000017,0.019209372712298545,False,-1642583,4921.919950588388,True,40.8,1.5033296378372907,True
SFUydQ==,286,149,31.7,0.01,0.005,hu2u,HU2u,HU2,units_in_structure,housing,False,112,70,37.9,0.004,0.003,False,458656,4817,0.6,0.132,0.001,True,174,164.62381358722072,False,1.5535714285714286,2.0777413524955164,False,0.006,0.0058309518948453,False,-458370,4819.303891642443,True,-12.200000000000001,0.5099019513592785,True
SFUz,27748,249,0.5,1,0,hu3,HU3,HU3,year_structure_built,housing,True,,0,,0,0,False,3472354,1104,0,1,0,True,,,,,1,0,True,-3444606,1131.7318587015213,True,0,0
SFUzdDR1,344,166,29.3,0.012,0.006,hu3t4u,HU3t4u,HU2,units_in_structure,housing,False,304,123,24.7,0.011,0.005,False,333505,3795,0.7,0.096,0.001,True,40,206.60348496576722,False,0.13157894736842105,0.7125963120427395,False,0.0010000000000000009,0.0078102496759066544,False,-333161,3798.628831565411,True,-8.4,0.6082762530298219,True
SFU0,27748,249,0.5,1,0,hu4,HU4,HU4,rooms,housing,True,27051,211,0.5,1,0,True,3472354,1104,0,1,0,True,697,326.377082528783,False,0.02576614542900447,0.01219614463466837,False,0,0,-3444606,1131.7318587015213,True,0,0
SFU1dDl1,318,129,24.6,0.011,0.005,hu5t9u,HU5t9u,HU2,units_in_structure,housing,False,289,126,26.4,0.011,0.005,False,228415,3185,0.8,0.066,0.001,True,29,180.3247071257846,False,0.10034602076124567,0.6552782492217395,False,0,0.007071067811865475,-228097,3187.61133138907,True,-5.500000000000001,0.5099019513592785,True
