id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
Q3ZOSVUxOF8y,10087,767,4.62239910951018,1,0,cvniu18_2,CvNIU18_2,CvNIU18_2,health_insurance_coverage,economic,True,,0,,0,0,False,1855028,1721,0.1,1,0,True,,,,,1,0,True,-1844941,1884.1788662438605,True,0,0
Q1dfQ3JwbGQ=,467,167,21.7387059612218,0.0203379496559533,0.00722689224901811,cw_crpld,CW_Crpld,Wrkr16pl,commute_to_work,economic,False,406,169,25.3043256921257,0.0188845992836876,0.00782150804497072,False,177245,3363,1.2,0.045,0.001,True,61,237.59208741033444,False,0.15024630541871922,0.6312203098020016,False,0.0014533503722657,0.01064912952670122,False,-176778,3367.1438935691476,True,-2.46620503440467,0.729575024099085,True
Q1dfRHJ2QWxu,2016,334,10.0714044483041,0.087797230206428,0.0141121005439162,cw_drvaln,CW_DrvAln,Wrkr16pl,commute_to_work,economic,True,2345,369,9.56571895191865,0.109074840690265,0.0165534364421476,True,883066,6519,0.4,0.223,0.002,True,-329,497.711763975898,False,-0.14029850746268657,0.1964356940865073,False,-0.021277610483837,0.02175241687274819,False,-881050,6527.550612595815,True,-13.5202769793572,1.4253118317112219,True
Q1dfT3Ro,1732,300,10.5294931102017,0.075428969601951,0.0127091597705567,cw_oth,CW_Oth,Wrkr16pl,commute_to_work,economic,True,824,209,15.4188922005489,0.0383273640634448,0.00958984581585248,True,112933,2992,1.6,0.029,0.001,True,908,365.62412393057434,False,1.1019417475728155,0.6455918395586947,False,0.0371016055385062,0.01592130286268558,False,-111201,3007.0024941792117,True,4.6428969601951,1.2748440770287823,True
Q1dfUGJUcm5z,14256,775,3.30474621254763,0.620851842174027,0.0227528156852978,cw_pbtrns,CW_PbTrns,Wrkr16pl,commute_to_work,economic,True,13754,783,3.46072300381917,0.639750686078422,0.0248740925832319,True,2223087,10073,0.3,0.562,0.002,True,502,1101.6868883671077,False,0.03649847317144104,0.08158923893993042,False,-0.018898843904395002,0.03371069716645335,False,-2208831,10102.769620257606,True,5.885184217402696,2.284054775195056,False
Q1dfV2xrZA==,2604,482,11.2522702972747,0.113404755683303,0.0204913531482851,cw_wlkd,CW_Wlkd,Wrkr16pl,commute_to_work,economic,True,2507,386,9.35981076693465,0.116610074887204,0.0172871220505976,True,392607,5774,0.9,0.099,0.001,True,97,617.5111335028705,False,0.038691663342640605,0.25008186259565607,False,-0.0032053192039010053,0.0268093293955666,False,-390003,5794.083188909182,True,1.4404755683302994,2.051573917380833,False
Q1dfV3JrZEht,1887,305,9.82566689700607,0.0821792526783381,0.0128664178495919,cw_wrkdhm,CW_WrkdHm,Wrkr16pl,commute_to_work,economic,True,1663,331,12.0995673764958,0.0773524349969766,0.0150563103500314,True,164594,3729,1.4,0.042,0.001,True,224,450.09554541230466,False,0.13469633193024655,0.290936346830685,False,0.004826817681361506,0.019804978910283134,False,-162707,3741.4523917858423,True,4.017925267833809,1.290522019495588,True
RTEwdDEycHQ1,643,184,17.3956614842092,0,0,e10t12pt5,E10t12pt5,MdEWrk,economic__special_variable,economic,True,863,0,,0,0,False,169608,0,,0,0,False,-220,184,False,-0.2549246813441483,0.21320973348783312,False,0,0,-168965,184,True,0,0
RTEycHQ1dDE1,419,168,24.3741430965318,0,0,e12pt5t15,E12pt5t15,MdEWrk,economic__special_variable,economic,False,357,0,,0,0,False,144620,0,,0,0,False,62,168,False,0.17366946778711484,0.4705882352941177,False,0,0,-144201,168,True,0,0
RTE1dDE3cHQ1,545,226,25.2084437132261,0,0,e15t17pt5,E15t17pt5,MdEWrk,economic__special_variable,economic,False,791,0,,0,0,False,173274,0,,0,0,False,-246,226,False,-0.3109987357774968,0.2857142857142857,False,0,0,-172729,226,True,0,0
RTE3cHQ1dDIw,240,104,26.3424518743668,0,0,e17pt5t20,E17pt5t20,MdEWrk,economic__special_variable,economic,False,270,0,,0,0,False,126285,0,,0,0,False,-30,104,False,-0.1111111111111111,0.38518518518518513,False,0,0,-126045,104,True,0,0
RTIwdDIycHQ1,566,165,17.7215461780532,0,0,e20t22pt5,E20t22pt5,MdEWrk,economic__special_variable,economic,True,674,0,,0,0,False,196961,0,,0,0,False,-108,165,False,-0.16023738872403562,0.24480712166172108,False,0,0,-196395,165,True,0,0
RTIycHQ1dDI1,239,110,27.9787869924076,0,0,e22pt5t25,E22pt5t25,MdEWrk,economic__special_variable,economic,False,456,0,,0,0,False,107043,0,,0,0,False,-217,110,False,-0.4758771929824561,0.24122807017543857,False,0,0,-106804,110,True,0,0
RTdwdDV0MTA=,265,109,25.0043011986007,0,0,e7pt5t10,E7pt5t10,MdEWrk,economic__special_variable,economic,False,392,0,,0,0,False,118902,0,,0,0,False,-127,109,False,-0.3239795918367347,0.27806122448979587,False,0,0,-118637,109,True,0,0
RWRIbHRoQ1NB,4371,457,6.35578929654486,0.187202878067583,0.0181392306473675,edhlthcsa,EdHlthCSA,CvEm16pl3,industry,economic,True,,0,,0,0,False,1080586,7811,0.4,0.267,0.002,True,,,,,0.187202878067583,0.0181392306473675,True,-1076215,7824.357481608314,True,-7.979712193241703,1.8249155829199233,True
RW1ISW5z,21241,894,2.55856619553084,0.954651685393258,0.00855383245641564,emhins,EmHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3395066,12000,0.2,0.887,0.002,True,,,,,0.954651685393258,0.00855383245641564,True,-3373825,12033.255419877034,True,6.765168539325799,0.8784534688441366,True
RW1OSElucw==,1009,333,20.0625977147918,0.0453483146067416,0.0148496498752223,emnhins,EmNHIns,CvLFEm,health_insurance_coverage,economic,False,,0,,0,0,False,430477,6778,1,0.113,0.002,True,,,,,0.0453483146067416,0.0148496498752223,True,-429468,6786.175137734068,True,-6.76516853932584,1.4983727887835179,True
RW1QYkhJbnM=,1628,279,10.4179891413934,0.0731685393258427,0.0121729574030242,empbhins,EmPbHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,709097,5839,0.5,0.185,0.001,True,,,,,0.0731685393258427,0.0121729574030242,True,-707469,5845.661810265798,True,-11.18314606741573,1.2213962990603897,True
RW1QdkhJbnM=,19918,889,2.71325199274472,0.895191011235955,0.015529800919392,empvhins,EmPvHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,2778950,11243,0.2,0.726,0.002,True,,,,,0.895191011235955,0.015529800919392,True,-2759032,11278.092480557161,True,16.91910112359551,1.565805596477253,True
RXJuMTAwcGw=,8879,571,3.90936436542492,0,0,ern100pl,Ern100pl,MdEWrk,economic__special_variable,economic,True,4331,0,,0,0,False,640046,0,,0,0,False,4548,571,True,1.0501039021011314,0.13184022165781575,True,0,0,-631167,571,True,0,0
RXJuMjV0MzA=,632,159,15.2937555307606,0,0,ern25t30,Ern25t30,MdEWrk,economic__special_variable,economic,True,1213,0,,0,0,False,262316,0,,0,0,False,-581,159,True,-0.47897774113767516,0.13107996702390765,True,0,0,-261684,159,True,0,0
RXJuMnB0NXQ1,646,190,17.8794922224209,0,0,ern2pt5t5,Ern2pt5t5,MdEWrk,economic__special_variable,economic,True,577,0,,0,0,False,128242,0,,0,0,False,69,190,False,0.1195840554592721,0.32928942807625655,False,0,0,-127596,190,True,0,0
RXJuMzB0MzU=,823,203,14.994441715571,0,0,ern30t35,Ern30t35,MdEWrk,economic__special_variable,economic,True,1364,0,,0,0,False,257513,0,,0,0,False,-541,203,False,-0.3966275659824047,0.14882697947214077,False,0,0,-256690,203,True,0,0
RXJuMzV0NDA=,754,196,15.8022461764208,0,0,ern35t40,Ern35t40,MdEWrk,economic__special_variable,economic,True,1003,0,,0,0,False,217597,0,,0,0,False,-249,196,False,-0.24825523429710866,0.19541375872382852,False,0,0,-216843,196,True,0,0
RXJuNDB0NDU=,987,234,14.4122837002615,0,0,ern40t45,Ern40t45,MdEWrk,economic__special_variable,economic,True,1821,0,,0,0,False,235829,0,,0,0,False,-834,234,True,-0.45799011532125206,0.128500823723229,True,0,0,-234842,234,True,0,0
RXJuNDV0NTA=,596,172,17.5435017645499,0,0,ern45t50,Ern45t50,MdEWrk,economic__special_variable,economic,True,797,0,,0,0,False,155389,0,,0,0,False,-201,172,False,-0.2521957340025094,0.21580928481806774,False,0,0,-154793,172,True,0,0
