id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
Qm5nbGRzaA==,100,116,70.516717325228,0.00222251855802996,0.00257665510556328,bngldsh,Bngldsh,Fb2,place_of_birth,social,False,95,88,56.3109902415614,0.00233731086234469,0.00216261142517376,False,86980,3108,2.2,0.028,0.001,True,5,145.60219778561037,False,0.05263157894736842,1.562603460713232,False,-0.00011479230431472994,0.0033639321796548453,False,-86880,3110.163982815054,True,-2.5777481441970043,0.2763901505666459,True
Qm9saXZpYQ==,49,54.817880294663,68.0080395690875,0.00108903409343468,0.00121759249435933,bolivia,Bolivia,Fb2,place_of_birth,social,False,0,0,,0,0,False,2382,425,10.8,0.001,0,True,49,54.817880294663,False,0,,0.00108903409343468,0.00121759249435933,False,-2333,428.52071128476393,True,0.008903409343467991,0.121759249435933,False
Qm9zbmlhSA==,19,27,86.3861782114862,0.000422278526025692,0.000599852595675748,bosniah,BosniaH,Fb2,place_of_birth,social,False,0,0,,0,0,False,1696,300,10.8,0.001,0,True,19,27,False,0,,0.000422278526025692,0.000599852595675748,False,-1677,301.21254953935767,True,-0.057772147397430806,0.0599852595675748,False
QnJhemls,462,173,22.7634574139133,0.0102680357380984,0.00382391830302145,brazil,Brazil,Fb2,place_of_birth,social,False,342,170,30.2173874402318,0.00841431910444089,0.00416591836829314,False,13483,1062,4.8,0.004,0,True,120,242.54690268069803,False,0.3508771929824561,0.8407015978040773,False,0.0018537166336575102,0.0056548410268958595,False,-13021,1075.9986059470523,True,0.62680357380984,0.38239183030214496,False
QnJiZGlhbg==,94,85,54.9699282157408,0.000519819500973279,0.00046996505055129,brbdian,Brbdian,Pop_5,ancestry,social,False,24,35,88.6524822695035,0.000142726310405937,0.000208116835808417,False,22110,1521,4.2,0.003,0,True,70,91.92388155425118,False,2.9166666666666665,6.720723583235149,False,0.00037709319056734197,0.0005139842080128378,False,-22016,1523.3732306956165,True,-0.2480180499026721,0.046996505055129,True
QnJpdGlzaA==,1763,339.178419124802,11.6952631213651,0.00974938064059458,0.00186819186610294,british,British,Pop_5,ancestry,social,True,1673,320.688322207093,11.6525587766036,0.00994921322121389,0.00189343282539501,True,26628,1327,3,0.003,0,True,90,466.7793911474672,False,0.05379557680812911,0.2861899468558485,False,-0.00019983258061931006,0.0026599302082679754,False,-24865,1369.6609069401081,True,0.674938064059458,0.186819186610294,True
QnJ0V0luZA==,48,45,56.9908814589666,0.000265439745177845,0.000248808143418809,brtwind,BrtWInd,Pop_5,ancestry,social,False,37,37,60.790273556231,0.000220036395209154,0.000219978610356646,False,45617,2249,3,0.005,0,True,11,58.25804665451803,False,0.2972972972972973,1.7782469350914576,False,4.5403349968691e-05,0.00033210853835147886,False,-45569,2249.4501550378927,True,-0.4734560254822155,0.0248808143418809,True
QnJ6bGlhbg==,513,205,24.2924095107746,0.00283688727658821,0.00113260502704276,brzlian,Brzlian,Pop_5,ancestry,social,False,406,205.360658355002,30.7485975347002,0.00241445341770044,0.00122001133293718,False,13148,1531,7.1,0.002,0,True,107,290.1689163228892,False,0.26354679802955666,0.8145090597699408,False,0.00042243385888776977,0.001664698711412274,False,-12635,1544.663717447911,True,0.08368872765882096,0.113260502704276,False
QnVsZ2FyaWE=,139,144,62.9769740438652,0.00308930079566164,0.00319814419953821,bulgaria,Bulgaria,Fb2,place_of_birth,social,False,67,55,49.9024633670553,0.00164841923975889,0.00135120875690065,False,4089,684,10.2,0.001,0,True,72,154.1460346554526,False,1.0746268656716418,2.7422030179483174,False,0.00144088155590275,0.00347187145870421,False,-3950,698.9935622021136,True,0.20893007956616397,0.31981441995382104,False
QnVsZ3JpYW4=,137,144,63.8963459277173,0.000757609272695098,0.000796213290847573,bulgrian,Bulgrian,Pop_5,ancestry,social,False,120,74,37.4873353596758,0.000713631552029687,0.000439768816693902,False,4057,614,9.2,0,0,True,17,161.90120444270946,False,0.14166666666666666,1.3912782295007409,False,4.3977720665410976e-05,0.0009095890372353201,False,-3920,630.6599717755995,True,0.0757609272695098,0.07962132908475729,False
QnVybWE=,62,69,67.6536915383861,0.00137796150597857,0.00153259012474054,burma,Burma,Fb2,place_of_birth,social,False,100,90,54.7112462006079,0.00246032722352073,0.0022116113102951,False,6545,898,8.3,0.002,0,True,-38,113.4063490286148,False,-0.38,0.8873916835310098,False,-0.00108236571754216,0.002690735415881211,False,-6483,900.6469896690934,True,-0.06220384940214302,0.15325901247405402,False
QzE4NjREQW1i,2230,366.436897705458,9.98914764691095,0.0170400709111471,0.00278339732903411,c1864damb,C1864DAmb,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,229309,3664,1,0.042,0.001,True,,,,,0.0170400709111471,0.00278339732903411,True,-227079,3682.278099220644,True,-2.49599290888529,0.29575835899048086,True
QzE4NjREQ29n,2780,480.775415344836,10.5131183517709,0.0212427789834031,0.00365402410255149,c1864dcog,C1864DCog,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,170837,3188,1.1,0.031,0.001,True,,,,,0.0212427789834031,0.00365402410255149,True,-168057,3224.0485418181906,True,-0.9757221016596902,0.37883891223087446,False
QzE4NjRESHJn,1065,273.250800547775,15.5971745678482,0.00813797108536846,0.00208290352279018,c1864dhrg,C1864DHrg,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,58827,2048,2.1,0.011,0,True,,,,,0.00813797108536846,0.00208290352279018,True,-57762,2066.1485909779094,True,-0.2862028914631539,0.20829035227901802,False
QzE4NjRESUxE,1730,294.491086452544,10.3480888470068,0.0132194272090962,0.00223782305853339,c1864dild,C1864DILD,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,152865,2956,1.2,0.028,0.001,True,,,,,0.0132194272090962,0.00223782305853339,True,-151135,2970.633097506321,True,-1.4780572790903803,0.24510920099628522,True
QzE4NjREU0Ny,1043,248.068538916163,14.4584413628074,0.00796986276247822,0.00189019041102951,c1864dscr,C1864DSCr,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,83328,2435,1.8,0.015,0,True,,,,,0.00796986276247822,0.00189019041102951,True,-82285,2447.6035218147567,True,-0.703013723752178,0.189019041102951,True
QzE4NjREVnNu,1074,238.247770188936,13.4852394077723,0.00820674267200538,0.00181458689672671,c1864dvsn,C1864DVsn,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,96360,2606,1.6,0.018,0,True,,,,,0.00820674267200538,0.00181458689672671,True,-95286,2616.867975271202,True,-0.9793257327994619,0.181458689672671,True
QzY1cGxEQW1i,4468,549.665352737463,7.47858262249163,0.200655678807203,0.0231251831828835,c65pldamb,C65plDAmb,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,307659,3733,0.7,0.266,0.003,True,,,,,0.200655678807203,0.0231251831828835,True,-303191,3773.2507205326283,True,-6.5344321192797,2.331896432609986,False
QzY1cGxEQ29n,1553,347.246310275574,13.5925294224366,0.06974446490322,0.0153030240006316,c65pldcog,C65plDCog,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,120293,2983,1.5,0.104,0.003,True,,,,,0.06974446490322,0.0153030240006316,True,-118740,3003.1431867295305,True,-3.425553509678,1.5594311256477689,False
QzY1cGxESHJn,1969,298.211334459306,9.20688095446922,0.0884268199577851,0.012840356824586,c65pldhrg,C65plDHrg,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,114133,2557,1.4,0.099,0.002,True,,,,,0.0884268199577851,0.012840356824586,True,-112164,2574.3307868259667,True,-1.0573180042214894,1.2995182314330658,False
QzY1cGxESUxE,2941,420.880030412468,8.69956211599074,0.132078861094894,0.0180264093731802,c65pldild,C65plDILD,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,217939,3170,0.9,0.189,0.003,True,,,,,0.132078861094894,0.0180264093731802,True,-214998,3197.81800607852,True,-5.692113890510598,1.8274338151886074,True
QzY1cGxEU0Ny,1796,386.504851198533,13.0822581487579,0.0806574751874972,0.0170070518345565,c65pldscr,C65plDSCr,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,134140,2575,1.2,0.116,0.002,True,,,,,0.0806574751874972,0.0170070518345565,True,-132344,2603.8454255197253,True,-3.534252481250281,1.7124246322197412,False
QzY1cGxEVnNu,1281,278.958778316797,13.2380799725137,0.0575290789060044,0.0122807744677019,c65pldvsn,C65plDVsn,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,88066,2373,1.6,0.076,0.002,True,,,,,0.0575290789060044,0.0122807744677019,True,-86785,2389.3402855181594,True,-1.8470921093995596,1.2442564909477423,False
Q2Fib1ZlcmQ=,0,0,,0,0,caboverd,CaboVerd,Fb2,place_of_birth,social,False,0,0,,0,0,False,147,110,45.5,0,0,False,0,0,0,,,,-147,110,False,0,0
Q2FqdW4=,17,28,100.125156445557,9.40099097504866e-05,0.000154831462102102,cajun,Cajun,Pop_5,ancestry,social,False,169,236,84.8905595223108,0.00100503110244181,0.00140328639257799,False,258,107,25.2,0,0,False,-152,237.65521244020718,False,-0.8994082840236687,0.21721463467809923,True,-0.0009110211926913234,0.0014118022103861514,False,-241,110.60289327137876,False,0.00940099097504866,0.0154831462102102,False
Q0Ft,2870,601.040764008565,12.7308127047132,0.0637862826154598,0.0131231211026212,cam,CAm,Fb2,place_of_birth,social,True,3176,670.954543914862,12.8424150719083,0.0781399926190183,0.0161407735571073,True,290411,5931,1.2,0.093,0.002,True,-306,900.7940941191832,False,-0.09634760705289673,0.268807876292199,False,-0.014353710003558506,0.020802424822502687,False,-287541,5961.376602765506,True,-2.921371738454021,1.3274649052764516,False
Q2FtYm9kaWE=,19,30,95.9846424572068,0.000422278526025692,0.000666550901286916,cambodia,Cambodia,Fb2,place_of_birth,social,False,29,34,71.271355203857,0.000713494894821011,0.000835914079106212,False,1952,726,22.6,0.001,0,False,-10,45.34313619501854,False,-0.3448275862068966,1.288480947511207,False,-0.00029121636879531895,0.001069131634390446,False,-1933,726.6195703392525,False,-0.057772147397430806,0.0666550901286916,False
Q2FtZXJvb24=,18,29,97.9398851739277,0.000400053340445393,0.000644340359607478,cameroon,Cameroon,Fb2,place_of_birth,social,False,19,35,111.982082866741,0.000467462172468938,0.000860865566377673,False,914,304,20.2,0,0,False,-1,45.45327270945405,False,-0.05263157894736842,2.3184470297723245,False,-6.740883202354498e-05,0.0010752971786412563,False,-896,305.38009103410786,False,0.0400053340445393,0.0644340359607478,False
Q2FuYWRh,1995,392,11.9447555057857,0.0443392452326977,0.00853786653974697,canada,Canada,Fb2,place_of_birth,social,True,1883,407,13.1394802641455,0.0463279616188953,0.00980102639396742,True,23521,1284,3.3,0.008,0,True,112,565.0778707399538,False,0.05947955390334572,0.3094827118828234,False,-0.0019887163861975962,0.012998280017978415,False,-21526,1342.5051210330632,True,3.63392452326977,0.8537866539746969,True
Q2FuYWRpYW4=,854,276,19.6465052711004,0.00472261546628915,0.00152412929836498,canadian,Canadian,Pop_5,ancestry,social,True,805,254,19.1810304140157,0.00478727832819915,0.00150653090612216,True,11091,1006,5.5,0.001,0,True,49,375.0893226952748,False,0.06086956521739131,0.4791637202487078,False,-6.466286191000002e-05,0.0021430365114098694,False,-10237,1043.1740027435499,True,0.372261546628915,0.152412929836498,False
Q2FyaWI=,4757,670.648939460878,8.57030323523712,0.105725207805485,0.0143200003968434,carib,Carib,Fb2,place_of_birth,social,True,4433,590.51587616253,8.09781674965432,0.109066305818674,0.0137019581828011,True,870231,7617,0.5,0.278,0.002,True,324,893.5765216253171,False,0.07308820212046019,0.20813607395905628,False,-0.003341098013189006,0.019819335745902916,False,-865474,7646.467092716741,True,-17.227479219451503,1.445899067589419,True
Q2FycFJ1c24=,13,20,93.5234977788169,7.18899309856663e-05,0.00011059302564141,carprusn,CarpRusn,Pop_5,ancestry,social,False,0,0,,0,0,False,426,211,30.1,0,0,False,13,20,False,0,,7.18899309856663e-05,0.00011059302564141,False,-413,211.94574777522666,False,0.00718899309856663,0.011059302564141001,False
Q2VsdGlj,15,24,97.2644376899696,8.29499203680765e-05,0.000132712252581598,celtic,Celtic,Pop_5,ancestry,social,False,38,36,57.5907854743241,0.000225983324809401,0.000214026821030386,False,409,167,24.8,0,0,False,-23,43.266615305567875,False,-0.6052631578947368,0.7339883922465886,False,-0.0001430334044413245,0.0002518333220716725,False,-394,168.71573726241425,False,0.00829499203680765,0.0132712252581598,False
Q2hpbGU=,36,54,91.1854103343465,0.000800106680890785,0.00119975181620579,chile,Chile,Fb2,place_of_birth,social,False,55,47,51.9480519480519,0.0013531799729364,0.00115479943948642,False,5278,650,7.5,0.002,0,True,-19,71.58910531638176,False,-0.34545454545454546,1.129967647063226,False,-0.000553073292045615,0.0016652225574760996,False,-5242,652.2392199185817,True,-0.11998933191092151,0.119975181620579,False
