id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,4.09,0.62,9.2,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,3.99,0.82,12.5,,,True,2.85,0.01,0.2,,,True,0.09999999999999964,1.0280077820717117,False,,,,,1.2399999999999998,0.6200806399170998,False,,
QXZnSEhTUk9j,4.6,0.29,3.8,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,4.3,0.34,4.9,,,True,2.51,0.01,0.2,,,True,0.2999999999999998,0.4468780594300866,False,,,,,2.09,0.29017236257093815,True,,
Qmx0MDB0MDk=,2161,276,7.8,0.168,0.021,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.168,0.021,True,-196627,2940.9794286937813,True,11.100000000000001,2.1023796041628637,True
Qmx0MTBMdHI=,300,101,20.5,0.023,0.008,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,False,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.023,0.008,False,-76378,1921.6560566344854,True,0.10000000000000009,0.806225774829855,False
Qmx0NDB0NDk=,1547,233,9.1,0.12,0.018,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.12,0.018,True,-353366,3916.9361751246342,True,1.8000000000000007,1.8027756377319943,False
Qmx0NTB0NTk=,1713,234,8.3,0.133,0.018,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.133,0.018,True,-449096,4117.654307976813,True,0.3000000000000007,1.8027756377319943,False
Qmx0NjB0Njk=,1207,214,10.8,0.094,0.017,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.094,0.017,True,-439292,4330.29109875999,True,-3.299999999999999,1.7029386365926402,False
Qmx0NzB0Nzk=,734,157,13,0.057,0.012,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.057,0.012,True,-244457,3244.800456114366,True,-1.3999999999999995,1.2041594578792296,False
Qmx0ODB0ODk=,576,150,15.8,0.045,0.012,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.045,0.012,True,-163556,2909.868725561344,True,-0.20000000000000018,1.2041594578792296,False
Qmx0OTB0OTk=,433,119,16.7,0.034,0.009,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.034,0.009,True,-127529,2844.4902882590404,True,-0.2999999999999994,0.9055385138137416,False
Qmx0QmYzOQ==,4181,345,5,0.325,0.026,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.325,0.026,True,-1409201,6793.765524361287,True,-8.199999999999996,2.6076809620810595,True
QnRSVlZFdGM=,0,0,,0,0,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,0,0,,0,0,False,1902,346,11.1,0.001,0.001,True,0,0,0,,,,-1902,346,True,-0.1,0.1,False
R1IxNWt0MTlr,3429,332,5.9,0.367,0.033,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.367,0.033,True,-439110,4884.296571667203,True,15.300000000000004,3.306055050963308,True
R1Ixa3QxNGs=,2441,282,7,0.261,0.029,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.261,0.029,True,-617557,5140.740510860279,True,-3.8999999999999986,2.906888370749727,False
R1IyMGt0MjRr,1764,269,9.3,0.189,0.028,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.189,0.028,True,-204905,2811.8965130317297,True,8.899999999999999,2.8017851452243803,True
