id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.6,0.23,3.9,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,3.44,0.28,5,,,True,2.85,0.01,0.2,,,True,0.16000000000000014,0.3623534186398688,False,,,,,0.75,0.23021728866442678,True,,
QXZnSEhTUk9j,3.14,0.37,7.2,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.78,0.4,8.7,,,True,2.51,0.01,0.2,,,True,0.3600000000000003,0.5448853090330111,False,,,,,0.6300000000000003,0.37013511046643494,False,,
Qmx0MDB0MDk=,624,133,13,0.052,0.011,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.052,0.011,True,-198164,2931.0191060448583,True,-0.5,1.104536101718726,False
Qmx0MTBMdHI=,38,32,51.5,0.003,0.003,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,False,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.003,0.003,False,-76640,1919.2667870830255,True,-1.8999999999999997,0.31622776601683794,True
Qmx0NDB0NDk=,1913,222,7.1,0.159,0.018,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.159,0.018,True,-353000,3916.297230803607,True,5.700000000000001,1.8027756377319943,True
Qmx0NTB0NTk=,1764,204,7,0.147,0.017,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.147,0.017,True,-449045,4116.058430100331,True,1.6999999999999993,1.7029386365926402,False
Qmx0NjB0Njk=,2049,225,6.7,0.171,0.019,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.171,0.019,True,-438450,4330.848646628048,True,4.400000000000002,1.9026297590440446,False
Qmx0NzB0Nzk=,597,135,13.8,0.05,0.011,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.05,0.011,True,-244594,3243.810413695597,True,-2.0999999999999996,1.104536101718726,False
Qmx0ODB0ODk=,472,109,14,0.039,0.009,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.039,0.009,True,-163660,2908.0435003624,True,-0.8000000000000003,0.9055385138137416,False
Qmx0OTB0OTk=,727,152,12.7,0.061,0.013,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.061,0.013,True,-127235,2846.0618405087407,True,2.4,1.3038404810405297,False
Qmx0QmYzOQ==,3813,291,4.6,0.318,0.024,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.318,0.024,True,-1409569,6791.237442469524,True,-8.899999999999995,2.4083189157584592,True
QnRSVlZFdGM=,25,39,94.8,0.002,0.003,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,0,0,,0,0,False,1902,346,11.1,0.001,0.001,True,25,39,False,0,,0.002,0.003,False,-1877,348.1910395171019,True,0.1,0.31622776601683794,False
