id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.16,0.65,12.5,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,3,0.6,12.2,,,True,2.85,0.01,0.2,,,True,0.16000000000000014,0.8845903006477066,False,,,,,0.31000000000000005,0.6500769185258003,False,,
QXZnSEhTUk9j,2.96,0.19,3.9,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.95,0.21,4.3,,,True,2.51,0.01,0.2,,,True,0.009999999999999787,0.2831960451701259,False,,,,,0.4500000000000002,0.1902629759044045,False,,
Qmx0MDB0MDk=,182,104,34.6,0.014,0.008,blt00t09,Blt00t09,HU3,year_structure_built,housing,False,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.014,0.008,False,-198606,2929.846412356798,True,-4.3,0.806225774829855,True
Qmx0MTBMdHI=,31,34,66.8,0.002,0.003,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,False,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.002,0.003,False,-76647,1919.3011749071588,True,-1.9999999999999998,0.31622776601683794,True
Qmx0NDB0NDk=,1239,240,11.8,0.096,0.019,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.096,0.019,True,-353674,3917.3588040923696,True,-0.5999999999999996,1.9026297590440446,False
Qmx0NTB0NTk=,2803,348,7.6,0.217,0.027,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.217,0.027,True,-448006,4125.702970403953,True,8.7,2.701851217221259,True
Qmx0NjB0Njk=,1768,287,9.9,0.137,0.022,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.137,0.022,True,-438731,4334.5119679151885,True,1.0000000000000018,2.2022715545545237,False
Qmx0NzB0Nzk=,771,196,15.4,0.06,0.015,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.06,0.015,True,-244420,3246.9211570347684,True,-1.0999999999999996,1.5033296378372907,False
Qmx0ODB0ODk=,484,183,23,0.037,0.014,blt80t89,Blt80t89,HU3,year_structure_built,housing,False,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.037,0.014,False,-163648,2911.7563428281564,True,-1.0000000000000004,1.4035668847618201,False
Qmx0OTB0OTk=,314,130,25.1,0.024,0.01,blt90t99,Blt90t99,HU3,year_structure_built,housing,False,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.024,0.01,False,-127648,2844.971704604459,True,-1.2999999999999998,1.004987562112089,False
Qmx0QmYzOQ==,5339,412,4.7,0.413,0.032,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.413,0.032,True,-1408043,6797.497260021515,True,0.6000000000000014,3.2062439083762797,False
QnRSVlZFdGM=,11,17,93.9,0.001,0.001,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,21,34,98.4,0.002,0.003,False,1902,346,11.1,0.001,0.001,True,-10,38.01315561749642,False,-0.47619047619047616,1.1724145466561193,False,-0.001,0.0031622776601683794,False,-1891,346.41737831696605,True,0,0.14142135623730953
R1IxNWt0MTlr,1569,243,9.4,0.163,0.025,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.163,0.025,True,-440970,4879.055031458448,True,-5.099999999999998,2.5079872407968904,False
R1Ixa3QxNGs=,4492,406,5.5,0.467,0.039,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.467,0.039,True,-615506,5149.031462323764,True,16.700000000000003,3.905124837953327,True
R1IyMGt0MjRr,495,162,19.8,0.051,0.017,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.051,0.017,False,-206174,2803.684183355893,True,-4.9,1.7029386365926402,False
R1IyNWt0Mjlr,40,49,74.1,0.004,0.005,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.004,0.005,False,-102362,2683.447409583426,True,-4.6,0.5099019513592785,True
