RlBvcDMwdDM0,2675,460,10.5,0.046,0.008,fpop30t34,FPop30t34,Pop,poppyramid_only,demographic,True,2112,307,8.8,0.042,0.006,True,366861,247,0,0.043,0,True,563,553.0361651827121,False,0.2665719696969697,0.28519147421259866,False,0.003999999999999997,0.01,False,-364186,522.1197180723976,True,0.2999999999999998,0.8,False
RlBvcDM1dDM5,1781,304,10.4,0.031,0.005,fpop35t39,FPop35t39,Pop,poppyramid_only,demographic,True,1915,307,9.7,0.038,0.006,True,315142,3125,0.6,0.037,0,True,-134,432.0474510976775,False,-0.06997389033942558,0.21778433171245426,False,-0.006999999999999999,0.0078102496759066544,False,-313361,3139.751741778321,True,-0.5999999999999996,0.5,False
RlBvcDQwdDQ0,1666,281,10.3,0.029,0.005,fpop40t44,FPop40t44,Pop,poppyramid_only,demographic,True,2216,362,9.9,0.044,0.007,True,280418,3132,0.7,0.033,0,True,-550,458.2630249103674,False,-0.24819494584837545,0.176529133441197,False,-0.014999999999999996,0.008602325267042627,False,-278752,3144.5802581584717,True,-0.3999999999999999,0.5,False
RlBvcDQ1dDQ5,1753,287,10,0.03,0.005,fpop45t49,FPop45t49,Pop,poppyramid_only,demographic,True,1877,317,10.3,0.037,0.006,True,281658,193,0,0.033,0,True,-124,427.6189892883617,False,-0.0660628662759723,0.21967717931660105,False,-0.006999999999999999,0.0078102496759066544,False,-279905,345.85835250865347,True,-0.30000000000000027,0.5,False
RlBvcDUwdDU0,1974,347,10.7,0.034,0.006,fpop50t54,FPop50t54,Pop,poppyramid_only,demographic,True,1345,238,10.7,0.027,0.005,True,285202,202,0,0.034,0,True,629,420.7766628509713,False,0.46765799256505575,0.36606913301875965,False,0.007000000000000003,0.0078102496759066544,False,-283228,401.5133870744536,True,0,0.6
RlBvcDU1dDU5,1579,276,10.6,0.027,0.005,fpop55t59,FPop55t59,Pop,poppyramid_only,demographic,True,1073,245,13.9,0.021,0.005,True,272993,2843,0.6,0.032,0,True,506,369.0541965619684,False,0.47157502329916123,0.4231601039310173,False,0.005999999999999998,0.007071067811865475,False,-271414,2856.365697875536,True,-0.5,0.5,False
RlBvcDV0OQ==,1680,357,12.9,0.029,0.006,fpop5t9,FPop5t9,Pop,poppyramid_only,demographic,True,2245,405,11,0.044,0.008,True,234049,2327,0.6,0.028,0,True,-565,539.8833207277291,False,-0.2516703786191537,0.2085957664104625,False,-0.014999999999999996,0.01,False,-232369,2354.225562685105,True,0.10000000000000009,0.6,False
RlBvcDYwdDY0,1900,359,11.5,0.033,0.006,fpop60t64,FPop60t64,Pop,poppyramid_only,demographic,True,1028,245,14.5,0.02,0.005,True,256568,2933,0.7,0.03,0,True,872,434.6331786690933,False,0.8482490272373541,0.5621254109558281,False,0.013000000000000001,0.0078102496759066544,False,-254668,2954.8891688183503,True,0.30000000000000027,0.6,False
RlBvcDY1dDY5,921,231,15.2,0.016,0.004,fpop65t69,FPop65t69,Pop,poppyramid_only,demographic,True,711,211,18.1,0.014,0.004,True,214644,2853,0.8,0.025,0,True,210,312.86099149622345,False,0.29535864978902954,0.5033220430516421,False,0.002,0.00565685424949238,False,-213723,2862.33645821032,True,-0.8999999999999999,0.4,False
RlBvcDcwdDc0,857,220,15.6,0.015,0.004,fpop70t74,FPop70t74,Pop,poppyramid_only,demographic,True,553,166,18.2,0.011,0.003,True,161099,2686,1,0.019,0,True,304,275.60116110060204,False,0.5497287522603979,0.6121100458066631,False,0.004,0.005,False,-160242,2694.9946196606775,True,-0.3999999999999999,0.4,False
RlBvcDc1dDc5,434,150,21,0.008,0.003,fpop75t79,FPop75t79,Pop,poppyramid_only,demographic,False,367,129,21.3,0.007,0.003,False,124380,1845,0.9,0.015,0,True,67,197.84084512557058,False,0.18256130790190736,0.5829510807300474,False,0.001,0.004242640687119285,False,-123946,1851.0875181903205,True,-0.7,0.3,False
RlBvcDgwdDg0,375,128,20.8,0.007,0.002,fpop80t84,FPop80t84,Pop,poppyramid_only,demographic,False,300,110,22.3,0.006,0.002,False,91235,1728,1.2,0.011,0,True,75,168.77203559831824,False,0.25,0.6261899782724798,False,0.001,0.00282842712474619,False,-90860,1732.7342554471531,True,-0.3999999999999998,0.2,False
RlBvcDg1cGw=,172,78,27.6,0.003,0.001,fpop85pl,FPop85pl,Pop,poppyramid_only,demographic,False,347,168,29.4,0.007,0.003,False,111704,1844,1,0.013,0,True,-175,185.22418848519757,False,-0.5043227665706052,0.3288148021876652,False,-0.004,0.0031622776601683794,False,-111532,1845.6489373659335,True,-1,0.1,True
SHNwMQ==,43281,1804,2.5,0.75,0.021,hsp1,Hsp1,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,35504,1977,3.4,0.703,0.029,True,2457137,0,0,0.291,0,True,7777,2676.367874564332,False,0.21904574132492113,0.08479168760143334,False,0.04700000000000004,0.03580502757993632,False,-2413856,1804,True,45.900000000000006,2.1,True
SHNwMg==,43281,1804,2.5,1,0,hsp2,Hsp2,Hsp2,hispanic_subgroup,demographic,True,35504,1977,3.4,1,0,True,2457137,0,0,1,0,True,7777,2676.367874564332,False,0.21904574132492113,0.08479168760143334,False,0,0,-2413856,1804,True,0,0
SHNwQWxsT3Ro,543,272,30.4,0.013,0.006,hspalloth,HspAllOth,Hsp2,hispanic_subgroup,demographic,False,549,205,22.7,0.015,0.006,False,73407,3230,2.7,0.03,0.001,True,-6,340.60093951720097,False,-0.01092896174863388,0.6179548070169946,False,-0.002,0.00848528137423857,False,-72864,3241.432399418504,True,-1.7,0.6082762530298219,False
SHNwQXJn,44,55,76,0.001,0.001,hsparg,HspArg,Hsp2,hispanic_subgroup,demographic,False,108,168,94.6,0.003,0.005,False,18356,2145,7.1,0.007,0.001,True,-64,176.77386684688435,False,-0.5925925925925926,0.8130052494332507,False,-0.002,0.005099019513592785,False,-18312,2145.7050123444274,True,-0.6000000000000001,0.14142135623730953,True
SHNwQm9s,20,32,97.3,0,0.001,hspbol,HspBol,Hsp2,hispanic_subgroup,demographic,False,12,18,91.2,0,0.001,False,3802,607,9.7,0.002,0,True,8,36.71511950137164,False,0.6666666666666666,3.6552853665768845,False,0,0.001414213562373095,-3782,607.842907337085,True,-0.2,0.1,False
SHNwQ0Ft,1656,540,19.8,0.038,0.012,hspcam,HspCAm,Hsp2,hispanic_subgroup,demographic,True,1474,505,20.8,0.042,0.014,False,179031,5054,1.7,0.073,0.002,True,182,739.340922714278,False,0.12347354138398914,0.5313816032060097,False,-0.0040000000000000036,0.018439088914585774,False,-177375,5082.766569497364,True,-3.5,1.2165525060596438,False
SHNwQ2hs,55,91,100.6,0.001,0.002,hspchl,HspChl,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,7524,974,7.9,0.003,0,True,55,91,False,0,,0.001,0.002,False,-7469,978.2417901521076,True,-0.19999999999999998,0.2,False
SHNwQ29s,174,115,40,0.004,0.003,hspcol,HspCol,Hsp2,hispanic_subgroup,demographic,False,222,140,38.5,0.006,0.004,False,102532,3800,2.3,0.042,0.002,True,-48,181.1767093199344,False,-0.21621621621621623,0.7159982328282574,False,-0.002,0.005,False,-102358,3801.7397333326226,True,-3.8000000000000003,0.36055512754639896,True
SHNwQ1I=,21,33,95.5,0,0.001,hspcr,HspCR,Hsp2,hispanic_subgroup,demographic,False,114,79,42.4,0.003,0.002,False,7377,1032,8.5,0.003,0,True,-93,85.61541917201598,False,-0.8157894736842105,0.31637118520690616,False,-0.003,0.0022360679774997894,False,-7356,1032.5274814744641,True,-0.3,0.1,False
SHNwQ3Vi,347,214,37.4,0.008,0.005,hspcub,HspCub,Hsp2,hispanic_subgroup,demographic,False,439,233,32.2,0.012,0.007,False,39929,2284,3.5,0.016,0.001,True,-92,316.36213427020624,False,-0.20956719817767655,0.6431395697804656,False,-0.004,0.008602325267042627,False,-39582,2294.003487355675,True,-0.8,0.5099019513592785,False
SHNwRG9t,22025,1784,4.9,0.509,0.035,hspdom,HspDom,Hsp2,hispanic_subgroup,demographic,True,13657,1501,6.7,0.385,0.036,True,701188,8731,0.8,0.285,0.004,True,8368,2331.4495491003017,True,0.6127260745405286,0.22018505091473695,False,0.124,0.050209560842532766,False,-679163,8911.398150683202,True,22.400000000000002,3.522782990761708,True
SHNwRWM=,994,415,25.4,0.023,0.01,hspec,HspEc,Hsp2,hispanic_subgroup,demographic,False,1213,532,26.6,0.034,0.015,False,196728,6097,1.9,0.08,0.002,True,-219,674.7214239966003,False,-0.18054410552349548,0.49620381822989973,False,-0.011000000000000003,0.018027756377319945,False,-195734,6111.107428281719,True,-5.7,1.019803902718557,True
SHNwR3VhdG0=,192,152,48.2,0.004,0.004,hspguatm,HspGuatm,Hsp2,hispanic_subgroup,demographic,False,78,85,66.1,0.002,0.002,False,37583,2564,4.1,0.015,0.001,True,114,174.15223225672418,False,1.4615384615384615,3.3155718806280383,False,0.002,0.004472135954999579,False,-37391,2568.5015086622006,True,-1.1,0.4123105625617661,False
SHNwSG5k,614,326,32.3,0.014,0.008,hsphnd,HspHnd,Hsp2,hispanic_subgroup,demographic,False,820,360,26.7,0.023,0.01,False,50108,3416,4.1,0.02,0.001,True,-206,485.67067031065403,False,-0.25121951219512195,0.5158682457311394,False,-0.009,0.012806248474865698,False,-49494,3431.5203627546784,True,-0.5999999999999999,0.806225774829855,False
SHNwTWU=,6459,1391,13.1,0.149,0.032,hspme,HspMe,Hsp2,hispanic_subgroup,demographic,True,4657,1218,15.9,0.131,0.034,True,339425,7811,1.4,0.138,0.003,True,1802,1848.8929119881443,False,0.38694438479707965,0.4698924625031584,False,0.017999999999999988,0.04669047011971501,False,-332966,7933.889462300316,True,1.0999999999999979,3.2140317359976396,False
SHNwTmlj,129,150,70.6,0.003,0.003,hspnic,HspNic,Hsp2,hispanic_subgroup,demographic,False,69,94,83.1,0.002,0.003,False,12560,1653,8,0.005,0.001,True,60,177.0197729068705,False,0.8695652173913043,3.348555098679389,False,0.001,0.004242640687119285,False,-12431,1659.7918544203064,True,-0.2,0.31622776601683794,False
SHNwT0NBbQ==,9,14,94.6,0,0,hspocam,HspOCAm,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,1606,513,19.4,0.001,0,True,9,14,False,0,,0,0,-1597,513.1909975827713,True,-0.1,0,True
SHNwT1NBbQ==,76,112,89.6,0.002,0.003,hsposam,HspOSAm,Hsp2,hispanic_subgroup,demographic,False,18,69,233,0.001,0.002,False,2811,708,15.3,0.001,0,True,58,131.54847015454038,False,3.2222222222222223,17.340019286651728,False,0.001,0.0036055512754639895,False,-2735,716.8040178458823,True,0.1,0.3,False
SHNwT3Ro,613,283,28.1,0.014,0.007,hspoth,HspOth,Hsp2,hispanic_subgroup,demographic,False,640,222,21.1,0.018,0.006,False,108479,3640,2,0.044,0.001,True,-27,359.6845840455218,False,-0.0421875,0.5530949352520473,False,-0.003999999999999998,0.009219544457292887,False,-107866,3650.9846617042917,True,-2.999999999999999,0.7071067811865476,True
SHNwUGFu,185,177,58.1,0.004,0.004,hsppan,HspPan,Hsp2,hispanic_subgroup,demographic,False,52,51,59.8,0.001,0.001,False,22824,1473,3.9,0.009,0.001,True,133,184.20097719610501,False,2.5576923076923075,4.874547127375851,False,0.003,0.00412310562561766,False,-22639,1483.5963062774185,True,-0.4999999999999999,0.4123105625617661,False
SHNwUGVydQ==,297,202,41.4,0.007,0.005,hspperu,HspPeru,Hsp2,hispanic_subgroup,demographic,False,314,237,45.8,0.009,0.007,False,40211,2081,3.1,0.016,0.001,True,-17,311.4048811435042,False,-0.054140127388535034,0.961000896078947,False,-0.001999999999999999,0.008602325267042627,False,-39914,2090.78095457176,True,-0.9,0.5099019513592785,False
SHNwUFI=,10390,1276,7.5,0.24,0.028,hsppr,HspPR,Hsp2,hispanic_subgroup,demographic,True,12572,1419,6.9,0.354,0.035,True,696879,8571,0.7,0.284,0.003,True,-2182,1908.3335662299712,False,-0.17356029271396756,0.13784954979443567,False,-0.11399999999999999,0.044821869662029945,False,-686489,8665.461153337426,True,-4.399999999999999,2.816025568065745,False
SHNwUHJn,32,51,96.9,0.001,0.001,hspprg,HspPrg,Hsp2,hispanic_subgroup,demographic,False,74,120,98.6,0.002,0.003,False,3666,808,13.4,0.001,0,True,-42,130.3878828726044,False,-0.5675675675675675,0.9832201054548257,False,-0.001,0.0031622776601683794,False,-3634,809.6079298030621,True,0,0.1
SHNwU2Fsdg==,506,328,39.4,0.012,0.008,hspsalv,HspSalv,Hsp2,hispanic_subgroup,demographic,False,341,272,48.4,0.01,0.008,False,46973,2844,3.7,0.019,0.001,True,165,426.1079675387448,False,0.4838709677419355,1.525173044757997,False,0.002,0.01131370849898476,False,-46467,2862.8517251160597,True,-0.7,0.806225774829855,False
SHNwU0Ft,1791,520,17.7,0.041,0.012,hspsam,HspSAm,Hsp2,hispanic_subgroup,demographic,True,2065,639,18.8,0.058,0.018,True,392206,7423,1.2,0.16,0.003,True,-274,823.8452524594652,False,-0.13268765133171914,0.3680233193532677,False,-0.017,0.021633307652783935,False,-390415,7441.191369666553,True,-11.899999999999999,1.2369316876852983,True
SHNwU3BBbQ==,0,0,,0,0,hspspam,HspSpAm,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,601,224,22.7,0,0,False,0,0,0,,,,-601,224,False,0,0
SHNwU3BucmQ=,70,81,70,0.002,0.002,hspspnrd,HspSpnrd,Hsp2,hispanic_subgroup,demographic,False,69,80,70.6,0.002,0.002,False,24966,1807,4.4,0.01,0.001,True,1,113.84638773364749,False,0.014492753623188406,1.6617982772715365,False,0,0.00282842712474619,-24896,1808.814528911132,True,-0.8,0.223606797749979,True
SHNwU3Buc2g=,0,0,,0,0,hspspnsh,HspSpnsh,Hsp2,hispanic_subgroup,demographic,False,22,26,73,0.001,0.001,False,9505,1192,7.6,0.004,0,True,-22,26,False,-1,0,True,-0.001,0.001,False,-9505,1192,True,-0.4,0,True
SHNwVXJn,0,0,,0,0,hspurg,HspUrg,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,3021,707,14.2,0.001,0,True,0,0,0,,,,-3021,707,True,-0.1,0,True
SHNwVm56,99,82,50.2,0.002,0.002,hspvnz,HspVnz,Hsp2,hispanic_subgroup,demographic,False,104,115,67.2,0.003,0.003,False,13555,1267,5.7,0.006,0.001,True,-5,141.24092891226678,False,-0.04807692307692308,1.3151629622489662,False,-0.001,0.0036055512754639895,False,-13456,1269.6507393767783,True,-0.39999999999999997,0.223606797749979,False
TWFsZQ==,28284,1204,2.6,0.49,0.015,male,Male,Pop_1,sex_and_age,demographic,True,23262,1290,3.4,0.46,0.019,True,4025097,268,0,0.477,0,True,5022,1764.5724694667545,False,0.2158885736394119,0.08500217263894559,False,0.02999999999999997,0.024207436873820407,False,-3996813,1233.4666594602386,True,1.3000000000000043,1.5,False
TWRBZ2U=,31.6,0.8,1.5,,,mdage,MdAge,median,sex_and_age,demographic,True,29.8,0.9,1.8,,,True,36.5,0.1,0.2,,,True,1.8000000000000007,1.2041594578792296,False,,,,,-4.899999999999999,0.806225774829855,True,,
TWRQb3AwdDQ=,5122,665,7.9,0,0,mdpop0t4,MdPop0t4,MdAge,demographic__special_variable,demographic,True,4234,0,,0,0,False,551869,0,,0,0,False,888,665,False,0.20973075106282474,0.15706188001889468,False,0,0,-546747,665,True,0,0
TWRQb3AxMHQxNA==,4131,519,7.6,0,0,mdpop10t14,MdPop10t14,MdAge,demographic__special_variable,demographic,True,3857,0,,0,0,False,464704,0,,0,0,False,274,519,False,0.07103966813585688,0.13456053927923256,False,0,0,-460573,519,True,0,0
TWRQb3AxNXQxNw==,2336,385,10,0,0,mdpop15t17,MdPop15t17,MdAge,demographic__special_variable,demographic,True,3013,0,,0,0,False,273431,0,,0,0,False,-677,385,False,-0.2246929970129439,0.12777962163956189,False,0,0,-271095,385,True,0,0
TWRQb3AxOHQxOQ==,1616,357,13.4,0,0,mdpop18t19,MdPop18t19,MdAge,demographic__special_variable,demographic,True,1922,0,,0,0,False,182243,0,,0,0,False,-306,357,False,-0.15920915712799166,0.18574401664932363,False,0,0,-180627,357,True,0,0
TWRQb3AyMA==,775,238,18.6,0,0,mdpop20,MdPop20,MdAge,demographic__special_variable,demographic,True,625,0,,0,0,False,105547,0,,0,0,False,150,238,False,0.24,0.38079999999999997,False,0,0,-104772,238,True,0,0
TWRQb3AyMQ==,1096,278,15.4,0,0,mdpop21,MdPop21,MdAge,demographic__special_variable,demographic,True,963,0,,0,0,False,105415,0,,0,0,False,133,278,False,0.13811007268951195,0.288681204569055,False,0,0,-104319,278,True,0,0
TWRQb3AyMnQyNA==,2857,431,9.2,0,0,mdpop22t24,MdPop22t24,MdAge,demographic__special_variable,demographic,True,2288,0,,0,0,False,360439,0,,0,0,False,569,431,False,0.2486888111888112,0.1883741258741259,False,0,0,-357582,431,True,0,0
TWRQb3AyNXQyOQ==,5771,662,7,0,0,mdpop25t29,MdPop25t29,MdAge,demographic__special_variable,demographic,True,4217,0,,0,0,False,785805,0,,0,0,False,1554,662,False,0.3685084183068532,0.1569836376571022,False,0,0,-780034,662,True,0,0
TWRQb3AzMHQzNA==,5219,622,7.3,0,0,mdpop30t34,MdPop30t34,MdAge,demographic__special_variable,demographic,True,3882,0,,0,0,False,718474,0,,0,0,False,1337,622,False,0.3444100978876868,0.1602266872746007,False,0,0,-713255,622,True,0,0
