id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QWdGRkhN,12,19,96.3,0.001,0.002,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.001,0.002,False,-3858,470.38388577841397,True,0,0.223606797749979
QWdISEluYw==,991227000,67018299,4.1,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,877942000,45956253,,0,0,False,307989432000,2361252362,0.5,0,0,True,113285000,81261488.97634974,False,0.12903471983342862,0.09653975068468863,False,0,0,-306998205000,2362203244.7381473,True,0,0
QWdJUDE1cGw=,999416500,66518190,4,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,880917400,45419466,,0,0,False,318266008500,2111708243,0.4,0,0,True,118499100,80545623.67131597,False,0.13451783334056064,0.09551667927839924,False,0,0,-317266592000,2112755634.983616,True,0,0
QWdUVG0=,549735,38679,4.3,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,530410,42622,,0,0,False,156042185,593582,0.2,0,0,True,19325,57556.05897731359,False,0.03643407929714749,0.11069794722921526,False,0,0,-155492450,594840.8659170956,True,0,0
QXJ0RW5SQUZT,665,279,25.5,0.053,0.022,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,False,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.053,0.022,False,-440330,5440.1590050291725,True,-5.6000000000000005,2.2022715545545237,False
Q05JMTg2NF8y,16468,706,2.6,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5353409,2056.0148345768325,True,,
Q29uc3RjdG4=,799,267,20.3,0.064,0.021,constctn,Constctn,CvEm16pl3,industry,economic,False,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.064,0.021,True,-205268,3749.5185024213442,True,1.3000000000000007,2.1023796041628637,False
Q3ZFbTE2cGwx,12560,647,3.1,0.591,0.023,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,12505,658,3.2,0.627,0.024,True,4053141,9894,0.1,0.591,0.001,True,55,922.8071304449268,False,0.004398240703718513,0.07396025023981449,False,-0.03600000000000003,0.03324154027718933,False,-4040581,9915.132122165594,True,0,2.3021728866442674
Q3ZFbTE2cGwy,12560,647,3.1,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,12505,658,3.2,1,0,True,4053141,9894,0.1,1,0,True,55,922.8071304449268,False,0.004398240703718513,0.07396025023981449,False,0,0,-4040581,9915.132122165594,True,0,0
Q3ZFbTE2cGwz,12560,647,3.1,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4040581,9915.132122165594,True,0,0
Q3ZFbTE2cGw0,12560,647,3.1,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,12505,658,3.2,1,0,True,4053141,9894,0.1,1,0,True,55,922.8071304449268,False,0.004398240703718513,0.07396025023981449,False,0,0,-4040581,9915.132122165594,True,0,0
Q3ZMRjE=,13187,653,3,0.62,0.023,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,13320,679,3.1,0.668,0.024,True,4354474,10392,0.1,0.635,0.002,True,-133,942.0456464524424,False,-0.009984984984984985,0.07035816346003333,False,-0.04800000000000004,0.03324154027718933,False,-4341287,10412.496002400194,True,-1.5,2.308679276123039,False
Q3ZMRjE4dDY0,12323,656,3.2,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4090168,9911.732240128362,True,,
Q3ZMRjI=,13187,653,3,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,13320,679,3.1,1,0,True,4354474,10392,0.1,1,0,True,-133,942.0456464524424,False,-0.009984984984984985,0.07035816346003333,False,0,0,-4341287,10412.496002400194,True,0,0
Q3ZMRkVt,11747,656,3.4,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3813796,9568.513573173213,True,0,0
Q3ZMRlVFbTE=,627,170,16.5,0.029,0.008,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,815,220,16.4,0.041,0.011,True,301333,4545,0.9,0.044,0.001,True,-188,278.0287754891569,False,-0.23067484662576687,0.29434066730630903,False,-0.012,0.013601470508735444,False,-300706,4548.1782067109025,True,-1.4999999999999991,0.806225774829855,False
Q3ZMRlVFbTI=,627,170,16.5,0.048,0.013,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,815,220,16.4,0.061,0.016,True,301333,4545,0.9,0.069,0.001,True,-188,278.0287754891569,False,-0.23067484662576687,0.29434066730630903,False,-0.012999999999999998,0.0206155281280883,False,-300706,4548.1782067109025,True,-2.1000000000000005,1.3038404810405297,False
Q3ZOSVBvcDI=,26982,864,1.9,1,0,cvnipop2,CvNIPop2,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,8379895,1861,0,1,0,True,,,,,1,0,True,-8352913,2051.7838580123394,True,0,0
Q3ZOSVUxOF8y,6524,500,4.7,1,0,cvniu18_2,CvNIU18_2,CvNIU18_2,health_insurance_coverage,economic,True,,0,,0,0,False,1855028,1721,0.1,1,0,True,,,,,1,0,True,-1848504,1792.1609860724009,True,0,0
Q1dfQ3JwbGQ=,925,312,20.5,0.074,0.025,cw_crpld,CW_Crpld,Wrkr16pl,commute_to_work,economic,False,1243,268,13.1,0.1,0.021,True,177245,3363,1.2,0.045,0.001,True,-318,411.3003768537053,False,-0.25583266291230894,0.2979049902365038,False,-0.02600000000000001,0.03264965543462902,False,-176320,3377.441783362076,True,2.8999999999999995,2.5019992006393608,False
Q1dfRHJ2QWxu,8174,638,4.7,0.657,0.038,cw_drvaln,CW_DrvAln,Wrkr16pl,commute_to_work,economic,True,7939,571,4.4,0.641,0.031,True,883066,6519,0.4,0.223,0.002,True,235,856.2038308720652,False,0.029600705378511147,0.109279147618225,False,0.016000000000000014,0.04904079934095691,False,-874892,6550.1454182330945,True,43.400000000000006,3.8052595180880893,True
Q1dfT3Ro,71,55,47.3,0.006,0.004,cw_oth,CW_Oth,Wrkr16pl,commute_to_work,economic,False,28,27,58.1,0.002,0.002,False,112933,2992,1.6,0.029,0.001,True,43,61.26989472816156,False,1.5357142857142858,3.136429795191091,False,0.004,0.004472135954999579,False,-112862,2992.5054720083635,True,-2.3000000000000003,0.4123105625617661,True
Q1dfUGJUcm5z,2717,370,8.3,0.218,0.027,cw_pbtrns,CW_PbTrns,Wrkr16pl,commute_to_work,economic,True,2995,438,8.9,0.242,0.033,True,2223087,10073,0.3,0.562,0.002,True,-278,573.3620147864698,False,-0.09282136894824708,0.1812817069650796,False,-0.023999999999999994,0.04263801121065569,False,-2220370,10079.7931030354,True,-34.400000000000006,2.7073972741361767,True
Q1dfV2xrZA==,62,55,54.3,0.005,0.004,cw_wlkd,CW_Wlkd,Wrkr16pl,commute_to_work,economic,False,31,35,69.1,0.003,0.003,False,392607,5774,0.9,0.099,0.001,True,31,65.19202405202648,False,1,2.871692550768525,False,0.002,0.005,False,-392545,5774.261944179533,True,-9.4,0.4123105625617661,True
