id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.2,1.25,23.6,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,False,3.75,1.52,24.6,,,False,2.85,0.01,0.2,,,True,-0.5499999999999998,1.9679684956827943,False,,,,,0.3500000000000001,1.2500399993600204,False,,
QXZnSEhTUk9j,2.94,0.1,2.1,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,3.05,0.13,2.5,,,True,2.51,0.01,0.2,,,True,-0.10999999999999988,0.16401219466856726,False,,,,,0.43000000000000016,0.1004987562112089,True,,
Qmx0MDB0MDk=,772,170,13.4,0.042,0.009,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.042,0.009,True,-198016,2932.930957250784,True,-1.5,0.9055385138137416,False
Qmx0MTBMdHI=,346,116,20.3,0.019,0.006,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,False,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.019,0.006,True,-76332,1922.5027958367186,True,-0.2999999999999998,0.6082762530298219,False
Qmx0NDB0NDk=,2538,330,7.9,0.139,0.018,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.139,0.018,True,-352375,3923.901120058965,True,3.700000000000003,1.8027756377319943,False
Qmx0NTB0NTk=,1526,237,9.4,0.083,0.013,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.083,0.013,True,-449283,4117.825882671583,True,-4.699999999999999,1.3038404810405297,True
Qmx0NjB0Njk=,1263,221,10.6,0.069,0.012,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.069,0.012,True,-439236,4330.642677478713,True,-5.799999999999999,1.2041594578792296,True
Qmx0NzB0Nzk=,942,194,12.5,0.051,0.011,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.051,0.011,True,-244249,3246.8010410248426,True,-2,1.104536101718726,False
Qmx0ODB0ODk=,424,125,18,0.023,0.007,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.023,0.007,True,-163708,2908.687160902664,True,-2.4000000000000004,0.7071067811865476,True
Qmx0OTB0OTk=,540,125,14.1,0.03,0.007,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.03,0.007,True,-127422,2844.747616221868,True,-0.6999999999999997,0.7071067811865476,False
Qmx0QmYzOQ==,9950,462,2.8,0.544,0.025,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.544,0.025,True,-1403432,6800.7109187201895,True,13.70000000000001,2.5079872407968904,True
QnRSVlZFdGM=,51,57,67.4,0.003,0.003,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,67,59,53.4,0.004,0.003,False,1902,346,11.1,0.001,0.001,True,-16,82.03657720797473,False,-0.23880597014925373,1.083087375052644,False,-0.001,0.004242640687119285,False,-1851,350.66365651433,True,0.19999999999999998,0.31622776601683794,False
R1IxNWt0MTlr,2868,334,7.1,0.176,0.02,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.176,0.02,True,-439671,4884.432925120377,True,-3.8000000000000007,2.009975124224178,False
R1Ixa3QxNGs=,7949,434,3.3,0.488,0.025,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.488,0.025,True,-612049,5151.314880688231,True,18.799999999999997,2.5079872407968904,True
R1IyMGt0MjRr,442,137,18.8,0.027,0.008,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.027,0.008,True,-206227,2802.3507988829665,True,-7.3,0.806225774829855,True
R1IyNWt0Mjlr,62,53,52.5,0.004,0.003,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.004,0.003,False,-102340,2683.523430119439,True,-4.6,0.31622776601683794,True
R1Iza3Bs,89,92,63.1,0.005,0.006,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.005,0.006,False,-147135,2969.4255336680862,True,-6.6,0.6082762530298219,True
R1I1MDB0OTk5,3411,358,6.4,0.209,0.022,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.209,0.022,True,-318054,3279.598146114856,True,5.299999999999999,2.209072203437452,False
R1Jub1JudFBk,579,165,17.3,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,True,407,140,20.9,,,False,59425,1926,2,,,True,172,216.390850083824,False,0.4226044226044226,0.6354643714265824,False,,,-58846,1933.0548362630586,True,,
R1JQSTE1dDE5,1305,250,11.6,0.082,0.016,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1577,255,9.8,0.103,0.016,True,222841,3644,1,0.111,0.002,True,-272,357.1064267133819,False,-0.17247939124920736,0.20745218429502035,False,-0.02099999999999999,0.02262741699796952,False,-221536,3652.5656736053356,True,-2.8999999999999986,1.61245154965971,False
R1JQSTIwdDI0,1366,255,11.4,0.086,0.016,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1428,244,10.4,0.093,0.016,True,228606,3500,0.9,0.113,0.002,True,-62,352.932004782791,False,-0.04341736694677871,0.24208171645321128,False,-0.007000000000000006,0.02262741699796952,False,-227240,3509.276991062404,True,-2.700000000000001,1.61245154965971,False
R1JQSTI1dDI5,1294,234,11,0.081,0.015,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1484,257,10.5,0.096,0.017,True,211796,3409,1,0.105,0.002,True,-190,347.57013680694723,False,-0.1280323450134771,0.21832767324464117,False,-0.015,0.022671568097509268,False,-210502,3417.021656355136,True,-2.4000000000000004,1.5132745950421556,False
R1JQSTMwdDM0,1517,265,10.6,0.095,0.017,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1327,222,10.2,0.086,0.014,True,188082,3046,1,0.093,0.001,True,190,345.70073763299956,False,0.14318010550113036,0.2765054849273126,False,0.009000000000000008,0.022022715545545243,False,-186565,3057.5056827420617,True,0.1999999999999993,1.7029386365926402,False
R1JQSTM1cGw=,9302,467,3.1,0.585,0.027,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,8176,453,3.4,0.532,0.027,True,889842,5729,0.4,0.442,0.003,True,1126,650.6135565756373,False,0.137720156555773,0.08506540928543652,False,0.052999999999999936,0.03818376618407356,False,-880540,5748.0022616557835,True,14.299999999999997,2.716615541441225,True
