id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.57,0.4,6.9,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,3.56,0.35,6,,,True,2.85,0.01,0.2,,,True,0.009999999999999787,0.5315072906367325,False,,,,,0.7199999999999998,0.4001249804748512,False,,
QXZnSEhTUk9j,3.47,0.63,11,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,3.29,0.68,12.6,,,True,2.51,0.01,0.2,,,True,0.18000000000000016,0.9269843580125827,False,,,,,0.9600000000000004,0.6300793600809346,False,,
Qmx0MDB0MDk=,525,151,17.5,0.084,0.024,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.084,0.024,True,-198263,2931.8910279885913,True,2.7,2.4020824298928627,False
Qmx0MTBMdHI=,44,46,63.7,0.007,0.007,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,False,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.007,0.007,False,-76634,1919.5512496414365,True,-1.4999999999999996,0.7071067811865476,False
Qmx0NDB0NDk=,692,157,13.8,0.11,0.025,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.11,0.025,True,-354221,3913.150776548228,True,0.8000000000000007,2.5019992006393608,False
Qmx0NTB0NTk=,1777,228,7.8,0.283,0.036,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.283,0.036,True,-449032,4117.317694810543,True,15.299999999999997,3.601388621073821,True
Qmx0NjB0Njk=,1087,180,10.1,0.173,0.028,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.173,0.028,True,-439412,4328.744044177249,True,4.599999999999998,2.8017851452243803,False
Qmx0NzB0Nzk=,254,105,25.1,0.04,0.017,blt70t79,Blt70t79,HU3,year_structure_built,housing,False,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.04,0.017,False,-244937,3242.7004178616316,True,-3.0999999999999996,1.7029386365926402,False
Qmx0ODB0ODk=,177,83,28.6,0.028,0.013,blt80t89,Blt80t89,HU3,year_structure_built,housing,False,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.028,0.013,False,-163955,2907.1850646286694,True,-1.9,1.3038404810405297,False
Qmx0OTB0OTk=,474,140,18,0.075,0.022,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.075,0.022,True,-127488,2845.446186453014,True,3.8000000000000003,2.2022715545545237,False
Qmx0QmYzOQ==,1250,204,9.9,0.199,0.032,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.199,0.032,True,-1412132,6788.066072159286,True,-20.799999999999994,3.2062439083762797,True
QnRSVlZFdGM=,0,0,,0,0,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,0,0,,0,0,False,1902,346,11.1,0.001,0.001,True,0,0,0,,,,-1902,346,True,-0.1,0.1,False
