id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,1.74,0.27,9.3,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,1.66,0.18,6.7,,,True,2.85,0.01,0.2,,,True,0.08000000000000007,0.32449961479175904,False,,,,,-1.11,0.27018512172212594,True,,
QXZnSEhTUk9j,1.72,0.17,6,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,1.69,0.13,4.8,,,True,2.51,0.01,0.2,,,True,0.030000000000000027,0.21400934559032697,False,,,,,-0.7899999999999998,0.17029386365926402,True,,
SFUx,16793,321,1.2,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,17491,260,0.9,1,0,True,3472354,1104,0,1,0,True,-698,413.08715787349286,False,-0.03990623749356812,0.02324833383340001,False,0,0,-3455561,1149.7204007931668,True,0,0
SFUxMHQxOXU=,1255,275,13.3,0.075,0.016,hu10t19u,HU10t19u,HU2,units_in_structure,housing,True,1568,287,11.1,0.09,0.016,True,219295,3425,0.9,0.063,0.001,True,-313,397.4845908963013,False,-0.1996173469387755,0.22851896618000095,False,-0.015,0.02262741699796952,False,-218040,3436.022409705734,True,1.2000000000000002,1.6031219541881399,False
SFUxdUE=,193,132,41.7,0.011,0.008,hu1ua,HU1uA,HU2,units_in_structure,housing,False,34,32,57.6,0.002,0.002,False,238949,3015,0.8,0.069,0.001,True,159,135.82341477079717,False,4.676470588235294,6.604212112667133,False,0.009,0.00824621125123532,False,-238756,3017.888168902221,True,-5.800000000000001,0.806225774829855,True
SFUxdUQ=,552,244,26.9,0.033,0.015,hu1ud,HU1uD,HU2,units_in_structure,housing,False,103,76,45.1,0.006,0.004,False,319905,2742,0.5,0.092,0.001,True,449,255.5621255194126,False,4.359223300970874,4.60965803534504,False,0.027000000000000003,0.015524174696260024,False,-319353,2752.8349024233185,True,-5.899999999999999,1.5033296378372907,True
SFUy,16793,321,1.2,1,0,hu2,HU2,HU2,units_in_structure,housing,True,17491,260,0.9,1,0,True,3472354,1104,0,1,0,True,-698,413.08715787349286,False,-0.03990623749356812,0.02324833383340001,False,0,0,-3455561,1149.7204007931668,True,0,0
SFUyMHBsdQ==,13513,534,2.4,0.805,0.028,hu20plu,HU20plu,HU2,units_in_structure,housing,True,14017,426,1.8,0.801,0.021,True,1667213,4900,0.2,0.48,0.001,True,-504,683.1046771908387,False,-0.03595633873154027,0.048060127988331425,False,0.0040000000000000036,0.035,False,-1653700,4929.011665638457,True,32.5,2.8017851452243803,True
SFUydQ==,188,148,47.9,0.011,0.009,hu2u,HU2u,HU2,units_in_structure,housing,False,112,90,49.1,0.006,0.005,False,458656,4817,0.6,0.132,0.001,True,76,173.216627377397,False,0.6785714285714286,1.8882730992634844,False,0.004999999999999999,0.010295630140987,False,-458468,4819.273077965182,True,-12.100000000000001,0.9055385138137416,True
SFUz,16793,321,1.2,1,0,hu3,HU3,HU3,year_structure_built,housing,True,,0,,0,0,False,3472354,1104,0,1,0,True,,,,,1,0,True,-3455561,1149.7204007931668,True,0,0
SFUzdDR1,253,145,34.8,0.015,0.009,hu3t4u,HU3t4u,HU2,units_in_structure,housing,False,348,158,27.6,0.02,0.009,False,333505,3795,0.7,0.096,0.001,True,-95,214.45046047980406,False,-0.27298850574712646,0.5315673731120806,False,-0.005000000000000001,0.012727922061357855,False,-333252,3797.7690819743107,True,-8.1,0.9055385138137416,True
SFU0,16793,321,1.2,1,0,hu4,HU4,HU4,rooms,housing,True,17491,260,0.9,1,0,True,3472354,1104,0,1,0,True,-698,413.08715787349286,False,-0.03990623749356812,0.02324833383340001,False,0,0,-3455561,1149.7204007931668,True,0,0
SFU1dDl1,799,239,18.2,0.048,0.014,hu5t9u,HU5t9u,HU2,units_in_structure,housing,True,1297,264,12.4,0.074,0.015,True,228415,3185,0.8,0.066,0.001,True,-498,356.11374587342175,False,-0.38396299151888974,0.22288824065367216,False,-0.025999999999999995,0.020518284528683192,False,-227616,3193.9546020568296,True,-1.8000000000000007,1.4035668847618201,False
SFVub01ydGcx,2142,356,10.1,0.42,0.056,hunomrtg1,HUnoMrtg1,OOcHU3,mortgage_status,housing,True,2373,281,7.2,0.43,0.041,True,422629,4549,0.7,0.41,0.003,True,-231,453.5383115019061,False,-0.09734513274336283,0.18420487942074093,False,-0.010000000000000009,0.06940461079784253,False,-420487,4562.908830998051,True,1,5.608029957123981,False
SFVub01ydGcy,2129,353,10.1,1,0,hunomrtg2,HUnoMrtg2,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,2327,276,7.2,1,0,True,416370,4562,0.7,1,0,True,-198,448.0903926664797,False,-0.08508809626128062,0.1865147323831231,False,0,0,-414241,4575.636895558912,True,0,0
SFV3TXJ0Zw==,2958,431,8.9,0.58,0.062,huwmrtg,HUwMrtg,OOcHU3,mortgage_status,housing,True,3148,341,6.6,0.57,0.047,True,607211,5367,0.5,0.59,0.003,True,-190,549.5834786454193,False,-0.06035578144853875,0.17060228196502428,False,0.010000000000000009,0.0778010282708397,False,-604253,5384.278038883208,True,-1.000000000000007,6.2072538211353985,False
SFV3TXJ0Z0V4,2958,431,8.9,1,0,huwmrtgex,HUwMrtgEx,HUwMrtgEx,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,3078,330,6.5,1,0,True,603062,5350,0.5,1,0,True,-120,542.8268600576063,False,-0.03898635477582846,0.17384765028933388,False,0,0,-600104,5367.332764045844,True,0,0
TWRHUg==,2537,144,3.4,,,mdgr,MdGR,median,gross_rent,housing,True,2082,132,3.8,,,True,1396,4,0.2,,,True,455,195.34584715319647,False,0.21853986551392893,0.10369284046122998,False,,,1141,144.05554484295286,True,,
TWRSbXM=,2.8,0.1,2.8,,,mdrms,MdRms,median,rooms,housing,True,2.8,0.1,2.3,,,True,4,0.1,1.5,,,True,0,0.14142135623730953,,,,,-1.2000000000000002,0.14142135623730953,True,,
TWRWbA==,789568,67037,5.2,,,mdvl,MdVl,median,value,housing,True,743822,51101,4.2,,,True,570500,2845,0.3,,,True,45746,84292.77294050777,False,0.06150127315406105,0.11593399306350395,False,,,219068,67097.34267465441,True,,
TW9iSG0=,0,0,,0,0,mobhm,MobHm,HU2,units_in_structure,housing,False,0,0,,0,0,False,4514,450,6.1,0.001,0.001,True,0,0,0,,,,-4514,450,True,-0.1,0.1,False
TXYwMHQwOQ==,2135,410,11.7,0.155,0.029,mv00t09,Mv00t09,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,830839,6308,0.5,0.263,0.002,True,,,,,0.155,0.029,True,-828704,6321.310307206885,True,-10.8,2.906888370749727,True
TXYxMEx0cg==,7817,724,5.6,0.567,0.047,mv10ltr,Mv10Ltr,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,1341699,7655,0.3,0.425,0.002,True,,,,,0.567,0.047,True,-1333882,7689.16126765462,True,14.199999999999996,4.70425339453563,False
TXY4MHQ4OQ==,,0,,0,0,mv80t89,Mv80t89,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXY5MHQ5OQ==,1559,307,12,0.113,0.022,mv90t99,Mv90t99,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,460385,4845,0.6,0.146,0.001,True,,,,,0.113,0.022,True,-458826,4854.716675564085,True,-3.299999999999999,2.2022715545545237,False
TXZCZjc5,,0,,0,0,mvbf79,MvBf79,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXZCZjg5,2281,344,9.2,0.165,0.024,mvbf89,MvBf89,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,521180,4786,0.6,0.165,0.001,True,,,,,0.165,0.024,True,-518899,4798.346798638047,True,0,2.4020824298928627
Tk1TTVAxMDE0,231,112,29.5,0.109,0.05,nmsmp1014,NMSMP1014,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,281,103,22.2,0.121,0.042,False,61830,1682,1.7,0.148,0.004,True,-50,152.16109883935513,False,-0.17793594306049823,0.499660461823651,False,-0.011999999999999997,0.06529931086925804,False,-61599,1685.724769943184,True,-3.8999999999999986,5.015974481593781,False
Tk1TTVAxNTE5,147,107,44.3,0.069,0.049,nmsmp1519,NMSMP1519,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,194,104,32.5,0.083,0.043,False,40494,1193,1.8,0.097,0.003,True,-47,149.21461054467824,False,-0.2422680412371134,0.6849871571888502,False,-0.013999999999999999,0.0651920240520265,False,-40347,1197.7887960738321,True,-2.8000000000000007,4.909175083453431,False
Tk1TTVAyMDI0,190,109,34.7,0.089,0.049,nmsmp2024,NMSMP2024,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,182,112,37.5,0.078,0.047,False,28114,1114,2.4,0.068,0.002,True,8,156.28499608087785,False,0.04395604395604396,0.8782964182966359,False,0.010999999999999996,0.06789698078707182,False,-27924,1119.319882785971,True,2.0999999999999996,4.904079934095692,False
Tk1TTVAyNTI5,147,107,44.1,0.069,0.049,nmsmp2529,NMSMP2529,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,145,89,37.5,0.062,0.038,False,20385,1033,3.1,0.049,0.002,True,2,139.17614738165446,False,0.013793103448275862,0.9652713310665427,False,0.007000000000000006,0.06200806399170999,False,-20238,1038.5268412515875,True,2,4.904079934095692,False
Tk1TTVAzMDM0,67,55,49.6,0.031,0.025,nmsmp3034,NMSMP3034,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,93,58,38,0.04,0.025,False,16215,837,3.1,0.039,0.002,True,-26,79.93122043357026,False,-0.27956989247311825,0.742712833538977,False,-0.009000000000000001,0.03535533905932738,False,-16148,838.8051025119006,True,-0.7999999999999998,2.5079872407968904,False
Tk1TTVAzNXBs,328,164,30.4,0.154,0.073,nmsmp35pl,NMSMP35pl,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,329,126,23.2,0.141,0.051,False,78141,1841,1.4,0.188,0.004,True,-1,206.81392603013947,False,-0.00303951367781155,0.6279052341617984,False,0.013000000000000012,0.08905054744357274,False,-77813,1848.290291052788,True,-3.4000000000000004,7.310950690573695,False
Tk1TTVBOdEM=,13,20,93.5,,,nmsmpntc,NMSMPNtC,NA,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,46,44,58.7,,,False,6259,564,5.5,,,True,-33,48.33218389437829,False,-0.717391304347826,0.5119663612668035,False,,,-6246,564.354498520212,True,,
Tk1TTVBVMTA=,1019,250,14.9,0.479,0.086,nmsmpu10,NMSMPU10,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,1103,218,12,0.474,0.075,True,171191,2946,1,0.411,0.005,True,-84,331.6986584235758,False,-0.07615593834995467,0.29105294200388837,False,0.0050000000000000044,0.114109596441316,False,-170172,2956.588574692123,True,6.800000000000004,8.614522621712709,False
Tm9WaGNsQXY=,10866,620,3.5,0.788,0.03,novhclav,NoVhclAv,OcHU4,vehicles_available,housing,True,12489,477,2.3,0.829,0.021,True,1721745,6312,0.2,0.546,0.002,True,-1623,782.258908546269,False,-0.12995435983665626,0.059738938265644324,False,-0.040999999999999925,0.03661966684720111,False,-1710879,6342.376841531887,True,24.199999999999996,3.0066592756745814,True
T2NIVTE=,13792,590,2.6,0.821,0.031,ochu1,OcHU1,HU1,housing_occupancy,housing,True,15068,432,1.7,0.861,0.021,True,3154103,5930,0.1,0.908,0.002,True,-1276,731.2482478611487,False,-0.08468277143615609,0.0471362955231287,False,-0.040000000000000036,0.03744329045369811,False,-3140311,5959.27847981616,True,-8.700000000000003,3.1064449134018135,False
T2NIVTI=,13792,590,2.6,1,0,ochu2,OcHU2,OcHU2,housing_tenure,housing,True,15068,432,1.7,1,0,True,3154103,5930,0.1,1,0,True,-1276,731.2482478611487,False,-0.08468277143615609,0.0471362955231287,False,0,0,-3140311,5959.27847981616,True,0,0
T2NIVTM=,13792,590,2.6,1,0,ochu3,OcHU3,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,3154103,5930,0.1,1,0,True,,,,,1,0,True,-3140311,5959.27847981616,True,0,0
T2NIVTQ=,13792,590,2.6,1,0,ochu4,OcHU4,OcHU4,vehicles_available,housing,True,15068,432,1.7,1,0,True,3154103,5930,0.1,1,0,True,-1276,731.2482478611487,False,-0.08468277143615609,0.0471362955231287,False,0,0,-3140311,5959.27847981616,True,0,0
T2NIVTU=,13792,590,2.6,1,0,ochu5,OcHU5,OcHU5,occupants_per_room,housing,True,15068,432,1.7,1,0,True,3154103,5930,0.1,1,0,True,-1276,731.2482478611487,False,-0.08468277143615609,0.0471362955231287,False,0,0,-3140311,5959.27847981616,True,0,0
T2NIVVBSbnQx,8451,541,3.9,1,0,ochuprnt1,OcHUPRnt1,OcHUPRnt1,gross_rent,housing,True,9357,447,2.9,1,0,True,2064838,5484,0.2,1,0,True,-906,701.7763176397448,False,-0.09682590573901892,0.0721420591931966,False,0,0,-2056387,5510.620382497782,True,0,0
T2NIVVBSbnQy,8225,569,4.2,1,0,ochuprnt2,OcHUPRnt2,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,9207,447,2.9,1,0,True,2014830,5642,0.2,1,0,True,-982,723.581370683353,False,-0.10665797762571956,0.07550132285515923,False,0,0,-2006605,5670.619454698049,True,0,0
T2NQUjB0MQ==,13368,581,2.6,0.969,0.007,ocpr0t1,OcPR0t1,OcHU5,occupants_per_room,housing,True,14416,454,1.9,0.957,0.012,True,2869497,6842,0.1,0.91,0.001,True,-1048,737.3445598904219,False,-0.07269700332963375,0.04977070153951618,False,0.01200000000000001,0.013892443989449804,False,-2856129,6866.623988540511,True,5.8999999999999915,0.7071067811865476,True
T2NQUjFwNXBs,276,166,36.6,0.02,0.012,ocpr1p5pl,OcPR1p5pl,OcHU5,occupants_per_room,housing,False,440,167,23.1,0.029,0.011,False,111644,2464,1.3,0.035,0.001,True,-164,235.46761985462035,False,-0.37272727272727274,0.44611219307347405,False,-0.009000000000000001,0.016278820596099707,False,-111368,2469.585390303401,True,-1.5000000000000004,1.2041594578792296,False
T2NQUjFwbA==,424,189,27,0.031,0.014,ocpr1pl,OcPR1pl,OcHU5,occupants_per_room,housing,False,652,190,17.7,0.043,0.013,True,284606,3868,0.8,0.09,0.001,True,-228,267.9944029266283,False,-0.3496932515337423,0.34632584173295705,False,-0.011999999999999997,0.0191049731745428,False,-284182,3872.6147497524203,True,-5.9,1.4035668847618201,True
T09jSFUx,5100,502,6,0.37,0.033,oochu1,OOcHU1,OcHU2,housing_tenure,housing,True,5521,392,4.3,0.366,0.024,True,1029840,7102,0.4,0.327,0.002,True,-421,636.9207172011286,False,-0.07625430175692809,0.11211231226096623,False,0.0040000000000000036,0.040804411526206334,False,-1024740,7119.719657402249,True,4.299999999999997,3.306055050963308,False
T09jSFUy,5100,502,6,1,0,oochu2,OOcHU2,OOcHU2,value,housing,True,5521,392,4.3,1,0,True,1029840,7102,0.4,1,0,True,-421,636.9207172011286,False,-0.07625430175692809,0.11211231226096623,False,0,0,-1024740,7119.719657402249,True,0,0
T09jSFUz,5100,502,6,1,0,oochu3,OOcHU3,OOcHU3,mortgage_status,housing,True,5521,392,4.3,1,0,True,1029840,7102,0.4,1,0,True,-421,636.9207172011286,False,-0.07625430175692809,0.11211231226096623,False,0,0,-1024740,7119.719657402249,True,0,0
T09jSFU0,5100,502,6,0,0,oochu4,OOcHU4,AvgHHSOOc,housing__special_variable,housing,True,5521,392,,0,0,False,1029840,7102,0.4,0,0,True,-421,636.9207172011286,False,-0.07625430175692809,0.11211231226096623,False,0,0,-1024740,7119.719657402249,True,0,0
T09jSFU1,5100,502,6,0.006,0,oochu5,OOcHU5,MdVl,housing__special_variable,housing,True,5521,0,,0,0,False,1029840,7102,0.4,0,0,True,-421,502,False,-0.07625430175692809,0.09092555696431805,False,0.006,0,True,-1024740,7119.719657402249,True,0.6,0,True
T1YxMDB0MTI0,0,0,,0,0,ov100t124,OV100t124,MdVl,housing__special_variable,housing,False,1,0,,0,0,False,13231,0,,0,0,False,-1,0,True,-1,0,True,0,0,-13231,0,True,0,0
T1YxMjV0MTQ5,16,26,98.8,0,0,ov125t149,OV125t149,MdVl,housing__special_variable,housing,False,0,0,,0,0,False,7768,0,,0,0,False,16,26,False,0,,0,0,-7752,26,True,0,0
T1YxNTB0MTc0,21,42,121.6,0,0,ov150t174,OV150t174,MdVl,housing__special_variable,housing,False,40,0,,0,0,False,15896,0,,0,0,False,-19,42,False,-0.475,1.05,False,0,0,-15875,42,True,0,0
T1YxNTB0MTk5bQ==,396,152,23.4,0.001,0,ov150t199m,OV150t199m,MdVl,housing__special_variable,housing,False,,0,,0,0,False,32941,0,,0,0,False,,,,,0.001,0,True,-32545,152,True,0.1,0,True
T1YxNzV0MTk5,0,0,,0,0,ov175t199,OV175t199,MdVl,housing__special_variable,housing,False,13,0,,0,0,False,11331,0,,0,0,False,-13,0,True,-1,0,True,0,0,-11331,0,True,0,0
T1YxbWlscGw=,,0,,0,0,ov1milpl,OV1milpl,MdVl,housing__special_variable,housing,False,1222,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
T1YxdDE0OW0=,576,176,18.6,0.001,0,ov1t149m,OV1t149m,MdVl,housing__special_variable,housing,True,,0,,0,0,False,83619,0,,0,0,False,,,,,0.001,0,True,-83043,176,True,0.1,0,True
