id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,0,0,,0,0,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0,0,-3870,470,True,-0.1,0.1,False
QWdISEluYw==,581808900,34809760,3.6,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,473018100,52312978,,0,0,False,307989432000,2361252362,0.5,0,0,True,108790800,62836033.12181701,False,0.22999289033548612,0.15466003116298133,False,0,0,-307407623100,2361508932.1113815,True,0,0
QWdJUDE1cGw=,616634200,37333515,3.7,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,504680200,53471828,,0,0,False,318266008500,2111708243,0.4,0,0,True,111954000,65215241.561438754,False,0.22183156779283197,0.14910042513219252,False,0,0,-317649374300,2112038232.3472276,True,0,0
QWdUVG0=,540650,43246,4.9,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,446570,37033,,0,0,False,156042185,593582,0.2,0,0,True,94080,56935.57416062475,False,0.2106724589649999,0.13949142670072123,False,0,0,-155501535,595155.2799396138,True,0,0
QXJ0RW5SQUZT,1863,330,10.8,0.151,0.025,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.151,0.025,True,-439132,5443.012860539648,True,4.199999999999999,2.5019992006393608,False
Q05JMTg2NF8y,17866,899,3.1,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5352011,2130.014553940888,True,,
Q29uc3RjdG4=,754,222,17.9,0.061,0.018,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.061,0.018,True,-205313,3746.5829765267445,True,1,1.8027756377319943,False
Q3ZFbTE2cGwx,12373,772,3.8,0.551,0.025,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,11081,704,3.9,0.541,0.019,True,4053141,9894,0.1,0.591,0.001,True,1292,1044.796630928718,False,0.11659597509250068,0.09942933512922496,False,0.010000000000000009,0.031400636936215164,False,-4040768,9924.072752655535,True,-3.999999999999993,2.5019992006393608,False
Q3ZFbTE2cGwy,12373,772,3.8,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,11081,704,3.9,1,0,True,4053141,9894,0.1,1,0,True,1292,1044.796630928718,False,0.11659597509250068,0.09942933512922496,False,0,0,-4040768,9924.072752655535,True,0,0
Q3ZFbTE2cGwz,12373,772,3.8,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4040768,9924.072752655535,True,0,0
Q3ZFbTE2cGw0,12373,772,3.8,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,11081,704,3.9,1,0,True,4053141,9894,0.1,1,0,True,1292,1044.796630928718,False,0.11659597509250068,0.09942933512922496,False,0,0,-4040768,9924.072752655535,True,0,0
Q3ZMRjE=,13858,831,3.6,0.618,0.026,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,12392,764,3.7,0.605,0.019,True,4354474,10392,0.1,0.635,0.002,True,1466,1128.8299251880242,False,0.11830213040671402,0.09617981902696503,False,0.013000000000000012,0.032202484376209234,False,-4340616,10425.172660440689,True,-1.7000000000000028,2.6076809620810595,False
Q3ZMRjE4dDY0,13238,809,3.7,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4089253,9923.032852913468,True,,
Q3ZMRjI=,13858,831,3.6,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,12392,764,3.7,1,0,True,4354474,10392,0.1,1,0,True,1466,1128.8299251880242,False,0.11830213040671402,0.09617981902696503,False,0,0,-4340616,10425.172660440689,True,0,0
Q3ZMRkVt,11859,756,3.9,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3813684,9575.88909710216,True,0,0
Q3ZMRlVFbTE=,1485,259,10.6,0.066,0.011,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,1311,297,13.8,0.064,0.014,True,301333,4545,0.9,0.044,0.001,True,174,394.06852196033117,False,0.13272311212814644,0.3238510333008949,False,0.0020000000000000018,0.017804493814764857,False,-299848,4552.373666561215,True,2.200000000000001,1.104536101718726,False
Q3ZMRlVFbTI=,1485,259,10.6,0.107,0.018,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,1311,297,13.8,0.106,0.023,True,301333,4545,0.9,0.069,0.001,True,174,394.06852196033117,False,0.13272311212814644,0.3238510333008949,False,0.0010000000000000009,0.029206163733020464,False,-299848,4552.373666561215,True,3.799999999999999,1.8027756377319943,False
Q3ZOSVBvcDI=,28068,1188,2.6,1,0,cvnipop2,CvNIPop2,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,8379895,1861,0,1,0,True,,,,,1,0,True,-8351827,2207.8643527173494,True,0,0
Q3ZOSVUxOF8y,6888,696,6.1,1,0,cvniu18_2,CvNIU18_2,CvNIU18_2,health_insurance_coverage,economic,True,,0,,0,0,False,1855028,1721,0.1,1,0,True,,,,,1,0,True,-1848140,1856.4097069343286,True,0,0
Q1dfQ3JwbGQ=,649,178,16.6,0.054,0.014,cw_crpld,CW_Crpld,Wrkr16pl,commute_to_work,economic,True,544,182,20.3,0.05,0.016,False,177245,3363,1.2,0.045,0.001,True,105,254.57415422622933,False,0.19301470588235295,0.5161117294385997,False,0.003999999999999997,0.0212602916254693,False,-176596,3367.7073803999065,True,0.9000000000000004,1.4035668847618201,False
Q1dfRHJ2QWxu,3617,450,7.6,0.299,0.032,cw_drvaln,CW_DrvAln,Wrkr16pl,commute_to_work,economic,True,2976,425,8.7,0.275,0.035,True,883066,6519,0.4,0.223,0.002,True,641,618.9709201569974,False,0.21538978494623656,0.23019662108188096,False,0.023999999999999966,0.047423622805517505,False,-879449,6534.5130652558955,True,7.599999999999998,3.2062439083762797,False
Q1dfT3Ro,197,106,32.8,0.016,0.009,cw_oth,CW_Oth,Wrkr16pl,commute_to_work,economic,False,142,83,35.5,0.013,0.008,False,112933,2992,1.6,0.029,0.001,True,55,134.6291201783626,False,0.3873239436619718,1.1021753560713587,False,0.003000000000000001,0.012041594578792296,False,-112736,2993.877084985287,True,-1.3000000000000003,0.9055385138137416,False
Q1dfUGJUcm5z,6738,641,5.8,0.557,0.039,cw_pbtrns,CW_PbTrns,Wrkr16pl,commute_to_work,economic,True,5887,623,6.4,0.545,0.046,True,2223087,10073,0.3,0.562,0.002,True,851,893.8735928530386,False,0.14455580091727535,0.16287049254780406,False,0.01200000000000001,0.06030754513325841,False,-2216349,10093.37455958115,True,-0.5,3.905124837953327,False
Q1dfV2xrZA==,618,187,18.4,0.051,0.015,cw_wlkd,CW_Wlkd,Wrkr16pl,commute_to_work,economic,True,936,238,15.5,0.087,0.021,True,392607,5774,0.9,0.099,0.001,True,-318,302.67639485100256,False,-0.33974358974358976,0.26096012642092936,False,-0.036,0.025806975801127882,False,-391989,5777.027349770814,True,-4.800000000000001,1.5033296378372907,True
Q1dfV3JrZEht,270,129,28.9,0.022,0.011,cw_wrkdhm,CW_WrkdHm,Wrkr16pl,commute_to_work,economic,False,325,184,34.4,0.03,0.017,False,164594,3729,1.4,0.042,0.001,True,-55,224.71537553091466,False,-0.16923076923076924,0.6154434582700263,False,-0.008,0.020248456731316585,False,-164324,3731.230628090416,True,-2.0000000000000004,1.104536101718726,False
RTEwdDEycHQ1,627,189,18.3,0.021,0.006,e10t12pt5,E10t12pt5,MdEWrk,economic__special_variable,economic,True,504,0,,0,0,False,169608,0,,0,0,False,123,189,False,0.24404761904761904,0.375,False,0.021,0.006,True,-168981,189,True,2.1,0.6,True
RTEycHQ1dDE1,474,153,19.6,0.016,0.005,e12pt5t15,E12pt5t15,MdEWrk,economic__special_variable,economic,True,510,0,,0,0,False,144620,0,,0,0,False,-36,153,False,-0.07058823529411765,0.3,False,0.016,0.005,True,-144146,153,True,1.6,0.5,True
RTE1dDE3cHQ1,932,253,16.5,0.031,0.008,e15t17pt5,E15t17pt5,MdEWrk,economic__special_variable,economic,True,815,0,,0,0,False,173274,0,,0,0,False,117,253,False,0.14355828220858896,0.3104294478527607,False,0.031,0.008,True,-172342,253,True,3.1,0.8,True
RTE3cHQ1dDIw,529,170,19.5,0.018,0.005,e17pt5t20,E17pt5t20,MdEWrk,economic__special_variable,economic,True,458,0,,0,0,False,126285,0,,0,0,False,71,170,False,0.15502183406113537,0.37117903930131,False,0.018,0.005,True,-125756,170,True,1.7999999999999998,0.5,True
RTIwdDIycHQ1,728,187,15.6,0.024,0.006,e20t22pt5,E20t22pt5,MdEWrk,economic__special_variable,economic,True,681,0,,0,0,False,196961,0,,0,0,False,47,187,False,0.06901615271659324,0.2745961820851689,False,0.024,0.006,True,-196233,187,True,2.4,0.6,True
RTIycHQ1dDI1,258,126,29.8,0.009,0.004,e22pt5t25,E22pt5t25,MdEWrk,economic__special_variable,economic,False,313,0,,0,0,False,107043,0,,0,0,False,-55,126,False,-0.1757188498402556,0.4025559105431311,False,0.009,0.004,False,-106785,126,True,0.8999999999999999,0.4,False
RTdwdDV0MTA=,391,151,23.5,0.013,0.005,e7pt5t10,E7pt5t10,MdEWrk,economic__special_variable,economic,False,476,0,,0,0,False,118902,0,,0,0,False,-85,151,False,-0.17857142857142858,0.3172268907563025,False,0.013,0.005,False,-118511,151,True,1.3,0.5,False
RWRIbHRoQ1NB,3310,390,7.2,0.268,0.027,edhlthcsa,EdHlthCSA,CvEm16pl3,industry,economic,True,,0,,0,0,False,1080586,7811,0.4,0.267,0.002,True,,,,,0.268,0.027,True,-1077276,7820.730208874361,True,0.09999999999999787,2.7073972741361767,False
RW1ISW5z,10330,699,4.1,0.871,0.02,emhins,EmHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3395066,12000,0.2,0.887,0.002,True,,,,,0.871,0.02,True,-3384736,12020.341134926246,True,-1.6000000000000085,2.009975124224178,False
RW1OSElucw==,1529,406,16.2,0.129,0.033,emnhins,EmNHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,430477,6778,1,0.113,0.002,True,,,,,0.129,0.033,True,-428948,6790.148746529784,True,1.5999999999999996,3.306055050963308,False
RW1QYkhJbnM=,3029,444,8.9,0.255,0.034,empbhins,EmPbHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,709097,5839,0.5,0.185,0.001,True,,,,,0.255,0.034,True,-706068,5855.856641004799,True,7,3.40147027033899,False
RW1QdkhJbnM=,7636,651,5.2,0.644,0.036,empvhins,EmPvHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,2778950,11243,0.2,0.726,0.002,True,,,,,0.644,0.036,True,-2771314,11261.831556190138,True,-8.199999999999989,3.6055512754639887,False
RXJuMTAwcGw=,648,170,15.9,0.022,0.005,ern100pl,Ern100pl,MdEWrk,economic__special_variable,economic,True,183,0,,0,0,False,640046,0,,0,0,False,465,170,False,2.540983606557377,0.9289617486338799,False,0.022,0.005,True,-639398,170,True,2.1999999999999997,0.5,True
RXJuMjV0MzA=,1083,289,16.2,0.036,0.009,ern25t30,Ern25t30,MdEWrk,economic__special_variable,economic,True,1046,0,,0,0,False,262316,0,,0,0,False,37,289,False,0.03537284894837476,0.27629063097514334,False,0.036,0.009,True,-261233,289,True,3.5999999999999996,0.8999999999999999,True
RXJuMnB0NXQ1,610,186,18.6,0.021,0.006,ern2pt5t5,Ern2pt5t5,MdEWrk,economic__special_variable,economic,True,538,0,,0,0,False,128242,0,,0,0,False,72,186,False,0.13382899628252787,0.34572490706319703,False,0.021,0.006,True,-127632,186,True,2.1,0.6,True
RXJuMzB0MzU=,1117,279,15.2,0.038,0.009,ern30t35,Ern30t35,MdEWrk,economic__special_variable,economic,True,1075,0,,0,0,False,257513,0,,0,0,False,42,279,False,0.03906976744186046,0.25953488372093025,False,0.038,0.009,True,-256396,279,True,3.8,0.8999999999999999,True
RXJuMzV0NDA=,717,209,17.8,0.024,0.007,ern35t40,Ern35t40,MdEWrk,economic__special_variable,economic,True,807,0,,0,0,False,217597,0,,0,0,False,-90,209,False,-0.11152416356877323,0.2589838909541512,False,0.024,0.007,True,-216880,209,True,2.4,0.7000000000000001,True
RXJuNDB0NDU=,881,200,13.8,0.03,0.006,ern40t45,Ern40t45,MdEWrk,economic__special_variable,economic,True,822,0,,0,0,False,235829,0,,0,0,False,59,200,False,0.07177615571776155,0.24330900243309,False,0.03,0.006,True,-234948,200,True,3,0.6,True
RXJuNDV0NTA=,479,147,18.6,0.016,0.005,ern45t50,Ern45t50,MdEWrk,economic__special_variable,economic,True,492,0,,0,0,False,155389,0,,0,0,False,-13,147,False,-0.026422764227642278,0.2987804878048781,False,0.016,0.005,True,-154910,147,True,1.6,0.5,True
RXJuNTB0NTU=,689,189,16.6,0.023,0.006,ern50t55,Ern50t55,MdEWrk,economic__special_variable,economic,True,733,0,,0,0,False,213254,0,,0,0,False,-44,189,False,-0.06002728512960437,0.25784447476125516,False,0.023,0.006,True,-212565,189,True,2.3,0.6,True
RXJuNTV0NjU=,860,181,12.8,0.029,0.006,ern55t65,Ern55t65,MdEWrk,economic__special_variable,economic,True,637,0,,0,0,False,294509,0,,0,0,False,223,181,False,0.3500784929356358,0.28414442700156983,False,0.029,0.006,True,-293649,181,True,2.9000000000000004,0.6,True
RXJuNXQ3cHQ1,492,134,16.6,0.017,0.004,ern5t7pt5,Ern5t7pt5,MdEWrk,economic__special_variable,economic,True,463,0,,0,0,False,149059,0,,0,0,False,29,134,False,0.06263498920086392,0.28941684665226786,False,0.017,0.004,True,-148567,134,True,1.7000000000000002,0.4,True
RXJuNjV0NzU=,640,169,16.1,0.022,0.005,ern65t75,Ern65t75,MdEWrk,economic__special_variable,economic,True,472,0,,0,0,False,221820,0,,0,0,False,168,169,False,0.3559322033898305,0.35805084745762705,False,0.022,0.005,True,-221180,169,True,2.1999999999999997,0.5,True
RXJuNzV0MTAw,774,188,14.8,0.026,0.006,ern75t100,Ern75t100,MdEWrk,economic__special_variable,economic,True,711,0,,0,0,False,391186,0,,0,0,False,63,188,False,0.08860759493670886,0.2644163150492264,False,0.026,0.006,True,-390412,188,True,2.6,0.6,True
RXJuVTJwdDVr,795,208,15.9,0.027,0.007,ernu2pt5k,ErnU2pt5k,MdEWrk,economic__special_variable,economic,True,664,0,,0,0,False,175652,0,,0,0,False,131,208,False,0.19728915662650603,0.3132530120481928,False,0.027,0.007,True,-174857,208,True,2.7,0.7000000000000001,True
RjE2cGw=,11913,636,3.2,1,0,f16pl,F16pl,F16pl,employment_status,economic,True,11171,723,3.9,1,0,True,3642664,1274,0,1,0,True,742,962.925230742242,False,0.06642198549816489,0.08947150433271718,False,0,0,-3630751,1423.9283689849008,True,0,0
RjE2cGxDTEZF,6066,468,4.7,0.509,0.028,f16plclfe,F16plCLFE,F16pl,employment_status,economic,True,5456,552,6.1,0.488,0.038,True,1986266,7118,0.2,0.545,0.002,True,610,723.6905415991009,False,0.11180351906158358,0.14145841317986105,False,0.02100000000000002,0.047201694884823786,False,-1980200,7133.368629196167,True,-3.6000000000000085,2.8071337695236402,False
RjE2cGxDdkxG,6831,491,4.4,0.573,0.028,f16plcvlf,F16plCvLF,F16pl,employment_status,economic,True,6135,585,5.8,0.549,0.038,True,2130364,7693,0.2,0.585,0.002,True,696,763.7447217493552,False,0.11344743276283618,0.1329577508589389,False,0.02399999999999991,0.047201694884823786,False,-2123533,7708.652930311495,True,-1.2000000000000028,2.8071337695236402,False
