RlBvcDI1dDI5,7474,1154,9.4,0.096,0.014,fpop25t29,FPop25t29,Pop,poppyramid_only,demographic,True,7208,655,5.5,0.092,0.008,True,405287,203,0,0.048,0,True,266,1326.9291616359933,False,0.036903440621531634,0.18576940432901481,False,0.0040000000000000036,0.0161245154965971,False,-397813,1171.718822926388,True,4.8,1.4000000000000001,True
RlBvcDMwdDM0,7023,1018,8.8,0.09,0.013,fpop30t34,FPop30t34,Pop,poppyramid_only,demographic,True,4498,537,7.3,0.058,0.007,True,366861,247,0,0.043,0,True,2525,1150.9530833183428,False,0.5613606047132059,0.2932045660374052,False,0.031999999999999994,0.0147648230602334,False,-359838,1047.536634204265,True,4.7,1.3,True
RlBvcDM1dDM5,3224,587,11.1,0.041,0.007,fpop35t39,FPop35t39,Pop,poppyramid_only,demographic,True,3547,395,6.8,0.045,0.005,True,315142,3125,0.6,0.037,0,True,-323,707.5266779422526,False,-0.09106287003101213,0.19399288699060518,False,-0.003999999999999997,0.008602325267042627,False,-311918,3179.653125735573,True,0.4000000000000008,0.7000000000000001,False
RlBvcDQwdDQ0,2514,530,12.8,0.032,0.007,fpop40t44,FPop40t44,Pop,poppyramid_only,demographic,True,3382,413,7.4,0.043,0.005,True,280418,3132,0.7,0.033,0,True,-868,671.9144290756078,False,-0.2566528681253696,0.18110445512937134,False,-0.010999999999999996,0.008602325267042627,False,-277904,3176.527034356862,True,-0.10000000000000009,0.7000000000000001,False
RlBvcDQ1dDQ5,2334,496,12.9,0.03,0.006,fpop45t49,FPop45t49,Pop,poppyramid_only,demographic,True,2281,350,9.3,0.029,0.004,True,281658,193,0,0.033,0,True,53,607.0551869476119,False,0.023235423060061378,0.26820694332146144,False,0.0009999999999999974,0.007211102550927979,False,-279324,532.2264555619158,True,-0.30000000000000027,0.6,False
RlBvcDUwdDU0,2581,520,12.2,0.033,0.007,fpop50t54,FPop50t54,Pop,poppyramid_only,demographic,True,2568,319,7.6,0.033,0.004,True,285202,202,0,0.034,0,True,13,610.0499979509876,False,0.0050623052959501555,0.2378878426602613,False,0,0.00806225774829855,-282621,557.8566124014307,True,-0.10000000000000009,0.7000000000000001,False
RlBvcDU1dDU5,2216,463,12.7,0.028,0.006,fpop55t59,FPop55t59,Pop,poppyramid_only,demographic,True,3072,346,6.8,0.039,0.004,True,272993,2843,0.6,0.032,0,True,-856,578.0008650512558,False,-0.2786458333333333,0.17122007188340088,False,-0.011,0.007211102550927979,False,-270777,2880.4544780294655,True,-0.3999999999999999,0.6,False
RlBvcDV0OQ==,1640,468,17.4,0.021,0.006,fpop5t9,FPop5t9,Pop,poppyramid_only,demographic,True,1357,275,12.3,0.017,0.003,True,234049,2327,0.6,0.028,0,True,283,542.8158066968942,False,0.20854826823876196,0.4229951270887198,False,0.004,0.00670820393249937,False,-232409,2373.5949528089245,True,-0.7000000000000002,0.6,False
RlBvcDYwdDY0,1904,446,14.2,0.024,0.006,fpop60t64,FPop60t64,Pop,poppyramid_only,demographic,True,2470,328,8.1,0.032,0.004,True,256568,2933,0.7,0.03,0,True,-566,553.6244214266563,False,-0.2291497975708502,0.2075638230482313,False,-0.008,0.007211102550927979,False,-254664,2966.7161980883848,True,-0.6000000000000001,0.6,False
RlBvcDY1dDY5,2240,495,13.4,0.029,0.006,fpop65t69,FPop65t69,Pop,poppyramid_only,demographic,True,1864,291,9.5,0.024,0.004,True,214644,2853,0.8,0.025,0,True,376,574.2003134795383,False,0.2017167381974249,0.32514216986205074,False,0.005000000000000001,0.007211102550927979,False,-212404,2895.623248974217,True,0.40000000000000036,0.6,False
RlBvcDcwdDc0,1953,437,13.6,0.025,0.006,fpop70t74,FPop70t74,Pop,poppyramid_only,demographic,True,1273,236,11.2,0.016,0.003,True,161099,2686,1,0.019,0,True,680,496.65380296540565,False,0.5341712490180676,0.44579967569933476,False,0.009000000000000001,0.00670820393249937,False,-159146,2721.316776856381,True,0.6000000000000001,0.6,False
RlBvcDc1dDc5,1761,458,15.8,0.023,0.006,fpop75t79,FPop75t79,Pop,poppyramid_only,demographic,True,1101,236,13,0.014,0.003,True,124380,1845,0.9,0.015,0,True,660,515.228104823485,False,0.5994550408719346,0.539060301290045,False,0.009,0.00670820393249937,False,-122619,1900.9968437638186,True,0.7999999999999998,0.6,False
RlBvcDgwdDg0,974,360,22.5,0.012,0.005,fpop80t84,FPop80t84,Pop,poppyramid_only,demographic,False,994,223,13.7,0.013,0.003,True,91235,1728,1.2,0.011,0,True,-20,423.4725492874361,False,-0.02012072434607646,0.4236690324000683,False,-0.0009999999999999992,0.0058309518948453,False,-90261,1765.1016967869018,True,0.10000000000000009,0.5,False
RlBvcDg1cGw=,1410,445,19.2,0.018,0.006,fpop85pl,FPop85pl,Pop,poppyramid_only,demographic,True,906,203,13.6,0.012,0.003,True,111704,1844,1,0.013,0,True,504,489.1155282752736,False,0.5562913907284768,0.6023648805557044,False,0.005999999999999998,0.00670820393249937,False,-110294,1896.9346325058225,True,0.4999999999999998,0.6,False
SHNwMQ==,8333,1126,8.2,0.107,0.014,hsp1,Hsp1,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,7374,902,7.4,0.094,0.011,True,2457137,0,0,0.291,0,True,959,1442.7335166273776,False,0.1300515324111744,0.20597174411670605,False,0.012999999999999998,0.017804493814764857,False,-2448804,1126,True,-18.4,1.4000000000000001,True
SHNwMg==,8333,1126,8.2,1,0,hsp2,Hsp2,Hsp2,hispanic_subgroup,demographic,True,7374,902,7.4,1,0,True,2457137,0,0,1,0,True,959,1442.7335166273776,False,0.1300515324111744,0.20597174411670605,False,0,0,-2448804,1126,True,0,0
SHNwQWxsT3Ro,69,52,45.8,0.008,0.006,hspalloth,HspAllOth,Hsp2,hispanic_subgroup,demographic,False,203,198,59.2,0.028,0.027,False,73407,3230,2.7,0.03,0.001,True,-134,204.71443525066815,False,-0.6600985221674877,0.4189612834213054,False,-0.02,0.02765863337187866,False,-73338,3230.418548733275,True,-2.2,0.6082762530298219,True
SHNwQXJn,579,468,49.1,0.069,0.055,hsparg,HspArg,Hsp2,hispanic_subgroup,demographic,False,367,157,26,0.05,0.02,False,18356,2145,7.1,0.007,0.001,True,212,493.63245436255505,False,0.5776566757493188,1.4427924792401219,False,0.019000000000000003,0.058523499553598125,False,-17777,2195.460999425861,True,6.2,5.500909015790027,False
SHNwQm9s,43,50,70.1,0.005,0.006,hspbol,HspBol,Hsp2,hispanic_subgroup,demographic,False,39,49,76.1,0.005,0.007,False,3802,607,9.7,0.002,0,True,4,70.00714249274856,False,0.10256410256410256,1.887494728448809,False,0,0.009219544457292887,-3759,609.0558266694442,True,0.3,0.6,False
SHNwQ0Ft,518,345,40.5,0.062,0.041,hspcam,HspCAm,Hsp2,hispanic_subgroup,demographic,False,397,244,37.4,0.054,0.032,False,179031,5054,1.7,0.073,0.002,True,121,422.5647879319809,False,0.3047858942065491,1.1824929702359457,False,0.008,0.052009614495783375,False,-178513,5065.761640661747,True,-1.0999999999999996,4.104875150354759,False
SHNwQ2hs,75,70,57.1,0.009,0.008,hspchl,HspChl,Hsp2,hispanic_subgroup,demographic,False,172,225,79.6,0.023,0.03,False,7524,974,7.9,0.003,0,True,-97,235.63743335896356,False,-0.563953488372093,0.700711976765436,False,-0.014,0.031048349392520047,False,-7449,976.5121607025691,True,0.5999999999999999,0.8,False
SHNwQ29s,522,258,30,0.063,0.03,hspcol,HspCol,Hsp2,hispanic_subgroup,demographic,False,461,204,26.9,0.063,0.027,False,102532,3800,2.3,0.042,0.002,True,61,328.9072817679779,False,0.13232104121475055,0.751187745283599,False,0,0.04036087214122113,-102010,3808.7483508365317,True,2.0999999999999996,3.0066592756745814,False
SHNwQ1I=,0,0,,0,0,hspcr,HspCR,Hsp2,hispanic_subgroup,demographic,False,32,45,85.5,0.004,0.006,False,7377,1032,8.5,0.003,0,True,-32,45,False,-1,0,True,-0.004,0.006,False,-7377,1032,True,-0.3,0,True
SHNwQ3Vi,784,403,31.3,0.094,0.047,hspcub,HspCub,Hsp2,hispanic_subgroup,demographic,False,387,189,29.6,0.052,0.025,False,39929,2284,3.5,0.016,0.001,True,397,445.1179618932492,False,1.0258397932816536,1.4363972326685828,False,0.042,0.05323532661682466,False,-39145,2319.2811386289504,True,7.800000000000001,4.701063709417264,False
SHNwRG9t,789,446,34.4,0.095,0.052,hspdom,HspDom,Hsp2,hispanic_subgroup,demographic,False,555,268,29.3,0.075,0.035,False,701188,8731,0.8,0.285,0.004,True,234,520.3268203735033,False,0.42162162162162165,1.0568959626756718,False,0.020000000000000004,0.06268173577685927,False,-700399,8742.383942609704,True,-18.999999999999996,5.215361924162119,True
SHNwRWM=,620,372,36.5,0.074,0.044,hspec,HspEc,Hsp2,hispanic_subgroup,demographic,False,103,121,71.5,0.014,0.016,False,196728,6097,1.9,0.08,0.002,True,517,391.184099881373,False,5.019417475728155,7.940281722936518,False,0.06,0.0468187996428785,False,-196108,6108.337989993677,True,-0.6000000000000005,4.4045431091090474,False
SHNwR3VhdG0=,12,20,101.3,0.001,0.002,hspguatm,HspGuatm,Hsp2,hispanic_subgroup,demographic,False,210,209,60.5,0.028,0.028,False,37583,2564,4.1,0.015,0.001,True,-198,209.95475703112803,False,-0.9428571428571428,0.11092599693807162,True,-0.027,0.0280713376952364,False,-37571,2564.0780019336385,True,-1.4,0.223606797749979,True
SHNwSG5k,210,232,67,0.025,0.028,hsphnd,HspHnd,Hsp2,hispanic_subgroup,demographic,False,17,26,93,0.002,0.004,False,50108,3416,4.1,0.02,0.001,True,193,233.45235059857504,False,11.352941176470589,23.306170772001288,False,0.023,0.0282842712474619,False,-49898,3423.869156378497,True,0.5,2.8017851452243803,False
SHNwTWU=,1124,469,25.4,0.135,0.053,hspme,HspMe,Hsp2,hispanic_subgroup,demographic,False,1099,493,27.3,0.149,0.064,False,339425,7811,1.4,0.138,0.003,True,25,680.4483815837907,False,0.022747952684258416,0.6265851645688608,False,-0.013999999999999985,0.08309632964216891,False,-338301,7825.067539644626,True,-0.3000000000000007,5.308483775994799,False
SHNwTmlj,0,0,,0,0,hspnic,HspNic,Hsp2,hispanic_subgroup,demographic,False,28,31,68.2,0.004,0.004,False,12560,1653,8,0.005,0.001,True,-28,31,False,-1,0,True,-0.004,0.004,False,-12560,1653,True,-0.5,0.1,True
SHNwT0NBbQ==,0,0,,0,0,hspocam,HspOCAm,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,1606,513,19.4,0.001,0,True,0,0,0,,,,-1606,513,True,-0.1,0,True
SHNwT1NBbQ==,0,0,,0,0,hsposam,HspOSAm,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,2811,708,15.3,0.001,0,True,0,0,0,,,,-2811,708,True,-0.1,0,True
SHNwT3Ro,777,331,25.9,0.093,0.038,hspoth,HspOth,Hsp2,hispanic_subgroup,demographic,False,493,240,29.6,0.067,0.032,False,108479,3640,2,0.044,0.001,True,284,408.8532744151623,False,0.5760649087221096,1.019536223756865,False,0.025999999999999995,0.04967896939349688,False,-107702,3655.0186046038125,True,4.900000000000001,3.8013155617496426,False
SHNwUGFu,149,122,49.6,0.018,0.014,hsppan,HspPan,Hsp2,hispanic_subgroup,demographic,False,49,51,63.9,0.007,0.007,False,22824,1473,3.9,0.009,0.001,True,100,132.23085872821065,False,2.0408163265306123,4.026893804608451,False,0.011,0.01565247584249853,False,-22675,1478.0436394098788,True,0.8999999999999999,1.4035668847618201,False
SHNwUGVydQ==,108,114,64.4,0.013,0.014,hspperu,HspPeru,Hsp2,hispanic_subgroup,demographic,False,256,144,34.3,0.035,0.019,False,40211,2081,3.1,0.016,0.001,True,-148,183.6627343801676,False,-0.578125,0.5045956176640088,False,-0.022000000000000006,0.023600847442411893,False,-40103,2084.1201980691994,True,-0.30000000000000004,1.4035668847618201,False
SHNwUFI=,2040,589,17.5,0.245,0.062,hsppr,HspPR,Hsp2,hispanic_subgroup,demographic,True,2668,515,11.7,0.362,0.054,True,696879,8571,0.7,0.284,0.003,True,-628,782.3975971333246,False,-0.2353823088455772,0.26555735468796865,False,-0.11699999999999999,0.08221921916437785,False,-694839,8591.214233157034,True,-3.8999999999999986,6.2072538211353985,False
SHNwUHJn,138,230,101.3,0.017,0.028,hspprg,HspPrg,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,3666,808,13.4,0.001,0,True,138,230,False,0,,0.017,0.028,False,-3528,840.0976133759696,True,1.6,2.8000000000000003,False
SHNwU2Fsdg==,147,217,89.7,0.018,0.026,hspsalv,HspSalv,Hsp2,hispanic_subgroup,demographic,False,61,107,106.6,0.008,0.014,False,46973,2844,3.7,0.019,0.001,True,86,241.94627502815578,False,1.4098360655737705,5.524782081134118,False,0.009999999999999998,0.0295296461204668,False,-46826,2852.2666425143357,True,-0.10000000000000009,2.6019223662515376,False
SHNwU0Ft,2301,782,20.7,0.276,0.086,hspsam,HspSAm,Hsp2,hispanic_subgroup,demographic,False,1775,499,17.1,0.241,0.061,True,392206,7423,1.2,0.16,0.003,True,526,927.6448673926892,False,0.2963380281690141,0.5717597288644356,False,0.03500000000000003,0.1054371850914088,False,-389905,7464.077504956657,True,11.600000000000001,8.605230967266364,False
SHNwU3BBbQ==,0,0,,0,0,hspspam,HspSpAm,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,601,224,22.7,0,0,False,0,0,0,,,,-601,224,False,0,0
SHNwU3BucmQ=,559,284,30.9,0.067,0.033,hspspnrd,HspSpnrd,Hsp2,hispanic_subgroup,demographic,False,221,122,33.5,0.03,0.016,False,24966,1807,4.4,0.01,0.001,True,338,309.0954545120326,False,1.5294117647058822,1.8976638609815377,False,0.037000000000000005,0.0366742416417845,False,-24407,1829.1815109496379,True,5.7,3.301514803843836,False
SHNwU3Buc2g=,149,171,69.6,0.018,0.02,hspspnsh,HspSpnsh,Hsp2,hispanic_subgroup,demographic,False,69,55,48.2,0.009,0.007,False,9505,1192,7.6,0.004,0,True,80,179.62739212046696,False,1.1594202898550725,3.017378265171789,False,0.009,0.02118962010041709,False,-9356,1204.2030559668913,True,1.4,2,False
SHNwVXJn,0,0,,0,0,hspurg,HspUrg,Hsp2,hispanic_subgroup,demographic,False,52,73,85.3,0.007,0.01,False,3021,707,14.2,0.001,0,True,-52,73,False,-1,0,True,-0.007,0.01,False,-3021,707,True,-0.1,0,True
SHNwVm56,216,281,79,0.026,0.034,hspvnz,HspVnz,Hsp2,hispanic_subgroup,demographic,False,325,320,59.9,0.044,0.043,False,13555,1267,5.7,0.006,0.001,True,-109,425.8650020839938,False,-0.3353846153846154,1.0843370013041724,False,-0.018,0.05481788029466298,False,-13339,1297.7865772152215,True,2,3.40147027033899,False
TWFsZQ==,33079,1674,3.1,0.423,0.017,male,Male,Pop_1,sex_and_age,demographic,True,34539,1263,2.2,0.442,0.012,True,4025097,268,0,0.477,0,True,-1460,2097.0085836734193,False,-0.04227105590781435,0.059795978068332284,False,-0.019000000000000017,0.020808652046684813,False,-3992018,1695.3170794869025,True,-5.399999999999999,1.7000000000000002,True
TWRBZ2U=,37.1,0.7,1.2,,,mdage,MdAge,median,sex_and_age,demographic,True,37.5,0.6,1,,,True,36.5,0.1,0.2,,,True,-0.3999999999999986,0.9219544457292886,False,,,,,0.6000000000000014,0.7071067811865475,False,,
TWRQb3AwdDQ=,4342,703,9.8,0,0,mdpop0t4,MdPop0t4,MdAge,demographic__special_variable,demographic,True,4055,0,,0,0,False,551869,0,,0,0,False,287,703,False,0.07077681874229347,0.17336621454993836,False,0,0,-547527,703,True,0,0
TWRQb3AxMHQxNA==,1822,436,14.5,0,0,mdpop10t14,MdPop10t14,MdAge,demographic__special_variable,demographic,True,2262,0,,0,0,False,464704,0,,0,0,False,-440,436,False,-0.1945181255526083,0.1927497789566755,False,0,0,-462882,436,True,0,0
TWRQb3AxNXQxNw==,1104,358,19.7,0,0,mdpop15t17,MdPop15t17,MdAge,demographic__special_variable,demographic,True,1133,0,,0,0,False,273431,0,,0,0,False,-29,358,False,-0.02559576345984113,0.3159752868490732,False,0,0,-272327,358,True,0,0
TWRQb3AxOHQxOQ==,632,337,32.4,0,0,mdpop18t19,MdPop18t19,MdAge,demographic__special_variable,demographic,False,446,0,,0,0,False,182243,0,,0,0,False,186,337,False,0.4170403587443946,0.7556053811659194,False,0,0,-181611,337,True,0,0
TWRQb3AyMA==,116,78,40.8,0,0,mdpop20,MdPop20,MdAge,demographic__special_variable,demographic,False,363,0,,0,0,False,105547,0,,0,0,False,-247,78,True,-0.6804407713498623,0.21487603305785125,True,0,0,-105431,78,True,0,0
TWRQb3AyMQ==,385,174,27.5,0,0,mdpop21,MdPop21,MdAge,demographic__special_variable,demographic,False,356,0,,0,0,False,105415,0,,0,0,False,29,174,False,0.08146067415730338,0.48876404494382014,False,0,0,-105030,174,True,0,0
TWRQb3AyMnQyNA==,2649,488,11.2,0,0,mdpop22t24,MdPop22t24,MdAge,demographic__special_variable,demographic,True,4186,0,,0,0,False,360439,0,,0,0,False,-1537,488,True,-0.36717630195891066,0.11657907310081225,True,0,0,-357790,488,True,0,0
TWRQb3AyNXQyOQ==,11544,1341,7.1,0,0,mdpop25t29,MdPop25t29,MdAge,demographic__special_variable,demographic,True,11019,0,,0,0,False,785805,0,,0,0,False,525,1341,False,0.047644976858154095,0.12169888374625647,False,0,0,-774261,1341,True,0,0
TWRQb3AzMHQzNA==,11314,1248,6.7,0,0,mdpop30t34,MdPop30t34,MdAge,demographic__special_variable,demographic,True,9193,0,,0,0,False,718474,0,,0,0,False,2121,1248,False,0.23071902534537148,0.13575546611552267,False,0,0,-707160,1248,True,0,0
TWRQb3AzNXQzOQ==,6291,853,8.2,0,0,mdpop35t39,MdPop35t39,MdAge,demographic__special_variable,demographic,True,7229,0,,0,0,False,610524,0,,0,0,False,-938,853,False,-0.12975515285655,0.11799695670217179,False,0,0,-604233,853,True,0,0
