id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.22,0.88,16.7,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,4.18,1.54,22.3,,,False,2.85,0.01,0.2,,,True,-0.9599999999999995,1.7736967046256809,False,,,,,0.3700000000000001,0.880056816347672,False,,
QXZnSEhTUk9j,2.87,0.17,3.6,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,3.06,0.23,4.6,,,True,2.51,0.01,0.2,,,True,-0.18999999999999995,0.28600699292150183,False,,,,,0.3600000000000003,0.17029386365926402,False,,
Qmx0MDB0MDk=,1031,170,10,0.105,0.017,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.105,0.017,True,-197757,2932.930957250784,True,4.8,1.7029386365926402,False
Qmx0MTBMdHI=,637,161,15.3,0.065,0.016,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,True,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.065,0.016,True,-76041,1925.7419349435168,True,4.300000000000001,1.6031219541881399,False
Qmx0NDB0NDk=,365,125,20.9,0.037,0.013,blt40t49,Blt40t49,HU3,year_structure_built,housing,False,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.037,0.013,False,-354548,3911.9975715738883,True,-6.5,1.3038404810405297,True
Qmx0NTB0NTk=,620,166,16.2,0.063,0.017,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.063,0.017,True,-450189,4114.350130944133,True,-6.7,1.7029386365926402,True
Qmx0NjB0Njk=,635,172,16.5,0.065,0.018,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.065,0.018,True,-439864,4328.4187643988425,True,-6.199999999999999,1.8027756377319943,True
Qmx0NzB0Nzk=,550,151,16.7,0.056,0.015,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.056,0.015,True,-244641,3244.5156803442947,True,-1.4999999999999991,1.5033296378372907,False
Qmx0ODB0ODk=,602,156,15.8,0.062,0.016,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.062,0.016,True,-163530,2910.184186610875,True,1.5,1.6031219541881399,False
Qmx0OTB0OTk=,949,186,11.9,0.097,0.019,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.097,0.019,True,-127013,2848.080055054633,True,6.000000000000002,1.9026297590440446,True
Qmx0QmYzOQ==,4394,315,4.4,0.449,0.032,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.449,0.032,True,-1408988,6792.308149664589,True,4.200000000000003,3.2062439083762797,False
QnRSVlZFdGM=,0,0,,0,0,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,0,0,,0,0,False,1902,346,11.1,0.001,0.001,True,0,0,0,,,,-1902,346,True,-0.1,0.1,False
R1IxNWt0MTlr,1077,216,12.2,0.135,0.027,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.135,0.027,True,-441462,4877.784845603586,True,-7.899999999999999,2.7073972741361767,False
R1Ixa3QxNGs=,3017,307,6.2,0.38,0.036,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.38,0.036,True,-616981,5142.172498078998,True,8,3.6055512754639887,False
R1IyMGt0MjRr,196,84,25.9,0.025,0.01,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.025,0.01,False,-206473,2800.2601664845356,True,-7.5,1.004987562112089,True
R1IyNWt0Mjlr,0,0,,0,0,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0,0,-102402,2683,True,-5,0.1,True
R1Iza3Bs,44,43,59.8,0.006,0.005,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.006,0.005,False,-147180,2968.3114728747723,True,-6.5,0.5099019513592785,True
R1I1MDB0OTk5,2000,260,7.9,0.252,0.032,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.252,0.032,True,-319465,3270.351663047875,True,9.6,3.2062439083762797,False
R1Jub1JudFBk,266,120,27.4,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,233,120,31.4,,,False,59425,1926,2,,,True,33,169.7056274847714,False,0.14163090128755365,0.7816324289864534,False,,,-59159,1929.7346967912454,True,,
R1JQSTE1dDE5,656,172,15.9,0.084,0.022,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,489,146,18.2,0.071,0.021,True,222841,3644,1,0.111,0.002,True,167,225.61028345356956,False,0.34151329243353784,0.5330543799589803,False,0.013000000000000012,0.0304138126514911,False,-222185,3648.05701709828,True,-2.6999999999999993,2.209072203437452,False
R1JQSTIwdDI0,683,167,14.9,0.088,0.021,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,748,188,15.3,0.109,0.027,True,228606,3500,0.9,0.113,0.002,True,-65,251.46172671005024,False,-0.08689839572192513,0.3201787101369759,False,-0.021000000000000005,0.03420526275297414,False,-227923,3503.9818778070185,True,-2.5000000000000018,2.1095023109728985,False
R1JQSTI1dDI5,776,189,14.8,0.1,0.024,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,764,185,14.7,0.112,0.027,True,211796,3409,1,0.105,0.002,True,12,264.4730610100016,False,0.015706806282722512,0.3488399755840621,False,-0.011999999999999997,0.036124783736376884,False,-211020,3414.235199865411,True,-0.5,2.4083189157584592,False
R1JQSTMwdDM0,867,180,12.6,0.111,0.023,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,459,150,19.9,0.067,0.022,True,188082,3046,1,0.093,0.001,True,408,234.30749027719963,False,0.8888888888888888,0.7313183169371318,False,0.044,0.0318276609256791,False,-187215,3051.3138153916584,True,1.799999999999999,2.3021728866442674,False
R1JQSTM1cGw=,4148,367,5.4,0.533,0.043,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,3750,317,5.1,0.548,0.04,True,889842,5729,0.4,0.442,0.003,True,398,484.9515439711477,False,0.10613333333333333,0.13535544036087227,False,-0.015000000000000013,0.05872818744010409,False,-885694,5740.742983273158,True,9.100000000000001,4.310452412450461,False
R1JQSTUwcGw=,2909,329,6.9,0.374,0.04,grpi50pl,GRPI50pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,2694,292,6.6,0.394,0.039,True,584722,5029,0.5,0.29,0.002,True,215,439.8920322079044,False,0.07980697847067557,0.1691515952288659,False,-0.020000000000000018,0.05586591089385369,False,-581813,5039.750192221833,True,8.400000000000002,4.004996878900157,False
R1JQSU50Qw==,431,139,19.6,,,grpintc,GRPINtC,NA,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,348,130,22.7,,,False,109433,2779,1.5,,,True,83,190.31815467789718,False,0.23850574712643677,0.6112241931293281,False,,,-109002,2782.4740789448515,True,,
R1JQSVUxNQ==,654,167,15.6,0.084,0.021,grpiu15,GRPIU15,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,631,168,16.2,0.092,0.024,True,273663,4314,1,0.136,0.002,True,23,236.8818270783979,False,0.03645007923930269,0.38235088652138866,False,-0.007999999999999993,0.03189043743820395,False,-273009,4317.231172869945,True,-5.200000000000001,2.1095023109728985,False
R1JVNTAw,1615,219,8.2,0.203,0.027,gru500,GRU500,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,224541,3382,0.9,0.109,0.002,True,,,,,0.203,0.027,True,-222926,3389.0832093650342,True,9.4,2.7073972741361767,True
SE9WYWNSdA==,1.4,2.1,90.6,,,hovacrt,HOVacRt,rate,housing_occupancy,housing,False,2.6,4.1,96.8,,,False,1.8,0.1,3.4,,,True,-1.2000000000000002,4.606517122512408,False,,,,,-0.40000000000000013,2.1023796041628637,False,,
SE9WYWNV,998,172,10.5,0,0,hovacu,HOVacU,HOVacRt,housing__special_variable,housing,True,694,169,,0,0,False,1065868,7322,0.4,0,0,True,304,241.13274352522097,False,0.43804034582132567,0.42901508893835655,False,0,0,-1064870,7324.019934434914,True,0,0
SFUx,9783,129,0.8,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,8794,146,1,1,0,True,3472354,1104,0,1,0,True,989,194.82556300444764,True,0.11246304298385262,0.023586007625027012,True,0,0,-3462571,1111.5111335474783,True,0,0
SFUxMHQxOXU=,780,181,14.1,0.08,0.018,hu10t19u,HU10t19u,HU2,units_in_structure,housing,True,1028,203,12,0.117,0.023,True,219295,3425,0.9,0.063,0.001,True,-248,271.97426348829407,False,-0.24124513618677043,0.23119314377929148,False,-0.037000000000000005,0.029206163733020464,False,-218515,3429.7792931907443,True,1.7000000000000002,1.8027756377319943,False
SFUxdUE=,377,140,22.6,0.039,0.014,hu1ua,HU1uA,HU2,units_in_structure,housing,False,232,88,23,0.026,0.01,False,238949,3015,0.8,0.069,0.001,True,145,165.3602128687551,False,0.625,0.8625968211523092,False,0.013000000000000001,0.017204650534085254,False,-238572,3018.248664374756,True,-3.0000000000000004,1.4035668847618201,False
SFUxdUQ=,117,61,31.8,0.012,0.006,hu1ud,HU1uD,HU2,units_in_structure,housing,False,145,89,37.4,0.016,0.01,False,319905,2742,0.5,0.092,0.001,True,-28,107.89810007595129,False,-0.19310344827586207,0.6498228380135903,False,-0.004,0.0116619037896906,False,-319788,2742.6784353985067,True,-7.999999999999999,0.6082762530298219,True
