id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
RkZUNjV0NzU=,2748,216,4.77827477734567,0,0,fft65t75,FFT65t75,MdEFFTWrk,economic__special_variable,economic,True,2223,0,,0,0,False,94257,0,,0,0,False,525,216,False,0.23616734143049933,0.09716599190283401,False,0,0,-91509,216,True,0,0
RkZUNzV0MTAw,5135,224,2.65180550663987,0,0,fft75t100,FFT75t100,MdEFFTWrk,economic__special_variable,economic,True,3945,0,,0,0,False,171740,0,,0,0,False,1190,224,True,0.30164765525982257,0.0567807351077313,True,0,0,-166605,224,True,0,0
RkZUN3A1dDEw,190,0,0,0,0,fft7p5t10,FFT7p5t10,MdEFFTWrk,economic__special_variable,economic,True,70,0,,0,0,False,10188,0,,0,0,False,120,0,True,1.7142857142857142,0,True,0,0,-9998,0,True,0,0
RkZUVTJwdDVr,4,0,0,0,0,fftu2pt5k,FFTU2pt5k,MdEFFTWrk,economic__special_variable,economic,True,18,0,,0,0,False,1176,0,,0,0,False,-14,0,True,-0.7777777777777778,0,True,0,0,-1172,0,True,0,0
RkkxMDB0MTQ5,11925,813.054118739952,4.14471968924294,0.230514961725818,0.015245721803774,fi100t149,FI100t149,Fam2,income_and_benefits,economic,True,,0,,,,False,284755,4036,0.9,0.151,0.002,True,,,,,,,-272830,4117.080640453864,True,7.9514961725818,1.5376346553003741,True
RkkxNTB0MTk5,7870,673.38547652886,5.20143422197997,0.152130209541483,0.0127705313912006,fi150t199,FI150t199,Fam2,income_and_benefits,economic,True,,0,,,,False,148457,2767,1.1,0.079,0.001,True,,,,,,,-140587,2847.759996909852,True,7.3130209541483016,1.2809624194863793,True
RklSRQ==,8381,741.747261538592,5.38014782705121,0.0954512322901007,0.00820090955122013,fire,FIRE,CvEm16pl3,industry,economic,True,,0,,0,0,False,383827,4616,0.7,0.095,0.001,True,,,,,0.0954512322901007,0.00820090955122013,True,-375446,4675.216037789056,True,0.04512322901006982,0.8261653434228136,False
Rldya0Vybg==,29595,1155.45012873771,2.37337825330454,0,0,fwrkern,FWrkErn,MdEFFTWrk,economic__special_variable,economic,True,24523,0,,0,0,False,1342035,5633,0.3,0,0,True,5072,1155.45012873771,True,0.2068262447498267,0.04711699746106553,True,0,0,-1312440,5750.28294955996,True,0,0
R3Z0V3Jrcg==,22423,1107.8000722152,3.00332111829703,0.255375609311649,0.0113914068792539,gvtwrkr,GvtWrkr,CvEm16pl4,class_of_worker,economic,True,19191,1024.21286849951,3.24434268437796,0.22974704002107,0.0113363735641157,True,531808,5765,0.7,0.131,0.001,True,3232,1508.7189930533775,False,0.16841227658798394,0.08497430024911114,False,0.025628569290578995,0.016071014786686447,False,-509385,5870.47238303699,True,12.437560931164896,1.1435215375702947,True
SEgy,66672,683.371787535892,0.623085521732023,1,0,hh2,HH2,HH2,income_and_benefits,economic,True,63166,609.852441169173,0.586915377380384,1,0,True,3154103,5930,0.1,1,0,True,3506,915.9241234949542,True,0.05550454358357344,0.014862458483102622,True,0,0,-3087431,5969.245932276538,True,0,0
SEg1,66672,683.371787535892,0.623085521732023,0,0,hh5,HH5,MnHHInc,economic__special_variable,economic,True,63166,609.852441169173,0.586915377380384,0,0,True,3154103,5930,0.1,0,0,True,3506,915.9241234949542,True,0.05550454358357344,0.014862458483102622,True,0,0,-3087431,5969.245932276538,True,0,0
SEhJMTB0MTQ=,2431,372.989275985249,9.3270753273072,0.0364620830333573,0.00558189439277741,hhi10t14,HHI10t14,HH2,income_and_benefits,economic,True,,0,,,,False,196924,3003,0.9,0.062,0.001,True,,,,,,,-194493,3026.075015593632,True,-2.5537916966642698,0.567076229550489,True
SEhJMTV0MjQ=,4243,466.888637685691,6.68920292368823,0.0636399088072954,0.00697232325368578,hhi15t24,HHI15t24,HH2,income_and_benefits,economic,True,,0,,,,False,297771,4297,0.9,0.094,0.001,True,,,,,,,-293528,4322.290365072666,True,-3.03600911927046,0.7043670318370064,True
SEhJMjAwcGw=,8567,539.366294831258,3.82727029412898,0.128494720422366,0.00798191924733709,hhi200pl,HHI200pl,HH2,income_and_benefits,economic,True,,0,,,,False,320979,4365,0.8,0.102,0.001,True,,,,,,,-312412,4398.197471692239,True,2.649472042236601,0.8044316930045106,True
SEhJMjV0MzQ=,3891,438.381112731833,6.84896113206195,0.0583603311735061,0.00654792440877175,hhi25t34,HHI25t34,HH2,income_and_benefits,economic,True,,0,,,,False,258598,4053,1,0.082,0.001,True,,,,,,,-254707,4076.6391795203067,True,-2.3639668826493914,0.6623844356790766,True
SEhJMzV0NDk=,5525,545.579508412844,6.00288281684901,0.0828683705303576,0.00813883671971452,hhi35t49,HHI35t49,HH2,income_and_benefits,economic,True,,0,,,,False,332258,3673,0.7,0.105,0.001,True,,,,,,,-326733,3713.298533649025,True,-2.213162946964239,0.8200040435886485,False
SEhJNTB0NzQ=,8992,709.186153277121,4.79444175489406,0.134869210463163,0.0105467320083825,hhi50t74,HHI50t74,HH2,income_and_benefits,economic,True,,0,,,,False,462374,4498,0.6,0.147,0.001,True,,,,,,,-453382,4553.564428005823,True,-1.2130789536837003,1.0594033984117663,False
SEhJNzV0OTk=,9033,654.395140568755,4.40394770386835,0.135484161267099,0.00971640772772288,hhi75t99,HHI75t99,HH2,income_and_benefits,economic,True,,0,,,,False,345558,4369,0.8,0.11,0.001,True,,,,,,,-336525,4417.736298150898,True,2.548416126709901,0.9767731524328097,False
SEhJVTEw,2227,346.831371130121,9.46743328643141,0.0334023278137749,0.00519077602187133,hhiu10,HHIU10,HH2,income_and_benefits,economic,True,,0,,,,False,277465,4118,0.9,0.088,0.001,True,,,,,,,-275238,4132.579823790461,True,-5.45976721862251,0.5286223198961083,True
SEkxMDB0MTQ5,13426,854.702287349227,3.86992297460866,0.201373890088793,0.0126522555569803,hi100t149,HI100t149,HH2,income_and_benefits,economic,True,,0,,,,False,440162,4870,0.7,0.14,0.001,True,,,,,,,-426736,4944.432828950152,True,6.137389008879298,1.269171267714247,True
SEkxNTB0MTk5,8337,680.203645976703,4.95978957812996,0.125044996400288,0.0101214112127466,hi150t199,HI150t199,HH2,income_and_benefits,economic,True,,0,,,,False,222014,3241,0.9,0.07,0.001,True,,,,,,,-213677,3311.6095784376516,True,5.504499640028798,1.017069146801301,True
SElucw==,183600,2717.0949560146,0.899634780252632,0.969520309232622,0.00133385436890977,hins,HIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,7672151,9602,0.1,0.916,0.001,True,,,,,0.969520309232622,0.00133385436890977,True,-7488551,9979.028459724925,True,5.352030923262191,0.16670835244401166,True
SW5jX0NQYkE=,990,190.538709977789,11.6998992955567,0.0148488120950324,0.00285379647790522,inc_cpba,Inc_CPbA,HH2,income_and_benefits,economic,True,548,180.277563773199,19.9983985726709,0.00867555330399265,0.00285279912337204,True,137887,2654,1.2,0.044,0.001,True,442,262.30707195956387,False,0.8065693430656934,0.6885513498574214,False,0.00617325879103975,0.004035172508780327,False,-136897,2660.830885268735,True,-2.9151187904967593,0.3023930279835208,True
SW5jX1J0cm10,15119,733.264617992714,2.94830059639409,0.226766858651308,0.0107496779709482,inc_rtrmt,Inc_Rtrmt,HH2,income_and_benefits,economic,True,14468,694.208182031874,2.91685825896402,0.229047272266726,0.0107654374983538,True,401837,4488,0.7,0.127,0.001,True,651,1009.7534352504082,False,0.04499585291678186,0.07129375529987461,False,-0.0022804136154180032,0.015213488127646833,False,-386718,4547.5071192907435,True,9.9766858651308,1.0796090796167332,True
SW5jX1NOQVA=,3259,406.488622226994,7.58225055006886,0.048881089512839,0.00607622061857388,inc_snap,Inc_SNAP,HH2,income_and_benefits,economic,True,2273,368.099171419877,9.84463234775024,0.03598454864959,0.0058171235292253,True,624636,5512,0.5,0.198,0.002,True,986,548.3885483851753,False,0.4337879454465464,0.2930790362641227,False,0.012896540863249005,0.008411859673095417,False,-621377,5526.968156231769,True,-14.9118910487161,0.6396909957595335,True
SW5jX1NvU2Vj,24734,679.924995863514,1.67109349463339,0.370980321574274,0.00946264877160892,inc_sosec,Inc_SoSec,HH2,income_and_benefits,economic,True,18272,737.360156233031,2.45317018426397,0.289269543741886,0.0113343595673106,True,821385,4437,0.3,0.26,0.001,True,6462,1002.994516435658,True,0.35365586690017514,0.06609625467235604,True,0.081710777832388,0.01476514234865066,True,-796651,4488.793490460438,True,11.098032157427404,0.9515341390346002,True
SW5jX1NwU2Vj,2426,307.722277386607,7.71084972039499,0.0363870890328774,0.00460037152671061,inc_spsec,Inc_SpSec,HH2,income_and_benefits,economic,True,1735,287.111476607955,10.0597032876836,0.0274673083620935,0.00453760577468039,True,249247,3354,0.8,0.079,0.001,True,691,420.8633982659934,False,0.3982708933717579,0.2915440067413082,False,0.0089197806707839,0.006461678137309419,False,-246821,3368.086845673668,True,-4.26129109671226,0.4707803966157651,True
SW5mbw==,1864,300,9.7838423105522,0.0212291011799007,0.00338682068707501,info,Info,CvEm16pl3,industry,economic,True,,0,,0,0,False,154804,3187,1.3,0.038,0.001,True,,,,,0.0212291011799007,0.00338682068707501,True,-152940,3201.0887210447636,True,-1.67708988200993,0.35313672092263704,True
TEY=,92055,1862.51255029329,1.22994565677304,0.601938128960119,0.00935638735838416,lf,LF,Pop16pl,employment_status,economic,True,88266,1737.05152485469,1.19633649850661,0.613235140862195,0.00863140511107912,True,4356776,10369,0.1,0.635,0.002,True,3789,2546.821744841994,False,0.04292706138263884,0.029436610915786837,False,-0.011297011902075993,0.012729616592485954,False,-4264721,10534.947270869467,True,-3.3061871039881012,0.9567757542921482,True
TEZBcm1kRg==,60,58,58.7639311043566,0.000392333797594994,0.000379221961176551,lfarmdf,LFArmdF,Pop16pl,employment_status,economic,False,107,84,47.7232054086299,0.000743391114044534,0.000583507184230416,False,2302,421,11.1,0,0.001,True,-47,102.07840124139877,False,-0.4392523364485981,0.6982924733767166,False,-0.00035105731644953996,0.000695909426496795,False,-2242,424.976469936866,True,0.0392333797594994,0.1069490203713241,False
TWRFRkZUV3Jr,57301.5873015873,2910.746959466234,3.087961647338493,,,mdefftwrk,MdEFFTWrk,median,earnings,economic,True,,59280.453898840875,2283.967968384762,2.3421385711504086,,,True,,51327,284,0.3,,,True,-1978.8665972535746,3699.8591247032023,False,-0.033381434639998056,0.0616271658331908,False,,,5974.5873015873,2924.569004493128,False,,
TWRFTUZUV3Jr,74426.72413793103,2907.984776979661,2.375184345912328,,,mdemftwrk,MdEMFTWrk,median,earnings,economic,True,,79573.33444075304,2987.0859351731942,2.281992735523101,,,True,,54127,221,0.2,,,True,-5146.6103028220095,4168.8197187279475,False,-0.06467757495639395,0.050678287877858365,False,,,20299.72413793103,2916.370426256831,True,,
TWRFV3Jr,52274.328081556996,1367.182698157458,1.5899087233157676,,,mdewrk,MdEWrk,median,earnings,economic,True,,55013.763978494615,2252.062854951122,2.488532089384434,,,True,,38845,255,0.4,,,True,-2739.435896937619,2634.5731405280258,False,-0.0497954638771579,0.046158982553827436,False,,,13429.328081556996,1390.7600548409157,True,,
bWRGYW0=,51732,856.955074668445,1.00700791414396,0,0,mdfam,mdFam,MdFamInc,economic__special_variable,economic,True,50085,0,,0,0,False,1887978,7339,0.2,0,0,True,1647,856.955074668445,False,0.03288409703504043,0.01711001446877199,False,0,0,-1836246,7388.862767706543,True,0,0
bWRGYW1JMTB0MTQ=,949,120,7.68686283113564,0,0,mdfami10t14,mdFamI10t14,MdFamInc,economic__special_variable,economic,True,608,0,,0,0,False,77738,0,,0,0,False,341,120,False,0.5608552631578947,0.19736842105263158,False,0,0,-76789,120,True,0,0
bWRGYW1JMTV0MTk=,942,73,4.71092353461238,0,0,mdfami15t19,mdFamI15t19,MdFamInc,economic__special_variable,economic,True,875,0,,0,0,False,84551,0,,0,0,False,67,73,False,0.07657142857142857,0.08342857142857144,False,0,0,-83609,73,True,0,0
bWRGYW1JMjAwcGw=,7829,205,1.59177494942232,0,0,mdfami200pl,mdFamI200pl,MdFamInc,economic__special_variable,economic,True,4999,0,0,0,0,True,222929,0,,0,0,False,2830,205,True,0.5661132226445289,0.04100820164032807,True,0,0,-215100,205,True,0,0
bWRGYW1JMjB0MjQ=,1124,87,4.70529697454813,0,0,mdfami20t24,mdFamI20t24,MdFamInc,economic__special_variable,economic,True,764,0,,0,0,False,83811,0,,0,0,False,360,87,True,0.4712041884816754,0.11387434554973823,True,0,0,-82687,87,True,0,0
bWRGYW1JMjV0Mjk=,1047,62,3.59980607496306,0,0,mdfami25t29,mdFamI25t29,MdFamInc,economic__special_variable,economic,True,884,0,,0,0,False,80705,0,,0,0,False,163,62,False,0.18438914027149322,0.07013574660633484,False,0,0,-79658,62,True,0,0
bWRGYW1JMzB0MzQ=,1387,96,4.20754597072688,0,0,mdfami30t34,mdFamI30t34,MdFamInc,economic__special_variable,economic,True,1139,0,,0,0,False,79928,0,,0,0,False,248,96,False,0.2177348551360843,0.08428446005267778,False,0,0,-78541,96,True,0,0
bWRGYW1JMzV0Mzk=,1406,97,4.1939235668239,0,0,mdfami35t39,mdFamI35t39,MdFamInc,economic__special_variable,economic,True,1376,0,,0,0,False,74610,0,,0,0,False,30,97,False,0.02180232558139535,0.07049418604651163,False,0,0,-73204,97,True,0,0
bWRGYW1JNDB0NDQ=,1369,81,3.59679485613931,0,0,mdfami40t44,mdFamI40t44,MdFamInc,economic__special_variable,economic,True,1474,0,,0,0,False,73356,0,,0,0,False,-105,81,False,-0.07123473541383989,0.05495251017639077,False,0,0,-71987,81,True,0,0
bWRGYW1JNDV0NDk=,934,88,5.72756324726802,0,0,mdfami45t49,mdFamI45t49,MdFamInc,economic__special_variable,economic,True,1309,0,,0,0,False,62927,0,,0,0,False,-375,88,True,-0.28647822765469827,0.06722689075630253,True,0,0,-61993,88,True,0,0
bWRGYW1JNTB0NTk=,2481,114,2.79326529037095,0,0,mdfami50t59,mdFamI50t59,MdFamInc,economic__special_variable,economic,True,3958,0,,0,0,False,125090,0,,0,0,False,-1477,114,True,-0.37316826680141485,0.028802425467407782,True,0,0,-122609,114,True,0,0
bWRGYW1JNjB0NzQ=,4264,225,3.20774192076735,0,0,mdfami60t74,mdFamI60t74,MdFamInc,economic__special_variable,economic,True,4445,0,,0,0,False,161984,0,,0,0,False,-181,225,False,-0.0407199100112486,0.05061867266591675,False,0,0,-157720,225,True,0,0
bWRGYW1JNzV0OTk=,7185,247,2.08979785224622,0,0,mdfami75t99,mdFamI75t99,MdFamInc,economic__special_variable,economic,True,8296,0,,0,0,False,214732,0,,0,0,False,-1111,247,True,-0.13391996142719384,0.029773384763741563,True,0,0,-207547,247,True,0,0
TWRGYW1JbmM=,106948.61660079051,4042.767197404519,2.2979345751776794,,,mdfaminc,MdFamInc,median,income_and_benefits,economic,True,,111929.64410559305,3500.4654402798546,1.901142931250612,,,True,,68004,485,0.4,,,True,-4981.027504802536,5347.637320443826,False,-0.044501414657438704,0.04687758287277407,False,,,38944.61660079051,4071.7553478088525,True,,
bWRGYW1JVTEw,1020,49,2.92031706299541,0,0,mdfamiu10,mdFamIU10,MdFamInc,economic__special_variable,economic,True,918,0,,0,0,False,112405,0,,0,0,False,102,49,False,0.1111111111111111,0.05337690631808279,False,0,0,-111385,49,True,0,0
bWRGSTEwMHQxMjQ=,6325,174,1.67233321719908,0,0,mdfi100t124,mdFI100t124,MdFamInc,economic__special_variable,economic,True,7451,0,,0,0,False,164569,0,,0,0,False,-1126,174,True,-0.1511206549456449,0.023352570124815463,True,0,0,-158244,174,True,0,0
bWRGSTEyNXQxNDk=,5600,224,2.43161094224924,0,0,mdfi125t149,mdFI125t149,MdFamInc,economic__special_variable,economic,True,5172,0,,0,0,False,120186,0,,0,0,False,428,224,False,0.08275328692962104,0.04331013147718484,False,0,0,-114586,224,True,0,0
bWRGSTE1MHQxOTk=,7870,258,1.99287046728178,0,0,mdfi150t199,mdFI150t199,MdFamInc,economic__special_variable,economic,True,6417,0,,0,0,False,148457,0,,0,0,False,1453,258,True,0.22642979585476078,0.040205703599813,True,0,0,-140587,258,True,0,0
bWRISA==,66672,683.371787535892,0.623085521732023,0,0,mdhh,mdHH,MdHHInc,economic__special_variable,economic,True,63166,609.852441169173,0.586915377380384,0,0,True,3154103,5930,0.1,0,0,True,3506,915.9241234949542,True,0.05550454358357344,0.014862458483102622,True,0,0,-3087431,5969.245932276538,True,0,0
bWRISEkxMHQxNA==,2431,164,4.10103038388395,0,0,mdhhi10t14,mdHHI10t14,MdHHInc,economic__special_variable,economic,True,1582,0,,0,0,False,196924,0,,0,0,False,849,164,True,0.5366624525916561,0.10366624525916561,True,0,0,-194493,164,True,0,0
bWRISEkxNXQxOQ==,1885,111,3.5796925011892,0,0,mdhhi15t19,mdHHI15t19,MdHHInc,economic__special_variable,economic,True,2234,0,,0,0,False,153690,0,,0,0,False,-349,111,True,-0.15622202327663384,0.04968666069829902,True,0,0,-151805,111,True,0,0
bWRISEkyMDBwbA==,8567,246,1.74558273547716,0,0,mdhhi200pl,mdHHI200pl,MdHHInc,economic__special_variable,economic,True,5139,0,,0,0,False,320979,0,,0,0,False,3428,246,True,0.6670558474411364,0.04786923525977817,True,0,0,-312412,246,True,0,0
bWRISEkyMHQyNA==,2358,129,3.32567654315259,0,0,mdhhi20t24,mdHHI20t24,MdHHInc,economic__special_variable,economic,True,1639,0,,0,0,False,144081,0,,0,0,False,719,129,True,0.43868212324588163,0.07870652837095791,True,0,0,-141723,129,True,0,0
bWRISEkyNXQyOQ==,1972,99,3.05184436210287,0,0,mdhhi25t29,mdHHI25t29,MdHHInc,economic__special_variable,economic,True,1635,0,,0,0,False,130669,0,,0,0,False,337,99,True,0.20611620795107033,0.060550458715596334,True,0,0,-128697,99,True,0,0
bWRISEkzMHQzNA==,1919,107,3.38955668083206,0,0,mdhhi30t34,mdHHI30t34,MdHHInc,economic__special_variable,economic,True,1792,0,,0,0,False,127929,0,,0,0,False,127,107,False,0.07087053571428571,0.059709821428571425,False,0,0,-126010,107,True,0,0
bWRISEkzNXQzOQ==,2008,134,4.05672144249749,0,0,mdhhi35t39,mdHHI35t39,MdHHInc,economic__special_variable,economic,True,2045,0,,0,0,False,117013,0,,0,0,False,-37,134,False,-0.018092909535452322,0.06552567237163814,False,0,0,-115005,134,True,0,0
bWRISEk0MHQ0NA==,2012,113,3.41416546314816,0,0,mdhhi40t44,mdHHI40t44,MdHHInc,economic__special_variable,economic,True,2000,0,,0,0,False,118136,0,,0,0,False,12,113,False,0.006,0.056499999999999995,False,0,0,-116124,113,True,0,0
bWRISEk0NXQ0OQ==,1505,147,5.93765462642256,0,0,mdhhi45t49,mdHHI45t49,MdHHInc,economic__special_variable,economic,True,1634,0,,0,0,False,97109,0,,0,0,False,-129,147,False,-0.07894736842105263,0.08996328029375765,False,0,0,-95604,147,True,0,0
bWRISEk1MHQ1OQ==,3543,139,2.38494158179964,0,0,mdhhi50t59,mdHHI50t59,MdHHInc,economic__special_variable,economic,True,4718,0,,0,0,False,200625,0,,0,0,False,-1175,139,True,-0.24904620601949978,0.029461636286562103,True,0,0,-197082,139,True,0,0
bWRISEk2MHQ3NA==,5449,259,2.88946244284526,0,0,mdhhi60t74,mdHHI60t74,MdHHInc,economic__special_variable,economic,True,5860,0,,0,0,False,261749,0,,0,0,False,-411,259,False,-0.07013651877133106,0.04419795221843004,False,0,0,-256300,259,True,0,0
bWRISEk3NXQ5OQ==,9033,268,1.8035861079453,0,0,mdhhi75t99,mdHHI75t99,MdHHInc,economic__special_variable,economic,True,9671,0,,0,0,False,345558,0,,0,0,False,-638,268,False,-0.06597042704994313,0.027711715437907142,False,0,0,-336525,268,True,0,0
TWRISEluYw==,91680.50481567586,3213.6558024023907,2.130867579060354,,,mdhhinc,MdHHInc,median,income_and_benefits,economic,True,,99385.79774583808,3372.1819798351985,2.062627354059337,,,True,,60762,379,0.4,,,True,-7705.292930162221,4658.23946587547,False,-0.07752911487280274,0.04500255686716248,False,,,30918.504815675857,3235.927164865512,True,,
bWRISElVMTA=,2227,86,2.34753638340183,0,0,mdhhiu10,mdHHIU10,MdHHInc,economic__special_variable,economic,True,2147,0,,0,0,False,277465,0,,0,0,False,80,86,False,0.037261294829995344,0.04005589194224499,False,0,0,-275238,86,True,0,0
bWRISTEwMHQxMjQ=,7288,188,1.56813548690607,0,0,mdhi100t124,mdHI100t124,MdHHInc,economic__special_variable,economic,True,8451,0,,0,0,False,257611,0,,0,0,False,-1163,188,True,-0.137616850076914,0.022245888060584546,True,0,0,-250323,188,True,0,0
bWRISTEyNXQxNDk=,6138,244,2.41655698072994,0,0,mdhi125t149,mdHI125t149,MdHHInc,economic__special_variable,economic,True,5611,0,,0,0,False,182551,0,,0,0,False,527,244,False,0.09392265193370165,0.04348600962395295,False,0,0,-176413,244,True,0,0
bWRISTE1MHQxOTk=,8337,254,1.85207262603846,0,0,mdhi150t199,mdHI150t199,MdHHInc,economic__special_variable,economic,True,7008,0,,0,0,False,222014,0,,0,0,False,1329,254,True,0.1896404109589041,0.036244292237442924,True,0,0,-213677,254,True,0,0
TWRORkluYw==,41426.735218509,3617.9547333959467,5.309046363347872,,,mdnfinc,MdNFInc,median,income_and_benefits,economic,True,,45218.822368421046,4795.270810743135,6.446559399230628,,,True,,45515,682,0.9,,,True,-3792.0871499120476,6007.014116952553,False,-0.08386081174374599,0.1258580806528341,False,,,-4088.2647814910015,3681.6735940197273,False,,
TUYxMHQxMnA1,245,0,0,0,0,mf10t12p5,MF10t12p5,MdEMFTWrk,economic__special_variable,economic,True,336,0,,0,0,False,22057,0,,0,0,False,-91,0,True,-0.2708333333333333,0,True,0,0,-21812,0,True,0,0
TUYxMnA1dDE1,376,65,10.508956864774,0,0,mf12p5t15,MF12p5t15,MdEMFTWrk,economic__special_variable,economic,True,215,0,,0,0,False,25036,0,,0,0,False,161,65,False,0.7488372093023256,0.3023255813953489,False,0,0,-24660,65,True,0,0
TUYxNXQxN3A1,320,42,7.97872340425532,0,0,mf15t17p5,MF15t17p5,MdEMFTWrk,economic__special_variable,economic,True,672,0,,0,0,False,41647,0,,0,0,False,-352,42,True,-0.5238095238095238,0.0625,True,0,0,-41327,42,True,0,0
TUYxN3A1dDIw,460,45,5.9468745870226,0,0,mf17p5t20,MF17p5t20,MdEMFTWrk,economic__special_variable,economic,True,568,0,,0,0,False,37001,0,,0,0,False,-108,45,False,-0.19014084507042253,0.07922535211267606,False,0,0,-36541,45,True,0,0
TUYyMHQyMnA1,681,70,6.24863311150686,0,0,mf20t22p5,MF20t22p5,MdEMFTWrk,economic__special_variable,economic,True,769,0,,0,0,False,63320,0,,0,0,False,-88,70,False,-0.11443433029908973,0.09102730819245773,False,0,0,-62639,70,True,0,0
TUYyMnA1dDI1,440,22,3.03951367781155,0,0,mf22p5t25,MF22p5t25,MdEMFTWrk,economic__special_variable,economic,True,426,0,,0,0,False,38980,0,,0,0,False,14,22,False,0.03286384976525822,0.051643192488262914,False,0,0,-38540,22,True,0,0
TUZUMTAwcGw=,11705,253,1.31396319604668,0,0,mft100pl,MFT100pl,MdEMFTWrk,economic__special_variable,economic,True,8950,0,,0,0,False,363256,0,,0,0,False,2755,253,True,0.3078212290502793,0.02826815642458101,True,0,0,-351551,253,True,0,0
TUZUMjV0MzA=,998,103,6.27394606842865,0,0,mft25t30,MFT25t30,MdEMFTWrk,economic__special_variable,economic,True,1428,0,,0,0,False,103385,0,,0,0,False,-430,103,True,-0.3011204481792717,0.07212885154061624,True,0,0,-102387,103,True,0,0
TUZUMnA1dDU=,0,0,,0,0,mft2p5t5,MFT2p5t5,MdEMFTWrk,economic__special_variable,economic,False,54,0,,0,0,False,1891,0,,0,0,False,-54,0,True,-1,0,True,0,0,-1891,0,True,0,0
TUZUMzB0MzU=,1091,57,3.17602712438604,0,0,mft30t35,MFT30t35,MdEMFTWrk,economic__special_variable,economic,True,1698,0,,0,0,False,106658,0,,0,0,False,-607,57,True,-0.3574793875147232,0.03356890459363957,True,0,0,-105567,57,True,0,0
TUZUMzV0NDA=,1265,119,5.71861071398537,0,0,mft35t40,MFT35t40,MdEMFTWrk,economic__special_variable,economic,True,1770,0,,0,0,False,88552,0,,0,0,False,-505,119,True,-0.2853107344632768,0.0672316384180791,True,0,0,-87287,119,True,0,0
TUZUNDB0NDU=,1947,98,3.05980832486422,0,0,mft40t45,MFT40t45,MdEMFTWrk,economic__special_variable,economic,True,1877,0,,0,0,False,99614,0,,0,0,False,70,98,False,0.03729355354288759,0.052210974960042615,False,0,0,-97667,98,True,0,0
TUZUNDV0NTA=,1080,70,3.94011032308905,0,0,mft45t50,MFT45t50,MdEMFTWrk,economic__special_variable,economic,True,1511,0,,0,0,False,67213,0,,0,0,False,-431,70,True,-0.28524156187954997,0.04632693580410325,True,0,0,-66133,70,True,0,0
TUZUNTB0NTU=,2870,185,3.91853679717865,0,0,mft50t55,MFT50t55,MdEMFTWrk,economic__special_variable,economic,True,2791,0,,0,0,False,98002,0,,0,0,False,79,185,False,0.02830526692941598,0.06628448584736654,False,0,0,-95132,185,True,0,0
TUZUNTV0NjU=,3403,158,2.82246935700397,0,0,mft55t65,MFT55t65,MdEMFTWrk,economic__special_variable,economic,True,3098,0,,0,0,False,133527,0,,0,0,False,305,158,False,0.09845061329890252,0.051000645577792124,False,0,0,-130124,158,True,0,0
TUZUNXQ3cDU=,121,0,0,0,0,mft5t7p5,MFT5t7p5,MdEMFTWrk,economic__special_variable,economic,True,69,0,,0,0,False,9728,0,,0,0,False,52,0,True,0.7536231884057971,0,True,0,0,-9607,0,True,0,0
TUZUNjV0NzU=,3480,202,3.52863082136743,0,0,mft65t75,MFT65t75,MdEMFTWrk,economic__special_variable,economic,True,3612,0,,0,0,False,104166,0,,0,0,False,-132,202,False,-0.036544850498338874,0.055924695459579184,False,0,0,-100686,202,True,0,0
TUZUNzV0MTAw,6784,259,2.32085507828181,0,0,mft75t100,MFT75t100,MdEMFTWrk,economic__special_variable,economic,True,7851,0,,0,0,False,177860,0,,0,0,False,-1067,259,True,-0.13590625398038467,0.03298942809833142,True,0,0,-171076,259,True,0,0
TUZUN3A1dDEw,100,22,13.3738601823708,0,0,mft7p5t10,MFT7p5t10,MdEMFTWrk,economic__special_variable,economic,True,193,0,,0,0,False,10596,0,,0,0,False,-93,22,True,-0.48186528497409326,0.1139896373056995,True,0,0,-10496,22,True,0,0
TUZUVTJwdDVr,11,0,0,0,0,mftu2pt5k,MFTU2pt5k,MdEMFTWrk,economic__special_variable,economic,True,90,0,,0,0,False,2252,0,,0,0,False,-79,0,True,-0.8777777777777778,0,True,0,0,-2241,0,True,0,0
TWdCU2NpQXJ0,39021,1317.65890882277,2.05276250022144,0.444410277436108,0.0116668853560522,mgbsciart,MgBSciArt,CvEm16pl2,occupation,economic,True,30782,1192.1111525357,2.35425778286268,0.368509894530174,0.0121454194450182,True,1673223,10141,0.4,0.413,0.002,True,8239,1776.8944819544035,True,0.2676564225846274,0.0651345552129789,True,0.07590038290593398,0.01684124186058414,True,-1634202,10226.245938759737,True,3.141027743610806,1.1837069481559415,False
TW5mY3Rybmc=,2202,343.565132107436,9.48474948464745,0.0250785841191745,0.00387644252089079,mnfctrng,Mnfctrng,CvEm16pl3,industry,economic,True,,0,,0,0,False,133626,2719,1.2,0.033,0.001,True,,,,,0.0250785841191745,0.00387644252089079,True,-131424,2740.620002846071,True,-0.7921415880825502,0.40033494248903806,False
