id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,0,0,,0,0,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0,0,-3870,470,True,-0.1,0.1,False
QWdISEluYw==,512871600,46367256,5.5,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,431706400,31786236,,0,0,False,307989432000,2361252362,0.5,0,0,True,81165200,56216432.01073181,False,0.1880101846996014,0.13851772814744062,False,0,0,-307476560400,2361707568.578199,True,0,0
QWdJUDE1cGw=,513922300,45940063,5.4,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,437943700,32090986,,0,0,False,318266008500,2111708243,0.4,0,0,True,75978600,56038565.03245033,False,0.17348942341218745,0.1356393875736654,False,0,0,-317752086200,2112207895.2940667,True,0,0
QWdUVG0=,315645,34705,6.7,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,284050,28660,,0,0,False,156042185,593582,0.2,0,0,True,31595,45009.25043810439,False,0.11123041718007393,0.16582759157236612,False,0,0,-155726540,594595.6842670488,True,0,0
QXJ0RW5SQUZT,312,138,26.9,0.041,0.018,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,False,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.041,0.018,False,-440683,5434.752340263538,True,-6.8,1.8027756377319943,True
Q05JMTg2NF8y,8518,606,4.3,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5361359,2023.8569613488005,True,,
Q29uc3RjdG4=,343,149,26.4,0.045,0.019,constctn,Constctn,CvEm16pl3,industry,economic,False,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.045,0.019,False,-205724,3742.9668713468463,True,-0.5999999999999996,1.9026297590440446,False
Q3ZFbTE2cGwx,7587,564,4.5,0.5,0.031,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,6639,498,4.6,0.463,0.03,True,4053141,9894,0.1,0.591,0.001,True,948,752.3961722390671,False,0.14279258924536828,0.12068661187013989,False,0.03699999999999998,0.04313930922024598,False,-4045554,9910.062159239971,True,-9.099999999999994,3.1016124838541645,False
Q3ZFbTE2cGwy,7587,564,4.5,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,6639,498,4.6,1,0,True,4053141,9894,0.1,1,0,True,948,752.3961722390671,False,0.14279258924536828,0.12068661187013989,False,0,0,-4045554,9910.062159239971,True,0,0
Q3ZFbTE2cGwz,7587,564,4.5,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4045554,9910.062159239971,True,0,0
Q3ZFbTE2cGw0,7587,564,4.5,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,6639,498,4.6,1,0,True,4053141,9894,0.1,1,0,True,948,752.3961722390671,False,0.14279258924536828,0.12068661187013989,False,0,0,-4045554,9910.062159239971,True,0,0
Q3ZMRjE=,7945,585,4.5,0.524,0.032,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,6893,511,4.5,0.48,0.031,True,4354474,10392,0.1,0.635,0.002,True,1052,776.7535001530408,False,0.15261859857826782,0.12043228480241581,False,0.04400000000000004,0.044553338819890924,False,-4346529,10408.452766862134,True,-11.099999999999994,3.2062439083762797,True
Q3ZMRjE4dDY0,6692,520,4.7,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4095799,9903.660939268872,True,,
Q3ZMRjI=,7945,585,4.5,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,6893,511,4.5,1,0,True,4354474,10392,0.1,1,0,True,1052,776.7535001530408,False,0.15261859857826782,0.12043228480241581,False,0,0,-4346529,10408.452766862134,True,0,0
Q3ZMRkVt,6382,495,4.7,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3819161,9558.825293936488,True,0,0
Q3ZMRlVFbTE=,358,160,27.1,0.024,0.01,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,False,254,122,29.2,0.018,0.008,False,301333,4545,0.9,0.044,0.001,True,104,201.20636172845033,False,0.4094488188976378,0.924717167185695,False,0.006000000000000002,0.012806248474865698,False,-300975,4547.815409622514,True,-1.9999999999999996,1.004987562112089,False
Q3ZMRlVFbTI=,358,160,27.1,0.045,0.02,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,False,254,122,29.2,0.037,0.017,False,301333,4545,0.9,0.069,0.001,True,104,201.20636172845033,False,0.4094488188976378,0.924717167185695,False,0.008,0.026248809496813377,False,-300975,4547.815409622514,True,-2.4000000000000004,2.0024984394500787,False
Q3ZOSVBvcDI=,16774,706,2.6,1,0,cvnipop2,CvNIPop2,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,8379895,1861,0,1,0,True,,,,,1,0,True,-8363121,1990.4162881166342,True,0,0
Q3ZOSVUxOF8y,1947,364,11.4,1,0,cvniu18_2,CvNIU18_2,CvNIU18_2,health_insurance_coverage,economic,True,,0,,0,0,False,1855028,1721,0.1,1,0,True,,,,,1,0,True,-1853081,1759.0727671134016,True,0,0
Q1dfQ3JwbGQ=,346,167,29.4,0.047,0.022,cw_crpld,CW_Crpld,Wrkr16pl,commute_to_work,economic,False,243,114,28.6,0.038,0.018,False,177245,3363,1.2,0.045,0.001,True,103,202.20039564748632,False,0.42386831275720166,0.9583893271212868,False,0.009000000000000001,0.02842534080710379,False,-176899,3367.1438935691476,True,0.20000000000000018,2.2022715545545237,False
