RlBvcDI1dDI5,1593,327,12.5,0.036,0.007,fpop25t29,FPop25t29,Pop,poppyramid_only,demographic,True,2603,424,9.9,0.064,0.01,True,405287,203,0,0.048,0,True,-1010,535.4484102133463,False,-0.3880138301959278,0.16037056543709552,False,-0.028000000000000004,0.012206555615733704,False,-403694,384.8869964028403,True,-1.2000000000000002,0.7000000000000001,False
RlBvcDMwdDM0,3161,417,8,0.072,0.009,fpop30t34,FPop30t34,Pop,poppyramid_only,demographic,True,2764,372,8.2,0.068,0.009,True,366861,247,0,0.043,0,True,397,558.8139225180417,False,0.14363241678726482,0.21552774558213084,False,0.00399999999999999,0.012727922061357855,False,-363700,484.6627693561782,True,2.8999999999999995,0.8999999999999999,True
RlBvcDM1dDM5,2453,268,6.6,0.056,0.006,fpop35t39,FPop35t39,Pop,poppyramid_only,demographic,True,2046,268,8,0.05,0.006,True,315142,3125,0.6,0.037,0,True,407,379.00923471598946,False,0.1989247311827957,0.20450050997257013,False,0.005999999999999998,0.00848528137423857,False,-312689,3136.4707873659527,True,1.9000000000000008,0.6,True
RlBvcDQwdDQ0,1540,259,10.2,0.035,0.006,fpop40t44,FPop40t44,Pop,poppyramid_only,demographic,True,1814,264,8.8,0.044,0.006,True,280418,3132,0.7,0.033,0,True,-274,369.8337464320962,False,-0.15104740904079383,0.1888141591412221,False,-0.008999999999999994,0.00848528137423857,False,-278878,3142.690726113532,True,0.20000000000000018,0.6,False
RlBvcDQ1dDQ5,1704,239,8.5,0.039,0.005,fpop45t49,FPop45t49,Pop,poppyramid_only,demographic,True,1335,234,10.6,0.033,0.006,True,281658,193,0,0.033,0,True,369,334.48019373350047,False,0.27640449438202247,0.28654004652415094,False,0.005999999999999998,0.0078102496759066544,False,-279954,307.19700519373555,True,0.5999999999999996,0.5,False
RlBvcDUwdDU0,1338,236,10.7,0.031,0.005,fpop50t54,FPop50t54,Pop,poppyramid_only,demographic,True,1165,217,11.3,0.029,0.005,True,285202,202,0,0.034,0,True,173,320.6009981269553,False,0.14849785407725322,0.29462025949556414,False,0.0019999999999999983,0.007071067811865475,False,-283864,310.64449134018133,True,-0.30000000000000027,0.5,False
RlBvcDU1dDU5,1240,244,12,0.028,0.006,fpop55t59,FPop55t59,Pop,poppyramid_only,demographic,True,1319,243,11.2,0.032,0.006,True,272993,2843,0.6,0.032,0,True,-79,344.3617284194049,False,-0.05989385898407885,0.25341214900575426,False,-0.004,0.00848528137423857,False,-271753,2853.4514188960707,True,-0.3999999999999999,0.6,False
RlBvcDV0OQ==,1430,251,10.6,0.033,0.006,fpop5t9,FPop5t9,Pop,poppyramid_only,demographic,True,1070,200,11.4,0.026,0.005,True,234049,2327,0.6,0.028,0,True,360,320.93768865622496,False,0.3364485981308411,0.34267957348604833,False,0.007000000000000003,0.0078102496759066544,False,-232619,2340.4978102959208,True,0.5,0.6,False
RlBvcDYwdDY0,1037,223,13.1,0.024,0.005,fpop60t64,FPop60t64,Pop,poppyramid_only,demographic,True,796,185,14.1,0.019,0.004,True,256568,2933,0.7,0.03,0,True,241,289.74816651706357,False,0.3027638190954774,0.4125033044957973,False,0.005000000000000001,0.006403124237432849,False,-255531,2941.465281114159,True,-0.6000000000000001,0.5,False
RlBvcDY1dDY5,894,194,13.2,0.02,0.004,fpop65t69,FPop65t69,Pop,poppyramid_only,demographic,True,602,164,16.6,0.015,0.004,True,214644,2853,0.8,0.025,0,True,292,254.03149411047443,False,0.4850498338870432,0.517227075438382,False,0.005000000000000001,0.00565685424949238,False,-213750,2859.588257074784,True,-0.5,0.4,False
RlBvcDcwdDc0,791,196,15,0.018,0.004,fpop70t74,FPop70t74,Pop,poppyramid_only,demographic,True,376,118,19.1,0.009,0.003,True,161099,2686,1,0.019,0,True,415,228.77936969928035,False,1.1037234042553192,0.8411943556942642,False,0.009,0.005,False,-160308,2693.141659846359,True,-0.10000000000000009,0.4,False
RlBvcDc1dDc5,341,110,19.6,0.008,0.002,fpop75t79,FPop75t79,Pop,poppyramid_only,demographic,True,461,143,18.9,0.011,0.003,True,124380,1845,0.9,0.015,0,True,-120,180.41341413542398,False,-0.2603036876355748,0.33103319245657226,False,-0.002999999999999999,0.0036055512754639895,False,-124039,1848.276223944895,True,-0.7,0.2,True
RlBvcDgwdDg0,470,152,19.7,0.011,0.003,fpop80t84,FPop80t84,Pop,poppyramid_only,demographic,True,465,138,18.1,0.011,0.003,True,91235,1728,1.2,0.011,0,True,5,205.2997808084558,False,0.010752688172043012,0.44365622806396543,False,0,0.004242640687119285,-90765,1734.6723033472344,True,0,0.3
RlBvcDg1cGw=,399,125,19.1,0.009,0.003,fpop85pl,FPop85pl,Pop,poppyramid_only,demographic,True,619,188,18.5,0.015,0.005,True,111704,1844,1,0.013,0,True,-220,225.7631502260721,False,-0.3554119547657512,0.28125731794177605,False,-0.006,0.0058309518948453,False,-111305,1848.2318577494545,True,-0.40000000000000013,0.3,False
SHNwMQ==,7561,878,7.1,0.173,0.019,hsp1,Hsp1,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,8723,1037,7.2,0.213,0.024,True,2457137,0,0,0.291,0,True,-1162,1358.7689281110308,False,-0.13321105124383814,0.14404636419150904,False,-0.04000000000000001,0.030610455730027936,False,-2449576,878,True,-11.8,1.9,True
SHNwMg==,7561,878,7.1,1,0,hsp2,Hsp2,Hsp2,hispanic_subgroup,demographic,True,8723,1037,7.2,1,0,True,2457137,0,0,1,0,True,-1162,1358.7689281110308,False,-0.13321105124383814,0.14404636419150904,False,0,0,-2449576,878,True,0,0
SHNwQWxsT3Ro,177,113,38.7,0.023,0.015,hspalloth,HspAllOth,Hsp2,hispanic_subgroup,demographic,False,216,164,46.3,0.025,0.019,False,73407,3230,2.7,0.03,0.001,True,-39,199.16073910286636,False,-0.18055555555555555,0.8128840426236629,False,-0.0020000000000000018,0.024207436873820407,False,-73230,3231.9760209506508,True,-0.7000000000000002,1.5033296378372907,False
SHNwQXJn,104,91,52.9,0.014,0.012,hsparg,HspArg,Hsp2,hispanic_subgroup,demographic,False,38,35,55.7,0.004,0.004,False,18356,2145,7.1,0.007,0.001,True,66,97.49871794028884,False,1.736842105263158,3.4769346105157024,False,0.01,0.012649110640673518,False,-18252,2146.929435263302,True,0.7000000000000001,1.2041594578792296,False
SHNwQm9s,4,10,152,0.001,0.001,hspbol,HspBol,Hsp2,hispanic_subgroup,demographic,False,39,52,80.5,0.004,0.006,False,3802,607,9.7,0.002,0,True,-35,52.952809179494906,False,-0.8974358974358975,0.29059829059829057,True,-0.003,0.00608276253029822,False,-3798,607.0823667345313,True,-0.1,0.1,False
SHNwQ0Ft,561,225,24.4,0.074,0.028,hspcam,HspCAm,Hsp2,hispanic_subgroup,demographic,False,404,244,36.7,0.046,0.027,False,179031,5054,1.7,0.073,0.002,True,157,331.90510692063776,False,0.3886138613861386,1.0067449717692538,False,0.027999999999999997,0.03889730067755345,False,-178470,5059.005930022221,True,0.09999999999999964,2.8071337695236402,False
SHNwQ2hs,82,69,51,0.011,0.009,hspchl,HspChl,Hsp2,hispanic_subgroup,demographic,False,15,24,97.3,0.002,0.003,False,7524,974,7.9,0.003,0,True,67,73.05477397131553,False,4.466666666666667,9.88251879723878,False,0.009,0.009486832980505138,False,-7442,976.4409864400408,True,0.7999999999999998,0.8999999999999999,False
SHNwQ29s,232,196,51.3,0.031,0.026,hspcol,HspCol,Hsp2,hispanic_subgroup,demographic,False,179,99,33.7,0.021,0.011,False,102532,3800,2.3,0.042,0.002,True,53,219.58369702689677,False,0.29608938547486036,1.308744173772434,False,0.009999999999999998,0.028231188426986208,False,-102300,3805.0513794165777,True,-1.1,2.6076809620810595,False
SHNwQ1I=,0,0,,0,0,hspcr,HspCR,Hsp2,hispanic_subgroup,demographic,False,14,22,95.5,0.002,0.003,False,7377,1032,8.5,0.003,0,True,-14,22,False,-1,0,True,-0.002,0.003,False,-7377,1032,True,-0.3,0,True
SHNwQ3Vi,209,122,35.5,0.028,0.016,hspcub,HspCub,Hsp2,hispanic_subgroup,demographic,False,340,192,34.4,0.039,0.022,False,39929,2284,3.5,0.016,0.001,True,-131,227.4818674092509,False,-0.38529411764705884,0.4992516328082218,False,-0.011,0.027202941017470887,False,-39720,2287.255997915406,True,1.2000000000000002,1.6031219541881399,False
SHNwRG9t,1015,348,20.8,0.134,0.043,hspdom,HspDom,Hsp2,hispanic_subgroup,demographic,False,907,511,34.3,0.104,0.057,False,701188,8731,0.8,0.285,0.004,True,108,618.2434795450737,False,0.11907386990077178,0.7380509446819769,False,0.030000000000000013,0.07140028011149537,False,-700173,8737.932535789001,True,-15.099999999999996,4.318564576337836,True
SHNwRWM=,166,129,47.4,0.022,0.017,hspec,HspEc,Hsp2,hispanic_subgroup,demographic,False,209,156,45.4,0.024,0.018,False,196728,6097,1.9,0.08,0.002,True,-43,202.42776489404807,False,-0.20574162679425836,0.8558212733772176,False,-0.0020000000000000018,0.024758836806279896,False,-196562,6098.364534856866,True,-5.800000000000001,1.711724276862369,True
SHNwR3VhdG0=,25,32,77.3,0.003,0.004,hspguatm,HspGuatm,Hsp2,hispanic_subgroup,demographic,False,61,56,55.8,0.007,0.006,False,37583,2564,4.1,0.015,0.001,True,-36,64.4980619863884,False,-0.5901639344262295,0.645564554551833,False,-0.004,0.007211102550927979,False,-37558,2564.199680212132,True,-1.2,0.4123105625617661,False
SHNwSG5k,299,183,37.2,0.04,0.024,hsphnd,HspHnd,Hsp2,hispanic_subgroup,demographic,False,143,122,52,0.016,0.014,False,50108,3416,4.1,0.02,0.001,True,156,219.93862780330335,False,1.0909090909090908,2.1954074281953155,False,0.024,0.02778488797889961,False,-49809,3420.8982738456284,True,2,2.4020824298928627,False
SHNwTWU=,560,232,25.2,0.074,0.029,hspme,HspMe,Hsp2,hispanic_subgroup,demographic,False,692,361,31.7,0.079,0.04,False,339425,7811,1.4,0.138,0.003,True,-132,429.12119500206467,False,-0.1907514450867052,0.5390948908760231,False,-0.0050000000000000044,0.0494064773081425,False,-338865,7814.444637976521,True,-6.400000000000001,2.9154759474226504,False
SHNwTmlj,18,21,69.6,0.002,0.003,hspnic,HspNic,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,12560,1653,8,0.005,0.001,True,18,21,False,0,,0.002,0.003,False,-12542,1653.1333884475264,True,-0.3,0.31622776601683794,False
SHNwT0NBbQ==,0,0,,0,0,hspocam,HspOCAm,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,1606,513,19.4,0.001,0,True,0,0,0,,,,-1606,513,True,-0.1,0,True
SHNwT1NBbQ==,0,0,,0,0,hsposam,HspOSAm,Hsp2,hispanic_subgroup,demographic,False,56,71,77.5,0.006,0.008,False,2811,708,15.3,0.001,0,True,-56,71,False,-1,0,True,-0.006,0.008,False,-2811,708,True,-0.1,0,True
SHNwT3Ro,515,211,24.9,0.068,0.027,hspoth,HspOth,Hsp2,hispanic_subgroup,demographic,False,383,192,30.5,0.044,0.021,False,108479,3640,2,0.044,0.001,True,132,285.2805636562014,False,0.34464751958224543,0.8705680847971461,False,0.024000000000000007,0.03420526275297414,False,-107964,3646.1103932821343,True,2.4000000000000012,2.701851217221259,False
SHNwUGFu,125,102,49.5,0.017,0.013,hsppan,HspPan,Hsp2,hispanic_subgroup,demographic,False,47,58,75.3,0.005,0.007,False,22824,1473,3.9,0.009,0.001,True,78,117.33712115098103,False,1.6595744680851063,3.934657759207465,False,0.012,0.0147648230602334,False,-22699,1476.527344819594,True,0.8000000000000003,1.3038404810405297,False
SHNwUGVydQ==,11,12,66.5,0.001,0.002,hspperu,HspPeru,Hsp2,hispanic_subgroup,demographic,False,41,39,57.1,0.005,0.004,False,40211,2081,3.1,0.016,0.001,True,-30,40.80441152620633,False,-0.7317073170731707,0.3883207535248726,False,-0.004,0.004472135954999579,False,-40200,2081.0345984629857,True,-1.5,0.223606797749979,True
SHNwUFI=,4088,788,11.7,0.541,0.083,hsppr,HspPR,Hsp2,hispanic_subgroup,demographic,True,5367,778,8.8,0.615,0.051,True,696879,8571,0.7,0.284,0.003,True,-1279,1107.351795952849,False,-0.2383081796161729,0.1837075775512786,False,-0.07399999999999995,0.09741663102366044,False,-692791,8607.147320686454,True,25.700000000000003,8.305419917138448,True
SHNwUHJn,0,0,,0,0,hspprg,HspPrg,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,3666,808,13.4,0.001,0,True,0,0,0,,,,-3666,808,True,-0.1,0,True
SHNwU2Fsdg==,94,63,40.7,0.012,0.008,hspsalv,HspSalv,Hsp2,hispanic_subgroup,demographic,False,139,146,63.7,0.016,0.017,False,46973,2844,3.7,0.019,0.001,True,-45,159.0125781188394,False,-0.3237410071942446,0.8425982641621927,False,-0.004,0.018788294228055936,False,-46879,2844.697699229217,True,-0.7,0.806225774829855,False
SHNwU0Ft,613,260,25.8,0.081,0.033,hspsam,HspSAm,Hsp2,hispanic_subgroup,demographic,False,630,214,20.6,0.072,0.023,False,392206,7423,1.2,0.16,0.003,True,-17,336.7432256185713,False,-0.026984126984126985,0.5287354144856886,False,0.009000000000000008,0.040224370722237536,False,-391593,7427.552019339885,True,-7.9,3.3136083051561784,False
SHNwU3BBbQ==,0,0,,0,0,hspspam,HspSpAm,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,601,224,22.7,0,0,False,0,0,0,,,,-601,224,False,0,0
SHNwU3BucmQ=,201,104,31.4,0.027,0.013,hspspnrd,HspSpnrd,Hsp2,hispanic_subgroup,demographic,False,86,80,56.7,0.01,0.009,False,24966,1807,4.4,0.01,0.001,True,115,131.20975573485381,False,1.3372093023255813,2.4878369036077737,False,0.017,0.015811388300841896,False,-24765,1809.9903314658893,True,1.7000000000000002,1.3038404810405297,False
SHNwU3Buc2g=,137,148,65.5,0.018,0.019,hspspnsh,HspSpnsh,Hsp2,hispanic_subgroup,demographic,False,81,64,47.7,0.009,0.007,False,9505,1192,7.6,0.004,0,True,56,161.24515496597098,False,0.691358024691358,2.263720694422743,False,0.009,0.020248456731316585,False,-9368,1201.1527796246405,True,1.4,1.9,False
SHNwVXJn,1,3,182.4,0,0,hspurg,HspUrg,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,3021,707,14.2,0.001,0,True,1,3,False,0,,0,0,-3020,707.006364893556,True,-0.1,0,True
SHNwVm56,13,20,93.5,0.002,0.003,hspvnz,HspVnz,Hsp2,hispanic_subgroup,demographic,False,53,74,85.3,0.006,0.008,False,13555,1267,5.7,0.006,0.001,True,-40,76.6550715869472,False,-0.7547169811320755,0.5095935271324998,False,-0.004,0.008544003745317531,False,-13542,1267.1578433644327,True,-0.39999999999999997,0.31622776601683794,False
TWFsZQ==,20566,873,2.6,0.47,0.014,male,Male,Pop_1,sex_and_age,demographic,True,19374,973,3.1,0.474,0.018,True,4025097,268,0,0.477,0,True,1192,1307.2329555209355,False,0.06152575616806029,0.06980398558104516,False,-0.0040000000000000036,0.022803508501982758,False,-4004531,913.2102715147262,True,-0.6999999999999957,1.4000000000000001,False
TWRBZ2U=,36.1,0.8,1.3,,,mdage,MdAge,median,sex_and_age,demographic,True,34.9,0.7,1.2,,,True,36.5,0.1,0.2,,,True,1.2000000000000028,1.063014581273465,False,,,,,-0.3999999999999986,0.806225774829855,False,,
TWRQb3AwdDQ=,3759,479,7.7,0,0,mdpop0t4,MdPop0t4,MdAge,demographic__special_variable,demographic,True,2843,0,,0,0,False,551869,0,,0,0,False,916,479,False,0.32219486457966934,0.16848399577910655,False,0,0,-548110,479,True,0,0
TWRQb3AxMHQxNA==,2058,331,9.8,0,0,mdpop10t14,MdPop10t14,MdAge,demographic__special_variable,demographic,True,2080,0,,0,0,False,464704,0,,0,0,False,-22,331,False,-0.010576923076923078,0.15913461538461537,False,0,0,-462646,331,True,0,0
TWRQb3AxNXQxNw==,1216,248,12.4,0,0,mdpop15t17,MdPop15t17,MdAge,demographic__special_variable,demographic,True,1066,0,,0,0,False,273431,0,,0,0,False,150,248,False,0.14071294559099437,0.23264540337711068,False,0,0,-272215,248,True,0,0
TWRQb3AxOHQxOQ==,559,207,22.5,0,0,mdpop18t19,MdPop18t19,MdAge,demographic__special_variable,demographic,False,548,0,,0,0,False,182243,0,,0,0,False,11,207,False,0.020072992700729927,0.37773722627737233,False,0,0,-181684,207,True,0,0
TWRQb3AyMA==,255,118,28.2,0,0,mdpop20,MdPop20,MdAge,demographic__special_variable,demographic,False,418,0,,0,0,False,105547,0,,0,0,False,-163,118,False,-0.38995215311004783,0.2822966507177033,False,0,0,-105292,118,True,0,0
TWRQb3AyMQ==,322,160,30.1,0,0,mdpop21,MdPop21,MdAge,demographic__special_variable,demographic,False,185,0,,0,0,False,105415,0,,0,0,False,137,160,False,0.7405405405405405,0.8648648648648647,False,0,0,-105093,160,True,0,0
TWRQb3AyMnQyNA==,1042,258,15.1,0,0,mdpop22t24,MdPop22t24,MdAge,demographic__special_variable,demographic,True,1501,0,,0,0,False,360439,0,,0,0,False,-459,258,False,-0.30579613590939375,0.1718854097268488,False,0,0,-359397,258,True,0,0
TWRQb3AyNXQyOQ==,3116,494,9.6,0,0,mdpop25t29,MdPop25t29,MdAge,demographic__special_variable,demographic,True,4285,0,,0,0,False,785805,0,,0,0,False,-1169,494,False,-0.27281213535589266,0.11528588098016336,False,0,0,-782689,494,True,0,0
TWRQb3AzMHQzNA==,5881,557,5.8,0,0,mdpop30t34,MdPop30t34,MdAge,demographic__special_variable,demographic,True,5309,0,,0,0,False,718474,0,,0,0,False,572,557,False,0.10774157091731022,0.10491618007157655,False,0,0,-712593,557,True,0,0
TWRQb3AzNXQzOQ==,4444,385,5.3,0,0,mdpop35t39,MdPop35t39,MdAge,demographic__special_variable,demographic,True,4188,0,,0,0,False,610524,0,,0,0,False,256,385,False,0.061127029608404965,0.09192932187201529,False,0,0,-606080,385,True,0,0
