id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QWdGRkhN,11,17,93.9,0.001,0.001,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.001,0.001,False,-3859,470.3073463172779,True,0,0.14142135623730953
QWdISEluYw==,535951000,35483068,4,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,442761700,31534679,,0,0,False,307989432000,2361252362,0.5,0,0,True,93189300,47470876.27509803,False,0.21047281189859016,0.11770801091859759,False,0,0,-307453481000,2361518952.9549136,True,0,0
QWdJUDE1cGw=,572485200,39311177,4.2,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,486881900,38751415,,0,0,False,318266008500,2111708243,0.4,0,0,True,85603300,55200007.26111867,False,0.17581943382984663,0.12360073826182134,False,0,0,-317693523300,2112074116.1690495,True,0,0
QWdUVG0=,637130,50841,4.9,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,525095,40880,,0,0,False,156042185,593582,0.2,0,0,True,112035,65237.88531980478,False,0.21336139174815985,0.13526976829277743,False,0,0,-155405055,595755.317227635,True,0,0
QXJ0RW5SQUZT,2585,482,11.3,0.167,0.029,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.167,0.029,True,-438410,5454.338915029025,True,5.799999999999999,2.901723625709382,False
Q05JMTg2NF8y,23588,1104,2.8,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5346289,2224.314950720783,True,,
Q29uc3RjdG4=,477,170,21.7,0.031,0.011,constctn,Constctn,CvEm16pl3,industry,economic,False,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.031,0.011,False,-205590,3743.861642742691,True,-1.9999999999999996,1.104536101718726,False
Q3ZFbTE2cGwx,15508,1059,4.2,0.537,0.03,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,13871,781,3.4,0.512,0.022,True,4053141,9894,0.1,0.591,0.001,True,1637,1315.8426957657211,False,0.11801600461394275,0.09895142237189711,False,0.025000000000000022,0.03720215047547654,False,-4037633,9950.513403840025,True,-5.3999999999999915,3.0016662039607267,False
Q3ZFbTE2cGwy,15508,1059,4.2,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,13871,781,3.4,1,0,True,4053141,9894,0.1,1,0,True,1637,1315.8426957657211,False,0.11801600461394275,0.09895142237189711,False,0,0,-4037633,9950.513403840025,True,0,0
Q3ZFbTE2cGwz,15508,1059,4.2,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4037633,9950.513403840025,True,0,0
Q3ZFbTE2cGw0,15508,1059,4.2,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,13871,781,3.4,1,0,True,4053141,9894,0.1,1,0,True,1637,1315.8426957657211,False,0.11801600461394275,0.09895142237189711,False,0,0,-4037633,9950.513403840025,True,0,0
Q3ZMRjE=,17332,1109,3.9,0.6,0.03,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,16199,826,3.1,0.598,0.021,True,4354474,10392,0.1,0.635,0.002,True,1133,1382.8076511214422,False,0.0699425890487067,0.08754085982145862,False,0.0020000000000000018,0.03661966684720111,False,-4337142,10451.00688929062,True,-3.5,3.0066592756745814,False
Q3ZMRjE4dDY0,16701,1101,4,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4085790,9951.095467334237,True,,
Q3ZMRjI=,17332,1109,3.9,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,16199,826,3.1,1,0,True,4354474,10392,0.1,1,0,True,1133,1382.8076511214422,False,0.0699425890487067,0.08754085982145862,False,0,0,-4337142,10451.00688929062,True,0,0
Q3ZMRkVt,15013,1062,4.3,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3810530,9604.892503302679,True,0,0
Q3ZMRlVFbTE=,1824,397,13.2,0.063,0.014,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,2328,414,10.8,0.086,0.015,True,301333,4545,0.9,0.044,0.001,True,-504,573.5895745217132,False,-0.21649484536082475,0.22021702090630732,False,-0.022999999999999993,0.020518284528683192,False,-299509,4562.305776687924,True,1.9000000000000004,1.4035668847618201,False
Q3ZMRlVFbTI=,1824,397,13.2,0.105,0.022,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,2328,414,10.8,0.144,0.024,True,301333,4545,0.9,0.069,0.001,True,-504,573.5895745217132,False,-0.21649484536082475,0.22021702090630732,False,-0.03899999999999999,0.032557641192199414,False,-299509,4562.305776687924,True,3.5999999999999996,2.2022715545545237,False
