id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,2.27,0.25,6.6,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,2.49,0.33,8.2,,,True,2.85,0.01,0.2,,,True,-0.2200000000000002,0.41400483088968904,False,,,,,-0.5800000000000001,0.2501999200639361,False,,
QXZnSEhTUk9j,2.34,0.1,2.7,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.27,0.11,2.9,,,True,2.51,0.01,0.2,,,True,0.06999999999999984,0.14866068747318506,False,,,,,-0.16999999999999993,0.1004987562112089,False,,
Qmx0MDB0MDk=,4016,400,6.1,0.116,0.012,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.116,0.012,True,-194772,2955.19610178411,True,5.900000000000001,1.2041594578792296,True
Qmx0MTBMdHI=,5106,375,4.5,0.147,0.011,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,True,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.147,0.011,True,-71572,1955.2969084003585,True,12.5,1.104536101718726,True
Qmx0NDB0NDk=,3958,373,5.7,0.114,0.011,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.114,0.011,True,-350955,3927.751137737726,True,1.200000000000001,1.104536101718726,False
Qmx0NTB0NTk=,3226,349,6.6,0.093,0.01,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.093,0.01,True,-447583,4125.787439992516,True,-3.6999999999999993,1.004987562112089,True
Qmx0NjB0Njk=,1615,244,9.2,0.047,0.007,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.047,0.007,True,-438884,4331.877306665091,True,-7.999999999999999,0.7071067811865476,True
Qmx0NzB0Nzk=,1110,224,12.3,0.032,0.006,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.032,0.006,True,-244081,3248.7315986396907,True,-3.8999999999999995,0.6082762530298219,True
Qmx0ODB0ODk=,679,169,15.1,0.02,0.005,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.02,0.005,True,-163453,2910.9099951733306,True,-2.7,0.5099019513592785,True
Qmx0OTB0OTk=,526,147,17,0.015,0.004,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.015,0.004,True,-127436,2845.7991847633944,True,-2.1999999999999997,0.4123105625617661,True
Qmx0QmYzOQ==,14408,563,2.4,0.416,0.016,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.416,0.016,True,-1398974,6808.3180007987285,True,0.9000000000000057,1.61245154965971,False
QnRSVlZFdGM=,9,18,121.6,0,0.001,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,0,0,,0,0,False,1902,346,11.1,0.001,0.001,True,9,18,False,0,,0,0.001,-1893,346.4678917302439,True,-0.1,0.14142135623730953,False
