id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,41,45,67.4,0.003,0.003,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.003,0.003,False,-3829,472.1493407810711,True,0.19999999999999998,0.31622776601683794,False
QWdISEluYw==,850196500,45348745,3.2,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,743660100,41923755,,0,0,False,307989432000,2361252362,0.5,0,0,True,106536400,61758480.440948755,False,0.1432595348331852,0.0887274822437,False,0,0,-307139235500,2361687791.754798,True,0,0
QWdJUDE1cGw=,911384600,49045547,3.3,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,800713900,46440213,,0,0,False,318266008500,2111708243,0.4,0,0,True,110670700,67543756.6619934,False,0.13821503535782256,0.09005438178754417,False,0,0,-317354623900,2112277720.6690118,True,0,0
QWdUVG0=,619820,52283,5.1,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,463525,37305,,0,0,False,156042185,593582,0.2,0,0,True,156295,64227.52613949879,False,0.33718785394531037,0.1558982771700756,False,0,0,-155422365,595880.1077507118,True,0,0
QXJ0RW5SQUZT,915,188,12.5,0.061,0.012,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.061,0.012,True,-440080,5436.251741779441,True,-4.800000000000001,1.2041594578792296,True
Q05JMTg2NF8y,18620,925,3,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5351257,2141.117932296117,True,,
Q29uc3RjdG4=,755,188,15.2,0.051,0.012,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.051,0.012,True,-205312,3744.7221525768773,True,0,1.2041594578792296
Q3ZFbTE2cGwx,14887,898,3.7,0.559,0.026,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,13463,827,3.7,0.528,0.024,True,4053141,9894,0.1,0.591,0.001,True,1424,1220.7919560678633,False,0.10577137339374582,0.09519905134564084,False,0.031000000000000028,0.03538361202590826,False,-4038254,9934.66859034563,True,-3.1999999999999886,2.6019223662515376,False
Q3ZFbTE2cGwy,14887,898,3.7,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,13463,827,3.7,1,0,True,4053141,9894,0.1,1,0,True,1424,1220.7919560678633,False,0.10577137339374582,0.09519905134564084,False,0,0,-4038254,9934.66859034563,True,0,0
Q3ZFbTE2cGwz,14887,898,3.7,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4038254,9934.66859034563,True,0,0
Q3ZFbTE2cGw0,14887,898,3.7,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,13463,827,3.7,1,0,True,4053141,9894,0.1,1,0,True,1424,1220.7919560678633,False,0.10577137339374582,0.09519905134564084,False,0,0,-4038254,9934.66859034563,True,0,0
Q3ZMRjE=,15835,952,3.7,0.595,0.027,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,15138,906,3.6,0.594,0.026,True,4354474,10392,0.1,0.635,0.002,True,697,1314.206985219604,False,0.04604307041881358,0.0887372698758057,False,0.0010000000000000009,0.03748332962798263,False,-4338639,10435.514745330007,True,-4,2.7073972741361767,False
Q3ZMRjE4dDY0,14713,894,3.7,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4087778,9930.324063191492,True,,
Q3ZMRjI=,15835,952,3.7,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,15138,906,3.6,1,0,True,4354474,10392,0.1,1,0,True,697,1314.206985219604,False,0.04604307041881358,0.0887372698758057,False,0,0,-4338639,10435.514745330007,True,0,0
Q3ZMRkVt,13927,844,3.7,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3811616,9583.238074888885,True,0,0
Q3ZMRlVFbTE=,948,216,13.9,0.036,0.008,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,1675,316,11.5,0.066,0.012,True,301333,4545,0.9,0.044,0.001,True,-727,382.76885975742596,False,-0.43402985074626865,0.16742207673875742,False,-0.030000000000000006,0.014422205101855958,False,-300385,4550.129778368964,True,-0.7999999999999998,0.806225774829855,False
Q3ZMRlVFbTI=,948,216,13.9,0.06,0.013,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,1675,316,11.5,0.111,0.02,True,301333,4545,0.9,0.069,0.001,True,-727,382.76885975742596,False,-0.43402985074626865,0.16742207673875742,False,-0.051000000000000004,0.023853720883753128,False,-300385,4550.129778368964,True,-0.9000000000000004,1.3038404810405297,False
