id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QUlBTk5I,344,167.343957166072,29.5723399247317,0.00177582299587534,0.000863386560441106,aiannh,AIANNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,False,334,174.040225235432,31.6765056941616,0.00191680822735412,0.000998179100511278,False,15017,875,3.5,0.002,0.001,True,10,241.44150430280214,False,0.029940119760479042,0.7342042921706649,False,-0.0001409852314787801,0.0013197719005372964,False,-14673,890.858574634605,True,0,0.13211496329902694
QXNuMVJj,16070,1222.77594022781,4.62556838235383,1,0,asn1rc,Asn1Rc,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,1177700,3785,0.2,1,0,True,,,,,1,0,True,-1161630,3977.6131033573392,True,0,0
QXNuMnBs,253,113,27.1513870033759,0.0157436216552582,0.00692894286513102,asn2pl,Asn2pl,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,17175,1660,5.9,0.015,0.001,True,,,,,0.0157436216552582,0.00692894286513102,False,-16922,1663.841639099106,True,0.0743621655258202,0.7000732049453834,False
QXNuQmh1dG4=,0,0,,0,0,asnbhutn,AsnBhutn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,100,90,54.7,0,0,False,,,,,0,0,-100,90,False,0,0
QXNuQm5n,197,170,52.4586116982704,0.0122588674548849,0.0105375134516772,asnbng,AsnBng,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,65991,3237,3,0.056,0.003,True,,,,,0.0122588674548849,0.0105375134516772,False,-65794,3241.460936059542,True,-4.37411325451151,1.0956239762997062,True
QXNuQnVybQ==,0,0,,0,0,asnburm,AsnBurm,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,4509,620,8.4,0.004,0.001,True,,,,,0,0,-4509,620,True,-0.4,0.1,True
QXNuQ2hpTm9U,7572,957.489425529076,7.6870105791219,0.471188550093342,0.0475880793542394,asnchinot,AsnChiNoT,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,565173,5911,0.6,0.48,0.005,True,,,,,0.471188550093342,0.0475880793542394,True,-557601,5988.047010503508,True,-0.8811449906658027,4.785002922282688,False
QXNuQ21i,0,0,,0,0,asncmb,AsnCmb,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,2700,1036,23.3,0.002,0.001,False,,,,,0,0,-2700,1036,False,-0.2,0.1,False
QXNuRWFzdA==,11027,1127.29942783628,6.21464048226626,0.686185438705663,0.0468487520218084,asneast,AsnEast,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,686453,6802,0.6,0.583,0.005,True,,,,,0.686185438705663,0.0468487520218084,True,-675426,6894.781214802976,True,10.318543870566302,4.711481259647433,False
QXNuRmxw,1057,334.4801937335,19.2366532414386,0.0657747355320473,0.020203270650699,asnflp,AsnFlp,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,71450,2932,2.5,0.061,0.002,True,,,,,0.0657747355320473,0.020203270650699,True,-70393,2951.0169433603733,True,0.47747355320472984,2.030202317468374,False
QXNuSG1uZw==,0,0,,0,0,asnhmng,AsnHmng,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,60,59,59.8,0,0,False,,,,,0,0,-60,59,False,0,0
QXNuSW5k,1901,354.276727996633,11.3290790160556,0.11829495955196,0.0201245834108499,asnind,AsnInd,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,228887,4990,1.3,0.194,0.004,True,,,,,0.11829495955196,0.0201245834108499,True,-226986,5002.560544361258,True,-7.570504044804002,2.051825668667431,True
QXNuSW5kbnNu,11,18,99.4749930920144,0.000684505289359054,0.00111888795130415,asnindnsn,AsnIndnsn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,3778,675,10.9,0.003,0.001,True,,,,,0.000684505289359054,0.00111888795130415,False,-3767,675.239957348497,True,-0.23154947106409457,0.1500636614098696,False
QXNuSnBu,582,179.201004461471,18.7176599360209,0.0362165525824518,0.0108054086749402,asnjpn,AsnJpn,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,25224,1431,3.4,0.021,0.001,True,,,,,0.0362165525824518,0.0108054086749402,True,-24642,1442.176826883583,True,1.5216552582451799,1.0851583139453567,False
QXNuS29y,2626,553.108488454119,12.8041189335108,0.16341008089608,0.0320942858586485,asnkor,AsnKor,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,85212,2865,2,0.072,0.002,True,,,,,0.16341008089608,0.0320942858586485,True,-82586,2917.9023287286363,True,9.141008089608,3.2156541865950774,False
QXNuTGFv,0,0,,0,0,asnlao,AsnLao,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,538,173,19.5,0,0,True,,,,,0,0,-538,173,True,0,0
QXNuTWFsc24=,22,28.3196045170126,78.2525684360669,0.00136901057871811,0.00175918392799006,asnmalsn,AsnMalsn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,1750,544,18.9,0.001,0,True,,,,,0.00136901057871811,0.00175918392799006,False,-1728,544.7366336129782,True,0.036901057871811,0.17591839279900598,False
QXNuTWdvbA==,9,14,94.5626477541371,0.000560049782202862,0.000870145672957616,asnmgol,AsnMgol,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,644,287,27.1,0.001,0,False,,,,,0.000560049782202862,0.000870145672957616,False,-635,287.3412605248331,False,0,0.0870145672957616
QXNuTmVwYWw=,11,23.1948270094864,128.183625363285,0.000684505289359054,0.00144242192754551,asnnepal,AsnNepal,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,8478,1242,8.9,0.007,0.001,True,,,,,0.000684505289359054,0.00144242192754551,False,-8467,1242.2165672699748,True,-0.6315494710640946,0.175515840227146,True
QXNuTkg=,15957,1219.40846314924,4.64549564778002,0.0823744405383222,0.00614882587114435,asnnh,AsnNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,13237,1356.98489306256,6.2318865952214,0.0759664386391809,0.00766005068406808,True,1167421,3568,0.2,0.138,0.001,True,2720,1824.3807168461299,False,0.20548462642592732,0.15413714190518946,False,0.0064080018991413,0.00982264913738376,False,-1151464,3770.6207711728307,True,-5.56255594616778,0.6229611512257732,True
QXNuT0Fzbg==,308,176.694651871527,34.8744033220555,0.0191661481020535,0.0108981670430608,asnoasn,AsnOAsn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,10707,1286,7.3,0.009,0.001,True,,,,,0.0191661481020535,0.0108981670430608,False,-10399,1298.082046713535,True,1.01661481020535,1.09439501505835,False
QXNuT2tpbnc=,0,0,,0,0,asnokinw,AsnOkinw,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,0,0,,0,0,False,,,,,0,0,0,0,0,0
QXNuUGFr,695,360.546806947448,31.5363151426776,0.0432482887367766,0.0221933686049857,asnpak,AsnPak,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,48973,3097,3.8,0.042,0.003,True,,,,,0.0432482887367766,0.0221933686049857,False,-48278,3117.9164517350364,True,0.12482887367765994,2.23952139984588,False
QXNuU0Vhc3Q=,1613,376.378798552735,14.1848543861043,0.100373366521469,0.022140957530454,asnseast,AsnSEast,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,106360,3653,2.1,0.09,0.003,True,,,,,0.100373366521469,0.022140957530454,True,-104747,3672.3384920238495,True,1.0373366521468999,2.234327640175826,False
QXNuU291dGg=,2869,539.003710562367,11.4207678678668,0.178531425015557,0.0306668820935196,asnsouth,AsnSouth,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,357005,6872,1.2,0.303,0.006,True,,,,,0.178531425015557,0.0306668820935196,True,-354136,6893.105903727289,True,-12.446857498444302,3.1248322472379746,True
QXNuU3JpTA==,65,76.9415362466854,71.9584159426564,0.00404480398257623,0.00477799676569346,asnsril,AsnSriL,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,4576,837,11.1,0.004,0.001,True,,,,,0.00404480398257623,0.00477799676569346,False,-4511,840.5290000945832,True,0.004480398257622975,0.4881521596078129,False
QXNuVGhhaQ==,89,57.4891294072192,39.2671899233081,0.00553827006845053,0.00355251217777408,asnthai,AsnThai,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,7346,955,7.9,0.006,0.001,True,,,,,0.00553827006845053,0.00355251217777408,False,-7257,956.7288016987886,True,0,0.369057485674429
QXNuVHdu,238,126.12692020342,32.2155041259279,0.0148102053515868,0.00776727102737747,asntwn,AsnTwn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,10200,996,5.9,0.009,0.001,True,,,,,0.0148102053515868,0.00776727102737747,False,-9962,1003.9541822214796,True,0.5810205351586801,0.7831379138615208,False
QXNuVnRu,434,160,22.4111607580575,0.0270068450528936,0.00974206442871319,asnvtn,AsnVtn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,14229,1262,5.4,0.012,0.001,True,,,,,0.0270068450528936,0.00974206442871319,False,-13795,1272.1021971524144,True,1.50068450528936,0.9793253766404649,False
QmxOSA==,7999,909.18259992149,6.90954606348202,0.0412930469302525,0.00464452905176666,blnh,BlNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,6284,1094.55607439729,10.5885364712357,0.0360635416188421,0.00624613559826431,True,1853055,3317,0.1,0.219,0.001,True,1715,1422.907586598654,False,0.272915340547422,0.26474872391083254,False,0.0052295053114104,0.007783691927652916,False,-1845056,3439.346158792395,True,-17.770695306974748,0.47509630721259566,True
RmVt,98093,2024.01210470689,1.25432242388605,0.506383154460465,0.00636158017700402,fem,Fem,Pop_1,sex_and_age,demographic,True,89475,1970.63365443707,1.33886961645537,0.513492263899729,0.00615066607932463,True,4418616,268,0,0.523,0,True,8618,2824.8932723202156,True,0.09631740709695445,0.0330866347200227,False,-0.007109109439264016,0.008848751073897668,False,-4320523,2041.6779863631814,True,-1.6616845539535063,0.636158017700402,False
RlBvcDB0NQ==,7168,675.456882413674,5.72840522563703,0.0370031954489373,0.00343388812050304,fpop0t5,FPop0t5,Pop,poppyramid_only,demographic,True,6330,576.618591444986,5.53756744258283,0.0363275331711124,0.0032403533366392,True,269674,178,0,0.032,0,True,838,888.1052865510933,False,0.13238546603475512,0.14841444887456456,False,0.0006756622778249025,0.004721385111426593,False,-262506,698.5170005089352,True,0.5003195448937299,0.34338881205030397,False
RlBvcDEwdDE0,5167,542.532026704415,6.3829437422833,0.0266734808711857,0.00276646009849833,fpop10t14,FPop10t14,Pop,poppyramid_only,demographic,True,4602,455,6.01033778098329,0.0264106331206097,0.00256519026774274,True,227093,2312,0.6,0.027,0,True,565,708.0720302342129,False,0.12277270751847023,0.16192923364901884,False,0.00026284775057600074,0.003772731449004217,False,-221926,2374.8020970177704,True,0,0.276646009849833
RlBvcDE1dDE5,4207,477.310171691323,6.89703254297292,0.0217176957664173,0.00243822935039167,fpop15t19,FPop15t19,Pop,poppyramid_only,demographic,True,5917,592.759647749406,6.08991400030109,0.033957348147468,0.00334341949386477,True,226700,355,0.1,0.027,0,True,-1710,761.0446767437508,False,-0.2889978029406794,0.10761331263335139,False,-0.012239652381050702,0.004138044982484644,False,-222493,594.8529229986184,True,-0.52823042335827,0.24382293503916702,False
RlBvcDIwdDI0,6281,562.104972402842,5.44029852566255,0.0324242565031774,0.00285279268701886,fpop20t24,FPop20t24,Pop,poppyramid_only,demographic,True,7751,694.265799244065,5.44505326496995,0.0444825765575502,0.00389860976907927,True,293909,3345,0.7,0.035,0,True,-1470,893.2899865105396,False,-0.18965294800670882,0.1026040423939599,False,-0.012058320054372802,0.004830898906691031,False,-287628,3391.9002048999023,True,-0.25757434968226045,0.285279268701886,False
