id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
RkkxMDB0MTQ5,3266,340,6.32844244002405,0.188906240962462,0.0186203133820698,fi100t149,FI100t149,Fam2,income_and_benefits,economic,True,,0,,,,False,284755,4036,0.9,0.151,0.002,True,,,,,,,-281489,4050.2957916675664,True,3.7906240962461997,1.872741494297832,False
RkkxNTB0MTk5,2630,321,7.41964935800386,0.152119844988143,0.0178541297990451,fi150t199,FI150t199,Fam2,income_and_benefits,economic,True,,0,,,,False,148457,2767,1.1,0.079,0.001,True,,,,,,,-145827,2785.5573948493684,True,7.311984498814299,1.7882112595584174,True
RklSRQ==,4721,462,5.94897402732021,0.106295312288918,0.0100148020025129,fire,FIRE,CvEm16pl3,industry,economic,True,,0,,0,0,False,383827,4616,0.7,0.095,0.001,True,,,,,0.106295312288918,0.0100148020025129,True,-379106,4639.062405271134,True,1.1295312288917998,1.0064604271879565,False
Rldya0Vybg==,16190,708,2.65840109189695,0,0,fwrkern,FWrkErn,MdEFFTWrk,economic__special_variable,economic,True,14942,0,,0,0,False,1342035,5633,0.3,0,0,True,1248,708,False,0.08352295542765359,0.04738321509838041,False,0,0,-1325845,5677.31917369457,True,0,0
R3Z0V3Jrcg==,5169,451,5.30400723038502,0.116382221821948,0.00967641218812821,gvtwrkr,GvtWrkr,CvEm16pl4,class_of_worker,economic,True,6163,577,5.6913820934521,0.141401858437536,0.0125617243610715,True,531808,5765,0.7,0.131,0.001,True,-994,732.3455468561272,False,-0.16128508843095896,0.10733595786346037,False,-0.025019636615587995,0.01585654034643413,False,-526639,5782.614114740841,True,-1.461777817805201,0.9727946999987005,False
SEgy,30941,499,0.980393216268358,1,0,hh2,HH2,HH2,income_and_benefits,economic,True,30893,500,0.983884270809423,1,0,True,3154103,5930,0.1,1,0,True,48,706.4000283125703,False,0.0015537500404622406,0.022883828845282155,False,0,0,-3123162,5950.9579901054585,True,0,0
SEg1,30941,499,0.980393216268358,0,0,hh5,HH5,MnHHInc,economic__special_variable,economic,True,30893,500,0.983884270809423,0,0,True,3154103,5930,0.1,0,0,True,48,706.4000283125703,False,0.0015537500404622406,0.022883828845282155,False,0,0,-3123162,5950.9579901054585,True,0,0
SEhJMTB0MTQ=,570,158,16.8506372313763,0.0184221583012831,0.00509784275240583,hhi10t14,HHI10t14,HH2,income_and_benefits,economic,True,,0,,,,False,196924,3003,0.9,0.062,0.001,True,,,,,,,-196354,3007.1536375782334,True,-4.357784169871691,0.519499766393178,True
SEhJMTV0MjQ=,964,194,12.2337272509428,0.0311560712323454,0.00624983175626472,hhi15t24,HHI15t24,HH2,income_and_benefits,economic,True,,0,,,,False,297771,4297,0.9,0.094,0.001,True,,,,,,,-296807,4301.377105067631,True,-6.284392876765461,0.6329328319941615,True
SEhJMjAwcGw=,8613,494,3.48663591510253,0.278368507805178,0.0153217001365098,hhi200pl,HHI200pl,HH2,income_and_benefits,economic,True,,0,,,,False,320979,4365,0.8,0.102,0.001,True,,,,,,,-312366,4392.864782804042,True,17.636850780517804,1.5354298911807223,True
SEhJMjV0MzQ=,1024,215,12.7635828267477,0.0330952457903752,0.00692817965671071,hhi25t34,HHI25t34,HH2,income_and_benefits,economic,True,,0,,,,False,258598,4053,1,0.082,0.001,True,,,,,,,-257574,4058.6985598834513,True,-4.890475420962481,0.6999976668222554,True
SEhJMzV0NDk=,1745,276,9.61496590344972,0.0563976600627,0.0088737104457437,hhi35t49,HHI35t49,HH2,income_and_benefits,economic,True,,0,,,,False,332258,3673,0.7,0.105,0.001,True,,,,,,,-330513,3683.3551281406467,True,-4.86023399373,0.8929878894749966,True
SEhJNTB0NzQ=,2841,324,6.93278726934841,0.091819915322711,0.0103663093040451,hhi50t74,HHI50t74,HH2,income_and_benefits,economic,True,,0,,,,False,462374,4498,0.6,0.147,0.001,True,,,,,,,-459533,4509.654088730088,True,-5.518008467728899,1.0414430785555782,True
SEhJNzV0OTk=,3702,370,6.07574317012573,0.119647070230439,0.011801534023059,hhi75t99,HHI75t99,HH2,income_and_benefits,economic,True,,0,,,,False,345558,4369,0.8,0.11,0.001,True,,,,,,,-341856,4384.639209786821,True,0.9647070230438999,1.1843825619174706,False
SEhJVTEw,1207,227,11.4328020689846,0.0390097281923661,0.00730951926430024,hhiu10,HHIU10,HH2,income_and_benefits,economic,True,,0,,,,False,277465,4118,0.9,0.088,0.001,True,,,,,,,-276258,4124.251810934924,True,-4.8990271807633885,0.7377606107347852,True
SEkxMDB0MTQ5,5951,435,4.44358410300126,0.192333796580589,0.0137125635769303,hi100t149,HI100t149,HH2,income_and_benefits,economic,True,,0,,,,False,440162,4870,0.7,0.14,0.001,True,,,,,,,-434211,4889.389021135463,True,5.233379658058899,1.374897813844198,True
SEkxNTB0MTk5,4324,418,5.87658056117127,0.139749846482014,0.0133202537932126,hi150t199,HI150t199,HH2,income_and_benefits,economic,True,,0,,,,False,222014,3241,0.9,0.07,0.001,True,,,,,,,-217690,3267.844090528188,True,6.974984648201398,1.3357737874190925,True
SElucw==,72059,1663,1.40293682848794,0.965886547638196,0.00526604140266714,hins,HIns,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,7672151,9602,0.1,0.916,0.001,True,,,,,0.965886547638196,0.00526604140266714,True,-7600092,9744.946023452361,True,4.988654763819596,0.5360148510498987,True
SW5jX0NQYkE=,263,98,22.6518890057439,0.00850004847936395,0.00316435049187158,inc_cpba,Inc_CPbA,HH2,income_and_benefits,economic,False,309,104,20.4601567956247,0.0100022658854757,0.0033625638047918,False,137887,2654,1.2,0.044,0.001,True,-46,142.89856542317,False,-0.1488673139158576,0.4273732151689798,False,-0.0015022174061117503,0.004617353070396914,False,-137624,2655.8087280525306,True,-3.5499951520636044,0.3318601216688729,True
SW5jX1J0cm10,3166,301,5.77949221112619,0.102323777512039,0.00958720444905301,inc_rtrmt,Inc_Rtrmt,HH2,income_and_benefits,economic,True,2791,318,6.92630132242259,0.0903440908943774,0.0101892109846509,True,401837,4488,0.7,0.127,0.001,True,375,437.86413417862855,False,0.13436044428520244,0.16833159033522446,False,0.011979686617661606,0.013990514988293762,False,-398671,4498.082369188008,True,-2.467622248796099,0.9639216210249765,False
SW5jX1NOQVA=,1310,224,10.3946727302258,0.0423386445169839,0.00720731258386946,inc_snap,Inc_SNAP,HH2,income_and_benefits,economic,True,1365,261,11.6236347239387,0.044184766775645,0.00841819547045456,True,624636,5512,0.5,0.198,0.002,True,-55,343.94330928221297,False,-0.040293040293040296,0.24617782025013726,False,-0.0018461222586610981,0.011082029131002353,False,-623326,5516.549646291602,True,-15.56613554830161,0.7479662738493166,True
SW5jX1NvU2Vj,5300,381,4.37001777828755,0.171293752625966,0.011999877069261,inc_sosec,Inc_SoSec,HH2,income_and_benefits,economic,True,4625,398,5.23124948656864,0.149710290357039,0.0126532648286615,True,821385,4437,0.3,0.26,0.001,True,675,550.9673311549425,False,0.14594594594594595,0.12849427633879937,False,0.02158346226892699,0.01743852518137982,False,-816085,4453.327969058645,True,-8.8706247374034,1.2041472072690114,True
SW5jX1NwU2Vj,856,186,13.2091014970315,0.0276655570278918,0.00599486046320692,inc_spsec,Inc_SpSec,HH2,income_and_benefits,economic,True,864,223,15.6900821794439,0.0279675007283203,0.00720425746346575,True,249247,3354,0.8,0.079,0.001,True,-8,290.38767191463205,False,-0.009259259259259259,0.33426510245805696,False,-0.0003019437004284989,0.009372282410022836,False,-248391,3359.153464788413,True,-5.13344429721082,0.6077692981166578,True
SW5mbw==,4417,410,5.64274669641266,0.0994506236772189,0.00884844753634824,info,Info,CvEm16pl3,industry,economic,True,,0,,0,0,False,154804,3187,1.3,0.038,0.001,True,,,,,0.0994506236772189,0.00884844753634824,True,-150387,3213.264539374248,True,6.145062367721889,0.8904775337059732,True
TEY=,46373,1204,1.57832120763595,0.765180516137549,0.0107935914974925,lf,LF,Pop16pl,employment_status,economic,True,46515,1370,1.79044770014052,0.775896580483736,0.0348308075309466,True,4356776,10369,0.1,0.635,0.002,True,-142,1823.8738991498287,False,-0.003052778673546168,0.03914295300981059,False,-0.010716064346186993,0.03646487036412701,False,-4310403,10438.667395793393,True,13.018051613754906,1.0977322871025632,True
TEZBcm1kRg==,11,18,99.4749930920144,0.000181506171209821,0.00029698374693066,lfarmdf,LFArmdF,Pop16pl,employment_status,economic,False,35,55,95.5275727312201,0.000583819849874896,0.000917217963714519,False,2302,421,11.1,0,0.001,True,-24,57.87054518492115,False,-0.6857142857142857,0.7130251267103307,False,-0.000402313678665075,0.0009640996519559496,False,-2291,421.3846224057067,True,0.0181506171209821,0.10431679375541479,False
TWRFRkZUV3Jr,81109.9333737129,4620.986584276531,3.463337064568283,,,mdefftwrk,MdEFFTWrk,median,earnings,economic,True,,70722.12823461759,3891.653790204416,3.3451297973930227,,,True,,51327,284,0.3,,,True,10387.805139095319,6041.397705405272,False,0.14688196464668352,0.09084152180754862,False,,,29782.933373712905,4629.705499496019,True,,
TWRFTUZUV3Jr,100000,,,,,mdemftwrk,MdEMFTWrk,median,earnings,economic,False,upper,81180.4901065449,5443.625456227563,4.07634248311907,,,True,,54127,221,0.2,,,True,,,,,,,,,,
TWRFV3Jr,70833.85579937304,3285.893198443187,2.8199840903153013,,,mdewrk,MdEWrk,median,earnings,economic,True,,61831.257960644,2149.864208683665,2.113669326246211,,,True,,38845,255,0.4,,,True,9002.597838729038,3926.7047542887967,False,0.1455994611084777,0.06641373385485044,False,,,31988.855799373036,3295.772915656538,True,,
bWRGYW0=,17289,579,2.03583598756769,0,0,mdfam,mdFam,MdFamInc,economic__special_variable,economic,True,15363,0,,0,0,False,1887978,7339,0.2,0,0,True,1926,579,True,0.1253661394258934,0.037687951571958596,True,0,0,-1870689,7361.804262543253,True,0,0
bWRGYW1JMTB0MTQ=,148,87,35.7348229688655,0,0,mdfami10t14,mdFamI10t14,MdFamInc,economic__special_variable,economic,False,333,0,,0,0,False,77738,0,,0,0,False,-185,87,False,-0.5555555555555556,0.26126126126126126,False,0,0,-77590,87,True,0,0
bWRGYW1JMTV0MTk=,192,86,27.2289766970618,0,0,mdfami15t19,mdFamI15t19,MdFamInc,economic__special_variable,economic,False,378,0,,0,0,False,84551,0,,0,0,False,-186,86,False,-0.49206349206349204,0.2275132275132275,False,0,0,-84359,86,True,0,0
bWRGYW1JMjAwcGw=,6662,439,4.00584360420075,0,0,mdfami200pl,mdFamI200pl,MdFamInc,economic__special_variable,economic,True,3795,0,0,0,0,True,222929,0,,0,0,False,2867,439,True,0.755467720685112,0.11567852437417656,True,0,0,-216267,439,True,0,0
bWRGYW1JMjB0MjQ=,181,66,22.1666190868025,0,0,mdfami20t24,mdFamI20t24,MdFamInc,economic__special_variable,economic,False,261,0,,0,0,False,83811,0,,0,0,False,-80,66,False,-0.3065134099616858,0.2528735632183908,False,0,0,-83630,66,True,0,0
bWRGYW1JMjV0Mjk=,173,78,27.408331429977,0,0,mdfami25t29,mdFamI25t29,MdFamInc,economic__special_variable,economic,False,208,0,,0,0,False,80705,0,,0,0,False,-35,78,False,-0.16826923076923078,0.375,False,0,0,-80532,78,True,0,0
bWRGYW1JMzB0MzQ=,154,74,29.2109106698772,0,0,mdfami30t34,mdFamI30t34,MdFamInc,economic__special_variable,economic,False,303,0,,0,0,False,79928,0,,0,0,False,-149,74,False,-0.49174917491749176,0.24422442244224427,False,0,0,-79774,74,True,0,0
bWRGYW1JMzV0Mzk=,307,133,26.3358514103541,0,0,mdfami35t39,mdFamI35t39,MdFamInc,economic__special_variable,economic,False,179,0,,0,0,False,74610,0,,0,0,False,128,133,False,0.7150837988826816,0.7430167597765364,False,0,0,-74303,133,True,0,0
bWRGYW1JNDB0NDQ=,202,105,31.5989045713082,0,0,mdfami40t44,mdFamI40t44,MdFamInc,economic__special_variable,economic,False,301,0,,0,0,False,73356,0,,0,0,False,-99,105,False,-0.3289036544850498,0.3488372093023256,False,0,0,-73154,105,True,0,0
bWRGYW1JNDV0NDk=,344,123,21.7360571145826,0,0,mdfami45t49,mdFamI45t49,MdFamInc,economic__special_variable,economic,False,502,0,,0,0,False,62927,0,,0,0,False,-158,123,False,-0.3147410358565737,0.24501992031872508,False,0,0,-62583,123,True,0,0
bWRGYW1JNTB0NTk=,510,144,17.164312533524,0,0,mdfami50t59,mdFamI50t59,MdFamInc,economic__special_variable,economic,True,760,0,,0,0,False,125090,0,,0,0,False,-250,144,False,-0.32894736842105265,0.18947368421052632,False,0,0,-124580,144,True,0,0
bWRGYW1JNjB0NzQ=,701,169,14.6555723694765,0,0,mdfami60t74,mdFamI60t74,MdFamInc,economic__special_variable,economic,True,1138,0,,0,0,False,161984,0,,0,0,False,-437,169,False,-0.38400702987697716,0.14850615114235502,False,0,0,-161283,169,True,0,0
bWRGYW1JNzV0OTk=,1506,232,9.36476989710863,0,0,mdfami75t99,mdFamI75t99,MdFamInc,economic__special_variable,economic,True,1724,0,,0,0,False,214732,0,,0,0,False,-218,232,False,-0.12645011600928074,0.1345707656612529,False,0,0,-213226,232,True,0,0
TWRGYW1JbmM=,162309.88593155894,11241.358881888355,4.21025051956425,,,mdfaminc,MdFamInc,median,income_and_benefits,economic,True,,134216.33887468028,8226.819184345337,3.7261528134883988,,,True,,68004,485,0.4,,,True,28093.547056878655,13930.136517756122,False,0.20931540297124332,0.11184604947152696,False,,,94305.88593155894,11251.816498299739,True,,
bWRGYW1JVTEw,313,117,22.723520786195,0,0,mdfamiu10,mdFamIU10,MdFamInc,economic__special_variable,economic,False,321,0,,0,0,False,112405,0,,0,0,False,-8,117,False,-0.024922118380062305,0.3644859813084112,False,0,0,-112092,117,True,0,0
bWRGSTEwMHQxMjQ=,1697,253,9.06301662329195,0,0,mdfi100t124,mdFI100t124,MdFamInc,economic__special_variable,economic,True,1955,0,,0,0,False,164569,0,,0,0,False,-258,253,False,-0.1319693094629156,0.12941176470588234,False,0,0,-162872,253,True,0,0
bWRGSTEyNXQxNDk=,1569,247,9.56991559489424,0,0,mdfi125t149,mdFI125t149,MdFamInc,economic__special_variable,economic,True,1288,0,,0,0,False,120186,0,,0,0,False,281,247,False,0.21816770186335405,0.19177018633540377,False,0,0,-118617,247,True,0,0
bWRGSTE1MHQxOTk=,2630,321,7.41964935800386,0,0,mdfi150t199,mdFI150t199,MdFamInc,economic__special_variable,economic,True,1917,0,,0,0,False,148457,0,,0,0,False,713,321,False,0.37193531559728743,0.1674491392801252,False,0,0,-145827,321,True,0,0
bWRISA==,30941,499,0.980393216268358,0,0,mdhh,mdHH,MdHHInc,economic__special_variable,economic,True,30893,500,0.983884270809423,0,0,True,3154103,5930,0.1,0,0,True,48,706.4000283125703,False,0.0015537500404622406,0.022883828845282155,False,0,0,-3123162,5950.9579901054585,True,0,0
bWRISEkxMHQxNA==,570,158,16.8506372313763,0,0,mdhhi10t14,mdHHI10t14,MdHHInc,economic__special_variable,economic,True,1138,0,,0,0,False,196924,0,,0,0,False,-568,158,True,-0.4991212653778559,0.1388400702987698,True,0,0,-196354,158,True,0,0
bWRISEkxNXQxOQ==,567,163,17.4758634738371,0,0,mdhhi15t19,mdHHI15t19,MdHHInc,economic__special_variable,economic,True,822,0,,0,0,False,153690,0,,0,0,False,-255,163,False,-0.3102189781021898,0.19829683698296835,False,0,0,-153123,163,True,0,0
bWRISEkyMDBwbA==,8613,494,3.48663591510253,0,0,mdhhi200pl,mdHHI200pl,MdHHInc,economic__special_variable,economic,True,5061,0,,0,0,False,320979,0,,0,0,False,3552,494,True,0.7018375815056312,0.09760916814858724,True,0,0,-312366,494,True,0,0
bWRISEkyMHQyNA==,397,114,17.4561490816381,0,0,mdhhi20t24,mdHHI20t24,MdHHInc,economic__special_variable,economic,True,766,0,,0,0,False,144081,0,,0,0,False,-369,114,True,-0.48172323759791125,0.14882506527415143,True,0,0,-143684,114,True,0,0
bWRISEkyNXQyOQ==,457,129,17.1596176996801,0,0,mdhhi25t29,mdHHI25t29,MdHHInc,economic__special_variable,economic,True,523,0,,0,0,False,130669,0,,0,0,False,-66,129,False,-0.12619502868068833,0.2466539196940727,False,0,0,-130212,129,True,0,0
bWRISEkzMHQzNA==,567,176,18.8696439962904,0,0,mdhhi30t34,mdHHI30t34,MdHHInc,economic__special_variable,economic,True,911,0,,0,0,False,127929,0,,0,0,False,-344,176,False,-0.37760702524698136,0.19319429198682767,False,0,0,-127362,176,True,0,0
bWRISEkzNXQzOQ==,589,173,17.8552076828998,0,0,mdhhi35t39,mdHHI35t39,MdHHInc,economic__special_variable,economic,True,503,0,,0,0,False,117013,0,,0,0,False,86,173,False,0.1709741550695825,0.34393638170974156,False,0,0,-116424,173,True,0,0
bWRISEk0MHQ0NA==,539,162,18.2709170985332,0,0,mdhhi40t44,mdHHI40t44,MdHHInc,economic__special_variable,economic,True,916,0,,0,0,False,118136,0,,0,0,False,-377,162,False,-0.4115720524017467,0.17685589519650652,False,0,0,-117597,162,True,0,0
bWRISEk0NXQ0OQ==,617,149,14.6803091732227,0,0,mdhhi45t49,mdHHI45t49,MdHHInc,economic__special_variable,economic,True,1236,0,,0,0,False,97109,0,,0,0,False,-619,149,True,-0.5008090614886731,0.12055016181229773,True,0,0,-96492,149,True,0,0
bWRISEk1MHQ1OQ==,1098,202,11.1836386688148,0,0,mdhhi50t59,mdHHI50t59,MdHHInc,economic__special_variable,economic,True,2165,0,,0,0,False,200625,0,,0,0,False,-1067,202,True,-0.4928406466512702,0.09330254041570438,True,0,0,-199527,202,True,0,0
bWRISEk2MHQ3NA==,1743,264,9.20747688975616,0,0,mdhhi60t74,mdHHI60t74,MdHHInc,economic__special_variable,economic,True,2593,0,,0,0,False,261749,0,,0,0,False,-850,264,True,-0.3278056305437717,0.10181257231006556,True,0,0,-260006,264,True,0,0
bWRISEk3NXQ5OQ==,3702,370,6.07574317012573,0,0,mdhhi75t99,mdHHI75t99,MdHHInc,economic__special_variable,economic,True,4010,0,,0,0,False,345558,0,,0,0,False,-308,370,False,-0.07680798004987531,0.09226932668329177,False,0,0,-341856,370,True,0,0
TWRISEluYw==,128076.32398753894,6794.679188747071,3.2250332750879975,,,mdhhinc,MdHHInc,median,income_and_benefits,economic,True,,103888.79364089775,5687.564936847759,3.328064714803778,,,True,,60762,379,0.4,,,True,24187.530346641186,8860.928855873553,False,0.23282136117826008,0.09398345128784541,False,,,67314.32398753894,6805.241088895569,True,,
bWRISElVMTA=,1207,227,11.4328020689846,0,0,mdhhiu10,mdHHIU10,MdHHInc,economic__special_variable,economic,True,1466,0,,0,0,False,277465,0,,0,0,False,-259,227,False,-0.1766712141882674,0.15484311050477492,False,0,0,-276258,227,True,0,0
bWRISTEwMHQxMjQ=,3062,332,6.59123802111976,0,0,mdhi100t124,mdHI100t124,MdHHInc,economic__special_variable,economic,True,3714,0,,0,0,False,257611,0,,0,0,False,-652,332,False,-0.17555196553581046,0.08939149165320408,False,0,0,-254549,332,True,0,0
bWRISTEyNXQxNDk=,2889,327,6.88072670574162,0,0,mdhi125t149,mdHI125t149,MdHHInc,economic__special_variable,economic,True,2140,0,,0,0,False,182551,0,,0,0,False,749,327,False,0.35,0.15280373831775707,False,0,0,-179662,327,True,0,0
bWRISTE1MHQxOTk=,4324,418,5.87658056117127,0,0,mdhi150t199,mdHI150t199,MdHHInc,economic__special_variable,economic,True,2929,0,,0,0,False,222014,0,,0,0,False,1395,418,True,0.47627176510754526,0.14271082280641859,True,0,0,-217690,418,True,0,0
TWRORkluYw==,92200.08952551478,5879.963086395175,3.876835330225861,,,mdnfinc,MdNFInc,median,income_and_benefits,economic,True,,77252.2722478576,6395.7590797702605,5.032860946944701,,,True,,45515,682,0.9,,,True,14947.817277657174,8687.905392200908,False,0.19349356132462128,0.12472660308910848,False,,,46685.08952551478,5919.382560484655,True,,
TUYxMHQxMnA1,81,52,39.0258546286915,0,0,mf10t12p5,MF10t12p5,MdEMFTWrk,economic__special_variable,economic,False,132,0,,0,0,False,22057,0,,0,0,False,-51,52,False,-0.38636363636363635,0.393939393939394,False,0,0,-21976,52,True,0,0
TUYxMnA1dDE1,46,39,51.5395797541959,0,0,mf12p5t15,MF12p5t15,MdEMFTWrk,economic__special_variable,economic,False,141,0,,0,0,False,25036,0,,0,0,False,-95,39,False,-0.6737588652482269,0.27659574468085113,False,0,0,-24990,39,True,0,0
TUYxNXQxN3A1,92,49,32.377428307123,0,0,mf15t17p5,MF15t17p5,MdEMFTWrk,economic__special_variable,economic,False,304,0,,0,0,False,41647,0,,0,0,False,-212,49,True,-0.6973684210526315,0.1611842105263158,True,0,0,-41555,49,True,0,0
TUYxN3A1dDIw,124,80,39.2195313266006,0,0,mf17p5t20,MF17p5t20,MdEMFTWrk,economic__special_variable,economic,False,40,0,,0,0,False,37001,0,,0,0,False,84,80,False,2.1,2,False,0,0,-36877,80,True,0,0
TUYyMHQyMnA1,198,79,24.2547051057689,0,0,mf20t22p5,MF20t22p5,MdEMFTWrk,economic__special_variable,economic,False,277,0,,0,0,False,63320,0,,0,0,False,-79,79,False,-0.2851985559566787,0.28519855595667876,False,0,0,-63122,79,True,0,0
TUYyMnA1dDI1,101,82,49.3544795209004,0,0,mf22p5t25,MF22p5t25,MdEMFTWrk,economic__special_variable,economic,False,227,0,,0,0,False,38980,0,,0,0,False,-126,82,False,-0.5550660792951542,0.3612334801762115,False,0,0,-38879,82,True,0,0
TUZUMTAwcGw=,8584,516,3.65421495282097,0,0,mft100pl,MFT100pl,MdEMFTWrk,economic__special_variable,economic,True,5339,0,,0,0,False,363256,0,,0,0,False,3245,516,True,0.6077917212961229,0.09664731223075483,True,0,0,-354672,516,True,0,0
TUZUMjV0MzA=,373,132,21.512911821508,0,0,mft25t30,MFT25t30,MdEMFTWrk,economic__special_variable,economic,False,565,0,,0,0,False,103385,0,,0,0,False,-192,132,False,-0.3398230088495575,0.23362831858407077,False,0,0,-103012,132,True,0,0
TUZUMnA1dDU=,0,0,,0,0,mft2p5t5,MFT2p5t5,MdEMFTWrk,economic__special_variable,economic,False,0,0,,0,0,False,1891,0,,0,0,False,0,0,0,,,,-1891,0,True,0,0
TUZUMzB0MzU=,298,113,23.0513453417923,0,0,mft30t35,MFT30t35,MdEMFTWrk,economic__special_variable,economic,False,839,0,,0,0,False,106658,0,,0,0,False,-541,113,True,-0.6448152562574494,0.13468414779499402,True,0,0,-106360,113,True,0,0
TUZUMzV0NDA=,425,134,19.1668156624352,0,0,mft35t40,MFT35t40,MdEMFTWrk,economic__special_variable,economic,True,507,0,,0,0,False,88552,0,,0,0,False,-82,134,False,-0.16173570019723865,0.2642998027613412,False,0,0,-88127,134,True,0,0
TUZUNDB0NDU=,516,157,18.496265403737,0,0,mft40t45,MFT40t45,MdEMFTWrk,economic__special_variable,economic,True,988,0,,0,0,False,99614,0,,0,0,False,-472,157,False,-0.4777327935222672,0.15890688259109312,False,0,0,-99098,157,True,0,0
TUZUNDV0NTA=,494,126,15.5052114738565,0,0,mft45t50,MFT45t50,MdEMFTWrk,economic__special_variable,economic,True,775,0,,0,0,False,67213,0,,0,0,False,-281,126,False,-0.36258064516129035,0.16258064516129037,False,0,0,-66719,126,True,0,0
TUZUNTB0NTU=,845,205,14.7479361881981,0,0,mft50t55,MFT50t55,MdEMFTWrk,economic__special_variable,economic,True,1055,0,,0,0,False,98002,0,,0,0,False,-210,205,False,-0.1990521327014218,0.19431279620853084,False,0,0,-97157,205,True,0,0
TUZUNTV0NjU=,1015,212,12.6970817674098,0,0,mft55t65,MFT55t65,MdEMFTWrk,economic__special_variable,economic,True,1702,0,,0,0,False,133527,0,,0,0,False,-687,212,True,-0.4036427732079906,0.12455934195064629,True,0,0,-132512,212,True,0,0
TUZUNXQ3cDU=,37,36,59.1472931898464,0,0,mft5t7p5,MFT5t7p5,MdEMFTWrk,economic__special_variable,economic,False,19,0,,0,0,False,9728,0,,0,0,False,18,36,False,0.9473684210526315,1.894736842105263,False,0,0,-9691,36,True,0,0
TUZUNjV0NzU=,1293,273,12.8350693587402,0,0,mft65t75,MFT65t75,MdEMFTWrk,economic__special_variable,economic,True,1314,0,,0,0,False,104166,0,,0,0,False,-21,273,False,-0.01598173515981735,0.20776255707762556,False,0,0,-102873,273,True,0,0
TUZUNzV0MTAw,2434,309,7.71741763717148,0,0,mft75t100,MFT75t100,MdEMFTWrk,economic__special_variable,economic,True,2394,0,,0,0,False,177860,0,,0,0,False,40,309,False,0.01670843776106934,0.12907268170426067,False,0,0,-175426,309,True,0,0
TUZUN3A1dDEw,83,62,45.4096019335702,0,0,mft7p5t10,MFT7p5t10,MdEMFTWrk,economic__special_variable,economic,False,7,0,,0,0,False,10596,0,,0,0,False,76,62,False,10.857142857142858,8.857142857142858,False,0,0,-10513,62,True,0,0
TUZUVTJwdDVr,18,22,74.2992232353935,0,0,mftu2pt5k,MFTU2pt5k,MdEMFTWrk,economic__special_variable,economic,False,67,0,,0,0,False,2252,0,,0,0,False,-49,22,False,-0.7313432835820896,0.3283582089552239,False,0,0,-2234,22,True,0,0
TWdCU2NpQXJ0,34071,1055,1.88235562800692,0.76712297924078,0.0123436692069737,mgbsciart,MgBSciArt,CvEm16pl2,occupation,economic,True,30450,1108,2.21200732677517,0.698634851439715,0.0148328485129979,True,1673223,10141,0.4,0.413,0.002,True,3621,1529.9310441977443,False,0.11891625615763547,0.05346110443407599,False,0.06848812780106495,0.01929713876461313,True,-1639152,10195.729792418,True,35.412297924078004,1.250464591626611,True
TW5mY3Rybmc=,1017,188,11.2375333614272,0.022898185256901,0.0041893271685942,mnfctrng,Mnfctrng,CvEm16pl3,industry,economic,True,,0,,0,0,False,133626,2719,1.2,0.033,0.001,True,,,,,0.022898185256901,0.0041893271685942,True,-132609,2725.491698758226,True,-1.0101814743099005,0.43070247416890345,False
TW5ISEluYw==,176549.56206974565,7675.826370387961,2.642972202002291,,,mnhhinc,MnHHInc,mean,income_and_benefits,economic,True,143386.80063897968,6198.539244619687,2.627932938389507,,,True,97647,682,0.4,,,True,33162.76143076597,9866.113684497743,True,0.23128182847362225,0.07549102857467078,True,,,78902.56206974565,7706.064784852462,True,,
TW5UcnZUbQ==,39.31684319623853,1.8179541220198803,2.8108545703597896,,,mntrvtm,MnTrvTm,mean,commute_to_work,economic,True,37.74861808408134,1.9454694611830268,3.132978814673016,,,True,41.2,0.1,0.1,,,True,1.5682251121571866,2.662669452666788,False,0.041543907876683564,0.07211605400053824,False,,,-1.883156803761473,1.8207023891259861,False,,
TVdya0Vybg==,17057,708,2.52327570368831,0,0,mwrkern,MWrkErn,MdEMFTWrk,economic__special_variable,economic,True,16692,0,,0,0,False,1594741,6501,0.2,0,0,True,365,708,False,0.021866762520968128,0.04241552839683681,False,0,0,-1577684,6539.439196139069,True,0,0
TkYxMDB0MTI0,1448,226,9.48798468488136,0,0,nf100t124,NF100t124,MdNFInc,economic__special_variable,economic,True,1825,0,,0,0,False,87790,0,,0,0,False,-377,226,False,-0.20657534246575343,0.12383561643835617,False,0,0,-86342,226,True,0,0
TkYxMjV0MTQ5,1336,216,9.82836758094753,0,0,nf125t149,NF125t149,MdNFInc,economic__special_variable,economic,True,852,0,,0,0,False,57550,0,,0,0,False,484,216,False,0.568075117370892,0.2535211267605634,False,0,0,-56214,216,True,0,0
TkYxNTB0MTk5,1648,265,9.77513500752501,0,0,nf150t199,NF150t199,MdNFInc,economic__special_variable,economic,True,923,0,,0,0,False,66764,0,,0,0,False,725,265,False,0.7854821235102926,0.28710725893824485,False,0,0,-65116,265,True,0,0
