id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWJyb2Fk,499,433,52.7,0.089,0.075,abroad,Abroad,DfHs2,residence_1_year_ago,social,False,499,238,29,0.08,0.036,False,90888,3237,2.2,0.109,0.004,True,0,494.0981683835713,0,0.9901766901474375,0.008999999999999994,0.08319254774317228,False,-90389,3265.83190014428,True,-2,7.51065909225016,False
QWZn,55,92,101.7,0.001,0.002,afg,Afg,Pop_5,ancestry,social,False,0,0,,0,0,False,4368,817,11.4,0.001,0,True,55,92,False,0,,0.001,0.002,False,-4313,822.1636090219513,True,0,0.2
QWZnaGFu,25,42,102.1,0.001,0.002,afghan,Afghan,Fb2,place_of_birth,social,False,0,0,,0,0,False,3928,714,11,0.001,0,True,25,42,False,0,,0.001,0.002,False,-3903,715.2342273689088,True,0,0.2
QWZy,1922,565,17.9,0.075,0.022,afr,Afr,Fb2,place_of_birth,social,True,1444,436,18.3,0.072,0.021,True,147127,5003,2.1,0.047,0.002,True,478,713.6672894283442,False,0.33102493074792244,0.560900906401617,False,0.0030000000000000027,0.0304138126514911,False,-145205,5034.802280129777,True,2.8,2.209072203437452,False
QWZyaWNhbg==,1009,451,27.2,0.017,0.008,african,African,Pop_5,ancestry,social,False,463,217,28.5,0.009,0.004,False,107555,4544,2.6,0.013,0.001,True,546,500.48976013501016,False,1.1792656587473003,1.4114037429741317,False,0.008000000000000002,0.008944271909999158,False,-106546,4566.32642284802,True,0.40000000000000013,0.806225774829855,False
QWZyTkVD,355,343,58.7,0.014,0.013,afrnec,AfrNEC,Fb2,place_of_birth,social,False,33,55,101.3,0.002,0.003,False,12568,1359,6.6,0.004,0,True,322,347.3816345174281,False,9.757575757575758,20.724225463676046,False,0.012,0.013341664064126334,False,-12213,1401.6169234138122,True,1,1.3,False
QWxi,575,363,38.4,0.01,0.006,alb,Alb,Pop_5,ancestry,social,False,332,199,36.5,0.007,0.004,False,34768,2674,4.7,0.004,0,True,243,413.9685978428799,False,0.7319277108433735,1.5076951992439291,False,0.003,0.007211102550927979,False,-34193,2698.526449749937,True,0.6,0.6,False
QWxiYW5pYQ==,475,319,40.8,0.019,0.012,albania,Albania,Fb2,place_of_birth,social,False,79,60,45.9,0.004,0.003,False,17563,1857,6.4,0.006,0.001,True,396,324.59359205012044,False,5.012658227848101,6.0958063219378005,False,0.015,0.012369316876852983,False,-17088,1884.2000955312576,True,1.2999999999999998,1.2041594578792296,False
QWxzYXRu,0,0,,0,0,alsatn,Alsatn,Pop_5,ancestry,social,False,0,0,,0,0,False,214,81,23,0,0,False,0,0,0,,,,-214,81,False,0,0
QW1lcmNu,440,175,24.2,0.008,0.003,amercn,Amercn,Pop_5,ancestry,social,False,305,130,25.9,0.006,0.003,False,377184,8097,1.3,0.045,0.001,True,135,218.0022935659164,False,0.4426229508196721,0.8410115390632705,False,0.002,0.004242640687119285,False,-376744,8098.890911723654,True,-3.7,0.31622776601683794,True
QW1yaWNhcw==,21287,1697,4.8,0.831,0.039,amricas,Amricas,Fb2,place_of_birth,social,True,15882,1366,5.2,0.797,0.039,True,1600899,10488,0.4,0.512,0.003,True,5405,2178.477679481706,False,0.3403223775343156,0.1571832117333372,False,0.03399999999999992,0.055154328932550706,False,-1579612,10624.403653852765,True,31.89999999999999,3.9115214431215892,True
QXJhYg==,168,160,57.8,0.003,0.003,arab,Arab,Pop_5,ancestry,social,False,31,49,96.1,0.001,0.001,False,102479,4271,2.5,0.012,0.001,True,137,167.3349933516597,False,4.419354838709677,10.00082961645562,False,0.002,0.0031622776601683794,False,-102311,4273.995905473003,True,-0.8999999999999999,0.31622776601683794,False
QXJhYlN1Yg==,0,0,,0,0,arabsub,ArabSub,Pop_5,ancestry,social,False,16,25,95,0,0,False,12835,1443,6.8,0.002,0,True,-16,25,False,-1,0,True,0,0,-12835,1443,True,-0.2,0,True
QXJnbnRpbmE=,28,33,70.9,0.001,0.001,argntina,Argntina,Fb2,place_of_birth,social,False,52,81,94.7,0.003,0.004,False,13398,1756,8,0.004,0.001,True,-24,87.46427842267951,False,-0.46153846153846156,1.051784510481885,False,-0.002,0.00412310562561766,False,-13370,1756.3100523540825,True,-0.30000000000000004,0.14142135623730953,False
QXJtZW5pYQ==,0,0,,0,0,armenia,Armenia,Fb2,place_of_birth,social,False,0,0,,0,0,False,2434,569,14.2,0.001,0,True,0,0,0,,,,-2434,569,True,-0.1,0,True
