id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.22,0.61,11.5,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,3.19,0.61,11.5,,,True,2.85,0.01,0.2,,,True,0.03000000000000025,0.8626702730475879,False,,,,,0.3700000000000001,0.6100819617067857,False,,
QXZnSEhTUk9j,2.61,0.16,3.8,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.44,0.16,4,,,True,2.51,0.01,0.2,,,True,0.16999999999999993,0.2262741699796952,False,,,,,0.10000000000000009,0.16031219541881397,False,,
R1JQSTI1dDI5,1326,264,12.1,0.142,0.028,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1275,256,12.2,0.137,0.027,True,211796,3409,1,0.105,0.002,True,51,367.7390379059585,False,0.04,0.29407031002071354,False,0.004999999999999977,0.03889730067755345,False,-210470,3419.2070718223545,True,3.6999999999999993,2.8071337695236402,False
R1JQSTMwdDM0,1845,287,9.5,0.197,0.03,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1449,262,11,0.155,0.028,True,188082,3046,1,0.093,0.001,True,396,388.60391145741187,False,0.2732919254658385,0.3037044459007236,False,0.04200000000000001,0.041036569057366384,False,-186237,3059.4909707335305,True,10.399999999999999,3.0016662039607267,True
R1JQSTM1cGw=,3345,388,7,0.357,0.04,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,3157,361,7,0.338,0.037,True,889842,5729,0.4,0.442,0.003,True,188,529.9669801034778,False,0.05955020589166931,0.17258092730227115,False,0.01899999999999996,0.05448853090330111,False,-886497,5742.123736040526,True,-8.500000000000007,4.011234224026316,False
R1JQSTUwcGw=,2192,315,8.7,0.234,0.033,grpi50pl,GRPI50pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1978,313,9.6,0.212,0.033,True,584722,5029,0.5,0.29,0.002,True,214,444.065310511866,False,0.10819009100101112,0.23688078687354036,False,0.02200000000000002,0.04666904755831214,False,-582530,5038.855624047984,True,-5.599999999999994,3.306055050963308,False
R1JQSU50Qw==,248,123,30.1,,,grpintc,GRPINtC,NA,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,277,128,28.1,,,False,109433,2779,1.5,,,True,-29,177.51901306620653,False,-0.10469314079422383,0.6069062847571414,False,,,-109185,2781.720690507945,True,,
R1JQSVUxNQ==,1313,275,12.7,0.14,0.029,grpiu15,GRPIU15,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1330,257,11.8,0.143,0.027,True,273663,4314,1,0.136,0.002,True,-17,376.3960679922148,False,-0.012781954887218045,0.2813239258954016,False,-0.002999999999999975,0.0396232255123179,False,-272350,4322.756180956775,True,0.40000000000000036,2.906888370749727,False
R1JVNTAw,3701,338,5.6,0.387,0.033,gru500,GRU500,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,224541,3382,0.9,0.109,0.002,True,,,,,0.387,0.033,True,-220840,3398.8480401453667,True,27.800000000000004,3.306055050963308,True
SE9WYWNSdA==,2,2.2,66.7,,,hovacrt,HOVacRt,rate,housing_occupancy,housing,False,2.3,2.6,67.9,,,False,1.8,0.1,3.4,,,True,-0.2999999999999998,3.4058772731852804,False,,,,,0.19999999999999996,2.202271554554524,False,,
SE9WYWNV,1912,222,7.1,0,0,hovacu,HOVacU,HOVacRt,housing__special_variable,housing,True,1962,230,,0,0,False,1065868,7322,0.4,0,0,True,-50,319.6623218335248,False,-0.0254841997961264,0.16079066159361907,False,0,0,-1063956,7325.364700818656,True,0,0
SFUx,12596,212,1,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,12235,225,1.1,1,0,True,3472354,1104,0,1,0,True,361,309.142362027594,False,0.029505516959542295,0.025664664964368224,False,0,0,-3459758,1124.170805527345,True,0,0
SFUxMHQxOXU=,485,155,19.5,0.039,0.012,hu10t19u,HU10t19u,HU2,units_in_structure,housing,True,325,127,23.8,0.027,0.01,False,219295,3425,0.9,0.063,0.001,True,160,200.38463014912097,False,0.49230769230769234,0.7533373270931576,False,0.012,0.015620499351813309,False,-218810,3428.5055053186074,True,-2.4,1.2041594578792296,False
SFUxdUE=,1310,203,9.4,0.104,0.016,hu1ua,HU1uA,HU2,units_in_structure,housing,True,1079,187,10.5,0.088,0.015,True,238949,3015,0.8,0.069,0.001,True,231,276.0036231646244,False,0.21408711770157554,0.28225644723904003,False,0.016,0.021931712199461308,False,-237639,3021.8262689969456,True,3.5,1.6031219541881399,False
SFUxdUQ=,508,125,15,0.04,0.01,hu1ud,HU1uD,HU2,units_in_structure,housing,True,528,125,14.4,0.043,0.01,True,319905,2742,0.5,0.092,0.001,True,-20,176.7766952966369,False,-0.03787878787878788,0.32852455650869156,False,-0.0029999999999999957,0.01414213562373095,False,-319397,2744.847718909011,True,-5.199999999999999,1.004987562112089,True
SFUy,12596,212,1,1,0,hu2,HU2,HU2,units_in_structure,housing,True,12235,225,1.1,1,0,True,3472354,1104,0,1,0,True,361,309.142362027594,False,0.029505516959542295,0.025664664964368224,False,0,0,-3459758,1124.170805527345,True,0,0
SFUyMHBsdQ==,7515,293,2.4,0.597,0.021,hu20plu,HU20plu,HU2,units_in_structure,housing,True,7900,311,2.4,0.646,0.023,True,1667213,4900,0.2,0.48,0.001,True,-385,427.2821082142336,False,-0.048734177215189876,0.052706355441400225,False,-0.049000000000000044,0.03114482300479487,False,-1659698,4908.752285459106,True,11.699999999999996,2.1023796041628637,True
SFUydQ==,1169,202,10.5,0.093,0.016,hu2u,HU2u,HU2,units_in_structure,housing,True,847,185,13.3,0.069,0.015,True,458656,4817,0.6,0.132,0.001,True,322,273.9142201493015,False,0.38016528925619836,0.3843835730173647,False,0.023999999999999994,0.021931712199461308,False,-457487,4821.2335558443965,True,-3.9000000000000004,1.6031219541881399,False
SFUz,12596,212,1,1,0,hu3,HU3,HU3,year_structure_built,housing,True,,0,,0,0,False,3472354,1104,0,1,0,True,,,,,1,0,True,-3459758,1124.170805527345,True,0,0
SFUzdDR1,971,212,13.2,0.077,0.017,hu3t4u,HU3t4u,HU2,units_in_structure,housing,True,875,215,15,0.072,0.018,True,333505,3795,0.7,0.096,0.001,True,96,301.9420474196994,False,0.10971428571428571,0.36476395528394207,False,0.0050000000000000044,0.024758836806279896,False,-332534,3800.916863073961,True,-1.8999999999999995,1.7029386365926402,False
SFU0,12596,212,1,1,0,hu4,HU4,HU4,rooms,housing,True,12235,225,1.1,1,0,True,3472354,1104,0,1,0,True,361,309.142362027594,False,0.029505516959542295,0.025664664964368224,False,0,0,-3459758,1124.170805527345,True,0,0
SFU1dDl1,570,164,17.5,0.045,0.013,hu5t9u,HU5t9u,HU2,units_in_structure,housing,True,653,196,18.3,0.053,0.016,True,228415,3185,0.8,0.066,0.001,True,-83,255.5621255194126,False,-0.12710566615620214,0.36293336365521894,False,-0.008,0.0206155281280883,False,-227845,3189.2194969929556,True,-2.1000000000000005,1.3038404810405297,False
SFVub01ydGcx,709,140,12,0.384,0.062,hunomrtg1,HUnoMrtg1,OOcHU3,mortgage_status,housing,True,662,165,15.2,0.35,0.077,True,422629,4549,0.7,0.41,0.003,True,47,216.390850083824,False,0.07099697885196375,0.3405599594488439,False,0.03400000000000003,0.09885848471426213,False,-421920,4551.153809749787,True,-2.6000000000000014,6.2072538211353985,False
SFVub01ydGcy,679,141,12.7,1,0,hunomrtg2,HUnoMrtg2,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,653,164,15.3,1,0,True,416370,4562,0.7,1,0,True,26,216.27991122617004,False,0.039816232771822356,0.33885498791557006,False,0,0,-415691,4564.178458386569,True,0,0
SFV3TXJ0Zw==,1138,191,10.2,0.616,0.075,huwmrtg,HUwMrtg,OOcHU3,mortgage_status,housing,True,1229,190,9.4,0.65,0.066,True,607211,5367,0.5,0.59,0.003,True,-91,269.40861159213154,False,-0.07404393816110659,0.21129254984219784,False,-0.03400000000000003,0.09990495483208028,False,-606073,5370.397564426678,True,2.6000000000000014,7.505997601918082,False
SFV3TXJ0Z0V4,1138,191,10.2,1,0,huwmrtgex,HUwMrtgEx,HUwMrtgEx,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,1206,190,9.6,1,0,True,603062,5350,0.5,1,0,True,-68,269.40861159213154,False,-0.05638474295190713,0.21721670077013522,False,0,0,-601924,5353.408353563176,True,0,0
TWRHUg==,696,102,8.9,,,mdgr,MdGR,median,gross_rent,housing,True,686,60,5.3,,,True,1396,4,0.2,,,True,10,118.33849753989612,False,0.014577259475218658,0.17315502578386147,False,,,-700,102.07840124139877,True,,
TWRSbXM=,4.1,0.1,2.2,,,mdrms,MdRms,median,rooms,housing,True,4,0.1,1.9,,,True,4,0.1,1.5,,,True,0.09999999999999964,0.14142135623730953,False,,,,,0.09999999999999964,0.14142135623730953,False,,
TWRWbA==,481621,41842,5.3,,,mdvl,MdVl,median,value,housing,True,508626,67737,8.1,,,True,570500,2845,0.3,,,True,-27005,79618.17715195444,False,-0.05309402193360151,0.15056595290988145,False,,,-88879,41938.60976475019,False,,
TW9iSG0=,32,38,71.6,0.003,0.003,mobhm,MobHm,HU2,units_in_structure,housing,False,28,45,97.7,0.002,0.004,False,4514,450,6.1,0.001,0.001,True,4,58.89821729050889,False,0.14285714285714285,2.2837318297881075,False,0.001,0.005,False,-4482,451.6015943284523,True,0.19999999999999998,0.31622776601683794,False
TXYwMHQwOQ==,3451,382,6.7,0.301,0.032,mv00t09,Mv00t09,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,830839,6308,0.5,0.263,0.002,True,,,,,0.301,0.032,True,-827388,6319.555997061819,True,3.799999999999997,3.2062439083762797,False
TXYxMEx0cg==,3885,429,6.7,0.339,0.036,mv10ltr,Mv10Ltr,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,1341699,7655,0.3,0.425,0.002,True,,,,,0.339,0.036,True,-1337814,7667.0115429677035,True,-8.599999999999994,3.6055512754639887,False
TXY4MHQ4OQ==,,0,,0,0,mv80t89,Mv80t89,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXY5MHQ5OQ==,2300,320,8.5,0.201,0.027,mv90t99,Mv90t99,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,460385,4845,0.6,0.146,0.001,True,,,,,0.201,0.027,True,-458085,4855.556095855551,True,5.500000000000002,2.701851217221259,False
TXZCZjc5,,0,,0,0,mvbf79,MvBf79,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXZCZjg5,1818,282,9.4,0.159,0.024,mvbf89,MvBf89,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,521180,4786,0.6,0.165,0.001,True,,,,,0.159,0.024,True,-519362,4794.300783221678,True,-0.5999999999999996,2.4020824298928627,False
Tk1TTVAxMDE0,181,87,29.1,0.267,0.115,nmsmp1014,NMSMP1014,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,138,79,35,0.211,0.109,False,61830,1682,1.7,0.148,0.004,True,43,117.51595636338071,False,0.3115942028985507,0.9804126480398815,False,0.05600000000000002,0.15844872987815334,False,-61649,1684.2484971048661,True,11.900000000000004,11.506954418958998,False
Tk1TTVAxNTE5,81,54,40.5,0.119,0.075,nmsmp1519,NMSMP1519,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,44,40,54.9,0.067,0.058,False,40494,1193,1.8,0.097,0.003,True,37,67.20119046564577,False,0.8409090909090909,2.075326576111295,False,0.05199999999999999,0.09481033698917013,False,-40413,1194.2215037420822,True,2.1999999999999975,7.505997601918082,False
Tk1TTVAyMDI0,33,28,51,0.049,0.039,nmsmp2024,NMSMP2024,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,90,77,52.2,0.138,0.113,False,28114,1114,2.4,0.068,0.002,True,-57,81.93289937503738,False,-0.6333333333333333,0.4418145959270826,False,-0.08900000000000001,0.11954078801814885,False,-28081,1114.3518295403835,True,-1.9000000000000004,3.905124837953327,False
Tk1TTVAyNTI5,27,31,69.8,0.04,0.045,nmsmp2529,NMSMP2529,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,78,66,51.7,0.119,0.097,False,20385,1033,3.1,0.049,0.002,True,-51,72.91776189653656,False,-0.6538461538461539,0.49370573821235697,False,-0.07899999999999999,0.10692988356862641,False,-20358,1033.4650453692182,True,-0.9000000000000004,4.504442251822083,False
Tk1TTVAzMDM0,15,20,79.6,0.022,0.029,nmsmp3034,NMSMP3034,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,40,40,61.5,0.061,0.06,False,16215,837,3.1,0.039,0.002,True,-25,44.721359549995796,False,-0.625,0.625,False,-0.039,0.06664082832618454,False,-16200,837.2389145279858,True,-1.7000000000000002,2.906888370749727,False
Tk1TTVAzNXBs,115,64,33.8,0.169,0.087,nmsmp35pl,NMSMP35pl,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,42,39,56.8,0.064,0.058,False,78141,1841,1.4,0.188,0.004,True,73,74.94664769020693,False,1.7380952380952381,2.964184237650163,False,0.10500000000000001,0.10456098698845569,False,-78026,1842.1121029948204,True,-1.8999999999999986,8.709190547921201,False
Tk1TTVBOdEM=,30,37,74,,,nmsmpntc,NMSMPNtC,NA,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,9,17,114.8,,,False,6259,564,5.5,,,True,21,40.718546143004666,False,2.3333333333333335,7.519613129586903,False,,,-6229,565.2123494758408,True,,
Tk1TTVBVMTA=,227,71,19.1,0.334,0.079,nmsmpu10,NMSMPU10,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,221,109,30,0.338,0.144,False,171191,2946,1,0.411,0.005,True,6,130.08458786497346,False,0.027149321266968326,0.5998825920374601,False,-0.0040000000000000036,0.16424676556937126,False,-170964,2946.8554426710516,True,-7.699999999999996,7.9158069708653205,False
Tm9WaGNsQXY=,7319,370,3.1,0.639,0.028,novhclav,NoVhclAv,OcHU4,vehicles_available,housing,True,7900,345,2.7,0.687,0.024,True,1721745,6312,0.2,0.546,0.002,True,-581,505.8903043150758,False,-0.07354430379746836,0.06189103996729408,False,-0.04800000000000004,0.03687817782917155,False,-1714426,6322.835123581825,True,9.299999999999997,2.8071337695236402,True
T2NIVTE=,11454,299,1.6,0.909,0.018,ochu1,OcHU1,HU1,housing_occupancy,housing,True,11497,309,1.6,0.94,0.018,True,3154103,5930,0.1,0.908,0.002,True,-43,429.97906925802795,False,-0.0037401061146386015,0.037327067504275876,False,-0.030999999999999917,0.02545584412271571,False,-3142649,5937.533242012208,True,0.10000000000000853,1.8110770276274832,False
T2NIVTI=,11454,299,1.6,1,0,ochu2,OcHU2,OcHU2,housing_tenure,housing,True,11497,309,1.6,1,0,True,3154103,5930,0.1,1,0,True,-43,429.97906925802795,False,-0.0037401061146386015,0.037327067504275876,False,0,0,-3142649,5937.533242012208,True,0,0
T2NIVTM=,11454,299,1.6,1,0,ochu3,OcHU3,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,3154103,5930,0.1,1,0,True,,,,,1,0,True,-3142649,5937.533242012208,True,0,0
T2NIVTQ=,11454,299,1.6,1,0,ochu4,OcHU4,OcHU4,vehicles_available,housing,True,11497,309,1.6,1,0,True,3154103,5930,0.1,1,0,True,-43,429.97906925802795,False,-0.0037401061146386015,0.037327067504275876,False,0,0,-3142649,5937.533242012208,True,0,0
T2NIVTU=,11454,299,1.6,1,0,ochu5,OcHU5,OcHU5,occupants_per_room,housing,True,11497,309,1.6,1,0,True,3154103,5930,0.1,1,0,True,-43,429.97906925802795,False,-0.0037401061146386015,0.037327067504275876,False,0,0,-3142649,5937.533242012208,True,0,0
T2NIVVBSbnQx,9556,314,2,1,0,ochuprnt1,OcHUPRnt1,OcHUPRnt1,gross_rent,housing,True,9505,323,2.1,1,0,True,2064838,5484,0.2,1,0,True,51,450.4719747109691,False,0.005365597054182009,0.047524067192683615,False,0,0,-2055282,5492.982068057387,True,0,0
T2NIVVBSbnQy,9359,318,2.1,1,0,ochuprnt2,OcHUPRnt2,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,9329,338,2.2,1,0,True,2014830,5642,0.2,1,0,True,30,464.077579721322,False,0.003215778754421696,0.04983061621152167,False,0,0,-2005471,5650.954609621281,True,0,0
T2NQUjB0MQ==,10594,335,1.9,0.925,0.017,ocpr0t1,OcPR0t1,OcHU5,occupants_per_room,housing,True,10870,341,1.9,0.945,0.015,True,2869497,6842,0.1,0.91,0.001,True,-276,478.0230119983765,False,-0.025390984360625576,0.043411735709736575,False,-0.019999999999999907,0.022671568097509268,False,-2858903,6850.196274560313,True,1.5,1.7029386365926402,False
T2NQUjFwNXBs,411,148,21.9,0.036,0.013,ocpr1p5pl,OcPR1p5pl,OcHU5,occupants_per_room,housing,False,173,99,34.8,0.015,0.009,False,111644,2464,1.3,0.035,0.001,True,238,178.05897899291685,False,1.3757225433526012,1.606285564610812,False,0.020999999999999998,0.015811388300841896,False,-111233,2468.440803422274,True,0.0999999999999992,1.3038404810405297,False
T2NQUjFwbA==,860,211,14.9,0.075,0.018,ocpr1pl,OcPR1pl,OcHU5,occupants_per_room,housing,True,627,185,17.9,0.055,0.016,True,284606,3868,0.8,0.09,0.001,True,233,280.61717695109115,False,0.37161084529505584,0.52633766022321,False,0.019999999999999997,0.024083189157584593,False,-283746,3873.7507663761744,True,-1.5,1.8027756377319943,False
T09jSFUx,1847,214,7,0.161,0.018,oochu1,OOcHU1,OcHU2,housing_tenure,housing,True,1891,220,7.1,0.164,0.019,True,1029840,7102,0.4,0.327,0.002,True,-44,306.91366864315444,False,-0.023268112109994712,0.16037298473065878,False,-0.0030000000000000027,0.0261725046566048,False,-1027993,7105.223430688158,True,-16.6,1.8110770276274832,True
T09jSFUy,1847,214,7,1,0,oochu2,OOcHU2,OOcHU2,value,housing,True,1891,220,7.1,1,0,True,1029840,7102,0.4,1,0,True,-44,306.91366864315444,False,-0.023268112109994712,0.16037298473065878,False,0,0,-1027993,7105.223430688158,True,0,0
T09jSFUz,1847,214,7,1,0,oochu3,OOcHU3,OOcHU3,mortgage_status,housing,True,1891,220,7.1,1,0,True,1029840,7102,0.4,1,0,True,-44,306.91366864315444,False,-0.023268112109994712,0.16037298473065878,False,0,0,-1027993,7105.223430688158,True,0,0
T09jSFU0,1847,214,7,0,0,oochu4,OOcHU4,AvgHHSOOc,housing__special_variable,housing,True,1891,220,,0,0,False,1029840,7102,0.4,0,0,True,-44,306.91366864315444,False,-0.023268112109994712,0.16037298473065878,False,0,0,-1027993,7105.223430688158,True,0,0
T09jSFU1,1847,214,7,0.004,0,oochu5,OOcHU5,MdVl,housing__special_variable,housing,True,1891,0,,0,0,False,1029840,7102,0.4,0,0,True,-44,214,False,-0.023268112109994712,0.1131676361713379,False,0.004,0,True,-1027993,7105.223430688158,True,0.4,0,True
T1YxMDB0MTI0,9,18,121.6,0,0,ov100t124,OV100t124,MdVl,housing__special_variable,housing,False,21,0,,0,0,False,13231,0,,0,0,False,-12,18,False,-0.5714285714285714,0.8571428571428571,False,0,0,-13222,18,True,0,0
T1YxMjV0MTQ5,0,0,,0,0,ov125t149,OV125t149,MdVl,housing__special_variable,housing,False,0,0,,0,0,False,7768,0,,0,0,False,0,0,0,,,,-7768,0,True,0,0
T1YxNTB0MTc0,17,31,110.9,0,0,ov150t174,OV150t174,MdVl,housing__special_variable,housing,False,0,0,,0,0,False,15896,0,,0,0,False,17,31,False,0,,0,0,-15879,31,True,0,0
T1YxNTB0MTk5bQ==,64,44,41.7,0,0,ov150t199m,OV150t199m,MdVl,housing__special_variable,housing,False,,0,,0,0,False,32941,0,,0,0,False,,,,,0,0,-32877,44,True,0,0
T1YxNzV0MTk5,0,0,,0,0,ov175t199,OV175t199,MdVl,housing__special_variable,housing,False,15,0,,0,0,False,11331,0,,0,0,False,-15,0,True,-1,0,True,0,0,-11331,0,True,0,0
T1YxbWlscGw=,,0,,0,0,ov1milpl,OV1milpl,MdVl,housing__special_variable,housing,False,64,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
T1YxdDE0OW0=,64,43,41.1,0,0,ov1t149m,OV1t149m,MdVl,housing__special_variable,housing,False,,0,,0,0,False,83619,0,,0,0,False,,,,,0,0,-83555,43,True,0,0
