RlBvcDI1dDI5,1983,320.789650705879,9.83403460434604,0.0456796664439889,0.00717689849968953,fpop25t29,FPop25t29,Pop,poppyramid_only,demographic,True,1693,276.278844647939,9.92029919902402,0.0405402169488279,0.00645406051939145,True,405287,203,0,0.048,0,True,290,423.3627286382209,False,0.17129356172474897,0.2691430623044349,False,0.005139449495161,0.009652086264783033,False,-403304,379.6248147842813,True,-0.23203335560110983,0.717689849968953,False
RlBvcDMwdDM0,1191,233.617208270281,11.9241427356788,0.0274354426297482,0.00527666156108848,fpop30t34,FPop30t34,Pop,poppyramid_only,demographic,True,1902,287.445647036096,9.1871185677561,0.0455448863772419,0.00668659954389366,True,366861,247,0,0.043,0,True,-711,370.4078832854394,False,-0.37381703470031546,0.15505505098197403,False,-0.018109443747493698,0.008517850121401974,False,-365670,339.9794111413217,True,-1.5564557370251801,0.5276661561088479,False
RlBvcDM1dDM5,1267,275.61023203067,13.2236948698033,0.0291861509755592,0.00624845498271649,fpop35t39,FPop35t39,Pop,poppyramid_only,demographic,True,1396,270.223981171176,11.7671846252504,0.0334283182873973,0.00635875580193708,True,315142,3125,0.6,0.037,0,True,-129,385.98186485895917,False,-0.09240687679083094,0.2642773766534689,False,-0.0042421673118380986,0.008914985418928234,False,-313875,3137.1302172527044,True,-0.7813849024440795,0.624845498271649,False
RlBvcDQwdDQ0,1419,272.919402021916,11.6919274895809,0.0326875676671811,0.0061594065984346,fpop40t44,FPop40t44,Pop,poppyramid_only,demographic,True,1345,235.696839181182,10.6528441116454,0.0322070831637173,0.00552455021302905,True,280418,3132,0.7,0.033,0,True,74,360.6078202147039,False,0.0550185873605948,0.27450862952619437,False,0.00048048450346380167,0.008273992065570224,False,-278999,3143.8684768927596,True,0,0.61594065984346
RlBvcDQ1dDQ5,1033,222.252109101354,13.0791544150248,0.0237958121213517,0.00503694033008955,fpop45t49,FPop45t49,Pop,poppyramid_only,demographic,True,1095,218.680131699247,12.1402968285935,0.0262206364790115,0.00515138485595075,True,281658,193,0,0.033,0,True,-62,311.79640793312575,False,-0.05662100456621005,0.2769322107379457,False,-0.0024248243576598,0.007204688322405165,False,-280625,294.3552275737602,True,-0.9204187878648304,0.503694033008955,False
RlBvcDUwdDU0,1176,230.586209474895,11.9195567621371,0.0270899080878118,0.00520812059562411,fpop50t54,FPop50t54,Pop,poppyramid_only,demographic,True,1483,248.847342762586,10.2006055564928,0.035511601733675,0.00582122768076368,True,285202,202,0,0.034,0,True,-307,339.25654009908214,False,-0.20701281186783546,0.2046504714399884,False,-0.0084216936458632,0.007810967408064978,False,-284026,306.55179007795755,True,-0.6910091912188205,0.5208120595624111,False
RlBvcDU1dDU5,1446,290.299844987902,12.2042925243057,0.0333095298426666,0.00656290959542669,fpop55t59,FPop55t59,Pop,poppyramid_only,demographic,True,1366,246.975707307419,10.9910108411139,0.0327099446852326,0.0057965751374363,True,272993,2843,0.6,0.032,0,True,80,381.14432961805926,False,0.05856515373352855,0.2859972572562863,False,0.000599585157434003,0.00875625865776522,False,-271547,2857.782881885886,True,0.1309529842666599,0.656290959542669,False
RlBvcDV0OQ==,1161,342.620781623065,17.9397166588422,0.0267443735458755,0.0078249181490729,fpop5t9,FPop5t9,Pop,poppyramid_only,demographic,True,1154,248.38679514016,13.0844897957763,0.0276334378966021,0.00586471577116123,True,234049,2327,0.6,0.028,0,True,7,423.18435698877124,False,0.006065857885615251,0.3674787280647297,False,-0.000889064350726599,0.00977876449845264,False,-232888,2352.088008557503,True,-0.12556264541245055,0.78249181490729,False
RlBvcDYwdDY0,1994,338.789019892912,10.328524171082,0.0459330584414089,0.00760086630059287,fpop60t64,FPop60t64,Pop,poppyramid_only,demographic,True,1082,202.081666659794,11.3536042485656,0.0259093412514068,0.0047489995524637,True,256568,2933,0.7,0.03,0,True,912,394.4806712628643,False,0.8428835489833642,0.4653026551181944,False,0.0200237171900021,0.00896248655612876,False,-254574,2952.501820490548,True,1.5933058441408905,0.760086630059287,False
RlBvcDY1dDY5,1399,252.295461711066,10.9629093169488,0.0322268549445993,0.00567756964256856,fpop65t69,FPop65t69,Pop,poppyramid_only,demographic,True,1058,249.369204193301,14.3281872773255,0.0253346423696751,0.00590184831990423,True,214644,2853,0.8,0.025,0,True,341,354.7365219426951,False,0.3223062381852552,0.39242951000753934,False,0.0068922125749242,0.008189420653341266,False,-213245,2864.1337259283127,True,0.7226854944599301,0.5677569642568561,False
RlBvcDcwdDc0,778,177.881983348511,13.8990930957338,0.0179217249084333,0.00403901333949607,fpop70t74,FPop70t74,Pop,poppyramid_only,demographic,True,613,153.759552548777,15.2480999369067,0.0146787672708987,0.00364408443750689,True,161099,2686,1,0.019,0,True,165,235.12549840457555,False,0.26916802610114193,0.4307560763835575,False,0.003242957637534601,0.005439943027671072,False,-160321,2691.8837270580616,True,-0.10782750915666983,0.40390133394960703,False
RlBvcDc1dDc5,724,193.66982212002,16.2613832406942,0.0166778005574624,0.00441477865041381,fpop75t79,FPop75t79,Pop,poppyramid_only,demographic,True,811,181.198785867897,13.5821501368266,0.0194200330451857,0.00428271454847443,True,124380,1845,0.9,0.015,0,True,-87,265.21877761576417,False,-0.10727496917385944,0.31114440104628327,False,-0.0027422324877233,0.006150765353666494,False,-123656,1855.1369221704365,True,0.1677800557462399,0.441477865041381,False
RlBvcDgwdDg0,339,126.65701717631,22.7124328081537,0.00780908064776209,0.00290206650076084,fpop80t84,FPop80t84,Pop,poppyramid_only,demographic,False,553,154.932243254915,17.0314167272094,0.0132420200665693,0.00367946892584271,True,91235,1728,1.2,0.011,0,True,-214,200.11496695649788,False,-0.38698010849909587,0.2862776536033306,False,-0.005432939418807211,0.0046862011855105384,False,-90896,1732.6355646817365,True,-0.31909193522379087,0.290206650076084,False
RlBvcDg1cGw=,529,140.117807576339,16.1017010447353,0.0121858515122895,0.00319336512652785,fpop85pl,FPop85pl,Pop,poppyramid_only,demographic,True,453,123.567795157153,16.5821635106923,0.010847441392687,0.00293325604516886,True,111704,1844,1,0.013,0,True,76,186.8207697232834,False,0.16777041942604856,0.44400585462047765,False,0.0013384101196024997,0.004336077934936582,False,-111175,1849.3158194316081,True,-0.08141484877104999,0.319336512652785,False
SHNwMQ==,6424,1001.01598388837,9.47260826505817,0.147980926493285,0.0223428900830963,hsp1,Hsp1,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,6356,881.331946544547,8.42926528072507,0.152199420511961,0.0203864626487471,True,2457137,0,0,0.291,0,True,68,1333.708738818188,False,0.010698552548772814,0.21081784397169243,False,-0.0042184940186759945,0.030245869083134043,False,-2450713,1001.01598388837,True,-14.301907350671497,2.2342890083096303,True
SHNwMg==,6424,1001.01598388837,9.47260826505817,1,0,hsp2,Hsp2,Hsp2,hispanic_subgroup,demographic,True,6356,881.331946544547,8.42926528072507,1,0,True,2457137,0,0,1,0,True,68,1333.708738818188,False,0.010698552548772814,0.21081784397169243,False,0,0,-2450713,1001.01598388837,True,0,0
SHNwQWxsT3Ro,129,87,40.9980914681558,0.0200809464508095,0.0131765167734297,hspalloth,HspAllOth,Hsp2,hispanic_subgroup,demographic,False,336,274,49.5730206976408,0.052863436123348,0.0424811056041932,False,73407,3230,2.7,0.03,0.001,True,-207,287.4804341168282,False,-0.6160714285714286,0.4062831246763169,False,-0.032782489672538495,0.0444776902236963,False,-73278,3231.1714593936363,True,-0.9919053549190502,1.321440858610306,False
SHNwQXJn,78,51,39.7474865559972,0.0121419676214197,0.0077102311575414,hsparg,HspArg,Hsp2,hispanic_subgroup,demographic,False,212,177,50.7541434879853,0.0333543108873505,0.0274609603417878,False,18356,2145,7.1,0.007,0.001,True,-134,184.20097719610501,False,-0.6320754716981132,0.3901704323690916,False,-0.021212343265930796,0.02852283308852689,False,-18278,2145.60620804471,True,0.51419676214197,0.7774809611991935,False
SHNwQm9s,62,51.4003891035856,50.3974792661884,0.00965130759651308,0.00785869919318765,hspbol,HspBol,Hsp2,hispanic_subgroup,demographic,False,31,49,96.0878517501716,0.00487728130899937,0.00767953015505369,False,3802,607,9.7,0.002,0,True,31,71.01408311032398,False,1,3.569730531370302,False,0.00477402628751371,0.010987917746842992,False,-3740,609.172389394004,True,0.765130759651308,0.785869919318765,False
SHNwQ0Ft,421,233.323809329438,33.6907795637017,0.0655354919053549,0.0348554666438105,hspcam,HspCAm,Hsp2,hispanic_subgroup,demographic,False,717,280.631430883998,23.7931122062967,0.112806796727502,0.0412885798952066,False,179031,5054,1.7,0.073,0.002,True,-296,364.95753177595896,False,-0.41283124128312415,0.39838601158084314,False,-0.0472713048221471,0.054033789287080775,False,-178610,5059.382966330973,True,-0.7464508094645099,3.49127992999385,False
SHNwQ2hs,48,39.2173431022552,49.6673544861387,0.0074719800747198,0.00599275849500443,hspchl,HspChl,Hsp2,hispanic_subgroup,demographic,False,43,42,59.3765462642256,0.00676526117054751,0.00654100428988162,False,7524,974,7.9,0.003,0,True,5,57.4630315942346,False,0.11627906976744186,1.421476941273464,False,0.0007067189041722903,0.0088711832074249,False,-7476,974.7892079829362,True,0.4471980074719801,0.599275849500443,False
SHNwQ29s,906,346.359639681069,23.2398424338298,0.141033623910336,0.0492343782636169,hspcol,HspCol,Hsp2,hispanic_subgroup,demographic,False,1798,568.958697973763,19.2364598954517,0.282882315921964,0.0804635550133907,True,102532,3800,2.3,0.042,0.002,True,-892,666.0923359414967,False,-0.4961067853170189,0.250067081160984,False,-0.141848692011628,0.09433137170845055,False,-101626,3815.752219418866,True,9.9033623910336,4.927498354139667,False
SHNwQ1I=,38,36,57.5907854743241,0.00591531755915318,0.00552765989262853,hspcr,HspCR,Hsp2,hispanic_subgroup,demographic,False,52,65.7951365983839,76.9173913939489,0.00818124606670862,0.0102893100886148,False,7377,1032,8.5,0.003,0,True,-14,74.99999999999999,False,-0.2692307692307692,1.1550936303813883,False,-0.002265928507555439,0.011680108132557864,False,-7339,1032.6277160719637,True,0.29153175591531805,0.552765989262853,False
SHNwQ3Vi,137,84,37.2728684578351,0.0213262764632628,0.0126466402333692,hspcub,HspCub,Hsp2,hispanic_subgroup,demographic,False,267,136.356151309723,31.0454222441681,0.0420075519194462,0.0206472411602422,False,39929,2284,3.5,0.016,0.001,True,-130,160.15305179733565,False,-0.4868913857677903,0.40944352978120124,False,-0.020681275456183396,0.024212519008179886,False,-39792,2285.544136524167,True,0.5326276463262802,1.268611481866188,False
SHNwRG9t,589,262.488094968134,27.0912106933222,0.0916874221668742,0.0382813431870487,hspdom,HspDom,Hsp2,hispanic_subgroup,demographic,False,916,308.974108947659,20.505044328298,0.144115796098175,0.0443140688986351,False,701188,8731,0.8,0.285,0.004,True,-327,405.4195357897791,False,-0.3569868995633188,0.35938678441178484,False,-0.05242837393130079,0.058559353980022516,False,-700599,8734.944819516606,True,-19.331257783312576,3.8489754951215263,True
SHNwRWM=,1206,652.363395662264,32.883374196004,0.187733499377335,0.0972462513428588,hspec,HspEc,Hsp2,hispanic_subgroup,demographic,False,462,284,37.368912748852,0.0726872246696035,0.0435306054872375,False,196728,6097,1.9,0.08,0.002,True,744,711.5012297951421,False,1.6103896103896105,2.1374705848675943,False,0.11504627470773149,0.106544577592311,False,-195522,6131.80128510375,True,10.7733499377335,9.726681551402033,False
SHNwR3VhdG0=,12,22,111.44883485309,0.00186799501867995,0.00341226495424633,hspguatm,HspGuatm,Hsp2,hispanic_subgroup,demographic,False,95,96,61.4301711726124,0.0149465072372561,0.0149609717992761,False,37583,2564,4.1,0.015,0.001,True,-83,98.48857801796105,False,-0.8736842105263158,0.26442799492773106,True,-0.013078512218576149,0.015345169575365157,False,-37571,2564.0943820382276,True,-1.313200498132005,0.355577728745456,True
SHNwSG5k,45,57,77.0010131712259,0.00700498132004981,0.00880557971622735,hsphnd,HspHnd,Hsp2,hispanic_subgroup,demographic,False,122,128,63.7799591409637,0.0191944619257395,0.0199618008880428,False,50108,3416,4.1,0.02,0.001,True,-77,140.11780757633915,False,-0.6311475409836066,0.6066724638704825,False,-0.012189480605689688,0.021817693022698363,False,-50063,3416.4755231085733,True,-1.299501867995019,0.8862179987950737,False
SHNwTWU=,219,131.643457870112,36.5417434511977,0.0340909090909091,0.0197919383377477,hspme,HspMe,Hsp2,hispanic_subgroup,demographic,False,193,204.792577990512,64.5046468307202,0.0303650094398993,0.0319440661181309,False,339425,7811,1.4,0.138,0.003,True,26,243.45430782797806,False,0.13471502590673576,1.3838274349079547,False,0.003725899651009803,0.03757850693314898,False,-339206,7812.109254228336,True,-10.39090909090909,2.0018012467905177,True
SHNwTmlj,0,0,,0,0,hspnic,HspNic,Hsp2,hispanic_subgroup,demographic,False,42,49,70.9219858156028,0.0066079295154185,0.00765460719234359,False,12560,1653,8,0.005,0.001,True,-42,49,False,-1,0,True,-0.0066079295154185,0.00765460719234359,False,-12560,1653,True,-0.5,0.1,True
SHNwT0NBbQ==,0,0,,0,0,hspocam,HspOCAm,Hsp2,hispanic_subgroup,demographic,False,14,24,104.211897524967,0.00220264317180617,0.00376358731354156,False,1606,513,19.4,0.001,0,True,-14,24,False,-1,0,True,-0.00220264317180617,0.00376358731354156,False,-1606,513,True,-0.1,0,True
SHNwT1NBbQ==,145,161.220346110533,67.5905444337209,0.0225716064757161,0.0248488817973772,hsposam,HspOSAm,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,2811,708,15.3,0.001,0,True,145,161.220346110533,False,0,,0.0225716064757161,0.0248488817973772,False,-2666,726.1239563600694,True,2.15716064757161,2.48488817973772,False
SHNwT3Ro,404,228.825260843291,34.4315599090088,0.0628891656288917,0.0342458367107452,hspoth,HspOth,Hsp2,hispanic_subgroup,demographic,False,360,277,46.7747382641,0.0566393958464443,0.0428673711960121,False,108479,3640,2,0.044,0.001,True,44,359.2909684364473,False,0.12222222222222222,1.072208464289085,False,0.006249769782447401,0.05486701053707694,False,-108075,3647.1853531182096,True,1.8889165628891709,3.426043391463429,False
SHNwUGFu,0,0,,0,0,hsppan,HspPan,Hsp2,hispanic_subgroup,demographic,False,14,22,95.5275727312202,0.00220264317180617,0.00344779501910027,False,22824,1473,3.9,0.009,0.001,True,-14,22,False,-1,0,True,-0.00220264317180617,0.00344779501910027,False,-22824,1473,True,-0.8999999999999999,0.1,True
SHNwUGVydQ==,319,257.031126519727,48.9811676915374,0.0496575342465753,0.0392557189525923,hspperu,HspPeru,Hsp2,hispanic_subgroup,demographic,False,110,113,62.4481901077646,0.0173064820641913,0.0176157738211587,False,40211,2081,3.1,0.016,0.001,True,209,280.773930413776,False,1.9,3.786145797509651,False,0.032351052182384,0.04302704914124526,False,-39892,2096.813296409578,True,3.36575342465753,3.9268453884573993,False
SHNwUFI=,1832,719.280890890339,23.867512074778,0.285180572851806,0.102771762468925,hsppr,HspPR,Hsp2,hispanic_subgroup,demographic,False,1220,430.562422884301,21.4541044837461,0.191944619257395,0.0622935116613655,False,696879,8571,0.7,0.284,0.003,True,612,838.3012584983989,False,0.5016393442622951,0.7927510292032567,False,0.09323595359441098,0.12017702257950069,False,-695047,8601.12818181429,True,0.11805728518059766,10.281553949169911,False
SHNwUHJn,4,8,121.580547112462,0.00062266500622665,0.00124154448841211,hspprg,HspPrg,Hsp2,hispanic_subgroup,demographic,False,6,12,121.580547112462,0.000943989930774072,0.00188343687502941,False,3666,808,13.4,0.001,0,True,-2,14.422205101855956,False,-0.3333333333333333,1.8856180831641267,False,-0.000321324924547422,0.002255829598823244,False,-3662,808.0396029898535,True,0,0.124154448841211
SHNwU2Fsdg==,326,220.755520882265,41.1649954094513,0.050747198007472,0.0334419827874553,hspsalv,HspSalv,Hsp2,hispanic_subgroup,demographic,False,378,239,38.4361782538074,0.0594713656387665,0.0366868850303402,False,46973,2844,3.7,0.019,0.001,True,-52,325.35211694408895,False,-0.13756613756613756,0.7990081631542041,False,-0.0087241676312945,0.04964165333654647,False,-46647,2852.5548198062734,True,3.1747198007472,3.3456930713328386,False
