id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,0,0,,0,0,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0,0,-3870,470,True,-0.1,0.1,False
QWdISEluYw==,738586400,47286010,3.9,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,596286600,36342693,,0,0,False,307989432000,2361252362,0.5,0,0,True,142299800,59638561.98980949,False,0.2386432966965885,0.10948905950930782,False,0,0,-307250845600,2361725785.054713,True,0,0
QWdJUDE1cGw=,776258800,49778396,3.9,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,629046700,39645969,,0,0,False,318266008500,2111708243,0.4,0,0,True,147212100,63637186.97649808,False,0.2340241193539367,0.11095488743700806,False,0,0,-317489749700,2112294863.9483266,True,0,0
QWdUVG0=,710805,50322,4.3,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,524230,41614,,0,0,False,156042185,593582,0.2,0,0,True,186575,65299.53047304398,False,0.35590294336455375,0.14422000027174603,False,0,0,-155331380,595711.2508657193,True,0,0
QXJ0RW5SQUZT,1772,411,14.1,0.109,0.024,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.109,0.024,True,-439223,5448.523653247731,True,0,2.4020824298928627
Q05JMTg2NF8y,24346,1172,2.9,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5345531,2258.83709018601,True,,
Q29uc3RjdG4=,1209,297,14.9,0.074,0.018,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.074,0.018,True,-204858,3751.774113669425,True,2.3,1.8027756377319943,False
Q3ZFbTE2cGwx,16251,962,3.6,0.53,0.023,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,13965,878,3.8,0.532,0.025,True,4053141,9894,0.1,0.591,0.001,True,2286,1302.4315720988952,False,0.16369495166487646,0.1004898244671987,False,-0.0020000000000000018,0.03397057550292606,False,-4036890,9940.657925912148,True,-6.099999999999994,2.3021728866442674,False
Q3ZFbTE2cGwy,16251,962,3.6,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,13965,878,3.8,1,0,True,4053141,9894,0.1,1,0,True,2286,1302.4315720988952,False,0.16369495166487646,0.1004898244671987,False,0,0,-4036890,9940.657925912148,True,0,0
Q3ZFbTE2cGwz,16251,962,3.6,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4036890,9940.657925912148,True,0,0
Q3ZFbTE2cGw0,16251,962,3.6,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,13965,878,3.8,1,0,True,4053141,9894,0.1,1,0,True,2286,1302.4315720988952,False,0.16369495166487646,0.1004898244671987,False,0,0,-4036890,9940.657925912148,True,0,0
Q3ZMRjE=,18614,1029,3.4,0.607,0.023,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,15730,919,3.6,0.599,0.025,True,4354474,10392,0.1,0.635,0.002,True,2884,1379.6383584113628,False,0.18334392879847425,0.09517851455302864,False,0.008000000000000007,0.03397057550292606,False,-4335860,10442.820739627776,True,-2.8000000000000043,2.308679276123039,False
Q3ZMRjE4dDY0,17718,1021,3.5,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4084773,9942.562094349725,True,,
Q3ZMRjI=,18614,1029,3.4,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,15730,919,3.6,1,0,True,4354474,10392,0.1,1,0,True,2884,1379.6383584113628,False,0.18334392879847425,0.09517851455302864,False,0,0,-4335860,10442.820739627776,True,0,0
Q3ZMRkVt,15576,950,3.7,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3809967,9593.154642764808,True,0,0
Q3ZMRlVFbTE=,2363,489,12.6,0.077,0.016,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,1765,311,10.7,0.067,0.012,True,301333,4545,0.9,0.044,0.001,True,598,579.518765873893,False,0.3388101983002833,0.3638809716679147,False,0.009999999999999995,0.02,False,-298970,4571.230250162422,True,3.3000000000000007,1.6031219541881399,False
Q3ZMRlVFbTI=,2363,489,12.6,0.127,0.025,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,1765,311,10.7,0.112,0.019,True,301333,4545,0.9,0.069,0.001,True,598,579.518765873893,False,0.3388101983002833,0.3638809716679147,False,0.015,0.031400636936215164,False,-298970,4571.230250162422,True,5.799999999999999,2.5019992006393608,False
Q3ZOSVBvcDI=,38963,1670,2.6,1,0,cvnipop2,CvNIPop2,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,8379895,1861,0,1,0,True,,,,,1,0,True,-8340932,2500.444160544282,True,0,0
