id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.33,0.9,16.5,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,3.4,1.28,22.8,,,False,2.85,0.01,0.2,,,True,-0.06999999999999984,1.5647363995254921,False,,,,,0.48,0.9000555538409838,False,,
QXZnSEhTUk9j,2.77,0.11,2.3,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.92,0.12,2.5,,,True,2.51,0.01,0.2,,,True,-0.1499999999999999,0.16278820596099705,False,,,,,0.26000000000000023,0.11045361017187261,False,,
Qmx0MDB0MDk=,1198,220,11.2,0.06,0.011,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.06,0.011,True,-197590,2936.253395059766,True,0.2999999999999998,1.104536101718726,False
Qmx0MTBMdHI=,976,211,13.1,0.049,0.011,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,True,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.049,0.011,True,-75702,1930.565202214108,True,2.7000000000000006,1.104536101718726,False
Qmx0NDB0NDk=,1299,250,11.7,0.065,0.012,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.065,0.012,True,-353614,3917.984175567839,True,-3.6999999999999993,1.2041594578792296,True
Qmx0NTB0NTk=,4512,384,5.2,0.226,0.019,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.226,0.019,True,-446297,4128.895372857007,True,9.600000000000001,1.9026297590440446,True
Qmx0NjB0Njk=,2478,330,8.1,0.124,0.016,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.124,0.016,True,-438021,4337.5713250619865,True,-0.29999999999999893,1.6031219541881399,False
Qmx0NzB0Nzk=,1737,270,9.5,0.087,0.014,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.087,0.014,True,-243454,3252.2270830924463,True,1.5999999999999996,1.4035668847618201,False
Qmx0ODB0ODk=,923,192,12.7,0.046,0.01,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.046,0.01,True,-163209,2912.335832283083,True,-0.10000000000000053,1.004987562112089,False
Qmx0OTB0OTk=,805,156,11.8,0.04,0.008,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.04,0.008,True,-127157,2846.278271708513,True,0.30000000000000027,0.806225774829855,False
Qmx0QmYzOQ==,6025,442,4.5,0.302,0.022,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.302,0.022,True,-1407357,6799.381515990995,True,-10.499999999999996,2.209072203437452,True
QnRSVlZFdGM=,50,61,74,0.003,0.003,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,44,44,61.3,0.002,0.002,False,1902,346,11.1,0.001,0.001,True,6,75.21303078589507,False,0.13636363636363635,1.7925753669737272,False,0.001,0.0036055512754639895,False,-1852,351.3360214950924,True,0.19999999999999998,0.31622776601683794,False
R1IxNWt0MTlr,1689,278,10,0.095,0.016,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.095,0.016,True,-440850,4880.923375755862,True,-11.899999999999999,1.61245154965971,True
R1Ixa3QxNGs=,4511,384,5.2,0.254,0.021,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.254,0.021,True,-615487,5147.343489607042,True,-4.600000000000001,2.1095023109728985,False
R1IyMGt0MjRr,467,150,19.6,0.026,0.008,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.026,0.008,True,-206202,2803.016410940186,True,-7.4,0.806225774829855,True
R1IyNWt0Mjlr,64,58,54.8,0.004,0.003,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.004,0.003,False,-102338,2683.6268369503236,True,-4.6,0.31622776601683794,True
R1Iza3Bs,8,13,98.8,0,0.001,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0,0.001,-147216,2968.0284702138556,True,-7.1,0.14142135623730953,True
R1I1MDB0OTk5,4442,403,5.5,0.25,0.022,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.25,0.022,True,-317023,3284.814911071855,True,9.4,2.209072203437452,True
R1Jub1JudFBk,238,105,26.8,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,222,111,30.4,,,False,59425,1926,2,,,True,16,152.7939789389621,False,0.07207207207207207,0.7148692643358778,False,,,-59187,1928.8600260257351,True,,
R1JQSTE1dDE5,1272,227,10.9,0.074,0.013,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1466,254,10.5,0.092,0.016,True,222841,3644,1,0.111,0.002,True,-194,340.6537831875642,False,-0.13233287858117326,0.21581531506053017,False,-0.018000000000000002,0.0206155281280883,False,-221569,3651.0635436814846,True,-3.7,1.3152946437965907,False
R1JQSTIwdDI0,1438,253,10.7,0.084,0.015,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1803,293,9.9,0.113,0.018,True,228606,3500,0.9,0.113,0.002,True,-365,387.1149700024529,False,-0.20244037714919577,0.19102005182051338,False,-0.028999999999999998,0.023430749027719962,False,-227168,3509.1322289135815,True,-2.9000000000000004,1.5132745950421556,False
R1JQSTI1dDI5,2137,322,9.2,0.125,0.019,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1897,291,9.3,0.119,0.018,True,211796,3409,1,0.105,0.002,True,240,434.0103685397389,False,0.1265155508697944,0.2422286356648705,False,0.006000000000000005,0.0261725046566048,False,-209659,3424.1736229344447,True,2,1.91049731745428,False
R1JQSTMwdDM0,2130,302,8.6,0.124,0.017,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1900,287,9.2,0.119,0.018,True,188082,3046,1,0.093,0.001,True,230,416.62093082321246,False,0.12105263157894737,0.2322490199873583,False,0.0050000000000000044,0.024758836806279896,False,-185952,3060.9344978290537,True,3.0999999999999996,1.7029386365926402,False
R1JQSTM1cGw=,8153,518,3.9,0.476,0.029,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,6584,470,4.3,0.413,0.028,True,889842,5729,0.4,0.442,0.003,True,1569,699.445494659877,False,0.23830498177399756,0.11833768944681579,False,0.063,0.04031128874149275,False,-881689,5752.370380982087,True,3.3999999999999915,2.9154759474226504,False
