id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,0,0,,0,0,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0,0,-3870,470,True,-0.1,0.1,False
QWdISEluYw==,559998300,39861352,4.3,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,469175900,30934406,,0,0,False,307989432000,2361252362,0.5,0,0,True,90822400,50456564.07089904,False,0.19357857042529253,0.11580781199328856,False,0,0,-307429433700,2361588796.6438713,True,0,0
QWdJUDE1cGw=,613037500,45251107,4.5,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,506850000,33708527,,0,0,False,318266008500,2111708243,0.4,0,0,True,106187500,56426301.289692715,False,0.20950478445299398,0.12017165231665278,False,0,0,-317652971000,2112193022.9595191,True,0,0
QWdUVG0=,601740,46757,4.7,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,564500,48285,,0,0,False,156042185,593582,0.2,0,0,True,37240,67213.52746285527,False,0.06596988485385297,0.1231836055933245,False,0,0,-155440445,595420.6981395591,True,0,0
QXJ0RW5SQUZT,2002,397,12.1,0.142,0.027,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.142,0.027,True,-438993,5447.485474969162,True,3.299999999999999,2.701851217221259,False
Q05JMTg2NF8y,22372,1027,2.8,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5347505,2187.119109696589,True,,
Q29uc3RjdG4=,1395,375,16.4,0.099,0.026,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.099,0.026,True,-204672,3758.753117724015,True,4.800000000000001,2.6019223662515376,False
Q3ZFbTE2cGwx,14095,909,3.9,0.5,0.025,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,13361,959,4.4,0.517,0.028,True,4053141,9894,0.1,0.591,0.001,True,734,1321.3485535618527,False,0.054936007783848516,0.10179387235345139,False,-0.017000000000000015,0.03753664875824692,False,-4039046,9935.668925643608,True,-9.099999999999994,2.5019992006393608,True
Q3ZFbTE2cGwy,14095,909,3.9,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,13361,959,4.4,1,0,True,4053141,9894,0.1,1,0,True,734,1321.3485535618527,False,0.054936007783848516,0.10179387235345139,False,0,0,-4039046,9935.668925643608,True,0,0
Q3ZFbTE2cGwz,14095,909,3.9,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4039046,9935.668925643608,True,0,0
Q3ZFbTE2cGw0,14095,909,3.9,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,13361,959,4.4,1,0,True,4053141,9894,0.1,1,0,True,734,1321.3485535618527,False,0.054936007783848516,0.10179387235345139,False,0,0,-4039046,9935.668925643608,True,0,0
Q3ZMRjE=,16047,967,3.7,0.57,0.025,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,15401,1021,4,0.596,0.028,True,4354474,10392,0.1,0.635,0.002,True,646,1406.2467777740862,False,0.04194532822543991,0.09334732914078209,False,-0.026000000000000023,0.03753664875824692,False,-4338427,10436.893838685914,True,-6.500000000000007,2.5079872407968904,False
Q3ZMRjE4dDY0,15446,947,3.7,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4087045,9935.235729463091,True,,
Q3ZMRjI=,16047,967,3.7,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,15401,1021,4,1,0,True,4354474,10392,0.1,1,0,True,646,1406.2467777740862,False,0.04194532822543991,0.09334732914078209,False,0,0,-4338427,10436.893838685914,True,0,0
Q3ZMRkVt,13681,899,4,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3811862,9588.238472211671,True,0,0
Q3ZMRlVFbTE=,1952,333,10.4,0.069,0.011,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,2040,352,10.5,0.079,0.013,True,301333,4545,0.9,0.044,0.001,True,-88,484.55443450658873,False,-0.043137254901960784,0.2321759308174802,False,-0.009999999999999995,0.0170293863659264,False,-299381,4557.182682315906,True,2.500000000000001,1.104536101718726,False
Q3ZMRlVFbTI=,1952,333,10.4,0.122,0.019,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,2040,352,10.5,0.132,0.021,True,301333,4545,0.9,0.069,0.001,True,-88,484.55443450658873,False,-0.043137254901960784,0.2321759308174802,False,-0.010000000000000009,0.02831960451701259,False,-299381,4557.182682315906,True,5.299999999999999,1.9026297590440446,False
