id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
RXJuMTAwcGw=,2057,340,10.0479791002035,0,0,ern100pl,Ern100pl,MdEWrk,economic__special_variable,economic,True,1330,0,,0,0,False,640046,0,,0,0,False,727,340,False,0.5466165413533834,0.2556390977443609,False,0,0,-637989,340,True,0,0
RXJuMjV0MzA=,1503,373,15.0863420069688,0,0,ern25t30,Ern25t30,MdEWrk,economic__special_variable,economic,True,1428,0,,0,0,False,262316,0,,0,0,False,75,373,False,0.052521008403361345,0.2612044817927171,False,0,0,-260813,373,True,0,0
RXJuMnB0NXQ1,672,145,13.1169489072225,0,0,ern2pt5t5,Ern2pt5t5,MdEWrk,economic__special_variable,economic,True,735,0,,0,0,False,128242,0,,0,0,False,-63,145,False,-0.08571428571428572,0.19727891156462588,False,0,0,-127570,145,True,0,0
RXJuMzB0MzU=,1282,244,11.5700676659285,0,0,ern30t35,Ern30t35,MdEWrk,economic__special_variable,economic,True,1530,0,,0,0,False,257513,0,,0,0,False,-248,244,False,-0.16209150326797386,0.15947712418300655,False,0,0,-256231,244,True,0,0
RXJuMzV0NDA=,885,211,14.4935002489997,0,0,ern35t40,Ern35t40,MdEWrk,economic__special_variable,economic,True,1192,0,,0,0,False,217597,0,,0,0,False,-307,211,False,-0.2575503355704698,0.17701342281879195,False,0,0,-216712,211,True,0,0
RXJuNDB0NDU=,1116,216,11.7658593979802,0,0,ern40t45,Ern40t45,MdEWrk,economic__special_variable,economic,True,1400,0,,0,0,False,235829,0,,0,0,False,-284,216,False,-0.20285714285714285,0.15428571428571428,False,0,0,-234713,216,True,0,0
RXJuNDV0NTA=,835,194,14.1237282274357,0,0,ern45t50,Ern45t50,MdEWrk,economic__special_variable,economic,True,1404,0,,0,0,False,155389,0,,0,0,False,-569,194,False,-0.40527065527065526,0.13817663817663817,False,0,0,-154554,194,True,0,0
RXJuNTB0NTU=,1338,262,11.9036260625804,0,0,ern50t55,Ern50t55,MdEWrk,economic__special_variable,economic,True,1120,0,,0,0,False,213254,0,,0,0,False,218,262,False,0.19464285714285715,0.2339285714285714,False,0,0,-211916,262,True,0,0
RXJuNTV0NjU=,1465,244,10.1247964148262,0,0,ern55t65,Ern55t65,MdEWrk,economic__special_variable,economic,True,1591,0,,0,0,False,294509,0,,0,0,False,-126,244,False,-0.07919547454431175,0.15336266499057197,False,0,0,-293044,244,True,0,0
RXJuNXQ3cHQ1,795,178,13.6109040163637,0,0,ern5t7pt5,Ern5t7pt5,MdEWrk,economic__special_variable,economic,True,684,0,,0,0,False,149059,0,,0,0,False,111,178,False,0.16228070175438597,0.260233918128655,False,0,0,-148264,178,True,0,0
