id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.77,0.39,6.3,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,3.52,0.36,6.3,,,True,2.85,0.01,0.2,,,True,0.25,0.530754180388624,False,,,,,0.9199999999999999,0.3901281840626232,False,,
QXZnSEhTUk9j,2.77,0.36,7.9,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.82,0.44,9.6,,,True,2.51,0.01,0.2,,,True,-0.04999999999999982,0.5685068161420758,False,,,,,0.26000000000000023,0.3601388621073821,False,,
Qmx0MDB0MDk=,358,121,20.5,0.052,0.018,blt00t09,Blt00t09,HU3,year_structure_built,housing,False,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.052,0.018,False,-198430,2930.4991042482848,True,-0.5,1.8027756377319943,False
Qmx0MTBMdHI=,113,73,39.5,0.017,0.011,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,False,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.017,0.011,False,-76565,1920.3879816328783,True,-0.49999999999999956,1.104536101718726,False
Qmx0NDB0NDk=,1186,174,8.9,0.173,0.025,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.173,0.025,True,-353727,3913.869696349126,True,7.099999999999998,2.5019992006393608,False
Qmx0NTB0NTk=,935,182,11.9,0.137,0.027,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.137,0.027,True,-449874,4115.0267313834065,True,0.7000000000000011,2.701851217221259,False
Qmx0NjB0Njk=,431,127,17.9,0.063,0.019,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.063,0.019,True,-440068,4326.8642225057165,True,-6.3999999999999995,1.9026297590440446,True
Qmx0NzB0Nzk=,361,117,19.7,0.053,0.017,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.053,0.017,True,-244830,3243.1111605987235,True,-1.7999999999999998,1.7029386365926402,False
Qmx0ODB0ODk=,200,77,23.5,0.029,0.011,blt80t89,Blt80t89,HU3,year_structure_built,housing,False,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.029,0.011,False,-163932,2907.019951771917,True,-1.7999999999999998,1.104536101718726,False
Qmx0OTB0OTk=,198,75,23,0.029,0.011,blt90t99,Blt90t99,HU3,year_structure_built,housing,False,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.029,0.011,False,-127764,2842.9894477468606,True,-0.7999999999999994,1.104536101718726,False
Qmx0QmYzOQ==,3055,240,4.8,0.447,0.034,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.447,0.034,True,-1410327,6789.243330445595,True,4.000000000000007,3.4058772731852804,False
QnRSVlZFdGM=,0,0,,0,0,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,0,0,,0,0,False,1902,346,11.1,0.001,0.001,True,0,0,0,,,,-1902,346,True,-0.1,0.1,False
R1IxNWt0MTlr,778,180,14,0.296,0.064,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.296,0.064,True,-441761,4876.323307575083,True,8.2,6.403124237432849,False
R1Ixa3QxNGs=,1163,190,9.9,0.442,0.063,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.442,0.063,True,-618835,5136.515258421803,True,14.200000000000003,6.30317380372777,False
R1IyMGt0MjRr,202,72,21.7,0.077,0.027,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.077,0.027,False,-206467,2799.9258918764262,True,-2.3,2.701851217221259,False
R1IyNWt0Mjlr,0,0,,0,0,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0,0,-102402,2683,True,-5,0.1,True
R1Iza3Bs,0,0,,0,0,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0,0,-147224,2968,True,-7.1,0.1,True
R1I1MDB0OTk5,403,121,18.2,0.153,0.044,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.153,0.044,True,-321062,3262.244779289255,True,-0.3000000000000007,4.4045431091090474,False
R1Jub1JudFBk,117,68,35.3,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,139,72,31.6,,,False,59425,1926,2,,,True,-22,99.03534722511958,False,-0.15827338129496402,0.6553038016957943,False,,,-59308,1927.2000415109999,True,,
R1JQSTE1dDE5,230,98,25.9,0.088,0.037,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,258,112,26.3,0.118,0.05,False,222841,3644,1,0.111,0.002,True,-28,148.8220413782851,False,-0.10852713178294573,0.5422620015424215,False,-0.03,0.06220128616033595,False,-222611,3645.3175444671483,True,-2.3000000000000007,3.7054014627297804,False
R1JQSTIwdDI0,389,119,18.6,0.149,0.044,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,169,105,37.8,0.077,0.047,False,228606,3500,0.9,0.113,0.002,True,220,158.70097668256489,False,1.301775147928994,1.5940493594864966,False,0.072,0.06438167441127948,False,-228217,3502.022415690682,True,3.599999999999998,4.4045431091090474,False
R1JQSTI1dDI5,351,120,20.8,0.135,0.045,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,251,111,27,0.115,0.049,False,211796,3409,1,0.105,0.002,True,100,163.46559270990332,False,0.398406374501992,0.7816710032780899,False,0.020000000000000004,0.06652818951391959,False,-211445,3411.1114024610806,True,3,4.504442251822083,False
R1JQSTMwdDM0,211,94,27,0.081,0.035,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,109,70,38.9,0.05,0.031,False,188082,3046,1,0.093,0.001,True,102,117.2006825918689,False,0.9357798165137615,1.5129965579340157,False,0.031,0.04675467891024384,False,-187871,3047.4500816256204,True,-1.200000000000001,3.5014282800023198,False
