id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QWdGRkhN,13,20,93.5,0.001,0.001,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.001,0.001,False,-3857,470.425339453563,True,0,0.14142135623730953
QWdISEluYw==,844008700,48439196,3.5,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,718363000,51533217,,0,0,False,307989432000,2361252362,0.5,0,0,True,125645700,70725017.94623671,False,0.17490558394572103,0.10793808647928853,False,0,0,-307145423300,2361749155.342223,True,0,0
QWdJUDE1cGw=,860107500,48222241,3.4,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,718213200,50441869,,0,0,False,318266008500,2111708243,0.4,0,0,True,141894300,69783713.53887124,False,0.19756570890092245,0.10762059673558196,False,0,0,-317405901000,2112258764.4702077,True,0,0
QWdUVG0=,575140,42856,4.5,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,534545,40840,,0,0,False,156042185,593582,0.2,0,0,True,40595,59199.175129388415,False,0.07594309178834335,0.11482646295294192,False,0,0,-155467045,595127.0683307893,True,0,0
QXJ0RW5SQUZT,1153,242,12.7,0.086,0.017,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.086,0.017,True,-439842,5438.386985127116,True,-2.3000000000000007,1.7029386365926402,False
Q05JMTg2NF8y,19444,857,2.7,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5350433,2112.631061023197,True,,
Q29uc3RjdG4=,647,181,17,0.048,0.013,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.048,0.013,True,-205420,3744.3772512929304,True,-0.2999999999999998,1.3038404810405297,False
Q3ZFbTE2cGwx,13344,820,3.7,0.532,0.026,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,12926,815,3.8,0.555,0.025,True,4053141,9894,0.1,0.591,0.001,True,418,1156.1249932425126,False,0.03233792356490794,0.09089066405446296,False,-0.02300000000000002,0.03606937759374287,False,-4039797,9927.92203837238,True,-5.8999999999999915,2.6019223662515376,False
Q3ZFbTE2cGwy,13344,820,3.7,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,12926,815,3.8,1,0,True,4053141,9894,0.1,1,0,True,418,1156.1249932425126,False,0.03233792356490794,0.09089066405446296,False,0,0,-4039797,9927.92203837238,True,0,0
Q3ZFbTE2cGwz,13344,820,3.7,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4039797,9927.92203837238,True,0,0
Q3ZFbTE2cGw0,13344,820,3.7,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,12926,815,3.8,1,0,True,4053141,9894,0.1,1,0,True,418,1156.1249932425126,False,0.03233792356490794,0.09089066405446296,False,0,0,-4039797,9927.92203837238,True,0,0
Q3ZMRjE=,14061,843,3.6,0.561,0.026,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,14060,845,3.7,0.603,0.025,True,4354474,10392,0.1,0.635,0.002,True,1,1193.5970844468413,False,7.112375533428166e-05,0.0848961331677923,False,-0.041999999999999926,0.03606937759374287,False,-4340413,10426.136053207823,True,-7.3999999999999915,2.6076809620810595,False
Q3ZMRjE4dDY0,13312,802,3.7,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4089179,9922.464613189608,True,,
Q3ZMRjI=,14061,843,3.6,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,14060,845,3.7,1,0,True,4354474,10392,0.1,1,0,True,1,1193.5970844468413,False,7.112375533428166e-05,0.0848961331677923,False,0,0,-4340413,10426.136053207823,True,0,0
Q3ZMRkVt,12688,780,3.7,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3812855,9577.813738009318,True,0,0
Q3ZMRlVFbTE=,717,169,14.3,0.029,0.007,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,1134,291,15.6,0.049,0.012,True,301333,4545,0.9,0.044,0.001,True,-417,336.51448705813544,False,-0.36772486772486773,0.22030696627579174,False,-0.02,0.013892443989449804,False,-300616,4548.140938889207,True,-1.4999999999999991,0.7071067811865476,False
Q3ZMRlVFbTI=,717,169,14.3,0.051,0.012,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,1134,291,15.6,0.081,0.02,True,301333,4545,0.9,0.069,0.001,True,-417,336.51448705813544,False,-0.36772486772486773,0.22030696627579174,False,-0.030000000000000006,0.0233238075793812,False,-300616,4548.140938889207,True,-1.8000000000000007,1.2041594578792296,False
Q3ZOSVBvcDI=,31786,1503,2.9,1,0,cvnipop2,CvNIPop2,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,8379895,1861,0,1,0,True,,,,,1,0,True,-8348109,2392.13920999594,True,0,0
Q3ZOSVUxOF8y,8339,1119,8.2,1,0,cvniu18_2,CvNIU18_2,CvNIU18_2,health_insurance_coverage,economic,True,,0,,0,0,False,1855028,1721,0.1,1,0,True,,,,,1,0,True,-1846689,2052.8034489448814,True,0,0
