id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,47,49,63.2,0.002,0.002,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.002,0.002,False,-3823,472.547352124631,True,0.1,0.223606797749979,False
QWdISEluYw==,1402644700,51715040,2.2,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,1360717900,58737570,,0,0,False,307989432000,2361252362,0.5,0,0,True,41926800,78259488.1896534,False,0.030812264614142285,0.0585182584322079,False,0,0,-306586787300,2361818613.359794,True,0,0
QWdJUDE1cGw=,1501284100,55991193,2.3,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,1428559800,63981545,,0,0,False,318266008500,2111708243,0.4,0,0,True,72724300,85021478.4283964,False,0.0509074243864345,0.061249714051758095,False,0,0,-316764724400,2112450405.8670135,True,0,0
QWdUVG0=,1281895,60743,2.9,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,1250330,58679,,0,0,False,156042185,593582,0.2,0,0,True,31565,84456.71725801329,False,0.025245335231498883,0.0683760176718123,False,0,0,-154760290,596681.9108813339,True,0,0
QXJ0RW5SQUZT,2006,278,8.4,0.074,0.01,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.074,0.01,True,-438989,5440.1078114316815,True,-3.500000000000001,1.004987562112089,True
Q05JMTg2NF8y,35137,1159,2,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5334740,2252.119446210613,True,,
Q29uc3RjdG4=,1439,222,9.4,0.053,0.008,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.053,0.008,True,-204628,3746.5829765267445,True,0.20000000000000018,0.806225774829855,False
Q3ZFbTE2cGwx,27144,1020,2.3,0.6,0.014,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,29592,1094,2.2,0.637,0.014,True,4053141,9894,0.1,0.591,0.001,True,-2448,1495.7392820943094,False,-0.0827250608272506,0.04835351737906415,False,-0.03700000000000003,0.019798989873223333,False,-4025997,9946.438357522757,True,0.9000000000000057,1.4035668847618201,False
Q3ZFbTE2cGwy,27144,1020,2.3,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,29592,1094,2.2,1,0,True,4053141,9894,0.1,1,0,True,-2448,1495.7392820943094,False,-0.0827250608272506,0.04835351737906415,False,0,0,-4025997,9946.438357522757,True,0,0
Q3ZFbTE2cGwz,27144,1020,2.3,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4025997,9946.438357522757,True,0,0
Q3ZFbTE2cGw0,27144,1020,2.3,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,29592,1094,2.2,1,0,True,4053141,9894,0.1,1,0,True,-2448,1495.7392820943094,False,-0.0827250608272506,0.04835351737906415,False,0,0,-4025997,9946.438357522757,True,0,0
Q3ZMRjE=,30068,1082,2.2,0.665,0.014,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,32393,1168,2.2,0.697,0.014,True,4354474,10392,0.1,0.635,0.002,True,-2325,1592.152002793703,False,-0.07177476615318125,0.0472852836443601,False,-0.03199999999999992,0.019798989873223333,False,-4324406,10448.176300197083,True,3,1.4142135623730951,False
Q3ZMRjE4dDY0,28150,1037,2.2,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4074341,9944.217867685724,True,,
Q3ZMRjI=,30068,1082,2.2,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,32393,1168,2.2,1,0,True,4354474,10392,0.1,1,0,True,-2325,1592.152002793703,False,-0.07177476615318125,0.0472852836443601,False,0,0,-4324406,10448.176300197083,True,0,0
Q3ZMRkVt,25439,982,2.3,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3800104,9596.376399454119,True,0,0
Q3ZMRlVFbTE=,2924,387,8,0.065,0.008,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,2801,372,8.1,0.06,0.008,True,301333,4545,0.9,0.044,0.001,True,123,536.798845006209,False,0.04391288825419493,0.19573219205136314,False,0.0050000000000000044,0.01131370849898476,False,-298409,4561.446481106624,True,2.1000000000000005,0.806225774829855,False
Q3ZMRlVFbTI=,2924,387,8,0.097,0.012,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,2801,372,8.1,0.086,0.011,True,301333,4545,0.9,0.069,0.001,True,123,536.798845006209,False,0.04391288825419493,0.19573219205136314,False,0.01100000000000001,0.016278820596099707,False,-298409,4561.446481106624,True,2.8000000000000007,1.2041594578792296,False
Q3ZOSVBvcDI=,54091,1587,1.8,1,0,cvnipop2,CvNIPop2,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,8379895,1861,0,1,0,True,,,,,1,0,True,-8325804,2445.790260835953,True,0,0
Q3ZOSVUxOF8y,10977,691,3.8,1,0,cvniu18_2,CvNIU18_2,CvNIU18_2,health_insurance_coverage,economic,True,,0,,0,0,False,1855028,1721,0.1,1,0,True,,,,,1,0,True,-1844051,1854.5409135416776,True,0,0
Q1dfQ3JwbGQ=,1842,288,9.5,0.069,0.01,cw_crpld,CW_Crpld,Wrkr16pl,commute_to_work,economic,True,2242,347,9.4,0.08,0.012,True,177245,3363,1.2,0.045,0.001,True,-400,450.946781782507,False,-0.1784121320249777,0.18075010971513217,False,-0.010999999999999996,0.015620499351813309,False,-175403,3375.309319158764,True,2.4000000000000004,1.004987562112089,False
Q1dfRHJ2QWxu,12313,649,3.2,0.462,0.017,cw_drvaln,CW_DrvAln,Wrkr16pl,commute_to_work,economic,True,13807,789,3.5,0.491,0.021,True,883066,6519,0.4,0.223,0.002,True,-1494,1021.6271335472644,False,-0.1082059824726588,0.06932934624555721,False,-0.02899999999999997,0.027018512172212593,False,-870753,6551.225992133075,True,23.900000000000002,1.711724276862369,True
Q1dfT3Ro,391,137,21.3,0.015,0.005,cw_oth,CW_Oth,Wrkr16pl,commute_to_work,economic,False,280,125,27.1,0.01,0.004,False,112933,2992,1.6,0.029,0.001,True,111,185.4561942885705,False,0.3964285714285714,0.7924866355860631,False,0.004999999999999999,0.006403124237432849,False,-112542,2995.134888448265,True,-1.4000000000000004,0.5099019513592785,False
Q1dfUGJUcm5z,11073,714,3.9,0.416,0.022,cw_pbtrns,CW_PbTrns,Wrkr16pl,commute_to_work,economic,True,10506,771,4.5,0.374,0.023,True,2223087,10073,0.3,0.562,0.002,True,567,1050.8268173205327,False,0.05396916047972587,0.10296269832732685,False,0.04199999999999998,0.0318276609256791,False,-2212014,10098.273367264326,True,-14.600000000000001,2.209072203437452,True
Q1dfV2xrZA==,553,140,15.4,0.021,0.005,cw_wlkd,CW_Wlkd,Wrkr16pl,commute_to_work,economic,True,836,248,18,0.03,0.009,True,392607,5774,0.9,0.099,0.001,True,-283,284.787640181241,False,-0.33851674641148327,0.2579733306632777,False,-0.008999999999999998,0.010295630140987,False,-392054,5775.697014213955,True,-7.800000000000001,0.5099019513592785,True
Q1dfV3JrZEht,457,123,16.4,0.017,0.005,cw_wrkdhm,CW_WrkdHm,Wrkr16pl,commute_to_work,economic,True,428,184,26.2,0.015,0.007,False,164594,3729,1.4,0.042,0.001,True,29,221.32555207205516,False,0.06775700934579439,0.5415744513283858,False,0.0020000000000000018,0.008602325267042627,False,-164137,3731.0280084716596,True,-2.5,0.5099019513592785,True
RTEwdDEycHQ1,1137,209,11.1,0.032,0.006,e10t12pt5,E10t12pt5,MdEWrk,economic__special_variable,economic,True,1364,0,,0,0,False,169608,0,,0,0,False,-227,209,False,-0.16642228739002932,0.1532258064516129,False,0.032,0.006,True,-168471,209,True,3.2,0.6,True
RTEycHQ1dDE1,1109,189,10.3,0.032,0.005,e12pt5t15,E12pt5t15,MdEWrk,economic__special_variable,economic,True,1032,0,,0,0,False,144620,0,,0,0,False,77,189,False,0.07461240310077519,0.18313953488372092,False,0.032,0.005,True,-143511,189,True,3.2,0.5,True
RTE1dDE3cHQ1,1204,207,10.5,0.034,0.006,e15t17pt5,E15t17pt5,MdEWrk,economic__special_variable,economic,True,1225,0,,0,0,False,173274,0,,0,0,False,-21,207,False,-0.017142857142857144,0.1689795918367347,False,0.034,0.006,True,-172070,207,True,3.4000000000000004,0.6,True
RTE3cHQ1dDIw,1059,204,11.7,0.03,0.006,e17pt5t20,E17pt5t20,MdEWrk,economic__special_variable,economic,True,1051,0,,0,0,False,126285,0,,0,0,False,8,204,False,0.007611798287345386,0.19410085632730734,False,0.03,0.006,True,-125226,204,True,3,0.6,True
