id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,74,59.39696961967,48.7940274539308,0.00242233788340044,0.00194151599603798,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.00242233788340044,0.00194151599603798,False,-3796,473.7383243943855,True,0.14223378834004402,0.21839149165824545,False
QWdISEluYw==,3019542100,184683978.194673,3.71810995975422,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,2211045900,113174566.737104,3.1116101531662,0,0,True,307989432000,2361252362,0.5,0,0,True,808496200,216602526.20397034,True,0.3656623320212394,0.10891879877166015,True,0,0,-304969889900,2368463824.6872993,True,0,0
QWdJUDE1cGw=,3150165800,190607124.439714,3.67823789987714,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,2398192600,120876036.263159,3.06401050142109,0,0,True,318266008500,2111708243,0.4,0,0,True,751973200,225703548.99706197,True,0.31355830219808034,0.10344268159407104,False,0,0,-315115842700,2120293088.0992193,True,0,0
QWdUVG0=,793005,46890.2674443215,3.59451981395469,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,820690,43780.7577138633,3.24293489371726,0,0,True,156042185,593582,0.2,0,0,True,-27685,64151.78818240375,False,-0.03373380935554229,0.07695122607524811,False,0,0,-155249180,595431.1781432007,True,0,0
QXJ0RW5SQUZT,3631,689.56000464064,11.5446271868743,0.11885822776523,0.0219839199932269,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.11885822776523,0.0219839199932269,True,-437364,5476.584884761671,True,0.9858227765229994,2.2006652136765408,False
Q05JMTg2NF8y,40114,1445.49403319419,2.19055635692712,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5329763,2412.0974275513845,True,,
Q29uc3RjdG4=,333,202.684483865934,37.0007363958367,0.010900520475302,0.006618097237152,constctn,Constctn,CvEm16pl3,industry,economic,False,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.010900520475302,0.006618097237152,False,-205734,3745.488085683894,True,-4.009947952469799,0.6693221275320198,True
Q3ZFbTE2cGwx,30549,1315.9407281485,2.61862571108491,0.634665724851456,0.0190316375496954,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,32358,1270.30862391783,2.38650129021584,0.697972389991372,0.0177221256292619,True,4053141,9894,0.1,0.591,0.001,True,-1809,1829.039091982458,False,-0.05590580381976636,0.05502345858145489,False,-0.06330666513991601,0.02600532569767811,False,-4022592,9981.128994257113,True,4.366572485145603,1.9057891484185128,False
Q3ZFbTE2cGwy,30549,1315.9407281485,2.61862571108491,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,32358,1270.30862391783,2.38650129021584,1,0,True,4053141,9894,0.1,1,0,True,-1809,1829.039091982458,False,-0.05590580381976636,0.05502345858145489,False,0,0,-4022592,9981.128994257113,True,0,0
Q3ZFbTE2cGwz,30549,1315.9407281485,2.61862571108491,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4022592,9981.128994257113,True,0,0
