id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,0,0,,0,0,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0,0,-3870,470,True,-0.1,0.1,False
QWdISEluYw==,758741000,56221673,4.5,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,651875800,36866655,,0,0,False,307989432000,2361252362,0.5,0,0,True,106865200,67231144.31428304,False,0.16393490907317007,0.10849624398820547,False,0,0,-307230691000,2361921589.207715,True,0,0
QWdJUDE1cGw=,769473100,56633376,4.5,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,658234900,36067638,,0,0,False,318266008500,2111708243,0.4,0,0,True,111238200,67143233.37504993,False,0.16899468563578138,0.10726393984205117,False,0,0,-317496535400,2112467524.6808658,True,0,0
QWdUVG0=,452760,40436,5.4,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,390400,28616,,0,0,False,156042185,593582,0.2,0,0,True,62360,49537.314743534494,False,0.15973360655737706,0.13399339292082038,False,0,0,-155589425,594957.6966642251,True,0,0
QXJ0RW5SQUZT,766,214,17,0.071,0.019,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.071,0.019,True,-440229,5437.21298093058,True,-3.8000000000000007,1.9026297590440446,False
Q05JMTg2NF8y,15860,1032,4,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5354017,2189.4713973925304,True,,
Q29uc3RjdG4=,918,256,17,0.085,0.023,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.085,0.023,True,-205149,3748.7512587527062,True,3.4000000000000004,2.3021728866442674,False
Q3ZFbTE2cGwx,10790,784,4.4,0.516,0.025,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,10577,543,3.1,0.509,0.011,True,4053141,9894,0.1,0.591,0.001,True,213,953.6797156278411,False,0.020138035359742838,0.09075804859899292,False,0.007000000000000006,0.02731300056749533,False,-4042351,9925.013450872497,True,-7.499999999999993,2.5019992006393608,False
Q3ZFbTE2cGwy,10790,784,4.4,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,10577,543,3.1,1,0,True,4053141,9894,0.1,1,0,True,213,953.6797156278411,False,0.020138035359742838,0.09075804859899292,False,0,0,-4042351,9925.013450872497,True,0,0
Q3ZFbTE2cGwz,10790,784,4.4,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4042351,9925.013450872497,True,0,0
Q3ZFbTE2cGw0,10790,784,4.4,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,10577,543,3.1,1,0,True,4053141,9894,0.1,1,0,True,213,953.6797156278411,False,0.020138035359742838,0.09075804859899292,False,0,0,-4042351,9925.013450872497,True,0,0
Q3ZMRjE=,11289,798,4.3,0.54,0.025,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,11332,561,3,0.545,0.009,True,4354474,10392,0.1,0.635,0.002,True,-43,975.4614292733465,False,-0.0037945640663607483,0.08597235394337607,False,-0.0050000000000000044,0.026570660511172847,False,-4343185,10422.594110872782,True,-9.5,2.5079872407968904,True
Q3ZMRjE4dDY0,10795,828,4.7,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4091696,9924.599941559358,True,,
Q3ZMRjI=,11289,798,4.3,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,11332,561,3,1,0,True,4354474,10392,0.1,1,0,True,-43,975.4614292733465,False,-0.0037945640663607483,0.08597235394337607,False,0,0,-4343185,10422.594110872782,True,0,0
Q3ZMRkVt,10339,807,4.7,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3815204,9580.050365212075,True,0,0
Q3ZMRlVFbTE=,499,152,18.5,0.024,0.007,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,755,204,16.4,0.036,0.01,True,301333,4545,0.9,0.044,0.001,True,-256,254.40125785852553,False,-0.3390728476821192,0.26911513928340636,False,-0.011999999999999997,0.012206555615733704,False,-300834,4547.540983872493,True,-1.9999999999999996,0.7071067811865476,False
Q3ZMRlVFbTI=,499,152,18.5,0.044,0.013,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,755,204,16.4,0.067,0.018,True,301333,4545,0.9,0.069,0.001,True,-256,254.40125785852553,False,-0.3390728476821192,0.26911513928340636,False,-0.023000000000000007,0.022203603311174516,False,-300834,4547.540983872493,True,-2.500000000000001,1.3038404810405297,False
