RlBvcDI1dDI5,3087,421,8.3,0.091,0.012,fpop25t29,FPop25t29,Pop,poppyramid_only,demographic,True,2495,366,8.9,0.079,0.011,True,405287,203,0,0.048,0,True,592,557.8503383525011,False,0.2372745490981964,0.24781965875557552,False,0.011999999999999997,0.016278820596099707,False,-402200,467.38634982207174,True,4.3,1.2,True
RlBvcDMwdDM0,2744,311,6.9,0.081,0.009,fpop30t34,FPop30t34,Pop,poppyramid_only,demographic,True,1794,265,9,0.057,0.008,True,366861,247,0,0.043,0,True,950,408.5902593063129,False,0.5295429208472687,0.28477916431809275,False,0.024,0.012041594578792296,False,-364117,397.1523637094459,True,3.8,0.8999999999999999,True
RlBvcDM1dDM5,1962,248,7.7,0.058,0.007,fpop35t39,FPop35t39,Pop,poppyramid_only,demographic,True,1033,224,13.2,0.033,0.007,True,315142,3125,0.6,0.037,0,True,929,334.18557718728675,False,0.8993223620522749,0.47672141801586415,False,0.025,0.009899494936611667,False,-313180,3134.825194488522,True,2.100000000000001,0.7000000000000001,False
RlBvcDQwdDQ0,1201,239,12.1,0.035,0.007,fpop40t44,FPop40t44,Pop,poppyramid_only,demographic,True,887,207,14.2,0.028,0.006,True,280418,3132,0.7,0.033,0,True,314,316.1803282938393,False,0.35400225479143177,0.4152690138468809,False,0.007000000000000003,0.009219544457292887,False,-279217,3141.105697043638,True,0.20000000000000018,0.7000000000000001,False
RlBvcDQ1dDQ5,821,180,13.3,0.024,0.005,fpop45t49,FPop45t49,Pop,poppyramid_only,demographic,True,940,216,14,0.03,0.007,True,281658,193,0,0.033,0,True,-119,281.1689883326396,False,-0.12659574468085105,0.2773941615693783,False,-0.005999999999999998,0.008602325267042627,False,-280837,263.9109698364204,True,-0.9000000000000004,0.5,False
RlBvcDUwdDU0,631,141,13.6,0.019,0.004,fpop50t54,FPop50t54,Pop,poppyramid_only,demographic,True,1006,205,12.4,0.032,0.006,True,285202,202,0,0.034,0,True,-375,248.80916381837707,False,-0.3727634194831014,0.18968827371067035,False,-0.013000000000000001,0.007211102550927979,False,-284571,246.34325645326686,True,-1.5000000000000004,0.4,True
RlBvcDU1dDU5,911,201,13.4,0.027,0.006,fpop55t59,FPop55t59,Pop,poppyramid_only,demographic,True,958,193,12.2,0.03,0.006,True,272993,2843,0.6,0.032,0,True,-47,278.65749586185547,False,-0.049060542797494784,0.2841180872404507,False,-0.002999999999999999,0.00848528137423857,False,-272082,2850.0964895946945,True,-0.5,0.6,False
RlBvcDV0OQ==,453,128,17.2,0.013,0.004,fpop5t9,FPop5t9,Pop,poppyramid_only,demographic,True,327,126,23.5,0.01,0.004,False,234049,2327,0.6,0.028,0,True,126,179.61069010501575,False,0.3853211009174312,0.6619355073446894,False,0.002999999999999999,0.00565685424949238,False,-233596,2330.5177536332994,True,-1.5000000000000002,0.4,True
RlBvcDYwdDY0,752,175,14.1,0.022,0.005,fpop60t64,FPop60t64,Pop,poppyramid_only,demographic,True,740,169,13.9,0.023,0.005,True,256568,2933,0.7,0.03,0,True,12,243.28172968803062,False,0.016216216216216217,0.3313424596078824,False,-0.0010000000000000009,0.007071067811865475,False,-255816,2938.2161254747753,True,-0.8000000000000003,0.5,False
RlBvcDY1dDY5,649,154,14.4,0.019,0.004,fpop65t69,FPop65t69,Pop,poppyramid_only,demographic,True,363,114,19,0.012,0.004,True,214644,2853,0.8,0.025,0,True,286,191.60375779195982,False,0.7878787878787878,0.7037359863606236,False,0.006999999999999999,0.00565685424949238,False,-213995,2857.153303552331,True,-0.6000000000000001,0.4,False
RlBvcDcwdDc0,395,123,18.9,0.012,0.004,fpop70t74,FPop70t74,Pop,poppyramid_only,demographic,True,417,135,19.6,0.013,0.004,True,161099,2686,1,0.019,0,True,-22,182.6307750626931,False,-0.05275779376498801,0.42549363882336194,False,-0.0009999999999999992,0.00565685424949238,False,-160704,2688.814794663255,True,-0.7,0.4,False
RlBvcDc1dDc5,361,128,21.5,0.011,0.004,fpop75t79,FPop75t79,Pop,poppyramid_only,demographic,False,623,196,19.2,0.02,0.006,True,124380,1845,0.9,0.015,0,True,-262,234.0939982143925,False,-0.420545746388443,0.2746746033329054,False,-0.009000000000000001,0.007211102550927979,False,-124019,1849.4347785201835,True,-0.40000000000000013,0.4,False
RlBvcDgwdDg0,365,123,20.5,0.011,0.004,fpop80t84,FPop80t84,Pop,poppyramid_only,demographic,False,476,144,18.4,0.015,0.005,True,91235,1728,1.2,0.011,0,True,-111,189.38056922503955,False,-0.23319327731092437,0.34725317006943607,False,-0.004,0.006403124237432849,False,-90870,1732.3720731990572,True,0,0.4
RlBvcDg1cGw=,358,108,18.3,0.011,0.003,fpop85pl,FPop85pl,Pop,poppyramid_only,demographic,True,339,114,20.4,0.011,0.004,False,111704,1844,1,0.013,0,True,19,157.0350279396288,False,0.05604719764011799,0.47708885721514566,False,0,0.005,-111346,1847.1599822430107,True,-0.20000000000000018,0.3,False
SHNwMQ==,4819,648,8.2,0.142,0.019,hsp1,Hsp1,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,4214,640,9.2,0.134,0.019,True,2457137,0,0,0.291,0,True,605,910.7711018691799,False,0.14356905552918842,0.23197121821011782,False,0.00799999999999998,0.026870057685088804,False,-2452318,648,True,-14.899999999999999,1.9,True
SHNwMg==,4819,648,8.2,1,0,hsp2,Hsp2,Hsp2,hispanic_subgroup,demographic,True,4214,640,9.2,1,0,True,2457137,0,0,1,0,True,605,910.7711018691799,False,0.14356905552918842,0.23197121821011782,False,0,0,-2452318,648,True,0,0
SHNwQWxsT3Ro,106,62,35.3,0.022,0.012,hspalloth,HspAllOth,Hsp2,hispanic_subgroup,demographic,False,34,40,72.1,0.008,0.009,False,73407,3230,2.7,0.03,0.001,True,72,73.78346698278686,False,2.1176470588235294,4.096115669219765,False,0.013999999999999999,0.015,False,-73301,3230.594991638537,True,-0.8000000000000003,1.2041594578792296,False
SHNwQXJn,205,107,31.8,0.043,0.022,hsparg,HspArg,Hsp2,hispanic_subgroup,demographic,False,46,44,58.6,0.011,0.01,False,18356,2145,7.1,0.007,0.001,True,159,115.69356075426151,False,3.4565217391304346,4.85610983218551,False,0.032,0.024166091947189144,False,-18151,2147.6671064203597,True,3.5999999999999996,2.2022715545545237,False
SHNwQm9s,26,40,93.5,0.005,0.008,hspbol,HspBol,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,3802,607,9.7,0.002,0,True,26,40,False,0,,0.005,0.008,False,-3776,608.3165294482799,True,0.3,0.8,False
SHNwQ0Ft,250,134,32.5,0.052,0.027,hspcam,HspCAm,Hsp2,hispanic_subgroup,demographic,False,391,236,36.6,0.093,0.054,False,179031,5054,1.7,0.073,0.002,True,-141,271.38901967470974,False,-0.36061381074168797,0.5161258611697824,False,-0.041,0.06037383539249432,False,-178781,5055.776102637457,True,-2.0999999999999996,2.7073972741361767,False
SHNwQ2hs,48,44,55.6,0.01,0.009,hspchl,HspChl,Hsp2,hispanic_subgroup,demographic,False,31,56,109.8,0.007,0.013,False,7524,974,7.9,0.003,0,True,17,71.21797525905943,False,0.5483870967741935,3.136600119599097,False,0.003,0.015811388300841896,False,-7476,974.9933333105412,True,0.7,0.8999999999999999,False
SHNwQ29s,234,121,31.5,0.049,0.024,hspcol,HspCol,Hsp2,hispanic_subgroup,demographic,False,421,187,27,0.1,0.042,False,102532,3800,2.3,0.042,0.002,True,-187,222.73302404448245,False,-0.44418052256532065,0.37888895716445437,False,-0.051000000000000004,0.0483735464897913,False,-102298,3801.925959300102,True,0.7000000000000002,2.4083189157584592,False
SHNwQ1I=,10,15,91.2,0.002,0.003,hspcr,HspCR,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,7377,1032,8.5,0.003,0,True,10,15,False,0,,0.002,0.003,False,-7367,1032.1090058709883,True,-0.09999999999999998,0.3,False
SHNwQ3Vi,162,102,38.3,0.034,0.021,hspcub,HspCub,Hsp2,hispanic_subgroup,demographic,False,91,95,63.3,0.022,0.022,False,39929,2284,3.5,0.016,0.001,True,71,139.38794782907166,False,0.7802197802197802,2.170319147411379,False,0.012000000000000004,0.0304138126514911,False,-39767,2286.2764487261816,True,1.8000000000000003,2.1023796041628637,False
SHNwRG9t,362,255,42.8,0.075,0.052,hspdom,HspDom,Hsp2,hispanic_subgroup,demographic,False,457,262,34.8,0.108,0.06,False,701188,8731,0.8,0.285,0.004,True,-95,365.60771326655566,False,-0.20787746170678337,0.7194308941503793,False,-0.033,0.07939773296511683,False,-700826,8734.72300648395,True,-20.999999999999996,5.215361924162119,True
SHNwRWM=,293,207,43,0.061,0.042,hspec,HspEc,Hsp2,hispanic_subgroup,demographic,False,197,146,45,0.047,0.034,False,196728,6097,1.9,0.08,0.002,True,96,253.3081127796739,False,0.4873096446700508,1.5228587985192112,False,0.013999999999999999,0.054037024344425186,False,-196435,6100.512929254392,True,-1.9000000000000004,4.2047592083257275,False
SHNwR3VhdG0=,11,13,71.8,0.002,0.003,hspguatm,HspGuatm,Hsp2,hispanic_subgroup,demographic,False,142,115,49.1,0.034,0.027,False,37583,2564,4.1,0.015,0.001,True,-131,115.73245007343446,False,-0.9225352112676056,0.11098209356345952,True,-0.032,0.02716615541441225,False,-37572,2564.0329561064536,True,-1.3,0.31622776601683794,True
SHNwSG5k,37,43,70.7,0.008,0.009,hsphnd,HspHnd,Hsp2,hispanic_subgroup,demographic,False,26,43,100.5,0.006,0.01,False,50108,3416,4.1,0.02,0.001,True,11,60.81118318204309,False,0.4230769230769231,2.8765267417016895,False,0.002,0.01345362404707371,False,-50071,3416.270627453276,True,-1.2,0.9055385138137416,False
SHNwTWU=,1175,418,21.6,0.244,0.08,hspme,HspMe,Hsp2,hispanic_subgroup,demographic,False,655,331,30.8,0.155,0.075,False,339425,7811,1.4,0.138,0.003,True,520,533.1838332132736,False,0.7938931297709924,1.1086293540544498,False,0.089,0.10965856099730655,False,-338250,7822.176487397865,True,10.599999999999998,8.005623023850173,False
SHNwTmlj,48,49,62.2,0.01,0.01,hspnic,HspNic,Hsp2,hispanic_subgroup,demographic,False,196,185,57.4,0.047,0.043,False,12560,1653,8,0.005,0.001,True,-148,191.3792047219342,False,-0.7551020408163265,0.34048792421292634,False,-0.037,0.04414748010928823,False,-12512,1653.7260958211914,True,0.5,1.004987562112089,False
SHNwT0NBbQ==,0,0,,0,0,hspocam,HspOCAm,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,1606,513,19.4,0.001,0,True,0,0,0,,,,-1606,513,True,-0.1,0,True
SHNwT1NBbQ==,91,104,69.7,0.019,0.022,hsposam,HspOSAm,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,2811,708,15.3,0.001,0,True,91,104,False,0,,0.019,0.022,False,-2720,715.5976523158806,True,1.7999999999999998,2.1999999999999997,False
SHNwT3Ro,241,102,25.6,0.05,0.02,hspoth,HspOth,Hsp2,hispanic_subgroup,demographic,False,84,60,43.3,0.02,0.014,False,108479,3640,2,0.044,0.001,True,157,118.33849753989612,False,1.869047619047619,2.3820581737317523,False,0.030000000000000002,0.02441311123146741,False,-108238,3641.4288404416197,True,0.6000000000000005,2.0024984394500787,False
SHNwUGFu,112,101,54.9,0.023,0.021,hsppan,HspPan,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,22824,1473,3.9,0.009,0.001,True,112,101,False,0,,0.023,0.021,False,-22712,1476.4586008418928,True,1.4,2.1023796041628637,False
SHNwUGVydQ==,109,73,40.7,0.023,0.015,hspperu,HspPeru,Hsp2,hispanic_subgroup,demographic,False,96,104,65.9,0.023,0.024,False,40211,2081,3.1,0.016,0.001,True,13,127.06297651164952,False,0.13541666666666666,1.446104741993727,False,0,0.028301943396169812,-40102,2082.2800003841944,True,0.6999999999999997,1.5033296378372907,False
SHNwUFI=,1545,322,12.7,0.321,0.051,hsppr,HspPR,Hsp2,hispanic_subgroup,demographic,True,1568,367,14.2,0.372,0.066,True,696879,8571,0.7,0.284,0.003,True,-23,488.234574769137,False,-0.014668367346938776,0.30880168184512863,False,-0.05099999999999999,0.08340863264674706,False,-695334,8577.046403045748,True,3.700000000000003,5.10881590977792,False
SHNwUHJn,0,0,,0,0,hspprg,HspPrg,Hsp2,hispanic_subgroup,demographic,False,76,121,96.8,0.018,0.029,False,3666,808,13.4,0.001,0,True,-76,121,False,-1,0,True,-0.018,0.029,False,-3666,808,True,-0.1,0,True
SHNwU2Fsdg==,32,51,96.9,0.007,0.011,hspsalv,HspSalv,Hsp2,hispanic_subgroup,demographic,False,27,44,99.1,0.006,0.01,False,46973,2844,3.7,0.019,0.001,True,5,67.35725647619564,False,0.18518518518518517,2.7015286419227964,False,0.001,0.014866068747318505,False,-46941,2844.4572417246845,True,-1.1999999999999997,1.104536101718726,False
SHNwU0Ft,1084,304,17,0.225,0.055,hspsam,HspSAm,Hsp2,hispanic_subgroup,demographic,True,968,336,21.1,0.23,0.072,False,392206,7423,1.2,0.16,0.003,True,116,453.1136722722015,False,0.11983471074380166,0.4997170520241843,False,-0.0050000000000000044,0.09060353193998565,False,-391122,7429.222368458222,True,6.5,5.508175741568165,False
SHNwU3BBbQ==,0,0,,0,0,hspspam,HspSpAm,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,601,224,22.7,0,0,False,0,0,0,,,,-601,224,False,0,0
SHNwU3BucmQ=,126,80,38.6,0.026,0.016,hspspnrd,HspSpnrd,Hsp2,hispanic_subgroup,demographic,False,28,33,70.9,0.007,0.008,False,24966,1807,4.4,0.01,0.001,True,98,86.53900854527974,False,3.5,6.024212413592472,False,0.019,0.017888543819998316,False,-24840,1808.770024077135,True,1.6,1.6031219541881399,False
SHNwU3Buc2g=,9,14,94.6,0.002,0.003,hspspnsh,HspSpnsh,Hsp2,hispanic_subgroup,demographic,False,22,32,89.5,0.005,0.008,False,9505,1192,7.6,0.004,0,True,-13,34.92849839314596,False,-0.5909090909090909,0.8712249152470349,False,-0.003,0.008544003745317531,False,-9496,1192.082211930033,True,-0.2,0.3,False
SHNwVXJn,0,0,,0,0,hspurg,HspUrg,Hsp2,hispanic_subgroup,demographic,False,0,0,,0,0,False,3021,707,14.2,0.001,0,True,0,0,0,,,,-3021,707,True,-0.1,0,True
SHNwVm56,78,92,71.4,0.016,0.019,hspvnz,HspVnz,Hsp2,hispanic_subgroup,demographic,False,101,123,74,0.024,0.029,False,13555,1267,5.7,0.006,0.001,True,-23,153.60013020827813,False,-0.22772277227722773,1.3092957489770831,False,-0.008,0.03466987164671943,False,-13477,1270.3357823819654,True,1,1.9026297590440446,False
TWFsZQ==,16721,792,2.9,0.493,0.017,male,Male,Pop_1,sex_and_age,demographic,True,15909,1014,3.9,0.505,0.024,True,4025097,268,0,0.477,0,True,812,1286.6468046826215,False,0.05104029165880948,0.08346324622859036,False,-0.01200000000000001,0.029410882339705485,False,-4008376,836.1148246502988,True,1.6000000000000014,1.7000000000000002,False
TWRBZ2U=,35.1,0.7,1.2,,,mdage,MdAge,median,sex_and_age,demographic,True,34.7,0.8,1.4,,,True,36.5,0.1,0.2,,,True,0.3999999999999986,1.063014581273465,False,,,,,-1.3999999999999986,0.7071067811865475,False,,
TWRQb3AwdDQ=,1541,238,9.4,0,0,mdpop0t4,MdPop0t4,MdAge,demographic__special_variable,demographic,True,1020,0,,0,0,False,551869,0,,0,0,False,521,238,False,0.5107843137254902,0.2333333333333333,False,0,0,-550328,238,True,0,0
TWRQb3AxMHQxNA==,749,170,13.8,0,0,mdpop10t14,MdPop10t14,MdAge,demographic__special_variable,demographic,True,1021,0,,0,0,False,464704,0,,0,0,False,-272,170,False,-0.2664054848188051,0.1665034280117532,False,0,0,-463955,170,True,0,0
TWRQb3AxNXQxNw==,385,118,18.6,0,0,mdpop15t17,MdPop15t17,MdAge,demographic__special_variable,demographic,True,604,0,,0,0,False,273431,0,,0,0,False,-219,118,False,-0.36258278145695366,0.19536423841059603,False,0,0,-273046,118,True,0,0
TWRQb3AxOHQxOQ==,410,165,24.5,0,0,mdpop18t19,MdPop18t19,MdAge,demographic__special_variable,demographic,False,471,0,,0,0,False,182243,0,,0,0,False,-61,165,False,-0.12951167728237792,0.3503184713375796,False,0,0,-181833,165,True,0,0
TWRQb3AyMA==,242,104,26.2,0,0,mdpop20,MdPop20,MdAge,demographic__special_variable,demographic,False,399,0,,0,0,False,105547,0,,0,0,False,-157,104,False,-0.39348370927318294,0.2606516290726817,False,0,0,-105305,104,True,0,0
TWRQb3AyMQ==,287,135,28.5,0,0,mdpop21,MdPop21,MdAge,demographic__special_variable,demographic,False,405,0,,0,0,False,105415,0,,0,0,False,-118,135,False,-0.291358024691358,0.33333333333333326,False,0,0,-105128,135,True,0,0
TWRQb3AyMnQyNA==,1163,232,12.1,0,0,mdpop22t24,MdPop22t24,MdAge,demographic__special_variable,demographic,True,2124,0,,0,0,False,360439,0,,0,0,False,-961,232,True,-0.4524482109227872,0.10922787193973635,True,0,0,-359276,232,True,0,0
TWRQb3AyNXQyOQ==,5435,533,6,0,0,mdpop25t29,MdPop25t29,MdAge,demographic__special_variable,demographic,True,5066,0,,0,0,False,785805,0,,0,0,False,369,533,False,0.07283853138570864,0.10521121200157915,False,0,0,-780370,533,True,0,0
TWRQb3AzMHQzNA==,5721,458,4.9,0,0,mdpop30t34,MdPop30t34,MdAge,demographic__special_variable,demographic,True,3990,0,,0,0,False,718474,0,,0,0,False,1731,458,True,0.4338345864661654,0.11478696741854635,True,0,0,-712753,458,True,0,0
TWRQb3AzNXQzOQ==,3909,355,5.5,0,0,mdpop35t39,MdPop35t39,MdAge,demographic__special_variable,demographic,True,2636,0,,0,0,False,610524,0,,0,0,False,1273,355,True,0.48292867981790594,0.13467374810318664,True,0,0,-606615,355,True,0,0
