id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,0,0,,0,0,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0,0,-3870,470,True,-0.1,0.1,False
Q3ZMRjE=,14026,992,4.29944042262806,0.72064943739403,0.0335184695969909,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,13455,800,3.61443469676587,0.679648431580543,0.0274436539405427,True,4354474,10392,0.1,0.635,0.002,True,571,1274.3876961113522,False,0.04243775548123374,0.09631880337474583,False,0.04100100581348698,0.04332022559651171,False,-4340448,10439.239819067287,True,8.564943739402992,3.3578085176561268,False
Q3ZMRjE4dDY0,12984,1025,4.79898570510912,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4089507,9942.973649768966,True,,
Q3ZMRjI=,14026,992,4.29944042262806,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,13455,800,3.61443469676587,1,0,True,4354474,10392,0.1,1,0,True,571,1274.3876961113522,False,0.04243775548123374,0.09631880337474583,False,0,0,-4340448,10439.239819067287,True,0,0
Q3ZMRkVt,12693,1040,4.98084649007171,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3812850,9602.484886736349,True,0,0
Q3ZMRlVFbTE=,337,203,36.6184733884715,0.0173149052047475,0.0103891664745387,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,False,1000,266,16.1702127659574,0.0505127039450422,0.0132542958326482,True,301333,4545,0.9,0.044,0.001,True,-663,334.61171527607934,False,-0.663,0.22191144216556305,False,-0.0331977987402947,0.016840758238720558,False,-300996,4549.5311846386985,True,-2.6685094795252495,1.0437182571732608,False
Q3ZMRlVFbTI=,337,203,36.6184733884715,0.0240268073577642,0.0143730153362861,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,False,1000,266,16.1702127659574,0.0743218134522482,0.0192693991806274,True,301333,4545,0.9,0.069,0.001,True,-663,334.61171527607934,False,-0.663,0.22191144216556305,False,-0.05029500609448399,0.024039411694953754,False,-300996,4549.5311846386985,True,-4.497319264223581,1.4407760750967356,True
Q3ZOSVBvcDI=,21995,1080,2.98492818552987,1,0,cvnipop2,CvNIPop2,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,8379895,1861,0,1,0,True,,,,,1,0,True,-8357900,2151.6786470102825,True,0,0
Q3ZOSVUxOF8y,2749,402,8.88966532179151,1,0,cvniu18_2,CvNIU18_2,CvNIU18_2,health_insurance_coverage,economic,True,,0,,0,0,False,1855028,1721,0.1,1,0,True,,,,,1,0,True,-1852279,1767.3270778211938,True,0,0
Q1dfQ3JwbGQ=,60,73,73.9614994934144,0.00449842555105713,0.0054645669088856,cw_crpld,CW_Crpld,Wrkr16pl,commute_to_work,economic,False,142,89,38.1009461021448,0.0115994118608071,0.00722983107434577,False,177245,3363,1.2,0.045,0.001,True,-82,115.10864433221339,False,-0.5774647887323944,0.5782879607668842,False,-0.00710098630974997,0.009062667866873597,False,-177185,3363.792205235038,True,-4.050157444894287,0.555531200759125,True
Q1dfRHJ2QWxu,567,299,32.0569520164252,0.0425101214574899,0.0222308171695677,cw_drvaln,CW_DrvAln,Wrkr16pl,commute_to_work,economic,False,935,265,17.2293288688783,0.0763764090834831,0.0210546263874261,True,883066,6519,0.4,0.223,0.002,True,-368,399.5322264849232,False,-0.39358288770053473,0.36304711911459997,False,-0.033866287625993204,0.030618728326644227,False,-882499,6525.853354159899,True,-18.04898785425101,2.2320601067774724,True
Q1dfT3Ro,896,318,21.5751194094659,0.0671764882291198,0.0234019035262227,cw_oth,CW_Oth,Wrkr16pl,commute_to_work,economic,False,873,237,16.5032014121727,0.0713118771442575,0.0187816259633907,True,112933,2992,1.6,0.029,0.001,True,23,396.60181542700985,False,0.026345933562428408,0.4586075373368073,False,-0.0041353889151377055,0.03000664197272574,False,-112037,3008.8516081721277,True,3.8176488229119796,2.342325956502712,False
Q1dfUGJUcm5z,7789,902,7.03977747435106,0.5839706102864,0.0548026242405997,cw_pbtrns,CW_PbTrns,Wrkr16pl,commute_to_work,economic,True,6893,680,5.99700943250212,0.563061591243261,0.0413657504530537,True,2223087,10073,0.3,0.562,0.002,True,896,1129.603470249627,False,0.12998694327578703,0.1719015321385132,False,0.02090901904313891,0.06866187394908967,False,-2215298,10113.304751662534,True,2.197061028639993,5.483910670002171,False
Q1dfV2xrZA==,3005,764,15.4554971703695,0.225296146348778,0.0552024635353317,cw_wlkd,CW_Wlkd,Wrkr16pl,commute_to_work,economic,True,2837,388,8.3139323721599,0.231743179219082,0.0277798894154842,True,392607,5774,0.9,0.099,0.001,True,168,856.8780543344543,False,0.05921748325696158,0.30578915244725713,False,-0.006447032870303987,0.06179833522277245,False,-389602,5824.32588373968,True,12.629614634877802,5.5211520359157165,False
Q1dfV3JrZEht,1021,374,22.2679356611463,0.0765482081271555,0.0275549544656413,cw_wrkdhm,CW_WrkdHm,Wrkr16pl,commute_to_work,economic,False,562,174,18.8211878981925,0.0459075314491096,0.0138882753638237,True,164594,3729,1.4,0.042,0.001,True,459,412.4948484526807,False,0.8167259786476868,0.871344400287775,False,0.030640676678045903,0.030857085218551634,False,-163573,3747.7082330405606,True,3.4548208127155497,2.7573094052056715,False
RTEwdDEycHQ1,205,176,52.1906738824227,0,0,e10t12pt5,E10t12pt5,MdEWrk,economic__special_variable,economic,False,184,0,,0,0,False,169608,0,,0,0,False,21,176,False,0.11413043478260869,0.9565217391304348,False,0,0,-169403,176,True,0,0
RTEycHQ1dDE1,358,244,41.4324769489396,0,0,e12pt5t15,E12pt5t15,MdEWrk,economic__special_variable,economic,False,273,0,,0,0,False,144620,0,,0,0,False,85,244,False,0.31135531135531136,0.8937728937728937,False,0,0,-144262,244,True,0,0
RTE1dDE3cHQ1,179,147,49.9227386188042,0,0,e15t17pt5,E15t17pt5,MdEWrk,economic__special_variable,economic,False,421,0,,0,0,False,173274,0,,0,0,False,-242,147,False,-0.5748218527315915,0.34916864608076004,False,0,0,-173095,147,True,0,0
RTE3cHQ1dDIw,139,157,68.6623953117142,0,0,e17pt5t20,E17pt5t20,MdEWrk,economic__special_variable,economic,False,115,0,,0,0,False,126285,0,,0,0,False,24,157,False,0.20869565217391303,1.365217391304348,False,0,0,-126146,157,True,0,0
RTIwdDIycHQ1,165,128,47.1585152436216,0,0,e20t22pt5,E20t22pt5,MdEWrk,economic__special_variable,economic,False,313,0,,0,0,False,196961,0,,0,0,False,-148,128,False,-0.4728434504792332,0.40894568690095845,False,0,0,-196796,128,True,0,0
RTIycHQ1dDI1,182,145,48.4318113497445,0,0,e22pt5t25,E22pt5t25,MdEWrk,economic__special_variable,economic,False,134,0,,0,0,False,107043,0,,0,0,False,48,145,False,0.3582089552238806,1.0820895522388059,False,0,0,-106861,145,True,0,0
RTdwdDV0MTA=,103,103,60.790273556231,0,0,e7pt5t10,E7pt5t10,MdEWrk,economic__special_variable,economic,False,320,0,,0,0,False,118902,0,,0,0,False,-217,103,False,-0.678125,0.321875,False,0,0,-118799,103,True,0,0
RWRIbHRoQ1NB,3052,667,13.2854234803428,0.222952735773249,0.0458352084733707,edhlthcsa,EdHlthCSA,CvEm16pl3,industry,economic,True,,0,,0,0,False,1080586,7811,0.4,0.267,0.002,True,,,,,0.222952735773249,0.0458352084733707,True,-1077534,7839.426637197392,True,-4.404726422675104,4.5878822301769615,False
RW1ISW5z,11937,957,4.87361077266592,0.940439612384779,0.10780533190872,emhins,EmHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3395066,12000,0.2,0.887,0.002,True,,,,,0.940439612384779,0.10780533190872,True,-3383129,12038.099891594187,True,5.3439612384779025,10.782388227080903,False
RW1OSElucw==,756,488,39.2402824013766,0.059560387615221,0.0381354112630278,emnhins,EmNHIns,CvLFEm,health_insurance_coverage,economic,False,,0,,0,0,False,430477,6778,1,0.113,0.002,True,,,,,0.059560387615221,0.0381354112630278,False,-429721,6795.544716945066,True,-5.343961238477901,3.818781994563538,False
RW1QYkhJbnM=,149,177,72.2139491238449,0.0117387536437406,0.0139114845617628,empbhins,EmPbHIns,CvLFEm,health_insurance_coverage,economic,False,,0,,0,0,False,709097,5839,0.5,0.185,0.001,True,,,,,0.0117387536437406,0.0139114845617628,False,-708948,5841.682120759397,True,-17.32612463562594,1.394737977944835,True
RW1QdkhJbnM=,11788,962,4.96099789286514,0.928700858741038,0.107397600423851,empvhins,EmPvHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,2778950,11243,0.2,0.726,0.002,True,,,,,0.928700858741038,0.107397600423851,True,-2767162,11284.081398146684,True,20.270085874103813,10.74162211995989,False
RXJuMTAwcGw=,5360,763,8.65354080660527,0,0,ern100pl,Ern100pl,MdEWrk,economic__special_variable,economic,True,3299,0,,0,0,False,640046,0,,0,0,False,2061,763,False,0.6247347681115489,0.2312822067293119,False,0,0,-634686,763,True,0,0
RXJuMjV0MzA=,583,525,54.7425276449765,0,0,ern25t30,Ern25t30,MdEWrk,economic__special_variable,economic,False,303,0,,0,0,False,262316,0,,0,0,False,280,525,False,0.9240924092409241,1.7326732673267327,False,0,0,-261733,525,True,0,0
RXJuMnB0NXQ1,500,240,29.1793313069909,0,0,ern2pt5t5,Ern2pt5t5,MdEWrk,economic__special_variable,economic,False,195,0,,0,0,False,128242,0,,0,0,False,305,240,False,1.564102564102564,1.230769230769231,False,0,0,-127742,240,True,0,0
RXJuMzB0MzU=,419,205,29.7422579451727,0,0,ern30t35,Ern30t35,MdEWrk,economic__special_variable,economic,False,619,0,,0,0,False,257513,0,,0,0,False,-200,205,False,-0.32310177705977383,0.33117932148626816,False,0,0,-257094,205,True,0,0
RXJuMzV0NDA=,346,198,34.7874975842016,0,0,ern35t40,Ern35t40,MdEWrk,economic__special_variable,economic,False,651,0,,0,0,False,217597,0,,0,0,False,-305,198,False,-0.4685099846390169,0.304147465437788,False,0,0,-217251,198,True,0,0
RXJuNDB0NDU=,1100,473,26.1398176291793,0,0,ern40t45,Ern40t45,MdEWrk,economic__special_variable,economic,False,583,0,,0,0,False,235829,0,,0,0,False,517,473,False,0.8867924528301887,0.8113207547169813,False,0,0,-234729,473,True,0,0
RXJuNDV0NTA=,544,307,34.3062757017701,0,0,ern45t50,Ern45t50,MdEWrk,economic__special_variable,economic,False,785,0,,0,0,False,155389,0,,0,0,False,-241,307,False,-0.3070063694267516,0.39108280254777067,False,0,0,-154845,307,True,0,0
RXJuNTB0NTU=,505,244,29.3719341539017,0,0,ern50t55,Ern50t55,MdEWrk,economic__special_variable,economic,False,667,0,,0,0,False,213254,0,,0,0,False,-162,244,False,-0.24287856071964017,0.3658170914542729,False,0,0,-212749,244,True,0,0
RXJuNTV0NjU=,1070,378,21.4754424338835,0,0,ern55t65,Ern55t65,MdEWrk,economic__special_variable,economic,False,1325,0,,0,0,False,294509,0,,0,0,False,-255,378,False,-0.19245283018867926,0.28528301886792456,False,0,0,-293439,378,True,0,0
RXJuNXQ3cHQ1,199,163,49.7930381390234,0,0,ern5t7pt5,Ern5t7pt5,MdEWrk,economic__special_variable,economic,False,304,0,,0,0,False,149059,0,,0,0,False,-105,163,False,-0.34539473684210525,0.5361842105263157,False,0,0,-148860,163,True,0,0
RXJuNjV0NzU=,626,303,29.4240461462268,0,0,ern65t75,Ern65t75,MdEWrk,economic__special_variable,economic,False,705,0,,0,0,False,221820,0,,0,0,False,-79,303,False,-0.11205673758865248,0.42978723404255315,False,0,0,-221194,303,True,0,0
RXJuNzV0MTAw,1713,512,18.1696556105022,0,0,ern75t100,Ern75t100,MdEWrk,economic__special_variable,economic,True,2021,0,,0,0,False,391186,0,,0,0,False,-308,512,False,-0.15239980207817913,0.25333993072736266,False,0,0,-389473,512,True,0,0
RXJuVTJwdDVr,328,185,34.2871969753132,0,0,ernu2pt5k,ErnU2pt5k,MdEWrk,economic__special_variable,economic,False,536,0,,0,0,False,175652,0,,0,0,False,-208,185,False,-0.3880597014925373,0.3451492537313433,False,0,0,-175324,185,True,0,0
RjE2cGw=,11155,928,5.05722759840272,1,0,f16pl,F16pl,F16pl,employment_status,economic,True,11153,687,3.7445456767803,1,0,True,3642664,1274,0,1,0,True,2,1154.6224491148612,False,0.00017932394871335067,0.10353230114551623,False,0,0,-3631509,1576.1535458196959,True,0,0
RjE2cGxDTEZF,7831,880,6.83124003696632,0.702017032720753,0.053034053431543,f16plclfe,F16plCLFE,F16pl,employment_status,economic,True,6612,649,5.96686139413096,0.592844974446337,0.0453055078804708,True,1986266,7118,0.2,0.545,0.002,True,1219,1093.4354119014072,False,0.18436176648517846,0.1767132512486191,False,0.109172058274416,0.06975098470765241,False,-1978435,7172.19101809203,True,15.7017032720753,5.307175165170034,False
RjE2cGxDdkxG,7959,864,6.59917029181852,0.71349170775437,0.0497589412300119,f16plcvlf,F16plCvLF,F16pl,employment_status,economic,True,7067,643,5.53108050044666,0.633641172778625,0.0424313308153064,True,2130364,7693,0.2,0.585,0.002,True,892,1077.007428015239,False,0.12622046129899533,0.15952221506140846,False,0.07985053497574501,0.06539396047869978,False,-2122405,7741.365835561577,True,12.849170775437003,4.979911879071534,False
RjE2cGxMRg==,7978,863,6.57583430421501,0.715194979829673,0.0494492872123317,f16pllf,F16plLF,F16pl,employment_status,economic,True,7067,643,5.53108050044666,0.633641172778625,0.0424313308153064,True,2130876,7736,0.2,0.585,0.002,True,911,1076.20537073553,False,0.12890901372576766,0.1595711445154679,False,0.08155380705104798,0.06515865131021085,False,-2122898,7783.987731233908,True,13.019497982967295,4.948971616212475,False
RmFtMg==,4623,525,6.90350283733967,1,0,fam2,Fam2,Fam2,income_and_benefits,economic,True,4353,361,5.04141712699274,1,0,True,1887978,7339,0.2,1,0,True,270,637.1389173484853,False,0.06202618883528601,0.14934245161433632,False,0,0,-1883355,7357.754141040594,True,0,0
RmFtQndQdg==,200,153,46.5045592705167,0.0432619511139952,0.0327287034005374,fambwpv,FamBwPv,FamPvU,income_in_past_12_months_is_below_the_poverty_level,economic,False,145,106,44.4397861859344,0.0333103606708017,0.0241938222533179,False,294980,3717,0.8,0.156,0.002,True,55,186.1316738225926,False,0.3793103448275862,1.4594879071834002,False,0.009951590443193499,0.04070023417015544,False,-294780,3720.1475777178516,True,-11.27380488860048,3.2789754898143846,True
RmFtSTEwdDE0,15,23,93.2117527862209,0.00324464633354964,0.00496146067563084,fami10t14,FamI10t14,Fam2,income_and_benefits,economic,False,,0,,,,False,77738,2003,1.6,0.041,0.001,True,,,,,,,-77723,2003.1320475695056,True,-3.7755353666450366,0.506123424036383,True
RmFtSTE1dDI0,26,31,72.4807107785831,0.00562405364481938,0.00667511713760846,fami15t24,FamI15t24,Fam2,income_and_benefits,economic,False,,0,,,,False,168362,3233,1.2,0.089,0.002,True,,,,,,,-168336,3233.148620153426,True,-8.337594635518062,0.6968298845542874,True
RmFtSTIwMHBs,1882,410,13.2433645898272,0.407094959982695,0.0756842107061945,fami200pl,FamI200pl,Fam2,income_and_benefits,economic,True,,0,,,,False,222929,3638,1,0.118,0.002,True,,,,,,,-221047,3661.030456032837,True,28.909495998269506,7.571063168551459,True
RmFtSTI1dDM0,156,144,56.1140986672902,0.0337443218689163,0.0309119821317213,fami25t34,FamI25t34,Fam2,income_and_benefits,economic,False,,0,,,,False,160633,3131,1.2,0.085,0.002,True,,,,,,,-160477,3134.3096528581855,True,-5.12556781310837,3.097661439395624,False
RmFtSTM1dDQ5,317,255,48.9006932392395,0.0685701925156825,0.0546065598910822,fami35t49,FamI35t49,Fam2,income_and_benefits,economic,False,,0,,,,False,210893,3279,0.9,0.112,0.002,True,,,,,,,-210576,3288.900424153945,True,-4.342980748431751,5.46431732528259,False
RmFtSTUwdDc0,377,229,36.9256568816363,0.081548777849881,0.0486615407650299,fami50t74,FamI50t74,Fam2,income_and_benefits,economic,False,,0,,,,False,287074,3475,0.7,0.152,0.002,True,,,,,,,-286697,3482.537293411228,True,-7.045122215011899,4.8702623642126985,False
RmFtSTc1dDk5,288,184,38.838230327592,0.0622972096041532,0.0391671897438504,fami75t99,FamI75t99,Fam2,income_and_benefits,economic,False,,0,,,,False,214732,3170,0.9,0.114,0.002,True,,,,,,,-214444,3175.335572817462,True,-5.17027903958468,3.9218219648918025,False
RmFtSVUxMA==,174,149,52.056038849876,0.0376378974691759,0.0319454772335193,famiu10,FamIU10,Fam2,income_and_benefits,economic,False,,0,,,,False,112405,2509,1.4,0.06,0.001,True,,,,,,,-112231,2513.4203786871785,True,-2.2362102530824095,3.1961125069016263,False
RmFtUHZV,4623,525,6.90350283733967,1,0,fampvu,FamPvU,FamPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,4353,361,5.04141712699274,1,0,True,1887978,7339,0.2,1,0,True,270,637.1389173484853,False,0.06202618883528601,0.14934245161433632,False,0,0,-1883355,7357.754141040594,True,0,0
RkYxMHQxMnA1,0,0,,0,0,ff10t12p5,FF10t12p5,MdEFFTWrk,economic__special_variable,economic,False,18,0,,0,0,False,22815,0,,0,0,False,-18,0,True,-1,0,True,0,0,-22815,0,True,0,0
RkYxMnA1dDE1,0,0,,0,0,ff12p5t15,FF12p5t15,MdEFFTWrk,economic__special_variable,economic,False,0,0,,0,0,False,23183,0,,0,0,False,0,0,0,,,,-23183,0,True,0,0
RkYxNXQxN3A1,5,15,182.370820668693,0,0,ff15t17p5,FF15t17p5,MdEFFTWrk,economic__special_variable,economic,False,51,0,,0,0,False,34778,0,,0,0,False,-46,15,True,-0.9019607843137255,0.29411764705882354,True,0,0,-34773,15,True,0,0
RkYxN3A1dDIw,0,0,,0,0,ff17p5t20,FF17p5t20,MdEFFTWrk,economic__special_variable,economic,False,0,0,,0,0,False,33443,0,,0,0,False,0,0,0,,,,-33443,0,True,0,0
RkYyMHQyMnA1,40,67,101.823708206687,0,0,ff20t22p5,FF20t22p5,MdEFFTWrk,economic__special_variable,economic,False,130,0,,0,0,False,56003,0,,0,0,False,-90,67,False,-0.6923076923076923,0.5153846153846154,False,0,0,-55963,67,True,0,0
RkYyMnA1dDI1,41,70,103.788271925272,0,0,ff22p5t25,FF22p5t25,MdEFFTWrk,economic__special_variable,economic,False,27,0,,0,0,False,32627,0,,0,0,False,14,70,False,0.5185185185185185,2.5925925925925926,False,0,0,-32586,70,True,0,0
RkZUMTAwcGw=,1995,453,13.8035057247983,0,0,fft100pl,FFT100pl,MdEFFTWrk,economic__special_variable,economic,True,1275,0,,0,0,False,216925,0,,0,0,False,720,453,False,0.5647058823529412,0.3552941176470588,False,0,0,-214930,453,True,0,0
RkZUMjV0MzA=,425,509,72.8052923296978,0,0,fft25t30,FFT25t30,MdEFFTWrk,economic__special_variable,economic,False,40,0,,0,0,False,84078,0,,0,0,False,385,509,False,9.625,12.725,False,0,0,-83653,509,True,0,0
RkZUMnA1dDU=,12,20,101.317122593718,0,0,fft2p5t5,FFT2p5t5,MdEFFTWrk,economic__special_variable,economic,False,0,0,,0,0,False,2238,0,,0,0,False,12,20,False,0,,0,0,-2226,20,True,0,0
RkZUMzB0MzU=,86,91,64.3245917862444,0,0,fft30t35,FFT30t35,MdEFFTWrk,economic__special_variable,economic,False,194,0,,0,0,False,89523,0,,0,0,False,-108,91,False,-0.5567010309278351,0.46907216494845355,False,0,0,-89437,91,True,0,0
RkZUMzV0NDA=,155,122,47.8478282184528,0,0,fft35t40,FFT35t40,MdEFFTWrk,economic__special_variable,economic,False,259,0,,0,0,False,89490,0,,0,0,False,-104,122,False,-0.4015444015444015,0.47104247104247104,False,0,0,-89335,122,True,0,0
RkZUNDB0NDU=,202,205,61.6930994011255,0,0,fft40t45,FFT40t45,MdEFFTWrk,economic__special_variable,economic,False,230,0,,0,0,False,94744,0,,0,0,False,-28,205,False,-0.12173913043478261,0.8913043478260869,False,0,0,-94542,205,True,0,0
RkZUNDV0NTA=,235,216,55.8753152687059,0,0,fft45t50,FFT45t50,MdEFFTWrk,economic__special_variable,economic,False,255,0,,0,0,False,65731,0,,0,0,False,-20,216,False,-0.0784313725490196,0.8470588235294118,False,0,0,-65496,216,True,0,0
RkZUNTB0NTU=,166,125,45.7758084007764,0,0,fft50t55,FFT50t55,MdEFFTWrk,economic__special_variable,economic,False,295,0,,0,0,False,83393,0,,0,0,False,-129,125,False,-0.43728813559322033,0.423728813559322,False,0,0,-83227,125,True,0,0
RkZUNTV0NjU=,691,317,27.887867897721,0,0,fft55t65,FFT55t65,MdEFFTWrk,economic__special_variable,economic,False,518,0,,0,0,False,125371,0,,0,0,False,173,317,False,0.333976833976834,0.6119691119691121,False,0,0,-124680,317,True,0,0
RkZUNXQ3cDU=,79,117,90.0311646339117,0,0,fft5t7p5,FFT5t7p5,MdEFFTWrk,economic__special_variable,economic,False,29,0,,0,0,False,10332,0,,0,0,False,50,117,False,1.7241379310344827,4.03448275862069,False,0,0,-10253,117,True,0,0
RkZUNjV0NzU=,455,273,36.4741641337386,0,0,fft65t75,FFT65t75,MdEFFTWrk,economic__special_variable,economic,False,325,0,,0,0,False,94257,0,,0,0,False,130,273,False,0.4,0.84,False,0,0,-93802,273,True,0,0
RkZUNzV0MTAw,971,404,25.2927605733443,0,0,fft75t100,FFT75t100,MdEFFTWrk,economic__special_variable,economic,False,989,0,,0,0,False,171740,0,,0,0,False,-18,404,False,-0.01820020222446916,0.4084934277047522,False,0,0,-170769,404,True,0,0
RkZUN3A1dDEw,0,0,,0,0,fft7p5t10,FFT7p5t10,MdEFFTWrk,economic__special_variable,economic,False,61,0,,0,0,False,10188,0,,0,0,False,-61,0,True,-1,0,True,0,0,-10188,0,True,0,0
RkZUVTJwdDVr,0,0,,0,0,fftu2pt5k,FFTU2pt5k,MdEFFTWrk,economic__special_variable,economic,False,9,0,,0,0,False,1176,0,,0,0,False,-9,0,True,-1,0,True,0,0,-1176,0,True,0,0
RkkxMDB0MTQ5,847,295,21.1725273897145,0.18321436296777,0.0603240390556684,fi100t149,FI100t149,Fam2,income_and_benefits,economic,False,,0,,,,False,284755,4036,0.9,0.151,0.002,True,,,,,,,-283908,4046.766734073018,True,3.2214362967769983,6.035718422847282,False
RkkxNTB0MTk5,541,256,28.765822607015,0.117023577763357,0.0537569776008121,fi150t199,FI150t199,Fam2,income_and_benefits,economic,False,,0,,,,False,148457,2767,1.1,0.079,0.001,True,,,,,,,-147916,2778.8171944192372,True,3.8023577763357004,5.376627791445316,False
RklSRQ==,1762,419,14.4558028490697,0.128716487690847,0.0290825417616314,fire,FIRE,CvEm16pl3,industry,economic,True,,0,,0,0,False,383827,4616,0.7,0.095,0.001,True,,,,,0.128716487690847,0.0290825417616314,True,-382065,4634.977561973737,True,3.3716487690847003,2.909972912789798,False
Rldya0Vybg==,5558,857,9.37338331012774,0,0,fwrkern,FWrkErn,MdEFFTWrk,economic__special_variable,economic,True,4705,0,,0,0,False,1342035,5633,0.3,0,0,True,853,857,False,0.18129649309245482,0.18214665249734324,False,0,0,-1336477,5697.818705434563,True,0,0
R3Z0V3Jrcg==,1290,420,19.7921820880752,0.0942362480824019,0.0298753354506848,gvtwrkr,GvtWrkr,CvEm16pl4,class_of_worker,economic,True,1775,309,10.5826448050002,0.142513046969089,0.0229666764895018,True,531808,5765,0.7,0.131,0.001,True,-485,521.4220938932297,False,-0.27323943661971833,0.2683200202648871,False,-0.04827679888668711,0.03768293907412715,False,-530518,5780.278972506431,True,-3.6763751917598118,2.989206697923287,False
