id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.12,0.3,5.9,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,3.22,0.32,6.1,,,True,2.85,0.01,0.2,,,True,-0.10000000000000009,0.4386342439892262,False,,,,,0.27,0.30016662039607267,False,,
QXZnSEhTUk9j,2.68,0.11,2.4,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.78,0.12,2.7,,,True,2.51,0.01,0.2,,,True,-0.09999999999999964,0.16278820596099705,False,,,,,0.17000000000000037,0.11045361017187261,False,,
Qmx0MDB0MDk=,3648,398,6.6,0.094,0.01,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.094,0.01,True,-195140,2954.9260566044627,True,3.7,1.004987562112089,True
Qmx0MTBMdHI=,1441,230,9.7,0.037,0.006,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,True,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.037,0.006,True,-75237,1932.7340737928744,True,1.5,0.6082762530298219,False
Qmx0NDB0NDk=,2295,318,8.4,0.059,0.008,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.059,0.008,True,-352618,3922.9101442679007,True,-4.3,0.806225774829855,True
Qmx0NTB0NTk=,5733,440,4.7,0.148,0.011,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.148,0.011,True,-445076,4134.479531936275,True,1.799999999999999,1.104536101718726,False
Qmx0NjB0Njk=,5833,471,4.9,0.151,0.012,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.151,0.012,True,-434666,4350.570767152282,True,2.4000000000000004,1.2041594578792296,False
Qmx0NzB0Nzk=,3566,385,6.6,0.092,0.01,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.092,0.01,True,-241625,3263.7870641327077,True,2.0999999999999996,1.004987562112089,False
Qmx0ODB0ODk=,1817,273,9.1,0.047,0.007,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.047,0.007,True,-162315,2918.795128130784,True,0,0.7071067811865476
Qmx0OTB0OTk=,2445,325,8.1,0.063,0.008,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.063,0.008,True,-125517,2860.522504718325,True,2.6,0.806225774829855,True
Qmx0QmYzOQ==,11889,578,3,0.307,0.015,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.307,0.015,True,-1401493,6809.574803172369,True,-9.999999999999996,1.5132745950421556,True
QnRSVlZFdGM=,26,41,95.9,0.001,0.001,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,0,0,,0,0,False,1902,346,11.1,0.001,0.001,True,26,41,False,0,,0.001,0.001,False,-1876,348.4207226902556,True,0,0.14142135623730953
