id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QUlBTk5I,75,67,54.7,0.001,0.001,aiannh,AIANNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,False,46,54,71,0.001,0.001,False,15017,875,3.5,0.002,0.001,True,29,86.05230967266364,False,0.6304347826086957,2.40516281339098,False,0,0.001414213562373095,-14942,877.5613938637,True,-0.1,0.14142135623730953,False
QXNuMVJj,26963,1474,3.3,1,0,asn1rc,Asn1Rc,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,1177700,3785,0.2,1,0,True,,,,,1,0,True,-1150737,4061.8839225167426,True,0,0
QXNuMnBs,203,100,30,0.008,0.004,asn2pl,Asn2pl,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,17175,1660,5.9,0.015,0.001,True,,,,,0.008,0.004,False,-16972,1663.0093204789923,True,-0.7,0.4123105625617661,False
QXNuQmh1dG4=,0,0,,0,0,asnbhutn,AsnBhutn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,100,90,54.7,0,0,False,,,,,0,0,-100,90,False,0,0
QXNuQm5n,103,108,63.9,0.004,0.004,asnbng,AsnBng,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,65991,3237,3,0.056,0.003,True,,,,,0.004,0.004,False,-65888,3238.8011670987153,True,-5.2,0.5,True
QXNuQnVybQ==,244,149,37.2,0.009,0.006,asnburm,AsnBurm,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,4509,620,8.4,0.004,0.001,True,,,,,0.009,0.006,False,-4265,637.6527268035478,True,0.4999999999999999,0.6082762530298219,False
QXNuQ2hpTm9U,22719,1347,3.6,0.843,0.019,asnchinot,AsnChiNoT,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,565173,5911,0.6,0.48,0.005,True,,,,,0.843,0.019,True,-542454,6062.534948352875,True,36.3,1.96468827043885,True
QXNuQ21i,129,162,76.2,0.005,0.006,asncmb,AsnCmb,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,2700,1036,23.3,0.002,0.001,False,,,,,0.005,0.006,False,-2571,1048.5895288433887,False,0.3,0.6082762530298219,False
QXNuRWFzdA==,23145,1366,3.6,0.858,0.019,asneast,AsnEast,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,686453,6802,0.6,0.583,0.005,True,,,,,0.858,0.019,True,-663308,6937.8065698028795,True,27.5,1.96468827043885,True
QXNuRmxw,144,110,46.4,0.005,0.004,asnflp,AsnFlp,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,71450,2932,2.5,0.061,0.002,True,,,,,0.005,0.004,False,-71306,2934.06271234955,True,-5.6,0.447213595499958,True
QXNuSG1uZw==,0,0,,0,0,asnhmng,AsnHmng,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,60,59,59.8,0,0,False,,,,,0,0,-60,59,False,0,0
QXNuSW5k,358,220,37.4,0.013,0.008,asnind,AsnInd,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,228887,4990,1.3,0.194,0.004,True,,,,,0.013,0.008,False,-228529,4994.84734501466,True,-18.1,0.894427190999916,True
QXNuSW5kbnNu,41,47,69.7,0.002,0.002,asnindnsn,AsnIndnsn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,3778,675,10.9,0.003,0.001,True,,,,,0.002,0.002,False,-3737,676.634317781769,True,-0.09999999999999998,0.223606797749979,False
QXNuSnBu,0,0,,0,0,asnjpn,AsnJpn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,25224,1431,3.4,0.021,0.001,True,,,,,0,0,-25224,1431,True,-2.1,0.1,True
QXNuS29y,197,118,36.3,0.007,0.004,asnkor,AsnKor,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,85212,2865,2,0.072,0.002,True,,,,,0.007,0.004,False,-85015,2867.4289877867946,True,-6.499999999999999,0.447213595499958,True
QXNuTGFv,0,0,,0,0,asnlao,AsnLao,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,538,173,19.5,0,0,True,,,,,0,0,-538,173,True,0,0
QXNuTWFsc24=,34,25,44.7,0.001,0.001,asnmalsn,AsnMalsn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,1750,544,18.9,0.001,0,True,,,,,0.001,0.001,False,-1716,544.5741455486112,True,0,0.1
QXNuTWdvbA==,145,181,75.8,0.005,0.007,asnmgol,AsnMgol,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,644,287,27.1,0.001,0,False,,,,,0.005,0.007,False,-499,339.3081195609678,False,0.4,0.7000000000000001,False
QXNuTmVwYWw=,0,0,,0,0,asnnepal,AsnNepal,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,8478,1242,8.9,0.007,0.001,True,,,,,0,0,-8478,1242,True,-0.7000000000000001,0.1,True
QXNuTkg=,26887,1473,3.3,0.41,0.02,asnnh,AsnNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,23617,1883,4.8,0.388,0.029,True,1167421,3568,0.2,0.138,0.001,True,3270,2390.6940414866976,False,0.13845958419782362,0.11013302697317079,False,0.021999999999999964,0.035227829907617074,False,-1140534,3860.0975376277734,True,27.2,2.0024984394500787,True
QXNuT0Fzbg==,66,66,60.5,0.002,0.002,asnoasn,AsnOAsn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,10707,1286,7.3,0.009,0.001,True,,,,,0.002,0.002,False,-10641,1287.6925098795907,True,-0.7,0.223606797749979,True
QXNuT2tpbnc=,0,0,,0,0,asnokinw,AsnOkinw,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,0,0,,0,0,False,,,,,0,0,0,0,0,0
QXNuUGFr,2115,686,19.7,0.078,0.025,asnpak,AsnPak,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,48973,3097,3.8,0.042,0.003,True,,,,,0.078,0.025,True,-46858,3172.066361222602,True,3.5999999999999996,2.5179356624028344,False
QXNuU0Vhc3Q=,973,338,21.1,0.036,0.012,asnseast,AsnSEast,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,106360,3653,2.1,0.09,0.003,True,,,,,0.036,0.012,False,-105387,3668.6036853277024,True,-5.4,1.2369316876852983,True
QXNuU291dGg=,2576,729,17.2,0.096,0.027,asnsouth,AsnSouth,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,357005,6872,1.2,0.303,0.006,True,,,,,0.096,0.027,True,-354429,6910.558949896889,True,-20.700000000000003,2.7658633371878665,True
QXNuU3JpTA==,0,0,,0,0,asnsril,AsnSriL,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,4576,837,11.1,0.004,0.001,True,,,,,0,0,-4576,837,True,-0.4,0.1,True
QXNuVGhhaQ==,31,38,73.7,0.001,0.001,asnthai,AsnThai,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,7346,955,7.9,0.006,0.001,True,,,,,0.001,0.001,False,-7315,955.7557219289874,True,-0.5,0.14142135623730953,True
QXNuVHdu,84,71,51.1,0.003,0.003,asntwn,AsnTwn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,10200,996,5.9,0.009,0.001,True,,,,,0.003,0.003,False,-10116,998.5274157478101,True,-0.5999999999999999,0.31622776601683794,False
QXNuVnRu,350,222,38.6,0.013,0.008,asnvtn,AsnVtn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,14229,1262,5.4,0.012,0.001,True,,,,,0.013,0.008,False,-13879,1281.377383911547,True,0.10000000000000009,0.806225774829855,False
QmxOSA==,654,236,21.9,0.01,0.004,blnh,BlNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,False,261,118,27.5,0.004,0.002,False,1853055,3317,0.1,0.219,0.001,True,393,263.8560213449752,False,1.5057471264367817,1.4494793943328486,False,0.006,0.004472135954999579,False,-1852401,3325.384940123474,True,-20.9,0.4123105625617661,True
RmVt,33561,1076,1.9,0.512,0.009,fem,Fem,Pop_1,sex_and_age,demographic,True,31269,1178,2.3,0.514,0.011,True,4418616,268,0,0.523,0,True,2292,1595.4497798426623,False,0.07329943394416195,0.053094933806752447,False,-0.0020000000000000018,0.014212670403551895,False,-4385055,1108.873302050329,True,-1.1000000000000014,0.8999999999999999,False
RlBvcDB0NQ==,2186,343,9.5,0.033,0.005,fpop0t5,FPop0t5,Pop,poppyramid_only,demographic,True,1995,344,10.5,0.033,0.006,True,269674,178,0,0.032,0,True,191,485.78287330864185,False,0.09573934837092732,0.2554564650755972,False,0,0.0078102496759066544,-267488,386.4362819405031,True,0.10000000000000009,0.5,False
RlBvcDEwdDE0,1626,285,10.7,0.025,0.004,fpop10t14,FPop10t14,Pop,poppyramid_only,demographic,True,1704,319,11.4,0.028,0.005,True,227093,2312,0.6,0.027,0,True,-78,427.7686290507989,False,-0.045774647887323945,0.24471413978450185,False,-0.002999999999999999,0.006403124237432849,False,-225467,2329.4997317020666,True,-0.20000000000000018,0.4,False
RlBvcDE1dDE5,1474,218,9,0.023,0.003,fpop15t19,FPop15t19,Pop,poppyramid_only,demographic,True,1424,261,11.2,0.023,0.004,True,226700,355,0.1,0.027,0,True,50,340.06617003165724,False,0.0351123595505618,0.24378474870188005,False,0,0.005,-225226,416.5921266658793,True,-0.40000000000000036,0.3,False
RlBvcDIwdDI0,1858,259,8.5,0.028,0.004,fpop20t24,FPop20t24,Pop,poppyramid_only,demographic,True,1980,320,9.8,0.033,0.005,True,293909,3345,0.7,0.035,0,True,-122,411.6807015151427,False,-0.06161616161616162,0.20027706102732057,False,-0.005000000000000001,0.006403124237432849,False,-292051,3355.0120715133053,True,-0.7000000000000002,0.4,False
RlBvcDI1dDI5,2504,339,8.2,0.038,0.005,fpop25t29,FPop25t29,Pop,poppyramid_only,demographic,True,2717,466,10.4,0.045,0.008,True,405287,203,0,0.048,0,True,-213,576.2612254871917,False,-0.07839528892160472,0.20137699167194795,False,-0.006999999999999999,0.009433981132056603,False,-402783,395.1328890386119,True,-1,0.5,False
