id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QUlBTk5I,89,50,34.1518390765343,0.00157232704402516,0.000881687611851324,aiannh,AIANNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,False,46,37.6430604494374,49.7463465698922,0.000847083087802004,0.000692425876813558,False,15017,875,3.5,0.002,0.001,True,43,62.58594091327539,False,0.9347826086956522,1.9204863568225468,False,0.0007252439562231559,0.001121082797911517,False,-14928,876.4274071479052,True,0,0.13331815498618674
QXNuMVJj,8432,939.217759627659,6.77126476952512,1,0,asn1rc,Asn1Rc,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,1177700,3785,0.2,1,0,True,,,,,1,0,True,-1169268,3899.789096861521,True,0,0
QXNuMnBs,8,17,129.179331306991,0.00094876660341556,0.00201335736890169,asn2pl,Asn2pl,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,17175,1660,5.9,0.015,0.001,True,,,,,0.00094876660341556,0.00201335736890169,False,-17167,1660.087045910545,True,-1.405123339658444,0.22480231081798815,True
QXNuQmh1dG4=,0,0,,0,0,asnbhutn,AsnBhutn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,100,90,54.7,0,0,False,,,,,0,0,-100,90,False,0,0
QXNuQm5n,64,61,57.9407294832827,0.00759013282732448,0.00718477392481963,asnbng,AsnBng,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,65991,3237,3,0.056,0.003,True,,,,,0.00759013282732448,0.00718477392481963,False,-65927,3237.5747095627,True,-4.840986717267553,0.778594736372961,True
QXNuQnVybQ==,7,15,130.264871906209,0.000830170777988615,0.00177653241348712,asnburm,AsnBurm,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,4509,620,8.4,0.004,0.001,True,,,,,0.000830170777988615,0.00177653241348712,False,-4502,620.1814250685037,True,-0.31698292220113855,0.2038643523564228,False
QXNuQ2hpTm9U,4642,764.204161203013,10.0077940569455,0.550521821631879,0.0667365896199895,asnchinot,AsnChiNoT,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,565173,5911,0.6,0.48,0.005,True,,,,,0.550521821631879,0.0667365896199895,True,-560531,5960.1953827034895,True,7.052182163187901,6.6923631058893465,False
QXNuQ21i,9,16,108.0715974333,0.0010673624288425,0.00189380497684912,asncmb,AsnCmb,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,2700,1036,23.3,0.002,0.001,False,,,,,0.0010673624288425,0.00189380497684912,False,-2691,1036.1235447570912,False,-0.09326375711575001,0.2141610910118478,False
QXNuRWFzdA==,6048,824.565946422723,8.28796121828535,0.717267552182163,0.0563894355222184,asneast,AsnEast,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,686453,6802,0.6,0.583,0.005,True,,,,,0.717267552182163,0.0563894355222184,True,-680405,6851.796333809113,True,13.4267552182163,5.661067424536141,False
QXNuRmxw,252,146,35.2197616635307,0.0298861480075901,0.016991970797485,asnflp,AsnFlp,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,71450,2932,2.5,0.061,0.002,True,,,,,0.0298861480075901,0.016991970797485,False,-71198,2935.6328108263133,True,-3.1113851992409898,1.7109268587013973,False
QXNuSG1uZw==,0,0,,0,0,asnhmng,AsnHmng,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,60,59,59.8,0,0,False,,,,,0,0,-60,59,False,0,0
QXNuSW5k,1509,409,16.4766215271693,0.17896110056926,0.0442203354454239,asnind,AsnInd,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,228887,4990,1.3,0.194,0.004,True,,,,,0.17896110056926,0.0442203354454239,True,-227378,5006.733565909015,True,-1.5038899430740003,4.440087912311887,False
QXNuSW5kbnNu,4,8,121.580547112462,0.00047438330170778,0.000947294026586213,asnindnsn,AsnIndnsn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,3778,675,10.9,0.003,0.001,True,,,,,0.00047438330170778,0.000947294026586213,False,-3774,675.0474057427374,True,-0.252561669829222,0.13774490817470972,False
QXNuSnBu,324,138,25.892153551728,0.0384250474383302,0.0157966562938113,asnjpn,AsnJpn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,25224,1431,3.4,0.021,0.001,True,,,,,0.0384250474383302,0.0157966562938113,False,-24900,1437.6386889618684,True,1.7425047438330203,1.582827691395397,False
QXNuS29y,921,258.631011288283,17.0708468255585,0.109226755218216,0.0281563978907546,asnkor,AsnKor,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,85212,2865,2,0.072,0.002,True,,,,,0.109226755218216,0.0281563978907546,True,-84291,2876.649961326543,True,3.7226755218216,2.8227340331361193,False
QXNuTGFv,0,0,,0,0,asnlao,AsnLao,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,538,173,19.5,0,0,True,,,,,0,0,-538,173,True,0,0
QXNuTWFsc24=,13,19,88.8473228898761,0.00154174573055028,0.00224676714370282,asnmalsn,AsnMalsn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,1750,544,18.9,0.001,0,True,,,,,0.00154174573055028,0.00224676714370282,False,-1737,544.3317003445601,True,0.054174573055027986,0.22467671437028197,False
QXNuTWdvbA==,0,0,,0,0,asnmgol,AsnMgol,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,644,287,27.1,0.001,0,False,,,,,0,0,-644,287,False,-0.1,0,True
QXNuTmVwYWw=,14,22,95.5275727312202,0.00166034155597723,0.00260254533567871,asnnepal,AsnNepal,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,8478,1242,8.9,0.007,0.001,True,,,,,0.00166034155597723,0.00260254533567871,False,-8464,1242.1948317393692,True,-0.533965844402277,0.27880534830348946,False
QXNuTkg=,8421,939.217759627659,6.78010978941169,0.14877040491838,0.0157914994577088,asnnh,AsnNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,6657,835.109573648872,7.62603867080402,0.122587654684738,0.0146384335648963,True,1167421,3568,0.2,0.138,0.001,True,1764,1256.7967218289518,False,0.26498422712933756,0.21233977104889282,False,0.026182750233642,0.02153265409457691,False,-1159000,3689.5465846090087,True,1.0770404918379999,1.582313038317062,False
QXNuT0Fzbg==,98,63,39.0794615718628,0.0116223908918406,0.00735852635902872,asnoasn,AsnOAsn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,10707,1286,7.3,0.009,0.001,True,,,,,0.0116223908918406,0.00735852635902872,False,-10609,1287.5422323170608,True,0.26223908918406,0.7426163893728744,False
QXNuT2tpbnc=,0,0,,0,0,asnokinw,AsnOkinw,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,0,0,,0,0,False,,,,,0,0,0,0,0,0
QXNuUGFr,113,98,52.7207682169083,0.0134013282732448,0.0115261313443013,asnpak,AsnPak,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,48973,3097,3.8,0.042,0.003,True,,,,,0.0134013282732448,0.0115261313443013,False,-48860,3098.5501448258024,True,-2.85986717267552,1.191015129064635,False
QXNuU0Vhc3Q=,572,255.47798339583,27.1513575143824,0.0678368121442125,0.0293412843071926,asnseast,AsnSEast,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,106360,3653,2.1,0.09,0.003,True,,,,,0.0678368121442125,0.0293412843071926,False,-105788,3661.9227190097827,True,-2.21631878557875,2.949425308082079,False
QXNuU291dGg=,1706,426,15.1797517789885,0.202324478178368,0.0452168785659014,asnsouth,AsnSouth,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,357005,6872,1.2,0.303,0.006,True,,,,,0.202324478178368,0.0452168785659014,True,-355299,6885.191355365514,True,-10.067552182163201,4.561322294295233,False
QXNuU3JpTA==,6,9,91.1854103343465,0.00071157495256167,0.00106441549258986,asnsril,AsnSriL,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,4576,837,11.1,0.004,0.001,True,,,,,0.00071157495256167,0.00106441549258986,False,-4570,837.0483856982223,True,-0.32884250474383303,0.14604726429705264,False
QXNuVGhhaQ==,73,63,52.4628388225007,0.00865749525616698,0.00740904332867483,asnthai,AsnThai,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,7346,955,7.9,0.006,0.001,True,,,,,0.00865749525616698,0.00740904332867483,False,-7273,957.0757545774525,True,0.26574952561669796,0.7476223849389544,False
QXNuVHdu,161,105,39.6458305801507,0.0190939278937381,0.0122695934657473,asntwn,AsnTwn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,10200,996,5.9,0.009,0.001,True,,,,,0.0190939278937381,0.0122695934657473,False,-10039,1001.5193457941789,True,1.0093927893738102,1.231027716238383,False
QXNuVnRu,214,197.294196569489,56.0447111239067,0.0253795066413662,0.0232268653939942,asnvtn,AsnVtn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,14229,1262,5.4,0.012,0.001,True,,,,,0.0253795066413662,0.0232268653939942,False,-14015,1277.3288535064103,True,1.33795066413662,2.3248382223946797,False
QmxOSA==,8771,1366.54674270586,9.47129749361142,0.154953713518479,0.0235519950730909,blnh,BlNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,8212,857.091010336709,6.34471468350645,0.151222746022392,0.014673397195119,True,1853055,3317,0.1,0.219,0.001,True,559,1613.0886522445057,False,0.06807111544081831,0.2002960548925598,False,0.0037309674960870065,0.02774896497472697,False,-1844284,3587.4697211265766,True,-6.404628648152098,2.3573215137585666,False
RmVt,31328,1477.24371719767,2.8665107787816,0.553459119496855,0.017943358646143,fem,Fem,Pop_1,sex_and_age,demographic,True,30392,1478.3267568437,2.95695867182232,0.559664113140837,0.0166773823641679,True,4418616,268,0,0.523,0,True,936,2089.9040647838365,False,0.030797578310081602,0.0698326418031792,False,-0.006204993643981971,0.024496922296990152,False,-4387288,1501.3570528025602,True,3.0459119496854967,1.7943358646143,False
RlBvcDB0NQ==,681,263.321096762109,23.5056703455145,0.0120309518761925,0.0046337118406006,fpop0t5,FPop0t5,Pop,poppyramid_only,demographic,False,882,208.676783567315,14.3826743286752,0.0162418974661167,0.00379167868767611,True,269674,178,0,0.032,0,True,-201,335.9821423825975,False,-0.22789115646258504,0.3500043115913538,False,-0.004210945589924199,0.005987329345567975,False,-268993,317.83958217943837,True,-1.9969048123807502,0.46337118406006,True
RlBvcDEwdDE0,957,254.261676231397,16.1511356875366,0.0169069323722705,0.00445447840919989,fpop10t14,FPop10t14,Pop,poppyramid_only,demographic,True,676,161.307160411434,14.5057787100442,0.0124484384207425,0.0029316394103649,True,227093,2312,0.6,0.027,0,True,281,301.11293562382843,False,0.4156804733727811,0.5055558900207765,False,0.004458493951527998,0.005332624825583799,False,-226136,2325.9391651545834,True,-1.0093067627729504,0.44544784091998896,False
RlBvcDE1dDE5,3385,389.061691766229,6.98705071572203,0.0598014274609568,0.00656130471903717,fpop15t19,FPop15t19,Pop,poppyramid_only,demographic,True,3420,723.266202722068,12.8560088647517,0.0629787860931055,0.013096906638431,True,226700,355,0.1,0.027,0,True,-35,821.2691398074079,False,-0.01023391812865497,0.23823336510838933,False,-0.0031773586321487066,0.014648538599868501,False,-223315,526.6820672853787,True,3.28014274609568,0.656130471903717,True
RlBvcDIwdDI0,5583,658.286411829988,7.16772542602448,0.0986326054695781,0.0111285049394212,fpop20t24,FPop20t24,Pop,poppyramid_only,demographic,True,4755,608.581958326075,7.78041298170954,0.0875626104890984,0.0106893863021792,True,293909,3345,0.7,0.035,0,True,828,896.500418293266,False,0.17413249211356466,0.20432411108918333,False,0.011069994980479697,0.01543070321482266,False,-288326,3409.159133862777,True,6.363260546957809,1.11285049394212,True
