id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,10,18,109.4,0,0.001,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0,0.001,-3860,470.34455455548755,True,-0.1,0.14142135623730953,False
QWdISEluYw==,5235097900,403992933,4.7,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,3310449900,233109335,,0,0,False,307989432000,2361252362,0.5,0,0,True,1924648000,466422825.31849223,True,0.5813856297900778,0.1652049592604865,True,0,0,-302754334100,2395563192.0207243,True,0,0
QWdJUDE1cGw=,5350005400,404504499,4.6,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,3433148600,236527509,,0,0,False,318266008500,2111708243,0.4,0,0,True,1916856800,468582065.6245671,True,0.5583378476538999,0.15940171282718002,True,0,0,-312916003100,2150101298.3730297,True,0,0
QWdUVG0=,602435,35623,3.6,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,583215,37184,,0,0,False,156042185,593582,0.2,0,0,True,19220,51494.154862469586,False,0.03295525663777509,0.08982259257465994,False,0,0,-155439750,594649.9717085673,True,0,0
QXJ0RW5SQUZT,2518,399,9.6,0.098,0.015,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.098,0.015,True,-438477,5447.631595473395,True,-1.0999999999999996,1.5033296378372907,False
Q05JMTg2NF8y,30205,1112,2.2,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5339672,2228.2964344987854,True,,
Q29uc3RjdG4=,228,107,28.5,0.009,0.004,constctn,Constctn,CvEm16pl3,industry,economic,False,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.009,0.004,False,-205839,3741.530301895202,True,-4.199999999999999,0.4123105625617661,True
Q3ZFbTE2cGwx,25704,1091,2.6,0.703,0.02,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,24448,1061,2.6,0.692,0.014,True,4053141,9894,0.1,0.591,0.001,True,1256,1521.8416474784754,False,0.05137434554973822,0.06382252690781397,False,0.01100000000000001,0.02441311123146741,False,-4027437,9953.969911547854,True,11.200000000000003,2.0024984394500787,True
Q3ZFbTE2cGwy,25704,1091,2.6,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,24448,1061,2.6,1,0,True,4053141,9894,0.1,1,0,True,1256,1521.8416474784754,False,0.05137434554973822,0.06382252690781397,False,0,0,-4027437,9953.969911547854,True,0,0
Q3ZFbTE2cGwz,25704,1091,2.6,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4027437,9953.969911547854,True,0,0
Q3ZFbTE2cGw0,25704,1091,2.6,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,24448,1061,2.6,1,0,True,4053141,9894,0.1,1,0,True,1256,1521.8416474784754,False,0.05137434554973822,0.06382252690781397,False,0,0,-4027437,9953.969911547854,True,0,0
Q3ZMRjE=,26604,1107,2.5,0.728,0.019,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,25929,1121,2.6,0.734,0.015,True,4354474,10392,0.1,0.635,0.002,True,675,1575.4650107190575,False,0.026032627559875045,0.061566630459904785,False,-0.006000000000000005,0.024207436873820407,False,-4327870,10450.794850153743,True,9.299999999999997,1.91049731745428,True
Q3ZMRjE4dDY0,25068,1101,2.7,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4077423,9951.095467334237,True,,
Q3ZMRjI=,26604,1107,2.5,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,25929,1121,2.6,1,0,True,4354474,10392,0.1,1,0,True,675,1575.4650107190575,False,0.026032627559875045,0.061566630459904785,False,0,0,-4327870,10450.794850153743,True,0,0
Q3ZMRkVt,24223,1090,2.7,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3801320,9608.028726018672,True,0,0
Q3ZMRlVFbTE=,900,227,15.3,0.025,0.006,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,1481,352,14.5,0.042,0.01,True,301333,4545,0.9,0.044,0.001,True,-581,418.8472275185787,False,-0.3923024983119514,0.2106060034398751,False,-0.017,0.0116619037896906,False,-300433,4550.66522609607,True,-1.8999999999999995,0.6082762530298219,True
Q3ZMRlVFbTI=,900,227,15.3,0.034,0.008,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,1481,352,14.5,0.057,0.013,True,301333,4545,0.9,0.069,0.001,True,-581,418.8472275185787,False,-0.3923024983119514,0.2106060034398751,False,-0.023,0.015264337522473748,False,-300433,4550.66522609607,True,-3.5,0.806225774829855,True
Q3ZOSVBvcDI=,42642,1450,2.1,1,0,cvnipop2,CvNIPop2,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,8379895,1861,0,1,0,True,,,,,1,0,True,-8337253,2359.1992285519254,True,0,0
Q3ZOSVUxOF8y,6775,631,5.7,1,0,cvniu18_2,CvNIU18_2,CvNIU18_2,health_insurance_coverage,economic,True,,0,,0,0,False,1855028,1721,0.1,1,0,True,,,,,1,0,True,-1848253,1833.0308235269804,True,0,0
Q1dfQ3JwbGQ=,335,149,27,0.013,0.006,cw_crpld,CW_Crpld,Wrkr16pl,commute_to_work,economic,False,528,196,22.6,0.022,0.008,False,177245,3363,1.2,0.045,0.001,True,-193,246.2051989702898,False,-0.36553030303030304,0.36756786970126676,False,-0.009,0.01,False,-176910,3366.2991548583436,True,-3.2,0.6082762530298219,True
Q1dfRHJ2QWxu,1003,233,14.2,0.04,0.009,cw_drvaln,CW_DrvAln,Wrkr16pl,commute_to_work,economic,True,1305,290,13.5,0.055,0.012,True,883066,6519,0.4,0.223,0.002,True,-302,372.0067203694041,False,-0.23141762452107278,0.2470815329902619,False,-0.015,0.015,False,-882063,6523.162576542149,True,-18.3,0.9219544457292886,True
Q1dfT3Ro,2096,350,10.2,0.083,0.013,cw_oth,CW_Oth,Wrkr16pl,commute_to_work,economic,True,1589,289,11.1,0.067,0.012,True,112933,2992,1.6,0.029,0.001,True,507,453.89536239093695,False,0.3190685966016362,0.32568591581053385,False,0.016,0.01769180601295413,False,-110837,3012.4016996410023,True,5.4,1.3038404810405297,True
Q1dfUGJUcm5z,13023,879,4.1,0.515,0.027,cw_pbtrns,CW_PbTrns,Wrkr16pl,commute_to_work,economic,True,12570,807,3.9,0.526,0.025,True,2223087,10073,0.3,0.562,0.002,True,453,1193.26862021927,False,0.0360381861575179,0.09650965179122575,False,-0.01100000000000001,0.0367967389859482,False,-2210064,10111.27934536476,True,-4.700000000000003,2.7073972741361767,False
Q1dfV2xrZA==,6447,688,6.5,0.255,0.025,cw_wlkd,CW_Wlkd,Wrkr16pl,commute_to_work,economic,True,5811,634,6.6,0.243,0.024,True,392607,5774,0.9,0.099,0.001,True,636,935.5746896961247,False,0.10944759938048529,0.1693204832312511,False,0.01200000000000001,0.034655446902326914,False,-386160,5814.844795865149,True,15.6,2.5019992006393608,True
