id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
Q1dfQ3JwbGQ=,925,312,20.5043949724801,0.0743330118932819,0.0247754518979054,cw_crpld,CW_Crpld,Wrkr16pl,commute_to_work,economic,False,1243,268,13.1068329147787,0.10029046312732,0.020963735527761,True,177245,3363,1.2,0.045,0.001,True,-318,411.3003768537053,False,-0.25583266291230894,0.2979049902365038,False,-0.0259574512340381,0.032454602509094654,False,-176320,3377.441783362076,True,2.9333011893281897,2.479562495170114,False
Q1dfRHJ2QWxu,8174,638,4.74482438572001,0.656862745098039,0.0383796604237527,cw_drvaln,CW_DrvAln,Wrkr16pl,commute_to_work,economic,True,7939,571,4.3722441366177,0.640551879941907,0.0312498115445837,True,883066,6519,0.4,0.223,0.002,True,235,856.2038308720652,False,0.029600705378511147,0.109279147618225,False,0.016310865156132004,0.04949291924926803,False,-874892,6550.1454182330945,True,43.3862745098039,3.8431736029518224,True
Q1dfT3Ro,71,55,47.0910569801789,0.00570556091288975,0.00440992652500865,cw_oth,CW_Oth,Wrkr16pl,commute_to_work,economic,False,28,27,58.6191923577942,0.00225915765693077,0.00217519931741549,False,112933,2992,1.6,0.029,0.001,True,43,61.26989472816156,False,1.5357142857142858,3.136429795191091,False,0.00344640325595898,0.004917208967133661,False,-112862,2992.5054720083635,True,-2.3294439087110255,0.4521885884890824,True
Q1dfUGJUcm5z,2717,370,8.27839573640246,0.218338154934105,0.0275024899863321,cw_pbtrns,CW_PbTrns,Wrkr16pl,commute_to_work,economic,True,2995,438,8.89019693409989,0.241649185089559,0.0329515084338337,True,2223087,10073,0.3,0.562,0.002,True,-278,573.3620147864698,False,-0.09282136894824708,0.1812817069650796,False,-0.023311030155453993,0.04292072766756536,False,-2220370,10079.7931030354,True,-34.366184506589505,2.7575114785768298,True
Q1dfV2xrZA==,62,55,53.9268555740759,0.00498232079717133,0.00441227317863425,cw_wlkd,CW_Wlkd,Wrkr16pl,commute_to_work,economic,False,31,35,68.6341798215511,0.0025012102630305,0.00282085170839032,False,392607,5774,0.9,0.099,0.001,True,31,65.19202405202648,False,1,2.871692550768525,False,0.00248111053414083,0.005236922661604216,False,-392545,5774.261944179533,True,-9.401767920282868,0.4524174466451884,True
Q1dfV3JrZEht,495,215,26.4038561910902,0.039778206364513,0.0171543239454101,cw_wrkdhm,CW_WrkdHm,Wrkr16pl,commute_to_work,economic,False,158,82,31.5493824785503,0.0127481039212522,0.00658171326001967,False,164594,3729,1.4,0.042,0.001,True,337,230.10649708341572,False,2.132911392405063,2.1202244436166904,False,0.0270301024432608,0.01837361639583207,False,-164099,3735.1928999718343,True,-0.22217936354870016,1.7183446395414113,False
RTEwdDEycHQ1,333,133,24.2795987476839,0,0,e10t12pt5,E10t12pt5,MdEWrk,economic__special_variable,economic,False,381,0,,0,0,False,169608,0,,0,0,False,-48,133,False,-0.12598425196850394,0.3490813648293964,False,0,0,-169275,133,True,0,0
RTEycHQ1dDE1,427,183,26.0529743812419,0,0,e12pt5t15,E12pt5t15,MdEWrk,economic__special_variable,economic,False,369,0,,0,0,False,144620,0,,0,0,False,58,183,False,0.15718157181571815,0.49593495934959353,False,0,0,-144193,183,True,0,0
RTE1dDE3cHQ1,257,110,26.0191832341845,0,0,e15t17pt5,E15t17pt5,MdEWrk,economic__special_variable,economic,False,205,0,,0,0,False,173274,0,,0,0,False,52,110,False,0.25365853658536586,0.5365853658536585,False,0,0,-173017,110,True,0,0
RTE3cHQ1dDIw,185,104,34.1739916208001,0,0,e17pt5t20,E17pt5t20,MdEWrk,economic__special_variable,economic,False,249,0,,0,0,False,126285,0,,0,0,False,-64,104,False,-0.2570281124497992,0.41767068273092367,False,0,0,-126100,104,True,0,0
RTIwdDIycHQ1,324,186,34.898120004503,0,0,e20t22pt5,E20t22pt5,MdEWrk,economic__special_variable,economic,False,809,0,,0,0,False,196961,0,,0,0,False,-485,186,False,-0.5995055624227441,0.22991347342398025,False,0,0,-196637,186,True,0,0
RTIycHQ1dDI1,310,130,25.4926953622904,0,0,e22pt5t25,E22pt5t25,MdEWrk,economic__special_variable,economic,False,306,0,,0,0,False,107043,0,,0,0,False,4,130,False,0.013071895424836602,0.4248366013071895,False,0,0,-106733,130,True,0,0
RTdwdDV0MTA=,174,76,26.5520735073193,0,0,e7pt5t10,E7pt5t10,MdEWrk,economic__special_variable,economic,False,367,0,,0,0,False,118902,0,,0,0,False,-193,76,False,-0.5258855585831063,0.20708446866485014,False,0,0,-118728,76,True,0,0
RWRIbHRoQ1NB,3661,477,7.92050272775804,0.291480891719745,0.0348834722097896,edhlthcsa,EdHlthCSA,CvEm16pl3,industry,economic,True,,0,,0,0,False,1080586,7811,0.4,0.267,0.002,True,,,,,0.291480891719745,0.0348834722097896,True,-1076925,7825.55109880448,True,2.448089171974498,3.494075891292522,False
RW1ISW5z,11443,645,3.42652507592144,0.974121052183536,0.00745737917521042,emhins,EmHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3395066,12000,0.2,0.887,0.002,True,,,,,0.974121052183536,0.00745737917521042,True,-3383623,12017.321873029781,True,8.712105218353585,0.772091342801239,True
RW1OSElucw==,304,180,35.9942409214526,0.0258789478164638,0.0152547580998808,emnhins,EmNHIns,CvLFEm,health_insurance_coverage,economic,False,,0,,0,0,False,430477,6778,1,0.113,0.002,True,,,,,0.0258789478164638,0.0152547580998808,False,-430173,6780.389664318711,True,-8.71210521835362,1.5385306129092098,True
RW1QYkhJbnM=,780,250,19.4840620372535,0.0663999318975057,0.0209565076072011,empbhins,EmPbHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,709097,5839,0.5,0.185,0.001,True,,,,,0.0663999318975057,0.0209565076072011,True,-708317,5844.349493314034,True,-11.86000681024943,2.098035297821935,True
RW1QdkhJbnM=,10781,676,3.81172664168557,0.917766238188474,0.0261699668105842,empvhins,EmPvHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,2778950,11243,0.2,0.726,0.002,True,,,,,0.917766238188474,0.0261699668105842,True,-2768169,11263.304355294675,True,19.176623818847403,2.624627902898006,True
RXJuMTAwcGw=,2219,348,9.53358053067525,0,0,ern100pl,Ern100pl,MdEWrk,economic__special_variable,economic,True,1633,0,,0,0,False,640046,0,,0,0,False,586,348,False,0.35884874464176364,0.2131047152480098,False,0,0,-637827,348,True,0,0
RXJuMjV0MzA=,739,211,17.3568981331052,0,0,ern25t30,Ern25t30,MdEWrk,economic__special_variable,economic,True,663,0,,0,0,False,262316,0,,0,0,False,76,211,False,0.11463046757164404,0.3182503770739065,False,0,0,-261577,211,True,0,0
RXJuMnB0NXQ1,307,126,24.9497539677039,0,0,ern2pt5t5,Ern2pt5t5,MdEWrk,economic__special_variable,economic,False,396,0,,0,0,False,128242,0,,0,0,False,-89,126,False,-0.22474747474747475,0.31818181818181823,False,0,0,-127935,126,True,0,0
