id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
RXJuMTAwcGw=,13838,483,2.12181689027747,0,0,ern100pl,Ern100pl,MdEWrk,economic__special_variable,economic,True,4610,0,,0,0,False,640046,0,,0,0,False,9228,483,True,2.0017353579175703,0.10477223427331887,True,0,0,-626208,483,True,0,0
RXJuMjV0MzA=,7816,430,3.34439836606696,0,0,ern25t30,Ern25t30,MdEWrk,economic__special_variable,economic,True,8319,0,,0,0,False,262316,0,,0,0,False,-503,430,False,-0.06046399807669191,0.05168890491645631,False,0,0,-254500,430,True,0,0
RXJuMnB0NXQ1,3731,287,4.67617488894085,0,0,ern2pt5t5,Ern2pt5t5,MdEWrk,economic__special_variable,economic,True,3628,0,,0,0,False,128242,0,,0,0,False,103,287,False,0.028390297684674753,0.07910694597574422,False,0,0,-124511,287,True,0,0
RXJuMzB0MzU=,9737,514,3.20901721350547,0,0,ern30t35,Ern30t35,MdEWrk,economic__special_variable,economic,True,8958,0,,0,0,False,257513,0,,0,0,False,779,514,False,0.08696137530698816,0.05737887921411029,False,0,0,-247776,514,True,0,0
RXJuMzV0NDA=,7571,442,3.54897647759267,0,0,ern35t40,Ern35t40,MdEWrk,economic__special_variable,economic,True,8632,0,,0,0,False,217597,0,,0,0,False,-1061,442,False,-0.1229147358665431,0.05120481927710843,False,0,0,-210026,442,True,0,0
RXJuNDB0NDU=,8629,469,3.30404893937563,0,0,ern40t45,Ern40t45,MdEWrk,economic__special_variable,economic,True,6817,0,,0,0,False,235829,0,,0,0,False,1812,469,True,0.26580607305266246,0.06879859175590435,True,0,0,-227200,469,True,0,0
RXJuNDV0NTA=,5697,379,4.04414844265606,0,0,ern45t50,Ern45t50,MdEWrk,economic__special_variable,economic,True,5121,0,,0,0,False,155389,0,,0,0,False,576,379,False,0.11247803163444639,0.07400898262058192,False,0,0,-149692,379,True,0,0
RXJuNTB0NTU=,7428,435,3.5600119812817,0,0,ern50t55,Ern50t55,MdEWrk,economic__special_variable,economic,True,5411,0,,0,0,False,213254,0,,0,0,False,2017,435,True,0.37275919423396786,0.08039179449270005,True,0,0,-205826,435,True,0,0
RXJuNTV0NjU=,10100,479,2.8830238646965,0,0,ern55t65,Ern55t65,MdEWrk,economic__special_variable,economic,True,7215,0,,0,0,False,294509,0,,0,0,False,2885,479,True,0.39986139986139985,0.06638946638946638,True,0,0,-284409,479,True,0,0
RXJuNXQ3cHQ1,3783,295,4.74045220700189,0,0,ern5t7pt5,Ern5t7pt5,MdEWrk,economic__special_variable,economic,True,3894,0,,0,0,False,149059,0,,0,0,False,-111,295,False,-0.028505392912172575,0.07575757575757575,False,0,0,-145276,295,True,0,0
