id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.25,0.35,6.5,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,3.1,0.35,6.8,,,True,2.85,0.01,0.2,,,True,0.1499999999999999,0.49497474683058323,False,,,,,0.3999999999999999,0.3501428280002319,False,,
QXZnSEhTUk9j,3.05,0.13,2.7,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.83,0.13,2.8,,,True,2.51,0.01,0.2,,,True,0.21999999999999975,0.18384776310850237,False,,,,,0.54,0.130384048104053,True,,
Qmx0MDB0MDk=,620,159,15.6,0.023,0.006,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.023,0.006,True,-198168,2932.313932715936,True,-3.4000000000000004,0.6082762530298219,True
Qmx0MTBMdHI=,397,125,19.1,0.015,0.005,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,True,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.015,0.005,False,-76281,1923.0668215119308,True,-0.6999999999999997,0.5099019513592785,False
Qmx0NDB0NDk=,2780,322,7,0.105,0.012,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.105,0.012,True,-352133,3923.236419080553,True,0.3000000000000007,1.2041594578792296,False
Qmx0NTB0NTk=,2136,277,7.9,0.081,0.01,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.081,0.01,True,-448673,4120.321589390809,True,-4.9,1.004987562112089,True
Qmx0NjB0Njk=,1981,285,8.7,0.075,0.011,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.075,0.011,True,-438518,4334.380001799565,True,-5.199999999999999,1.104536101718726,True
Qmx0NzB0Nzk=,908,195,13,0.034,0.007,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.034,0.007,True,-244283,3246.860945590371,True,-3.6999999999999993,0.7071067811865476,True
Qmx0ODB0ODk=,622,143,14,0.023,0.005,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.023,0.005,True,-163510,2909.516282820909,True,-2.4000000000000004,0.5099019513592785,True
Qmx0OTB0OTk=,706,153,13.1,0.027,0.006,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.027,0.006,True,-127256,2846.1154228175637,True,-0.9999999999999996,0.6082762530298219,False
Qmx0QmYzOQ==,16361,521,1.9,0.617,0.019,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.617,0.019,True,-1397021,6804.973622285394,True,21.000000000000007,1.91049731745428,True
QnRSVlZFdGM=,15,24,97.3,0.001,0.001,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,89,73,49.8,0.004,0.003,False,1902,346,11.1,0.001,0.001,True,-74,76.84399781375251,False,-0.8314606741573034,0.3030320482368464,False,-0.003,0.0031622776601683794,False,-1887,346.8313711301214,True,0,0.14142135623730953
R1IxNWt0MTlr,6101,465,4.6,0.335,0.024,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.335,0.024,True,-436438,4895.135748883784,True,12.100000000000001,2.4083189157584592,True
R1Ixa3QxNGs=,7636,494,3.9,0.419,0.025,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.419,0.025,True,-612362,5156.71649404929,True,11.899999999999999,2.5079872407968904,True
R1IyMGt0MjRr,1543,254,10,0.085,0.014,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.085,0.014,True,-205126,2810.501200853684,True,-1.5,1.4035668847618201,False
R1IyNWt0Mjlr,561,159,17.3,0.031,0.009,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.031,0.009,True,-101841,2687.707201314905,True,-1.9,0.9055385138137416,False
R1Iza3Bs,401,109,16.5,0.022,0.006,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.022,0.006,True,-146823,2970.0008417507224,True,-4.9,0.6082762530298219,True
R1I1MDB0OTk5,1753,272,9.4,0.096,0.015,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.096,0.015,True,-319712,3271.3275592639757,True,-6,1.5132745950421556,True
R1Jub1JudFBk,320,105,20,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,476,153,19.6,,,True,59425,1926,2,,,True,-156,185.5640051303054,False,-0.3277310924369748,0.3087920283248953,False,,,-59105,1928.8600260257351,True,,
R1JQSTE1dDE5,2548,321,7.6,0.144,0.018,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1915,287,9.1,0.109,0.016,True,222841,3644,1,0.111,0.002,True,633,430.5926148925455,False,0.33054830287206266,0.2605025528497608,False,0.03499999999999999,0.024083189157584593,False,-220293,3658.1111246106234,True,3.299999999999999,1.8110770276274832,False
R1JQSTIwdDI0,2571,312,7.4,0.145,0.017,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,2234,316,8.6,0.127,0.018,True,228606,3500,0.9,0.113,0.002,True,337,444.07206622349037,False,0.15085049239033124,0.21448740410452677,False,0.017999999999999988,0.024758836806279896,False,-226035,3513.8787685405428,True,3.1999999999999975,1.711724276862369,False
R1JQSTI1dDI5,1555,257,10,0.088,0.014,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1979,290,8.9,0.113,0.016,True,211796,3409,1,0.105,0.002,True,-424,387.4906450483676,False,-0.21424962102071754,0.17355809274613626,False,-0.02500000000000001,0.0212602916254693,False,-210241,3418.6737194415027,True,-1.700000000000001,1.4142135623730951,False
R1JQSTMwdDM0,1336,223,10.2,0.075,0.012,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1582,280,10.8,0.09,0.016,True,188082,3046,1,0.093,0.001,True,-246,357.9511139806664,False,-0.1554993678887484,0.20545309207905543,False,-0.015,0.02,False,-186746,3054.15209182516,True,-1.8000000000000007,1.2041594578792296,False
R1JQSTM1cGw=,7114,473,4,0.401,0.024,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,7497,512,4.1,0.427,0.027,True,889842,5729,0.4,0.442,0.003,True,-383,697.0459095353763,False,-0.051087101507269576,0.0904449104074677,False,-0.025999999999999968,0.036124783736376884,False,-882728,5748.492845955364,True,-4.100000000000001,2.4186773244895647,False
R1JQSTUwcGw=,4259,391,5.6,0.24,0.021,grpi50pl,GRPI50pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,4904,428,5.3,0.279,0.023,True,584722,5029,0.5,0.29,0.002,True,-645,579.7111349629228,False,-0.13152528548123982,0.11000977354507237,False,-0.039000000000000035,0.03114482300479487,False,-580463,5044.177038923198,True,-4.9999999999999964,2.1095023109728985,False
R1JQSU50Qw==,771,176,13.9,,,grpintc,GRPINtC,NA,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,759,182,14.6,,,True,109433,2779,1.5,,,True,12,253.17977802344325,False,0.015810276679841896,0.3363058034448273,False,,,-108662,2784.5676504620965,True,,
R1JQSVUxNQ==,2628,327,7.6,0.148,0.018,grpiu15,GRPIU15,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,2352,319,8.2,0.134,0.018,True,273663,4314,1,0.136,0.002,True,276,456.82600626496736,False,0.11734693877551021,0.20565839809320408,False,0.013999999999999985,0.02545584412271571,False,-271035,4326.375503813787,True,1.1999999999999975,1.8110770276274832,False
R1JVNTAw,208,108,31.7,0.011,0.006,gru500,GRU500,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,224541,3382,0.9,0.109,0.002,True,,,,,0.011,0.006,False,-224333,3383.7239840152447,True,-9.8,0.6324555320336759,True
SE9WYWNSdA==,0.3,0.3,69.9,,,hovacrt,HOVacRt,rate,housing_occupancy,housing,False,0.4,0.6,94.1,,,False,1.8,0.1,3.4,,,True,-0.10000000000000003,0.6708203932499369,False,,,,,-1.5,0.31622776601683794,True,,
SE9WYWNV,5910,401,4.1,0,0,hovacu,HOVacU,HOVacRt,housing__special_variable,housing,True,5335,390,,0,0,False,1065868,7322,0.4,0,0,True,575,559.3755446924722,False,0.1077788191190253,0.11048780076909259,False,0,0,-1059958,7332.972453241591,True,0,0
SFUx,26511,224,0.5,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,25406,298,0.7,1,0,True,3472354,1104,0,1,0,True,1105,372.8002145922129,False,0.043493662914272216,0.015084621329169516,False,0,0,-3445843,1126.4954505012438,True,0,0
SFUxMHQxOXU=,762,150,12,0.029,0.006,hu10t19u,HU10t19u,HU2,units_in_structure,housing,True,856,199,14.2,0.034,0.008,True,219295,3425,0.9,0.063,0.001,True,-94,249.20072231034965,False,-0.10981308411214953,0.27117183469652284,False,-0.005000000000000001,0.01,False,-218533,3428.2830979952632,True,-3.3999999999999995,0.6082762530298219,True
SFUxdUE=,1118,196,10.7,0.042,0.007,hu1ua,HU1uA,HU2,units_in_structure,housing,True,1128,176,9.5,0.044,0.007,True,238949,3015,0.8,0.069,0.001,True,-10,263.4236132164313,False,-0.008865248226950355,0.23260967765138985,False,-0.001999999999999995,0.009899494936611667,False,-237831,3021.364095901055,True,-2.7,0.7071067811865476,True
SFUxdUQ=,622,155,15.2,0.023,0.006,hu1ud,HU1uD,HU2,units_in_structure,housing,True,582,145,15.2,0.023,0.006,True,319905,2742,0.5,0.092,0.001,True,40,212.24985276791125,False,0.06872852233676977,0.3765958836987792,False,0,0.00848528137423857,-319283,2746.3774321822557,True,-6.8999999999999995,0.6082762530298219,True
SFUy,26511,224,0.5,1,0,hu2,HU2,HU2,units_in_structure,housing,True,25406,298,0.7,1,0,True,3472354,1104,0,1,0,True,1105,372.8002145922129,False,0.043493662914272216,0.015084621329169516,False,0,0,-3445843,1126.4954505012438,True,0,0
SFUyMHBsdQ==,1457,202,8.4,0.055,0.008,hu20plu,HU20plu,HU2,units_in_structure,housing,True,1173,212,11,0.046,0.008,True,1667213,4900,0.2,0.48,0.001,True,284,292.8275943281302,False,0.2421142369991475,0.28293447014522033,False,0.009000000000000001,0.01131370849898476,False,-1665756,4904.161905973334,True,-42.5,0.806225774829855,True
SFUydQ==,7425,411,3.4,0.28,0.015,hu2u,HU2u,HU2,units_in_structure,housing,True,7637,448,3.6,0.301,0.017,True,458656,4817,0.6,0.132,0.001,True,-212,607.9679267856159,False,-0.02775959146261621,0.0784159842796489,False,-0.020999999999999963,0.022671568097509268,False,-451231,4834.502042609973,True,14.800000000000002,1.5033296378372907,True
SFUz,26511,224,0.5,1,0,hu3,HU3,HU3,year_structure_built,housing,True,,0,,0,0,False,3472354,1104,0,1,0,True,,,,,1,0,True,-3445843,1126.4954505012438,True,0,0
SFUzdDR1,7262,443,3.7,0.274,0.017,hu3t4u,HU3t4u,HU2,units_in_structure,housing,True,6030,445,4.5,0.237,0.017,True,333505,3795,0.7,0.096,0.001,True,1232,627.912414274475,False,0.2043117744610282,0.1153086842219881,False,0.03700000000000003,0.024041630560342617,False,-326243,3820.768770810398,True,17.800000000000004,1.7029386365926402,True
SFU0,26511,224,0.5,1,0,hu4,HU4,HU4,rooms,housing,True,25406,298,0.7,1,0,True,3472354,1104,0,1,0,True,1105,372.8002145922129,False,0.043493662914272216,0.015084621329169516,False,0,0,-3445843,1126.4954505012438,True,0,0
SFU1dDl1,7823,399,3.1,0.295,0.015,hu5t9u,HU5t9u,HU2,units_in_structure,housing,True,7833,401,3.1,0.308,0.015,True,228415,3185,0.8,0.066,0.001,True,-10,565.6871927134289,False,-0.0012766500702157538,0.07217214480841193,False,-0.013000000000000012,0.021213203435596427,False,-220592,3209.895013859488,True,22.9,1.5033296378372907,True
SFVub01ydGcx,2441,266,6.6,0.421,0.036,hunomrtg1,HUnoMrtg1,OOcHU3,mortgage_status,housing,True,2245,259,7,0.422,0.038,True,422629,4549,0.7,0.41,0.003,True,196,371.2640569729313,False,0.08730512249443208,0.17255122844597107,False,-0.0010000000000000009,0.0523450093132096,False,-420188,4556.770457242717,True,1.1000000000000014,3.612478373637688,False
SFVub01ydGcy,2397,265,6.7,1,0,hunomrtg2,HUnoMrtg2,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,2237,258,7,1,0,True,416370,4562,0.7,1,0,True,160,369.84996958226185,False,0.07152436298614215,0.17118951081421344,False,0,0,-413973,4569.690252084926,True,0,0
SFV3TXJ0Zw==,3358,332,6,0.579,0.042,huwmrtg,HUwMrtg,OOcHU3,mortgage_status,housing,True,3070,320,6.3,0.578,0.043,True,607211,5367,0.5,0.59,0.003,True,288,461.1117001334926,False,0.09381107491856677,0.15714297686589493,False,0.0010000000000000009,0.06010823570859487,False,-603853,5377.258874184876,True,-1.1000000000000014,4.21070065428546,False
