id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,11,18,99.4749930920144,0.000103235978677078,0.000168919401617956,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.000103235978677078,0.000168919401617956,False,-3859,470.34455455548755,True,-0.08967640213229221,0.1014166536739883,False
QWdISEluYw==,17961701000,665657379.422504,2.25287650595107,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,12742714400,470022107.827976,2.24228305017485,0,0,True,307989432000,2361252362,0.5,0,0,True,5218986600,814874547.7843132,True,0.4095663165769453,0.07370258753665448,True,0,0,-290027731000,2453286054.219975,True,0,0
QWdJUDE1cGw=,18384551300,667360538.989497,2.20669131728036,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,13190888000,480661903.601355,2.21513279530423,0,0,True,318266008500,2111708243,0.4,0,0,True,5193663300,822439027.8762494,True,0.39373113470450205,0.0716856390796021,True,0,0,-299881457200,2214651618.7776575,True,0,0
QWdUVG0=,2601930,76576.2637505905,1.78909195147928,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,2313130,69258.5001642398,1.82014982775651,0,0,True,156042185,593582,0.2,0,0,True,288800,103250.49159689267,False,0.12485247262367441,0.047225713313778235,False,0,0,-153440255,598501.0567192008,True,0,0
QXJ0RW5SQUZT,9194,870.370036248951,5.75484365876881,0.0862865079960958,0.00799030576899365,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.0862865079960958,0.00799030576899365,True,-431801,5502.275256655195,True,-2.2713492003904197,0.805263846711208,False
Q05JMTg2NF8y,127843,2291.30399554489,1.08953166532121,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5242034,2996.470423681832,True,,
Q29uc3RjdG4=,1268,278.145645301162,13.334818506571,0.0119002928147759,0.00259991005766522,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.0119002928147759,0.00259991005766522,True,-204799,3750.328652265025,True,-3.90997071852241,0.27855937083409643,True
Q3ZFbTE2cGwx,106552,2095.41690362562,1.19548170645086,0.681989541529855,0.00778929210536539,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,98650,2111.48904804169,1.30114543174293,0.671709881250681,0.0213920581160012,True,4053141,9894,0.1,0.591,0.001,True,7902,2974.7534351606323,False,0.08010136847440447,0.03139479953336571,False,0.010279660279174041,0.022766054158353404,False,-3946589,10113.456777976558,True,9.098954152985513,0.7853220454228163,True
Q3ZFbTE2cGwy,106552,2095.41690362562,1.19548170645086,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,98650,2111.48904804169,1.30114543174293,1,0,True,4053141,9894,0.1,1,0,True,7902,2974.7534351606323,False,0.08010136847440447,0.03139479953336571,False,0,0,-3946589,10113.456777976558,True,0,0
Q3ZFbTE2cGwz,106552,2095.41690362562,1.19548170645086,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-3946589,10113.456777976558,True,0,0
Q3ZFbTE2cGw0,106552,2095.41690362562,1.19548170645086,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,98650,2111.48904804169,1.30114543174293,1,0,True,4053141,9894,0.1,1,0,True,7902,2974.7534351606323,False,0.08010136847440447,0.03139479953336571,False,0,0,-3946589,10113.456777976558,True,0,0
Q3ZMRjE=,111494,2237.33882101035,1.21987227085937,0.713620973264976,0.00863424263065591,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,105623,2183.2475810132,1.25654656363455,0.719189181828086,0.0225529115967072,True,4354474,10392,0.1,0.635,0.002,True,5871,3126.0606200136253,False,0.05558448443994206,0.030409943982136794,False,-0.005568208563110022,0.024149202208228866,False,-4242980,10630.115192226282,True,7.862097326497604,0.8862852013039363,True
Q3ZMRjE4dDY0,104054,2184.88191900615,1.27644847429649,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-3998437,10128.46528354617,True,,
Q3ZMRjI=,111494,2237.33882101035,1.21987227085937,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,105623,2183.2475810132,1.25654656363455,1,0,True,4354474,10392,0.1,1,0,True,5871,3126.0606200136253,False,0.05558448443994206,0.030409943982136794,False,0,0,-4242980,10630.115192226282,True,0,0
Q3ZMRkVt,99609,2075.49247167991,1.2666501532725,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3725934,9769.021701275926,True,0,0
Q3ZMRlVFbTE=,4942,525.518791291044,6.46427176882283,0.0316314317351204,0.00332526324214615,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,6973,706.402859563861,6.15838564087064,0.0474793005774049,0.00467777751866129,True,301333,4545,0.9,0.044,0.001,True,-2031,880.4402307936637,False,-0.29126631292126776,0.10409077842678434,False,-0.0158478688422845,0.0057392489180781575,False,-296391,4575.280865695569,True,-1.2368568264879598,0.3472373198486638,True
Q3ZMRlVFbTI=,4942,525.518791291044,6.46427176882283,0.0443252551706818,0.00462873991518532,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,6973,706.402859563861,6.15838564087064,0.0660178180888632,0.00654726902150395,True,301333,4545,0.9,0.069,0.001,True,-2031,880.4402307936637,False,-0.29126631292126776,0.10409077842678434,False,-0.021692562918181398,0.008018227038589959,False,-296391,4575.280865695569,True,-2.46747448293182,0.4735528819723284,True
Q3ZOSVBvcDI=,180024,3093.9529731397,1.04476207398612,1,0,cvnipop2,CvNIPop2,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,8379895,1861,0,1,0,True,,,,,1,0,True,-8199871,3610.5215689703323,True,0,0
Q3ZOSVUxOF8y,29914,1304.96934829903,2.65191695077872,1,0,cvniu18_2,CvNIU18_2,CvNIU18_2,health_insurance_coverage,economic,True,,0,,0,0,False,1855028,1721,0.1,1,0,True,,,,,1,0,True,-1825114,2159.811565854761,True,0,0
Q1dfQ3JwbGQ=,1513,350.077134357558,14.0656211258278,0.0143941700281604,0.00331830629888841,cw_crpld,CW_Crpld,Wrkr16pl,commute_to_work,economic,True,1588,333.054049667618,12.749651629915,0.016486539799213,0.00343931503378023,True,177245,3363,1.2,0.045,0.001,True,-75,483.19664733936213,False,-0.04722921914357683,0.2975390007580863,False,-0.0020923697710525987,0.004779125923725928,False,-175732,3381.1718382832896,True,-3.06058299718396,0.34657115709825737,True
Q1dfRHJ2QWxu,5829,582.601922413581,6.07591872326431,0.0554551335718091,0.00543290061306455,cw_drvaln,CW_DrvAln,Wrkr16pl,commute_to_work,economic,True,5923,627.687820496782,6.44222764070805,0.0614923017825812,0.00637945491700762,True,883066,6519,0.4,0.223,0.002,True,-94,856.397687993143,False,-0.01587033597838933,0.143360369315073,False,-0.006037168210772104,0.008379370746635445,False,-877237,6544.981741762157,True,-16.754486642819092,0.5789335805723931,True
