id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.27,0.78,14.5,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,3.22,0.92,17.4,,,True,2.85,0.01,0.2,,,True,0.04999999999999982,1.2061509026651682,False,,,,,0.41999999999999993,0.7800640999302557,False,,
QXZnSEhTUk9j,2.7,0.13,2.8,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.78,0.15,3.4,,,True,2.51,0.01,0.2,,,True,-0.07999999999999963,0.1984943324127921,False,,,,,0.1900000000000004,0.130384048104053,False,,
Qmx0MDB0MDk=,2529,296,7.1,0.164,0.019,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.164,0.019,True,-196259,2942.9237163066255,True,10.700000000000003,1.9026297590440446,True
Qmx0MTBMdHI=,1081,202,11.4,0.07,0.013,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,True,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.07,0.013,True,-75597,1929.6022906288229,True,4.800000000000001,1.3038404810405297,True
Qmx0NDB0NDk=,855,192,13.7,0.055,0.012,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.055,0.012,True,-354058,3914.7112281750747,True,-4.699999999999999,1.2041594578792296,True
Qmx0NTB0NTk=,1498,258,10.5,0.097,0.017,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.097,0.017,True,-449311,4119.087884471513,True,-3.299999999999999,1.7029386365926402,False
Qmx0NjB0Njk=,1202,226,11.4,0.078,0.015,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.078,0.015,True,-439297,4330.900714632004,True,-4.8999999999999995,1.5033296378372907,True
Qmx0NzB0Nzk=,831,201,14.7,0.054,0.013,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.054,0.013,True,-244360,3247.2268168392548,True,-1.6999999999999993,1.3038404810405297,False
Qmx0ODB0ODk=,602,149,15,0.039,0.01,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.039,0.01,True,-163530,2909.817348219644,True,-0.8000000000000003,1.004987562112089,False
Qmx0OTB0OTk=,1192,217,11,0.077,0.014,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.077,0.014,True,-126770,2850.2724431183765,True,4,1.4035668847618201,False
Qmx0QmYzOQ==,5667,412,4.4,0.367,0.026,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.367,0.026,True,-1407715,6797.497260021515,True,-3.999999999999993,2.6076809620810595,False
QnRSVlZFdGM=,24,27,68.4,0.002,0.002,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,0,0,,0,0,False,1902,346,11.1,0.001,0.001,True,24,27,False,0,,0.002,0.002,False,-1878,347.0518693221519,True,0.1,0.223606797749979,False
R1IxNWt0MTlr,1437,249,10.5,0.113,0.019,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.113,0.019,True,-441102,4879.357539676715,True,-10.099999999999998,1.91049731745428,True
R1Ixa3QxNGs=,4405,387,5.3,0.347,0.029,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.347,0.029,True,-615593,5147.5681637060425,True,4.699999999999996,2.906888370749727,False
R1IyMGt0MjRr,291,105,21.9,0.023,0.008,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.023,0.008,False,-206378,2800.9687609825282,True,-7.7,0.806225774829855,True
R1IyNWt0Mjlr,16,26,98.8,0.001,0.002,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.001,0.002,False,-102386,2683.125975424933,True,-4.9,0.223606797749979,True
R1Iza3Bs,15,24,97.3,0.001,0.002,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.001,0.002,False,-147209,2968.0970334542635,True,-7,0.223606797749979,True
R1I1MDB0OTk5,3843,411,6.5,0.302,0.032,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.302,0.032,True,-317622,3285.805989403513,True,14.6,3.2062439083762797,True
R1Jub1JudFBk,423,183,26.3,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,151,80,32.2,,,False,59425,1926,2,,,True,272,199.7223072167954,False,1.8013245033112584,1.916099954210932,False,,,-59002,1934.6743912090221,True,,
R1JQSTE1dDE5,757,205,16.4,0.061,0.016,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1078,232,13.1,0.107,0.023,True,222841,3644,1,0.111,0.002,True,-321,309.594896598765,False,-0.29777365491651203,0.24290594714923233,False,-0.046,0.028017851452243798,False,-222084,3649.76177304766,True,-5,1.61245154965971,True
R1JQSTIwdDI0,1230,248,12.3,0.099,0.02,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1013,237,14.2,0.101,0.023,True,228606,3500,0.9,0.113,0.002,True,217,343.0349836386954,False,0.21421520236920039,0.37501297157068825,False,-0.0020000000000000018,0.03047950130825634,False,-227376,3508.7752849106764,True,-1.4000000000000004,2.009975124224178,False
