id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,1.7,0.15,5.2,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,1.65,0.11,4.2,,,True,2.85,0.01,0.2,,,True,0.050000000000000044,0.18601075237738274,False,,,,,-1.1500000000000001,0.15033296378372907,True,,
QXZnSEhTUk9j,1.67,0.14,5,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,1.64,0.1,3.8,,,True,2.51,0.01,0.2,,,True,0.030000000000000027,0.17204650534085256,False,,,,,-0.8399999999999999,0.14035668847618202,True,,
R1IxNWt0MTlr,2478,462,11.3,0.164,0.029,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.164,0.029,True,-440061,4894.851683146283,True,-4.9999999999999964,2.906888370749727,False
R1Ixa3QxNGs=,1560,372,14.5,0.103,0.024,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.103,0.024,True,-618438,5146.4621828980735,True,-19.700000000000003,2.4083189157584592,True
R1IyMGt0MjRr,2571,447,10.6,0.17,0.028,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.17,0.028,True,-204098,2834.468204090496,True,7,2.8017851452243803,False
R1IyNWt0Mjlr,2535,413,9.9,0.168,0.026,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.168,0.026,True,-99867,2714.6008914755776,True,11.8,2.6019223662515376,True
R1Iza3Bs,4983,530,6.5,0.33,0.03,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.33,0.03,True,-142241,3014.950082505513,True,25.9,3.0016662039607267,True
R1I1MDB0OTk5,724,259,21.7,0.048,0.017,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.048,0.017,False,-320741,3270.2723128204475,True,-10.8,1.711724276862369,True
R1Jub1JudFBk,266,131,29.8,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,711,210,18,,,True,59425,1926,2,,,True,-445,247.50959577357804,False,-0.6258790436005626,0.21484267427169215,False,,,-59159,1930.4499475510884,True,,
R1JQSTE1dDE5,2347,452,11.7,0.156,0.029,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1937,326,10.2,0.12,0.02,True,222841,3644,1,0.111,0.002,True,410,557.2970482606202,False,0.2116675271037687,0.3099000940031928,False,0.036000000000000004,0.035227829907617074,False,-220494,3671.925925178775,True,4.5,2.906888370749727,False
R1JQSTIwdDI0,1487,343,14,0.099,0.022,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,2180,324,9,0.135,0.019,True,228606,3500,0.9,0.113,0.002,True,-693,471.8315377335432,False,-0.31788990825688074,0.1871714904243413,False,-0.036000000000000004,0.029068883707497266,False,-227119,3516.766839015632,True,-1.4000000000000004,2.209072203437452,False
R1JQSTI1dDI5,1171,267,13.9,0.078,0.017,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,2012,320,9.7,0.125,0.019,True,211796,3409,1,0.105,0.002,True,-841,416.7601228524629,False,-0.4179920477137177,0.16179843671408137,False,-0.047,0.025495097567963924,False,-210625,3419.4400126336477,True,-2.7,1.711724276862369,False
R1JQSTMwdDM0,1250,308,15,0.083,0.02,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1128,232,12.5,0.07,0.014,True,188082,3046,1,0.093,0.001,True,122,385.6008298746257,False,0.10815602836879433,0.35567260824995744,False,0.012999999999999998,0.02441311123146741,False,-186832,3061.532296089656,True,-1,2.0024984394500787,False
R1JQSTM1cGw=,5224,635,7.4,0.347,0.038,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,5294,488,5.6,0.329,0.028,True,889842,5729,0.4,0.442,0.003,True,-70,800.8551679298823,False,-0.013222516055912353,0.1505364026281397,False,0.01799999999999996,0.047201694884823786,False,-884618,5764.084142342129,True,-9.500000000000007,3.8118237105091834,False
R1JQSTUwcGw=,3312,521,9.6,0.22,0.033,grpi50pl,GRPI50pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,3060,382,7.6,0.19,0.023,True,584722,5029,0.5,0.29,0.002,True,252,646.0379245833792,False,0.08235294117647059,0.21736060335037297,False,0.03,0.040224370722237536,False,-581410,5055.915545180715,True,-6.9999999999999964,3.306055050963308,False
R1JQSU50Qw==,312,139,27.2,,,grpintc,GRPINtC,NA,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,819,219,16.2,,,True,109433,2779,1.5,,,True,-507,259.38774065094134,False,-0.6190476190476191,0.19794281368339767,True,,,-109121,2782.4740789448515,True,,
R1JQSVUxNQ==,3585,474,8,0.238,0.029,grpiu15,GRPIU15,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,3552,411,7,0.221,0.024,True,273663,4314,1,0.136,0.002,True,33,627.373094737095,False,0.009290540540540541,0.1773314164506503,False,0.016999999999999987,0.037643060449437424,False,-270078,4339.962211817056,True,10.199999999999996,2.906888370749727,True
R1JVNTAw,259,145,34,0.017,0.01,gru500,GRU500,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,224541,3382,0.9,0.109,0.002,True,,,,,0.017,0.01,False,-224282,3385.106940703646,True,-9.2,1.019803902718557,True
SE9WYWNSdA==,3.3,1.9,34,,,hovacrt,HOVacRt,rate,housing_occupancy,housing,False,2.9,1.4,30.3,,,False,1.8,0.1,3.4,,,True,0.3999999999999999,2.360084744241189,False,,,,,1.4999999999999998,1.9026297590440446,False,,
SE9WYWNV,14856,875,3.6,0,0,hovacu,HOVacU,HOVacRt,housing__special_variable,housing,True,12938,619,,0,0,False,1065868,7322,0.4,0,0,True,1918,1071.8143495960483,False,0.148245478435616,0.08713110712071266,False,0,0,-1051012,7374.097165077227,True,0,0
SFUx,37258,382,0.6,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,37505,323,0.5,1,0,True,3472354,1104,0,1,0,True,-247,500.2529360233681,False,-0.00658578856152513,0.013301749042693897,False,0,0,-3435096,1168.2208695276763,True,0,0
SFUxMHQxOXU=,1490,297,12.1,0.04,0.008,hu10t19u,HU10t19u,HU2,units_in_structure,housing,True,1714,273,9.7,0.046,0.007,True,219295,3425,0.9,0.063,0.001,True,-224,403.40798207273986,False,-0.1306884480746791,0.22180397314176006,False,-0.005999999999999998,0.01063014581273465,False,-217805,3437.8531091365726,True,-2.3,0.806225774829855,False
SFUxdUE=,214,127,36.2,0.006,0.003,hu1ua,HU1uA,HU2,units_in_structure,housing,False,91,54,36,0.002,0.001,False,238949,3015,0.8,0.069,0.001,True,123,138.00362314084367,False,1.3516483516483517,1.9735972767614307,False,0.004,0.0031622776601683794,False,-238735,3017.6736072676913,True,-6.300000000000001,0.31622776601683794,True
SFUxdUQ=,611,256,25.5,0.016,0.007,hu1ud,HU1uD,HU2,units_in_structure,housing,False,213,108,30.7,0.006,0.003,False,319905,2742,0.5,0.092,0.001,True,398,277.8488797889961,False,1.8685446009389672,1.8867970754564158,False,0.01,0.007615773105863909,False,-319294,2753.924472457442,True,-7.6,0.7071067811865476,True
SFUy,37258,382,0.6,1,0,hu2,HU2,HU2,units_in_structure,housing,True,37505,323,0.5,1,0,True,3472354,1104,0,1,0,True,-247,500.2529360233681,False,-0.00658578856152513,0.013301749042693897,False,0,0,-3435096,1168.2208695276763,True,0,0
SFUyMHBsdQ==,33219,667,1.2,0.892,0.015,hu20plu,HU20plu,HU2,units_in_structure,housing,True,33964,462,0.8,0.906,0.01,True,1667213,4900,0.2,0.48,0.001,True,-745,811.3772242305055,False,-0.021934989989400543,0.023720704106048224,False,-0.014000000000000012,0.018027756377319945,False,-1633994,4945.188469613671,True,41.2,1.5033296378372907,True
SFUydQ==,166,143,52.5,0.004,0.004,hu2u,HU2u,HU2,units_in_structure,housing,False,127,82,39.4,0.003,0.002,False,458656,4817,0.6,0.132,0.001,True,39,164.84234892769516,False,0.30708661417322836,1.4071548812378538,False,0.001,0.004472135954999579,False,-458490,4819.122119224621,True,-12.8,0.4123105625617661,True
SFUz,37258,382,0.6,1,0,hu3,HU3,HU3,year_structure_built,housing,True,,0,,0,0,False,3472354,1104,0,1,0,True,,,,,1,0,True,-3435096,1168.2208695276763,True,0,0
SFUzdDR1,422,233,33.5,0.011,0.006,hu3t4u,HU3t4u,HU2,units_in_structure,housing,False,242,101,25.5,0.006,0.003,False,333505,3795,0.7,0.096,0.001,True,180,253.9488137400921,False,0.743801652892562,1.2069274728792285,False,0.004999999999999999,0.00670820393249937,False,-333083,3802.1459729999847,True,-8.5,0.6082762530298219,True
SFU0,37258,382,0.6,1,0,hu4,HU4,HU4,rooms,housing,True,37505,323,0.5,1,0,True,3472354,1104,0,1,0,True,-247,500.2529360233681,False,-0.00658578856152513,0.013301749042693897,False,0,0,-3435096,1168.2208695276763,True,0,0
SFU1dDl1,1096,389,21.6,0.029,0.01,hu5t9u,HU5t9u,HU2,units_in_structure,housing,False,1127,235,12.7,0.03,0.006,True,228415,3185,0.8,0.066,0.001,True,-31,454.47332154924123,False,-0.027506654835847383,0.4003236885962196,False,-0.0009999999999999974,0.0116619037896906,False,-227319,3208.6673246069,True,-3.7,1.004987562112089,True
SFVub01ydGcx,8356,703,5.1,0.6,0.037,hunomrtg1,HUnoMrtg1,OOcHU3,mortgage_status,housing,True,4521,384,5.2,0.374,0.027,True,422629,4549,0.7,0.41,0.003,True,3835,801.0399490662123,True,0.8482636584826366,0.22096098283671856,True,0.22599999999999998,0.04580392996239514,True,-414273,4603.0001086248085,True,19,3.712142238654117,True
SFVub01ydGcy,8244,703,5.2,1,0,hunomrtg2,HUnoMrtg2,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,4492,384,5.2,1,0,True,416370,4562,0.7,1,0,True,3752,801.0399490662123,True,0.8352626892252895,0.22159926054227697,True,0,0,-408126,4615.848026094447,True,0,0
SFV3TXJ0Zw==,5563,626,6.8,0.4,0.039,huwmrtg,HUwMrtg,OOcHU3,mortgage_status,housing,True,7575,507,4.1,0.626,0.031,True,607211,5367,0.5,0.59,0.003,True,-2012,805.5588122539533,False,-0.2656105610561056,0.09615326167979037,False,-0.22599999999999998,0.0498196748283246,True,-601648,5403.384587459975,True,-19,3.9115214431215892,True
SFV3TXJ0Z0V4,5556,625,6.8,1,0,huwmrtgex,HUwMrtgEx,HUwMrtgEx,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,7551,506,4.1,1,0,True,603062,5350,0.5,1,0,True,-1995,804.152348749912,False,-0.26420341676599124,0.09634356004175229,False,0,0,-597506,5386.383294939194,True,0,0
TWRHUg==,2492,115,2.8,,,mdgr,MdGR,median,gross_rent,housing,True,2290,57,1.5,,,True,1396,4,0.2,,,True,202,128.35108102388543,False,0.08820960698689956,0.05705748825167663,False,,,1096,115.06954418958998,True,,
TWRSbXM=,3.1,0.1,1.3,,,mdrms,MdRms,median,rooms,housing,True,3,0.1,1.4,,,True,4,0.1,1.5,,,True,0.10000000000000009,0.14142135623730953,False,,,,,-0.8999999999999999,0.14142135623730953,True,,
TWRWbA==,841770,56838,4.1,,,mdvl,MdVl,median,value,housing,True,924493,74830,4.9,,,True,570500,2845,0.3,,,True,-82723,93968.54337489753,False,-0.08947931460811494,0.09597585193310645,False,,,271270,56909.15804156656,True,,
TW9iSG0=,12,17,88.5,0,0,mobhm,MobHm,HU2,units_in_structure,housing,False,0,0,,0,0,False,4514,450,6.1,0.001,0.001,True,12,17,False,0,,0,0,-4502,450.32099662351965,True,-0.1,0.1,False
TXYwMHQwOQ==,6340,671,6.4,0.216,0.022,mv00t09,Mv00t09,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,830839,6308,0.5,0.263,0.002,True,,,,,0.216,0.022,True,-824499,6343.587707283631,True,-4.699999999999999,2.209072203437452,False
TXYxMEx0cg==,15335,1031,4.1,0.523,0.031,mv10ltr,Mv10Ltr,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,1341699,7655,0.3,0.425,0.002,True,,,,,0.523,0.031,True,-1326364,7724.117166382188,True,9.800000000000004,3.1064449134018135,True
TXY4MHQ4OQ==,,0,,0,0,mv80t89,Mv80t89,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXY5MHQ5OQ==,3492,540,9.4,0.119,0.018,mv90t99,Mv90t99,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,460385,4845,0.6,0.146,0.001,True,,,,,0.119,0.018,True,-456893,4875,True,-2.700000000000001,1.8027756377319943,False
TXZCZjc5,,0,,0,0,mvbf79,MvBf79,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXZCZjg5,4128,548,8.1,0.141,0.018,mvbf89,MvBf89,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,521180,4786,0.6,0.165,0.001,True,,,,,0.141,0.018,True,-517052,4817.271011682859,True,-2.400000000000002,1.8027756377319943,False
Tk1TTVAxMDE0,732,269,22.3,0.089,0.032,nmsmp1014,NMSMP1014,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,553,168,18.5,0.123,0.036,True,61830,1682,1.7,0.148,0.004,True,179,317.1513834117707,False,0.32368896925858953,0.6311361095479585,False,-0.034,0.048166378315169185,False,-61098,1703.3745918029892,True,-5.899999999999999,3.22490309931942,False
Tk1TTVAxNTE5,546,187,20.8,0.066,0.022,nmsmp1519,NMSMP1519,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,302,123,24.7,0.067,0.027,False,40494,1193,1.8,0.097,0.003,True,244,223.8258251408894,False,0.8079470198675497,0.9620943132321186,False,-0.0010000000000000009,0.034828149534535995,False,-39948,1207.5669753682403,True,-3.1000000000000005,2.2203603311174516,False
Tk1TTVAyMDI0,336,142,25.7,0.041,0.017,nmsmp2024,NMSMP2024,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,231,89,23.3,0.051,0.019,False,28114,1114,2.4,0.068,0.002,True,105,167.5857989210303,False,0.45454545454545453,0.8318278337503717,False,-0.009999999999999995,0.025495097567963924,False,-27778,1123.0138022304088,True,-2.7,1.711724276862369,False
Tk1TTVAyNTI5,526,216,25,0.064,0.026,nmsmp2529,NMSMP2529,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,204,103,30.8,0.045,0.023,False,20385,1033,3.1,0.049,0.002,True,322,239.30106560565082,False,1.5784313725490196,1.6780744478753218,False,0.019000000000000003,0.03471310991541956,False,-19859,1055.3411770607645,True,1.5,2.6076809620810595,False
Tk1TTVAzMDM0,114,82,43.7,0.014,0.01,nmsmp3034,NMSMP3034,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,147,73,30.1,0.033,0.016,False,16215,837,3.1,0.039,0.002,True,-33,109.78615577567146,False,-0.22448979591836735,0.6778510070127509,False,-0.019000000000000003,0.018867962264113206,False,-16101,841.0071343335917,True,-2.5,1.019803902718557,False
Tk1TTVAzNXBs,1248,322,15.7,0.151,0.037,nmsmp35pl,NMSMP35pl,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,642,150,14.2,0.143,0.031,True,78141,1841,1.4,0.188,0.004,True,606,355.22387307161665,False,0.9439252336448598,0.6766438678914444,False,0.008000000000000007,0.048270073544588676,False,-76893,1868.9475648075309,True,-3.700000000000001,3.7215588131856787,False
Tk1TTVBOdEM=,112,80,43.4,,,nmsmpntc,NMSMPNtC,NA,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,29,34,71.3,,,False,6259,564,5.5,,,True,83,86.92525524840292,False,2.8620689655172415,5.302099135461232,False,,,-6147,569.6455038003899,True,,
Tk1TTVBVMTA=,4742,567,7.3,0.575,0.048,nmsmpu10,NMSMPU10,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,2413,284,7.2,0.537,0.044,True,171191,2946,1,0.411,0.005,True,2329,634.1490361105975,True,0.9651885619560713,0.32971414695311213,False,0.03799999999999992,0.06511528238439883,False,-166449,3000.067499240642,True,16.4,4.825971404805461,True
Tm9WaGNsQXY=,21752,951,2.7,0.743,0.023,novhclav,NoVhclAv,OcHU4,vehicles_available,housing,True,22510,719,1.9,0.776,0.017,True,1721745,6312,0.2,0.546,0.002,True,-758,1192.2088743169127,False,-0.03367392270102177,0.05232188702322896,False,-0.03300000000000003,0.028600699292150183,False,-1699993,6383.239381379959,True,19.699999999999996,2.308679276123039,True
T2NIVTE=,29295,913,1.9,0.786,0.023,ochu1,OcHU1,HU1,housing_occupancy,housing,True,29018,661,1.4,0.774,0.016,True,3154103,5930,0.1,0.908,0.002,True,277,1127.1601483374047,False,0.0095457991591426,0.038971394825373845,False,0.01200000000000001,0.028017851452243798,False,-3124808,5999.872415310179,True,-12.199999999999989,2.308679276123039,True
T2NIVTI=,29295,913,1.9,1,0,ochu2,OcHU2,OcHU2,housing_tenure,housing,True,29018,661,1.4,1,0,True,3154103,5930,0.1,1,0,True,277,1127.1601483374047,False,0.0095457991591426,0.038971394825373845,False,0,0,-3124808,5999.872415310179,True,0,0
T2NIVTM=,29295,913,1.9,1,0,ochu3,OcHU3,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,3154103,5930,0.1,1,0,True,,,,,1,0,True,-3124808,5999.872415310179,True,0,0
T2NIVTQ=,29295,913,1.9,1,0,ochu4,OcHU4,OcHU4,vehicles_available,housing,True,29018,661,1.4,1,0,True,3154103,5930,0.1,1,0,True,277,1127.1601483374047,False,0.0095457991591426,0.038971394825373845,False,0,0,-3124808,5999.872415310179,True,0,0
T2NIVTU=,29295,913,1.9,1,0,ochu5,OcHU5,OcHU5,occupants_per_room,housing,True,29018,661,1.4,1,0,True,3154103,5930,0.1,1,0,True,277,1127.1601483374047,False,0.0095457991591426,0.038971394825373845,False,0,0,-3124808,5999.872415310179,True,0,0
T2NIVVBSbnQx,15110,801,3.2,1,0,ochuprnt1,OcHUPRnt1,OcHUPRnt1,gross_rent,housing,True,16211,616,2.3,1,0,True,2064838,5484,0.2,1,0,True,-1101,1010.4736513140756,False,-0.06791684658565172,0.060793749680038214,False,0,0,-2049728,5542.188827530148,True,0,0
T2NIVVBSbnQy,15064,798,3.2,1,0,ochuprnt2,OcHUPRnt2,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,16103,614,2.3,1,0,True,2014830,5642,0.2,1,0,True,-1039,1006.8763578513501,False,-0.06452213873191331,0.06105814779691638,False,0,0,-1999766,5698.15478905233,True,0,0
T2NQUjB0MQ==,28347,938,2,0.968,0.011,ocpr0t1,OcPR0t1,OcHU5,occupants_per_room,housing,True,28245,663,1.4,0.973,0.005,True,2869497,6842,0.1,0.91,0.001,True,102,1148.6570419407178,False,0.0036112586298459905,0.04071661048955465,False,-0.0050000000000000044,0.012083045973594572,False,-2841150,6905.997972776998,True,5.799999999999997,1.104536101718726,True
T2NQUjFwNXBs,641,246,23.3,0.022,0.008,ocpr1p5pl,OcPR1p5pl,OcHU5,occupants_per_room,housing,False,572,192,20.4,0.02,0.007,False,111644,2464,1.3,0.035,0.001,True,69,312.05768697470023,False,0.12062937062937062,0.5713606255358121,False,0.0019999999999999983,0.01063014581273465,False,-111003,2476.24958354363,True,-1.3000000000000007,0.806225774829855,False
T2NQUjFwbA==,948,290,18.6,0.032,0.01,ocpr1pl,OcPR1pl,OcHU5,occupants_per_room,housing,True,773,215,16.9,0.027,0.007,True,284606,3868,0.8,0.09,0.001,True,175,361.00554012369395,False,0.22639068564036222,0.5070490903205663,False,0.005000000000000001,0.012206555615733704,False,-283658,3878.856016920453,True,-5.8,1.004987562112089,True
T09jSFUx,13919,788,3.4,0.475,0.022,oochu1,OOcHU1,OcHU2,housing_tenure,housing,True,12096,553,2.8,0.417,0.017,True,1029840,7102,0.4,0.327,0.002,True,1823,962.6801130178186,False,0.15071097883597884,0.08373476203320188,False,0.057999999999999996,0.027802877548915687,False,-1015921,7145.582411532317,True,14.799999999999997,2.209072203437452,True
T09jSFUy,13919,788,3.4,1,0,oochu2,OOcHU2,OOcHU2,value,housing,True,12096,553,2.8,1,0,True,1029840,7102,0.4,1,0,True,1823,962.6801130178186,False,0.15071097883597884,0.08373476203320188,False,0,0,-1015921,7145.582411532317,True,0,0
T09jSFUz,13919,788,3.4,1,0,oochu3,OOcHU3,OOcHU3,mortgage_status,housing,True,12096,553,2.8,1,0,True,1029840,7102,0.4,1,0,True,1823,962.6801130178186,False,0.15071097883597884,0.08373476203320188,False,0,0,-1015921,7145.582411532317,True,0,0
T09jSFU0,13919,788,3.4,0,0,oochu4,OOcHU4,AvgHHSOOc,housing__special_variable,housing,True,12096,553,,0,0,False,1029840,7102,0.4,0,0,True,1823,962.6801130178186,False,0.15071097883597884,0.08373476203320188,False,0,0,-1015921,7145.582411532317,True,0,0
T09jSFU1,13919,788,3.4,0.017,0.001,oochu5,OOcHU5,MdVl,housing__special_variable,housing,True,12096,0,,0,0,False,1029840,7102,0.4,0,0,True,1823,788,False,0.15071097883597884,0.06514550264550265,False,0.017,0.001,True,-1015921,7145.582411532317,True,1.7000000000000002,0.1,True
T1YxMDB0MTI0,87,77,54,0,0,ov100t124,OV100t124,MdVl,housing__special_variable,housing,False,89,0,,0,0,False,13231,0,,0,0,False,-2,77,False,-0.02247191011235955,0.8651685393258427,False,0,0,-13144,77,True,0,0
T1YxMjV0MTQ5,13,13,60.8,0,0,ov125t149,OV125t149,MdVl,housing__special_variable,housing,False,14,0,,0,0,False,7768,0,,0,0,False,-1,13,False,-0.07142857142857142,0.9285714285714286,False,0,0,-7755,13,True,0,0
T1YxNTB0MTc0,71,92,78.4,0,0,ov150t174,OV150t174,MdVl,housing__special_variable,housing,False,39,0,,0,0,False,15896,0,,0,0,False,32,92,False,0.8205128205128205,2.3589743589743586,False,0,0,-15825,92,True,0,0
T1YxNTB0MTk5bQ==,1355,292,13.1,0.002,0,ov150t199m,OV150t199m,MdVl,housing__special_variable,housing,True,,0,,0,0,False,32941,0,,0,0,False,,,,,0.002,0,True,-31586,292,True,0.2,0,True
T1YxNzV0MTk5,25,42,102.1,0,0,ov175t199,OV175t199,MdVl,housing__special_variable,housing,False,37,0,,0,0,False,11331,0,,0,0,False,-12,42,False,-0.32432432432432434,1.135135135135135,False,0,0,-11306,42,True,0,0
T1YxbWlscGw=,,0,,0,0,ov1milpl,OV1milpl,MdVl,housing__special_variable,housing,False,4631,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
T1YxdDE0OW0=,1753,315,10.9,0.002,0,ov1t149m,OV1t149m,MdVl,housing__special_variable,housing,True,,0,,0,0,False,83619,0,,0,0,False,,,,,0.002,0,True,-81866,315,True,0.2,0,True
