id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,0,0,,0,0,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0,0,-3870,470,True,-0.1,0.1,False
QWdISEluYw==,756800800,58803176,4.7,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,742799600,50930691,,0,0,False,307989432000,2361252362,0.5,0,0,True,14001200,77792986.78817041,False,0.018849229321071255,0.10558009757593562,False,0,0,-307232631200,2361984447.5690913,True,0,0
QWdJUDE1cGw=,766379000,59382605,4.7,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,747372400,50482250,,0,0,False,318266008500,2111708243,0.4,0,0,True,19006600,77940691.18020782,False,0.02543123080274305,0.1054070218345176,False,0,0,-317499629500,2112543016.6817274,True,0,0
QWdUVG0=,417120,37813,5.5,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,384940,30187,,0,0,False,156042185,593582,0.2,0,0,True,32180,48384.68701975864,False,0.08359744375746869,0.12988526630737654,False,0,0,-155625065,594785.1828122486,True,0,0
QXJ0RW5SQUZT,618,201,19.7,0.065,0.021,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.065,0.021,True,-440377,5436.716840152704,True,-4.4,2.1023796041628637,False
Q05JMTg2NF8y,12044,710,3.6,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5357833,2057.3917954536514,True,,
Q29uc3RjdG4=,884,229,15.7,0.093,0.023,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.093,0.023,True,-205183,3747.0042700802996,True,4.200000000000001,2.3021728866442674,False
Q3ZFbTE2cGwx,9473,624,4,0.558,0.029,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,9694,588,3.7,0.544,0.025,True,4053141,9894,0.1,0.591,0.001,True,-221,857.3913925390201,False,-0.022797606767072418,0.08750302643164574,False,0.014000000000000012,0.038288379438153296,False,-4043668,9913.657851671098,True,-3.29999999999999,2.901723625709382,False
Q3ZFbTE2cGwy,9473,624,4,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,9694,588,3.7,1,0,True,4053141,9894,0.1,1,0,True,-221,857.3913925390201,False,-0.022797606767072418,0.08750302643164574,False,0,0,-4043668,9913.657851671098,True,0,0
Q3ZFbTE2cGwz,9473,624,4,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4043668,9913.657851671098,True,0,0
Q3ZFbTE2cGw0,9473,624,4,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,9694,588,3.7,1,0,True,4053141,9894,0.1,1,0,True,-221,857.3913925390201,False,-0.022797606767072418,0.08750302643164574,False,0,0,-4043668,9913.657851671098,True,0,0
Q3ZMRjE=,9955,645,3.9,0.586,0.029,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,10373,591,3.5,0.582,0.023,True,4354474,10392,0.1,0.635,0.002,True,-418,874.8176952942824,False,-0.04029692470837752,0.08280229334414324,False,0.0040000000000000036,0.037013511046643494,False,-4344519,10411.997358816416,True,-4.900000000000006,2.906888370749727,False
Q3ZMRjE4dDY0,9313,641,4.2,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4093178,9910.750778825992,True,,
Q3ZMRjI=,9955,645,3.9,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,10373,591,3.5,1,0,True,4354474,10392,0.1,1,0,True,-418,874.8176952942824,False,-0.04029692470837752,0.08280229334414324,False,0,0,-4344519,10411.997358816416,True,0,0
Q3ZMRkVt,8888,627,4.3,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3816655,9566.569134229889,True,0,0
Q3ZMRlVFbTE=,482,167,21,0.028,0.01,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,False,679,204,18.3,0.038,0.011,True,301333,4545,0.9,0.044,0.001,True,-197,263.6380093992518,False,-0.29013254786450665,0.3255412592536309,False,-0.009999999999999998,0.014866068747318505,False,-300851,4548.0670619506045,True,-1.5999999999999992,1.004987562112089,False
Q3ZMRlVFbTI=,482,167,21,0.048,0.016,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,False,679,204,18.3,0.065,0.019,True,301333,4545,0.9,0.069,0.001,True,-197,263.6380093992518,False,-0.29013254786450665,0.3255412592536309,False,-0.017,0.02483948469674844,False,-300851,4548.0670619506045,True,-2.1000000000000005,1.6031219541881399,False
