id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QWdGRkhN,13,17,79.5,0.001,0.001,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.001,0.001,False,-3857,470.3073463172779,True,0,0.14142135623730953
QWdISEluYw==,1319323800,78564174,3.6,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,862782000,51911165,,0,0,False,307989432000,2361252362,0.5,0,0,True,456541800,94165272.19712956,True,0.5291508167764278,0.1294473999149593,True,0,0,-306670108200,2362559003.810673,True,0,0
QWdJUDE1cGw=,1330365400,78708505,3.6,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,878553500,52382830,,0,0,False,318266008500,2111708243,0.4,0,0,True,451811900,94546230.1635762,True,0.5142679415653116,0.1271920586857773,True,0,0,-316935643100,2113174562.6695116,True,0,0
QWdUVG0=,755470,42579,3.4,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,583895,36681,,0,0,False,156042185,593582,0.2,0,0,True,171575,56200.24023080328,True,0.2938456400551469,0.10919828894710613,False,0,0,-155286715,595107.185274216,True,0,0
QXJ0RW5SQUZT,1497,293,11.9,0.079,0.015,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.079,0.015,True,-439498,5440.894963147148,True,-3,1.5033296378372907,False
Q05JMTg2NF8y,25144,889,2.1,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5344733,2125.813256144575,True,,
Q29uc3RjdG4=,1032,258,15.2,0.055,0.013,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.055,0.013,True,-205035,3748.8883685700753,True,0.40000000000000036,1.3038404810405297,False
Q3ZFbTE2cGwx,18929,824,2.6,0.56,0.019,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,15736,793,3.1,0.506,0.019,True,4053141,9894,0.1,0.591,0.001,True,3193,1143.6017663505072,False,0.202910523640061,0.08010436805382942,False,0.05400000000000005,0.026870057685088804,False,-4034212,9928.253219977822,True,-3.099999999999987,1.9026297590440446,False
Q3ZFbTE2cGwy,18929,824,2.6,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,15736,793,3.1,1,0,True,4053141,9894,0.1,1,0,True,3193,1143.6017663505072,False,0.202910523640061,0.08010436805382942,False,0,0,-4034212,9928.253219977822,True,0,0
Q3ZFbTE2cGwz,18929,824,2.6,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4034212,9928.253219977822,True,0,0
Q3ZFbTE2cGw0,18929,824,2.6,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,15736,793,3.1,1,0,True,4053141,9894,0.1,1,0,True,3193,1143.6017663505072,False,0.202910523640061,0.08010436805382942,False,0,0,-4034212,9928.253219977822,True,0,0
Q3ZMRjE=,20203,829,2.5,0.598,0.018,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,16974,821,2.9,0.546,0.019,True,4354474,10392,0.1,0.635,0.002,True,3229,1166.7399024632696,False,0.19023211971250148,0.07549507598274333,False,0.051999999999999935,0.0261725046566048,False,-4334271,10425.013429247945,True,-3.700000000000003,1.8110770276274832,False
Q3ZMRjE4dDY0,18682,818,2.7,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4083809,9923.770654343036,True,,
Q3ZMRjI=,20203,829,2.5,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,16974,821,2.9,1,0,True,4354474,10392,0.1,1,0,True,3229,1166.7399024632696,False,0.19023211971250148,0.07549507598274333,False,0,0,-4334271,10425.013429247945,True,0,0
Q3ZMRkVt,17474,817,2.8,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3808069,9580.897922428774,True,0,0
Q3ZMRlVFbTE=,1274,244,11.6,0.038,0.007,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,1238,271,13.3,0.04,0.009,True,301333,4545,0.9,0.044,0.001,True,36,364.6601157242179,False,0.029079159935379646,0.2993166831018538,False,-0.0020000000000000018,0.011401754250991379,False,-300059,4551.544902557812,True,-0.5999999999999996,0.7071067811865476,False
Q3ZMRlVFbTI=,1274,244,11.6,0.063,0.012,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,1238,271,13.3,0.073,0.016,True,301333,4545,0.9,0.069,0.001,True,36,364.6601157242179,False,0.029079159935379646,0.2993166831018538,False,-0.009999999999999995,0.02,False,-300059,4551.544902557812,True,-0.6000000000000005,1.2041594578792296,False
