id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,0,0,,0,0,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0,0,-3870,470,True,-0.1,0.1,False
Q1dfT3Ro,1102,360.223541707091,19.871222905416,0.0338410514678786,0.0109416552283866,cw_oth,CW_Oth,Wrkr16pl,commute_to_work,economic,True,421,171,24.6915362900606,0.0163870616169086,0.00659662670407477,False,112933,2992,1.6,0.029,0.001,True,681,398.7505485889647,False,1.6175771971496438,1.3647354416113264,False,0.017453989850970002,0.012776357188564829,False,-111831,3013.606643210092,True,0.48410514678785965,1.0987257125273797,False
Q1dfUGJUcm5z,25059,1492.16688074759,3.61982652429044,0.769530770175654,0.0270230836271067,cw_pbtrns,CW_PbTrns,Wrkr16pl,commute_to_work,economic,True,18891,1325.5659168823,4.26560344630199,0.735315869370597,0.0328201180429023,True,2223087,10073,0.3,0.562,0.002,True,6168,1995.9175834688176,True,0.32650468477052563,0.12207776489382996,False,0.03421490080505696,0.04251361190333801,False,-2198028,10182.921535590855,True,20.75307701756539,2.709699335198653,True
Q1dfV2xrZA==,1767,369.770198907375,12.721240262887,0.0542623756295295,0.0110512894199248,cw_wlkd,CW_Wlkd,Wrkr16pl,commute_to_work,economic,True,2498,426.616924183746,10.3819693854475,0.0972324938694484,0.0157490987405628,True,392607,5774,0.9,0.099,0.001,True,-731,564.5635482388141,False,-0.29263410728582867,0.1910654836534452,False,-0.042970118239918906,0.019239675386631103,False,-390840,5785.828030627941,True,-4.473762437047051,1.1096440773641874,True
Q1dfV3JrZEht,1969,418.724252939808,12.9275580908275,0.0604655447733694,0.0125254164360344,cw_wrkdhm,CW_WrkdHm,Wrkr16pl,commute_to_work,economic,True,1565,357.770876399966,13.8971178573843,0.06091627418162,0.0135297107234857,True,164594,3729,1.4,0.042,0.001,True,404,550.7540285826334,False,0.25814696485623,0.39282603332892946,False,-0.00045072940825060387,0.018437438248229732,False,-162625,3752.435342547557,True,1.84655447733694,1.2565271859218992,False
RTEwdDEycHQ1,1447,361,15.1660599542498,0,0,e10t12pt5,E10t12pt5,MdEWrk,economic__special_variable,economic,True,1846,0,,0,0,False,169608,0,,0,0,False,-399,361,False,-0.2161430119176598,0.19555796316359694,False,0,0,-168161,361,True,0,0
RTEycHQ1dDE1,1701,366,13.0800941337922,0,0,e12pt5t15,E12pt5t15,MdEWrk,economic__special_variable,economic,True,1469,0,,0,0,False,144620,0,,0,0,False,232,366,False,0.15793056501021102,0.24914908100748806,False,0,0,-142919,366,True,0,0
RTE1dDE3cHQ1,1545,342,13.4564877386608,0,0,e15t17pt5,E15t17pt5,MdEWrk,economic__special_variable,economic,True,1538,0,,0,0,False,173274,0,,0,0,False,7,342,False,0.004551365409622887,0.22236671001300393,False,0,0,-171729,342,True,0,0
RTE3cHQ1dDIw,1314,350,16.1922342044755,0,0,e17pt5t20,E17pt5t20,MdEWrk,economic__special_variable,economic,True,797,0,,0,0,False,126285,0,,0,0,False,517,350,False,0.6486825595984943,0.4391468005018821,False,0,0,-124971,350,True,0,0
RTIwdDIycHQ1,2648,434,9.96336054509224,0,0,e20t22pt5,E20t22pt5,MdEWrk,economic__special_variable,economic,True,1975,0,,0,0,False,196961,0,,0,0,False,673,434,False,0.3407594936708861,0.21974683544303794,False,0,0,-194313,434,True,0,0
RTIycHQ1dDI1,1220,319,15.895161692162,0,0,e22pt5t25,E22pt5t25,MdEWrk,economic__special_variable,economic,True,969,0,,0,0,False,107043,0,,0,0,False,251,319,False,0.2590299277605779,0.32920536635706915,False,0,0,-105823,319,True,0,0
RTdwdDV0MTA=,1054,273,15.7454883120029,0,0,e7pt5t10,E7pt5t10,MdEWrk,economic__special_variable,economic,True,1474,0,,0,0,False,118902,0,,0,0,False,-420,273,False,-0.28493894165535955,0.1852103120759837,False,0,0,-117848,273,True,0,0
RWRIbHRoQ1NB,8083,868.451495479166,6.53141209705511,0.240988640768015,0.0232565953767737,edhlthcsa,EdHlthCSA,CvEm16pl3,industry,economic,True,,0,,0,0,False,1080586,7811,0.4,0.267,0.002,True,,,,,0.240988640768015,0.0232565953767737,True,-1072503,7859.130295395286,True,-2.6011359231985054,2.3342434074427025,False
RW1ISW5z,27106,1402.72769987621,3.14587916329881,0.83315915657466,0.0160585539057028,emhins,EmHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3395066,12000,0.2,0.887,0.002,True,,,,,0.83315915657466,0.0160585539057028,True,-3367960,12081.707039984043,True,-5.38408434253401,1.618261887156596,True
RW1OSElucw==,5428,886.965613764141,9.93347131460805,0.16684084342534,0.0260586260213293,emnhins,EmNHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,430477,6778,1,0.113,0.002,True,,,,,0.16684084342534,0.0260586260213293,True,-425049,6835.7875917848705,True,5.384084342533999,2.613526334513392,False
RW1QYkhJbnM=,6792,844.959762355581,7.56262295312187,0.208766213807094,0.0239582370053702,empbhins,EmPbHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,709097,5839,0.5,0.185,0.001,True,,,,,0.208766213807094,0.0239582370053702,True,-702305,5899.820166750847,True,2.376621380709402,2.3979097572792227,False
RW1QdkhJbnM=,20588,1394.34895202026,4.11709997212724,0.632814901333989,0.0302185954816556,empvhins,EmPvHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,2778950,11243,0.2,0.726,0.002,True,,,,,0.632814901333989,0.0302185954816556,True,-2758362,11329.13315307045,True,-9.318509866601097,3.0284707574680927,True
RXJuMTAwcGw=,2876,421,8.8987152876124,0,0,ern100pl,Ern100pl,MdEWrk,economic__special_variable,economic,True,1210,0,,0,0,False,640046,0,,0,0,False,1666,421,True,1.3768595041322313,0.3479338842975207,True,0,0,-637170,421,True,0,0
RXJuMjV0MzA=,2646,462,10.6141747479133,0,0,ern25t30,Ern25t30,MdEWrk,economic__special_variable,economic,True,2813,0,,0,0,False,262316,0,,0,0,False,-167,462,False,-0.0593672236046925,0.16423746889441876,False,0,0,-259670,462,True,0,0
RXJuMnB0NXQ1,926,262,17.1998398182857,0,0,ern2pt5t5,Ern2pt5t5,MdEWrk,economic__special_variable,economic,True,1295,0,,0,0,False,128242,0,,0,0,False,-369,262,False,-0.28494208494208495,0.2023166023166023,False,0,0,-127316,262,True,0,0
RXJuMzB0MzU=,2362,420,10.8094474570775,0,0,ern30t35,Ern30t35,MdEWrk,economic__special_variable,economic,True,1896,0,,0,0,False,257513,0,,0,0,False,466,420,False,0.24578059071729957,0.2215189873417722,False,0,0,-255151,420,True,0,0
RXJuMzV0NDA=,2207,444,12.2296698953179,0,0,ern35t40,Ern35t40,MdEWrk,economic__special_variable,economic,True,1634,0,,0,0,False,217597,0,,0,0,False,573,444,False,0.3506731946144431,0.2717258261933905,False,0,0,-215390,444,True,0,0
RXJuNDB0NDU=,2192,426,11.8141681272602,0,0,ern40t45,Ern40t45,MdEWrk,economic__special_variable,economic,True,1379,0,,0,0,False,235829,0,,0,0,False,813,426,False,0.5895576504713561,0.30891950688905,False,0,0,-233637,426,True,0,0
RXJuNDV0NTA=,1142,285,15.1709526825971,0,0,ern45t50,Ern45t50,MdEWrk,economic__special_variable,economic,True,1074,0,,0,0,False,155389,0,,0,0,False,68,285,False,0.0633147113594041,0.26536312849162014,False,0,0,-154247,285,True,0,0
RXJuNTB0NTU=,1605,347,13.1428192672973,0,0,ern50t55,Ern50t55,MdEWrk,economic__special_variable,economic,True,1384,0,,0,0,False,213254,0,,0,0,False,221,347,False,0.1596820809248555,0.2507225433526012,False,0,0,-211649,347,True,0,0
RXJuNTV0NjU=,2222,398,10.8886268566066,0,0,ern55t65,Ern55t65,MdEWrk,economic__special_variable,economic,True,1644,0,,0,0,False,294509,0,,0,0,False,578,398,False,0.3515815085158151,0.24209245742092458,False,0,0,-292287,398,True,0,0
RXJuNXQ3cHQ1,1488,317,12.9506160734713,0,0,ern5t7pt5,Ern5t7pt5,MdEWrk,economic__special_variable,economic,True,1233,0,,0,0,False,149059,0,,0,0,False,255,317,False,0.20681265206812652,0.25709651257096516,False,0,0,-147571,317,True,0,0
RXJuNjV0NzU=,1565,328,12.7407090903794,0,0,ern65t75,Ern65t75,MdEWrk,economic__special_variable,economic,True,718,0,,0,0,False,221820,0,,0,0,False,847,328,False,1.1796657381615598,0.4568245125348189,False,0,0,-220255,328,True,0,0
RXJuNzV0MTAw,2319,415,10.8788113522363,0,0,ern75t100,Ern75t100,MdEWrk,economic__special_variable,economic,True,1532,0,,0,0,False,391186,0,,0,0,False,787,415,False,0.5137075718015666,0.27088772845953,False,0,0,-388867,415,True,0,0
RXJuVTJwdDVr,1500,363,14.7112462006079,0,0,ernu2pt5k,ErnU2pt5k,MdEWrk,economic__special_variable,economic,True,1671,0,,0,0,False,175652,0,,0,0,False,-171,363,False,-0.10233393177737882,0.21723518850987433,False,0,0,-174152,363,True,0,0
RjE2cGw=,24681,1157.4074477037,2.85074005761222,1,0,f16pl,F16pl,F16pl,employment_status,economic,True,24768,1222.57842284248,3.00068139407864,1,0,True,3642664,1274,0,1,0,True,-87,1683.53497142174,False,-0.0035125968992248064,0.06784637295333452,False,0,0,-3617983,1721.240250517049,True,0,0
RjE2cGxDTEZF,15392,1090.66997758259,4.3075705754167,0.623637615979904,0.033128974339133,f16plclfe,F16plCLFE,F16pl,employment_status,economic,True,12977,873.107668045585,4.09004037794052,0.523942183462532,0.0239541078159115,True,1986266,7118,0.2,0.545,0.002,True,2415,1397.096274420631,False,0.18609848192956768,0.11589723202271862,False,0.099695432517372,0.04088188134148483,False,-1970874,7201.075266930628,True,7.86376159799039,3.3189289548933294,False
RjE2cGxDdkxG,16299,1097.77456702185,4.09436261318676,0.660386532150237,0.0319262375203226,f16plcvlf,F16plCvLF,F16pl,employment_status,economic,True,14274,926.55275079188,3.94601339392719,0.576308139534884,0.0242941631826093,True,2130364,7693,0.2,0.585,0.002,True,2025,1436.5267139875994,False,0.14186633039092056,0.10681111283571497,False,0.08407839261535299,0.04011846217076751,False,-2114065,7770.93031753599,True,7.5386532150237,3.1988820581635307,False
RjE2cGxMRg==,16299,1097.77456702185,4.09436261318676,0.660386532150237,0.0319262375203226,f16pllf,F16plLF,F16pl,employment_status,economic,True,14274,926.55275079188,3.94601339392719,0.576308139534884,0.0242941631826093,True,2130876,7736,0.2,0.585,0.002,True,2025,1436.5267139875994,False,0.14186633039092056,0.10681111283571497,False,0.08407839261535299,0.04011846217076751,False,-2114577,7813.501455813521,True,7.5386532150237,3.1988820581635307,False
RmFtMg==,11102,598.205650257501,3.27554360674082,1,0,fam2,Fam2,Fam2,income_and_benefits,economic,True,11155,535.735009122981,2.9195408120337,1,0,True,1887978,7339,0.2,1,0,True,-53,803.0330005672246,False,-0.004751232631107127,0.0718365850323401,False,0,0,-1876876,7363.339663495091,True,0,0
RmFtQndQdg==,2452,400.632000718864,9.93251587238169,0.220861106107008,0.0340677166876817,fambwpv,FamBwPv,FamPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,2789,377.974866889321,8.23850683240654,0.250022411474675,0.031684915673321,True,294980,3717,0.8,0.156,0.002,True,-337,550.7912490227126,False,-0.12083183936894945,0.18662993840915587,False,-0.029161305367667034,0.046524651546654375,False,-292528,3738.52845381709,True,6.4861106107008,3.41263727974736,False
RmFtSTEwdDE0,580,209.570990358876,21.9653066092523,0.052242839128085,0.0186657979232285,fami10t14,FamI10t14,Fam2,income_and_benefits,economic,False,,0,,,,False,77738,2003,1.6,0.041,0.001,True,,,,,,,-77158,2013.9337129111275,True,1.1242839128084992,1.8692565690958565,False
RmFtSTE1dDI0,1319,302.076149339864,13.9221317309956,0.118807422086111,0.0264453655402831,fami15t24,FamI15t24,Fam2,income_and_benefits,economic,True,,0,,,,False,168362,3233,1.2,0.089,0.002,True,,,,,,,-167043,3247.0816127716903,True,2.9807422086110993,2.652088532759027,False
RmFtSTIwMHBs,571,173.170436275942,18.4362139983649,0.0514321743829941,0.0153499682441087,fami200pl,FamI200pl,Fam2,income_and_benefits,economic,True,,0,,,,False,222929,3638,1,0.118,0.002,True,,,,,,,-222358,3642.1191633443295,True,-6.656782561700589,1.5479713340212264,True
RmFtSTI1dDM0,1565,355.292836966917,13.8008618222289,0.140965591785264,0.0310881491791764,fami25t34,FamI25t34,Fam2,income_and_benefits,economic,True,,0,,,,False,160633,3131,1.2,0.085,0.002,True,,,,,,,-159068,3151.0940957070766,True,5.5965591785264,3.1152415947831815,False
RmFtSTM1dDQ5,1137,271.317157584993,14.5061075022786,0.10241397946316,0.0238073999504507,fami35t49,FamI35t49,Fam2,income_and_benefits,economic,True,,0,,,,False,210893,3279,0.9,0.112,0.002,True,,,,,,,-209756,3290.205768641226,True,-0.9586020536840021,2.3891259749136715,False
RmFtSTUwdDc0,1887,383.782490481262,12.363668565155,0.169969374887408,0.0333335186827978,fami50t74,FamI50t74,Fam2,income_and_benefits,economic,True,,0,,,,False,287074,3475,0.7,0.152,0.002,True,,,,,,,-285187,3496.128430135255,True,1.7969374887407987,3.339346444705056,False
RmFtSTc1dDk5,1041,274.155065610687,16.0095691021135,0.0937668888488561,0.0241718203050367,fami75t99,FamI75t99,Fam2,income_and_benefits,economic,True,,0,,,,False,214732,3170,0.9,0.114,0.002,True,,,,,,,-213691,3181.8329623033324,True,-2.0233111151143905,2.4254420150953613,False
RmFtSVUxMA==,871,268.776859122954,18.7589193934201,0.0784543325526932,0.0238378398050381,famiu10,FamIU10,Fam2,income_and_benefits,economic,True,,0,,,,False,112405,2509,1.4,0.06,0.001,True,,,,,,,-111534,2523.3553059369187,True,1.8454332552693202,2.3858805640070484,False
RmFtUHZV,11102,598.205650257501,3.27554360674082,1,0,fampvu,FamPvU,FamPvU,income_in_past_12_months_is_below_the_poverty_level,economic,True,11155,535.735009122981,2.9195408120337,1,0,True,1887978,7339,0.2,1,0,True,-53,803.0330005672246,False,-0.004751232631107127,0.0718365850323401,False,0,0,-1876876,7363.339663495091,True,0,0
RkYxMHQxMnA1,227,147,39.3663886024932,0,0,ff10t12p5,FF10t12p5,MdEFFTWrk,economic__special_variable,economic,False,294,0,,0,0,False,22815,0,,0,0,False,-67,147,False,-0.22789115646258504,0.5,False,0,0,-22588,147,True,0,0
RkYxMnA1dDE1,282,162,34.9220720429412,0,0,ff12p5t15,FF12p5t15,MdEFFTWrk,economic__special_variable,economic,False,188,0,,0,0,False,23183,0,,0,0,False,94,162,False,0.5,0.8617021276595744,False,0,0,-22901,162,True,0,0
RkYxNXQxN3A1,214,141,40.0534045393858,0,0,ff15t17p5,FF15t17p5,MdEFFTWrk,economic__special_variable,economic,False,535,0,,0,0,False,34778,0,,0,0,False,-321,141,False,-0.6,0.2635514018691589,False,0,0,-34564,141,True,0,0
RkYxN3A1dDIw,317,190,36.4358106488451,0,0,ff17p5t20,FF17p5t20,MdEFFTWrk,economic__special_variable,economic,False,199,0,,0,0,False,33443,0,,0,0,False,118,190,False,0.592964824120603,0.9547738693467335,False,0,0,-33126,190,True,0,0
RkYyMHQyMnA1,608,199,19.8968165093585,0,0,ff20t22p5,FF20t22p5,MdEFFTWrk,economic__special_variable,economic,True,199,0,,0,0,False,56003,0,,0,0,False,409,199,False,2.0552763819095476,1,False,0,0,-55395,199,True,0,0
RkYyMnA1dDI1,151,111,44.6868898327261,0,0,ff22p5t25,FF22p5t25,MdEFFTWrk,economic__special_variable,economic,False,189,0,,0,0,False,32627,0,,0,0,False,-38,111,False,-0.20105820105820105,0.5873015873015873,False,0,0,-32476,111,True,0,0
RkZUMTAwcGw=,1105,248,13.6434279112627,0,0,fft100pl,FFT100pl,MdEFFTWrk,economic__special_variable,economic,True,481,0,,0,0,False,216925,0,,0,0,False,624,248,False,1.2972972972972974,0.5155925155925156,False,0,0,-215820,248,True,0,0
RkZUMjV0MzA=,746,264,21.512911821508,0,0,fft25t30,FFT25t30,MdEFFTWrk,economic__special_variable,economic,False,674,0,,0,0,False,84078,0,,0,0,False,72,264,False,0.10682492581602374,0.39169139465875363,False,0,0,-83332,264,True,0,0
RkZUMnA1dDU=,0,0,,0,0,fft2p5t5,FFT2p5t5,MdEFFTWrk,economic__special_variable,economic,False,68,0,,0,0,False,2238,0,,0,0,False,-68,0,True,-1,0,True,0,0,-2238,0,True,0,0
RkZUMzB0MzU=,612,199,19.7667719570098,0,0,fft30t35,FFT30t35,MdEFFTWrk,economic__special_variable,economic,True,811,0,,0,0,False,89523,0,,0,0,False,-199,199,False,-0.24537607891491986,0.24537607891491986,False,0,0,-88911,199,True,0,0
RkZUMzV0NDA=,908,287,19.2145468178836,0,0,fft35t40,FFT35t40,MdEFFTWrk,economic__special_variable,economic,True,649,0,,0,0,False,89490,0,,0,0,False,259,287,False,0.39907550077041604,0.44221879815100157,False,0,0,-88582,287,True,0,0
RkZUNDB0NDU=,631,242,23.3141778139586,0,0,fft40t45,FFT40t45,MdEFFTWrk,economic__special_variable,economic,False,448,0,,0,0,False,94744,0,,0,0,False,183,242,False,0.40848214285714285,0.5401785714285714,False,0,0,-94113,242,True,0,0
RkZUNDV0NTA=,407,151,22.5536395749162,0,0,fft45t50,FFT45t50,MdEFFTWrk,economic__special_variable,economic,False,486,0,,0,0,False,65731,0,,0,0,False,-79,151,False,-0.16255144032921812,0.31069958847736623,False,0,0,-65324,151,True,0,0
RkZUNTB0NTU=,689,233,20.5575235683626,0,0,fft50t55,FFT50t55,MdEFFTWrk,economic__special_variable,economic,False,520,0,,0,0,False,83393,0,,0,0,False,169,233,False,0.325,0.4480769230769231,False,0,0,-82704,233,True,0,0
RkZUNTV0NjU=,765,248,19.7071736496017,0,0,fft55t65,FFT55t65,MdEFFTWrk,economic__special_variable,economic,True,798,0,,0,0,False,125371,0,,0,0,False,-33,248,False,-0.041353383458646614,0.3107769423558897,False,0,0,-124606,248,True,0,0
RkZUNXQ3cDU=,38,46,73.5882258838586,0,0,fft5t7p5,FFT5t7p5,MdEFFTWrk,economic__special_variable,economic,False,107,0,,0,0,False,10332,0,,0,0,False,-69,46,False,-0.6448598130841121,0.4299065420560747,False,0,0,-10294,46,True,0,0
RkZUNjV0NzU=,522,194,22.5925537737717,0,0,fft65t75,FFT65t75,MdEFFTWrk,economic__special_variable,economic,False,328,0,,0,0,False,94257,0,,0,0,False,194,194,False,0.5914634146341463,0.5914634146341463,False,0,0,-93735,194,True,0,0
RkZUNzV0MTAw,933,271,17.6571962848217,0,0,fft75t100,FFT75t100,MdEFFTWrk,economic__special_variable,economic,True,463,0,,0,0,False,171740,0,,0,0,False,470,271,False,1.0151187904967602,0.5853131749460043,False,0,0,-170807,271,True,0,0
RkZUN3A1dDEw,49,57,70.7152161776565,0,0,fft7p5t10,FFT7p5t10,MdEFFTWrk,economic__special_variable,economic,False,216,0,,0,0,False,10188,0,,0,0,False,-167,57,False,-0.7731481481481481,0.26388888888888895,False,0,0,-10139,57,True,0,0
RkZUVTJwdDVr,46,42,55.5041628122109,0,0,fftu2pt5k,FFTU2pt5k,MdEFFTWrk,economic__special_variable,economic,False,0,0,,0,0,False,1176,0,,0,0,False,46,42,False,0,,0,0,-1130,42,True,0,0
RkkxMDB0MTQ5,1449,316.243577009874,13.2674489695178,0.130517023959647,0.027603506740206,fi100t149,FI100t149,Fam2,income_and_benefits,economic,True,,0,,,,False,284755,4036,0.9,0.151,0.002,True,,,,,,,-283306,4048.3707834139896,True,-2.048297604035298,2.7675866460810186,False
RkkxNTB0MTk5,682,225.88713996153,20.1345176409033,0.0614303729057827,0.0200754782363783,fi150t199,FI150t199,Fam2,income_and_benefits,economic,False,,0,,,,False,148457,2767,1.1,0.079,0.001,True,,,,,,,-147775,2776.2049636148986,True,-1.75696270942173,2.010036881301681,False
