id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QUlBTk5I,67,59,53.5,0.002,0.002,aiannh,AIANNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,False,103,76,44.9,0.004,0.003,False,15017,875,3.5,0.002,0.001,True,-36,96.21330469326995,False,-0.34951456310679613,0.7473210022024953,False,-0.002,0.0036055512754639895,False,-14950,876.9868870171321,True,0,0.223606797749979
QXNuMVJj,5878,576,6,1,0,asn1rc,Asn1Rc,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,1177700,3785,0.2,1,0,True,,,,,1,0,True,-1171822,3828.576889654954,True,0,0
QXNuMnBs,68,48,43.1,0.012,0.008,asn2pl,Asn2pl,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,17175,1660,5.9,0.015,0.001,True,,,,,0.012,0.008,False,-17107,1660.6938309032162,True,-0.30000000000000004,0.806225774829855,False
QXNuQmh1dG4=,0,0,,0,0,asnbhutn,AsnBhutn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,100,90,54.7,0,0,False,,,,,0,0,-100,90,False,0,0
QXNuQm5n,29,34,70.3,0.005,0.006,asnbng,AsnBng,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,65991,3237,3,0.056,0.003,True,,,,,0.005,0.006,False,-65962,3237.1785554707976,True,-5.1000000000000005,0.6708203932499369,True
QXNuQnVybQ==,0,0,,0,0,asnburm,AsnBurm,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,4509,620,8.4,0.004,0.001,True,,,,,0,0,-4509,620,True,-0.4,0.1,True
QXNuQ2hpTm9U,2160,397,11.2,0.367,0.057,asnchinot,AsnChiNoT,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,565173,5911,0.6,0.48,0.005,True,,,,,0.367,0.057,True,-563013,5924.316838252323,True,-11.299999999999997,5.721887800367987,False
QXNuQ21i,18,21,69.5,0.003,0.003,asncmb,AsnCmb,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,2700,1036,23.3,0.002,0.001,False,,,,,0.003,0.003,False,-2682,1036.2128159794204,False,0.09999999999999998,0.31622776601683794,False
QXNuRWFzdA==,4224,539,7.8,0.719,0.059,asneast,AsnEast,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,686453,6802,0.6,0.583,0.005,True,,,,,0.719,0.059,True,-682229,6823.322138079075,True,13.599999999999994,5.921148537234984,False
QXNuRmxw,224,129,35,0.038,0.022,asnflp,AsnFlp,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,71450,2932,2.5,0.061,0.002,True,,,,,0.038,0.022,False,-71226,2934.836452002053,True,-2.3,2.209072203437452,False
QXNuSG1uZw==,0,0,,0,0,asnhmng,AsnHmng,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,60,59,59.8,0,0,False,,,,,0,0,-60,59,False,0,0
QXNuSW5k,901,206,13.9,0.153,0.032,asnind,AsnInd,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,228887,4990,1.3,0.194,0.004,True,,,,,0.153,0.032,True,-227986,4994.250294088193,True,-4.100000000000003,3.22490309931942,False
QXNuSW5kbnNu,1,3,182.4,0,0.001,asnindnsn,AsnIndnsn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,3778,675,10.9,0.003,0.001,True,,,,,0,0.001,-3777,675.0066666337452,True,-0.3,0.14142135623730953,False
QXNuSnBu,607,178,17.8,0.103,0.029,asnjpn,AsnJpn,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,25224,1431,3.4,0.021,0.001,True,,,,,0.103,0.029,True,-24617,1442.0280857181665,True,8.2,2.901723625709382,False
QXNuS29y,1228,282,14,0.209,0.043,asnkor,AsnKor,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,85212,2865,2,0.072,0.002,True,,,,,0.209,0.043,True,-83984,2878.845080930893,True,13.7,4.304648650006176,True
QXNuTGFv,0,0,,0,0,asnlao,AsnLao,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,538,173,19.5,0,0,True,,,,,0,0,-538,173,True,0,0
QXNuTWFsc24=,11,17,93.9,0.002,0.003,asnmalsn,AsnMalsn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,1750,544,18.9,0.001,0,True,,,,,0.002,0.003,False,-1739,544.2655601817921,True,0.1,0.3,False
QXNuTWdvbA==,0,0,,0,0,asnmgol,AsnMgol,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,644,287,27.1,0.001,0,False,,,,,0,0,-644,287,False,-0.1,0,True
QXNuTmVwYWw=,18,28,94.6,0.003,0.005,asnnepal,AsnNepal,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,8478,1242,8.9,0.007,0.001,True,,,,,0.003,0.005,False,-8460,1242.3155798749367,True,-0.4000000000000001,0.5099019513592785,False
QXNuTkg=,5809,567,5.9,0.208,0.018,asnnh,AsnNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,4604,530,7,0.172,0.018,True,1167421,3568,0.2,0.138,0.001,True,1205,776.13723013395,False,0.2617289313640313,0.19042975204160992,False,0.036000000000000004,0.02545584412271571,False,-1161612,3612.770820298459,True,7,1.8027756377319943,True
QXNuT0Fzbg==,49,51,62.9,0.008,0.009,asnoasn,AsnOAsn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,10707,1286,7.3,0.009,0.001,True,,,,,0.008,0.009,False,-10658,1287.0108779649067,True,-0.09999999999999987,0.9055385138137416,False
QXNuT2tpbnc=,0,0,,0,0,asnokinw,AsnOkinw,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,0,0,,0,0,False,,,,,0,0,0,0,0,0
QXNuUGFr,155,172,67.4,0.026,0.029,asnpak,AsnPak,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,48973,3097,3.8,0.042,0.003,True,,,,,0.026,0.029,False,-48818,3101.7725577482306,True,-1.6,2.9154759474226504,False
QXNuU0Vhc3Q=,421,153,22.1,0.072,0.025,asnseast,AsnSEast,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,106360,3653,2.1,0.09,0.003,True,,,,,0.072,0.025,False,-105939,3656.202674907396,True,-1.8000000000000007,2.5179356624028344,False
QXNuU291dGg=,1116,272,14.8,0.19,0.042,asnsouth,AsnSouth,Asn1Rc,asian_subgroup,demographic,True,,0,,0,0,False,357005,6872,1.2,0.303,0.006,True,,,,,0.19,0.042,True,-355889,6877.380896824023,True,-11.3,4.242640687119285,False
QXNuU3JpTA==,13,15,71.2,0.002,0.003,asnsril,AsnSriL,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,4576,837,11.1,0.004,0.001,True,,,,,0.002,0.003,False,-4563,837.1343978119643,True,-0.2,0.31622776601683794,False
QXNuVGhhaQ==,67,48,43.5,0.011,0.008,asnthai,AsnThai,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,7346,955,7.9,0.006,0.001,True,,,,,0.011,0.008,False,-7279,956.2055218414083,True,0.4999999999999999,0.806225774829855,False
QXNuVHdu,229,149,39.6,0.039,0.025,asntwn,AsnTwn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,10200,996,5.9,0.009,0.001,True,,,,,0.039,0.025,False,-9971,1007.0834126327372,True,3,2.5019992006393608,False
QXNuVnRu,100,62,37.6,0.017,0.01,asnvtn,AsnVtn,Asn1Rc,asian_subgroup,demographic,False,,0,,0,0,False,14229,1262,5.4,0.012,0.001,True,,,,,0.017,0.01,False,-14129,1263.522061540676,True,0.5000000000000002,1.004987562112089,False
QmxOSA==,1256,263,12.7,0.045,0.009,blnh,BlNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,908,206,13.8,0.034,0.008,True,1853055,3317,0.1,0.219,0.001,True,348,334.07334524023315,False,0.3832599118942731,0.4270606192111979,False,0.010999999999999996,0.012041594578792296,False,-1851799,3327.4101039697525,True,-17.4,0.9055385138137416,True
RmVt,14107,798,3.4,0.506,0.019,fem,Fem,Pop_1,sex_and_age,demographic,True,13919,921,4,0.52,0.024,True,4418616,268,0,0.523,0,True,188,1218.6242242791664,False,0.013506717436597458,0.08822852126386017,False,-0.014000000000000012,0.030610455730027936,False,-4404509,841.8004514135164,True,-1.7000000000000028,1.9,False
RlBvcDB0NQ==,516,199,23.5,0.019,0.007,fpop0t5,FPop0t5,Pop,poppyramid_only,demographic,False,517,163,19.1,0.019,0.006,True,269674,178,0,0.032,0,True,-1,257.2353008434107,False,-0.0019342359767891683,0.4971675737024445,False,0,0.009219544457292887,-269158,266.9925092582187,True,-1.3000000000000003,0.7000000000000001,False
RlBvcDEwdDE0,170,123,43.9,0.006,0.004,fpop10t14,FPop10t14,Pop,poppyramid_only,demographic,False,66,51,47.4,0.002,0.002,False,227093,2312,0.6,0.027,0,True,104,133.15404612703287,False,1.5757575757575757,2.7266583886646187,False,0.004,0.004472135954999579,False,-226923,2315.2695307458266,True,-2.1,0.4,True
RlBvcDE1dDE5,1181,309,15.9,0.042,0.011,fpop15t19,FPop15t19,Pop,poppyramid_only,demographic,True,1599,457,17.4,0.06,0.017,True,226700,355,0.1,0.027,0,True,-418,551.6611278674618,False,-0.2614133833646029,0.2861874018329284,False,-0.017999999999999995,0.020248456731316585,False,-225519,470.6442393145804,True,1.5,1.0999999999999999,False
RlBvcDIwdDI0,1462,256,10.7,0.052,0.009,fpop20t24,FPop20t24,Pop,poppyramid_only,demographic,True,1665,345,12.6,0.062,0.013,True,293909,3345,0.7,0.035,0,True,-203,429.60563311018166,False,-0.12192192192192192,0.2382097281791571,False,-0.010000000000000002,0.015811388300841896,False,-292447,3354.7818110869744,True,1.6999999999999997,0.8999999999999999,False
RlBvcDI1dDI5,2000,323,9.8,0.072,0.011,fpop25t29,FPop25t29,Pop,poppyramid_only,demographic,True,1984,365,11.2,0.074,0.013,True,405287,203,0,0.048,0,True,16,487.3951169226052,False,0.008064516129032258,0.24677588950388143,False,-0.0020000000000000018,0.0170293863659264,False,-403287,381.4944298413805,True,2.3999999999999995,1.0999999999999999,False
