id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,2.73,1.11,24.6,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,False,3.64,1.56,26.1,,,False,2.85,0.01,0.2,,,True,-0.9100000000000001,1.9146017862730622,False,,,,,-0.1200000000000001,1.110045044131093,False,,
QXZnSEhTUk9j,3.07,0.16,3.1,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.88,0.15,3.1,,,True,2.51,0.01,0.2,,,True,0.18999999999999995,0.2193171219946131,False,,,,,0.56,0.16031219541881397,True,,
Qmx0MDB0MDk=,980,207,12.9,0.084,0.018,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.084,0.018,True,-197808,2935.307990654473,True,2.7,1.8027756377319943,False
Qmx0MTBMdHI=,874,179,12.4,0.075,0.015,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,True,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.075,0.015,True,-75804,1927.3302778714394,True,5.300000000000001,1.5033296378372907,True
Qmx0NDB0NDk=,1004,224,13.6,0.086,0.019,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.086,0.019,True,-353909,3916.4111122301756,True,-1.5999999999999996,1.9026297590440446,False
Qmx0NTB0NTk=,1418,259,11.1,0.122,0.022,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.122,0.022,True,-449391,4119.150640605415,True,-0.8000000000000007,2.2022715545545237,False
Qmx0NjB0Njk=,1766,281,9.7,0.152,0.024,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.152,0.024,True,-438733,4334.118826243692,True,2.5,2.4020824298928627,False
Qmx0NzB0Nzk=,522,149,17.4,0.045,0.013,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.045,0.013,True,-244669,3244.4232153034536,True,-2.5999999999999996,1.3038404810405297,False
Qmx0ODB0ODk=,483,160,20.2,0.041,0.014,blt80t89,Blt80t89,HU3,year_structure_built,housing,False,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.041,0.014,False,-163649,2910.401346893586,True,-0.5999999999999996,1.4035668847618201,False
Qmx0OTB0OTk=,809,204,15.3,0.07,0.017,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.07,0.017,True,-127153,2849.3121977066676,True,3.300000000000001,1.7029386365926402,False
Qmx0QmYzOQ==,3783,367,5.9,0.325,0.031,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.325,0.031,True,-1409599,6794.918248220504,True,-8.199999999999996,3.1064449134018135,False
QnRSVlZFdGM=,32,30,57.1,0.003,0.003,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,19,33,105.6,0.002,0.003,False,1902,346,11.1,0.001,0.001,True,13,44.598206241955516,False,0.6842105263157895,3.3241412739785345,False,0.001,0.004242640687119285,False,-1870,347.29814281104353,True,0.19999999999999998,0.31622776601683794,False
R1IxNWt0MTlr,648,153,14.4,0.062,0.015,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.062,0.015,True,-441891,4875.401316814853,True,-15.2,1.5132745950421556,True
R1Ixa3QxNGs=,3697,378,6.2,0.353,0.035,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.353,0.035,True,-616301,5146.89935786586,True,5.299999999999997,3.5057096285916214,False
R1IyMGt0MjRr,188,92,29.7,0.018,0.009,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.018,0.009,False,-206481,2800.511560411776,True,-8.2,0.9055385138137416,True
R1IyNWt0Mjlr,12,19,96.3,0.001,0.002,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.001,0.002,False,-102390,2683.067274594508,True,-4.9,0.223606797749979,True
R1Iza3Bs,28,41,88.6,0.003,0.004,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.003,0.004,False,-147196,2968.283173822875,True,-6.8,0.4123105625617661,True
R1I1MDB0OTk5,2429,327,8.2,0.232,0.031,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.232,0.031,True,-319036,3276.3591073018843,True,7.600000000000003,3.1064449134018135,False
R1Jub1JudFBk,247,111,27.3,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,155,88,34.5,,,False,59425,1926,2,,,True,92,141.65097952361643,False,0.5935483870967742,1.1538486691844347,False,,,-59178,1929.1959465020655,True,,
R1JQSTE1dDE5,1089,266,14.9,0.106,0.026,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1059,224,12.9,0.12,0.025,True,222841,3644,1,0.111,0.002,True,30,347.75278575447817,False,0.028328611898016998,0.33226978128956863,False,-0.013999999999999999,0.03606937759374287,False,-221752,3653.6956632976426,True,-0.5,2.6076809620810595,False
R1JQSTIwdDI0,1220,257,12.8,0.119,0.025,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,920,230,15.2,0.104,0.026,True,228606,3500,0.9,0.113,0.002,True,300,344.88983748437704,False,0.32608695652173914,0.43352263084593,False,0.015,0.03606937759374287,False,-227386,3509.4228870285783,True,0.5999999999999979,2.5079872407968904,False
