id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,41,44,65.5,0.002,0.002,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.002,0.002,False,-3829,472.05508153180597,True,0.1,0.223606797749979,False
QWdISEluYw==,2261688200,164316421,4.4,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,1757766500,110149747,,0,0,False,307989432000,2361252362,0.5,0,0,True,503921700,197820254.20672488,False,0.2866829581744788,0.12344904705846176,False,0,0,-305727743800,2366962738.038102,True,0,0
QWdJUDE1cGw=,2370083300,165743435,4.3,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,1869209300,113410585,,0,0,False,318266008500,2111708243,0.4,0,0,True,500874000,200830393.70484102,False,0.2679603616352647,0.1173916854330621,False,0,0,-315895925200,2118202679.1125882,True,0,0
QWdUVG0=,623040,41319,4,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,649315,40273,,0,0,False,156042185,593582,0.2,0,0,True,-26275,57698.997304979224,False,-0.04046572156811409,0.08712804612136484,False,0,0,-155419145,595018.361468787,True,0,0
QXJ0RW5SQUZT,1865,402,13.1,0.084,0.017,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.084,0.017,True,-439130,5447.852145570766,True,-2.5,1.7029386365926402,False
Q05JMTg2NF8y,37619,1549,2.5,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5332258,2475.512472196414,True,,
Q29uc3RjdG4=,413,209,30.8,0.019,0.009,constctn,Constctn,CvEm16pl3,industry,economic,False,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.019,0.009,False,-205654,3745.835153874233,True,-3.1999999999999997,0.9055385138137416,True
Q3ZFbTE2cGwx,22315,1280,3.5,0.466,0.022,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,24134,1223,3.1,0.526,0.016,True,4053141,9894,0.1,0.591,0.001,True,-1819,1770.3471410997336,False,-0.0753708461092235,0.0707702297343628,False,-0.06,0.027202941017470887,False,-4030826,9976.454079481346,True,-12.499999999999993,2.2022715545545237,True
Q3ZFbTE2cGwy,22315,1280,3.5,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,24134,1223,3.1,1,0,True,4053141,9894,0.1,1,0,True,-1819,1770.3471410997336,False,-0.0753708461092235,0.0707702297343628,False,0,0,-4030826,9976.454079481346,True,0,0
Q3ZFbTE2cGwz,22315,1280,3.5,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4030826,9976.454079481346,True,0,0
Q3ZFbTE2cGw0,22315,1280,3.5,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,24134,1223,3.1,1,0,True,4053141,9894,0.1,1,0,True,-1819,1770.3471410997336,False,-0.0753708461092235,0.0707702297343628,False,0,0,-4030826,9976.454079481346,True,0,0
Q3ZMRjE=,23745,1305,3.3,0.496,0.022,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,25688,1255,3,0.56,0.015,True,4354474,10392,0.1,0.635,0.002,True,-1943,1810.5385938996164,False,-0.07563843039551542,0.06797260295930213,False,-0.06400000000000006,0.026627053911388695,False,-4330729,10473.618715611143,True,-13.899999999999999,2.209072203437452,True
Q3ZMRjE4dDY0,21655,1293,3.6,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4080836,9974.164075249615,True,,
Q3ZMRjI=,23745,1305,3.3,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,25688,1255,3,1,0,True,4354474,10392,0.1,1,0,True,-1943,1810.5385938996164,False,-0.07563843039551542,0.06797260295930213,False,0,0,-4330729,10473.618715611143,True,0,0
Q3ZMRkVt,20417,1263,3.8,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3805126,9629.189218205238,True,0,0
Q3ZMRlVFbTE=,1430,291,12.4,0.03,0.006,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,1554,258,10.1,0.034,0.005,True,301333,4545,0.9,0.044,0.001,True,-124,388.90230135600893,False,-0.07979407979407979,0.24167368378730625,False,-0.0040000000000000036,0.0078102496759066544,False,-299903,4554.306313808943,True,-1.3999999999999995,0.6082762530298219,False
Q3ZMRlVFbTI=,1430,291,12.4,0.06,0.012,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,1554,258,10.1,0.06,0.01,True,301333,4545,0.9,0.069,0.001,True,-124,388.90230135600893,False,-0.07979407979407979,0.24167368378730625,False,0,0.015620499351813309,-299903,4554.306313808943,True,-0.9000000000000004,1.2041594578792296,False
Q3ZOSVBvcDI=,52620,1898,2.2,1,0,cvnipop2,CvNIPop2,CvNIPop2,health_insurance_coverage,economic,True,,0,,0,0,False,8379895,1861,0,1,0,True,,,,,1,0,True,-8327275,2658.143148891722,True,0,0
Q3ZOSVUxOF8y,7610,838,6.7,1,0,cvniu18_2,CvNIU18_2,CvNIU18_2,health_insurance_coverage,economic,True,,0,,0,0,False,1855028,1721,0.1,1,0,True,,,,,1,0,True,-1847418,1914.1799810885077,True,0,0
Q1dfQ3JwbGQ=,282,127,27.4,0.013,0.006,cw_crpld,CW_Crpld,Wrkr16pl,commute_to_work,economic,False,389,147,23,0.016,0.006,False,177245,3363,1.2,0.045,0.001,True,-107,194.26270872197782,False,-0.2750642673521851,0.4261867896416203,False,-0.003000000000000001,0.00848528137423857,False,-176963,3365.3971533832378,True,-3.2,0.6082762530298219,True
Q1dfRHJ2QWxu,1378,303,13.3,0.063,0.013,cw_drvaln,CW_DrvAln,Wrkr16pl,commute_to_work,economic,True,1370,292,13,0.058,0.012,True,883066,6519,0.4,0.223,0.002,True,8,420.8004277564366,False,0.00583941605839416,0.30801855184495386,False,0.0049999999999999975,0.01769180601295413,False,-881688,6526.037848495824,True,-16,1.3152946437965907,True
Q1dfT3Ro,1086,339,19,0.05,0.015,cw_oth,CW_Oth,Wrkr16pl,commute_to_work,economic,True,620,174,17.1,0.026,0.007,True,112933,2992,1.6,0.029,0.001,True,466,381.0472411657116,False,0.7516129032258064,0.7352649675385183,False,0.024000000000000004,0.01655294535724685,False,-111847,3011.143470510829,True,2.0999999999999996,1.5033296378372907,False
Q1dfUGJUcm5z,12188,950,4.7,0.561,0.029,cw_pbtrns,CW_PbTrns,Wrkr16pl,commute_to_work,economic,True,13744,941,4.2,0.581,0.026,True,2223087,10073,0.3,0.562,0.002,True,-1556,1337.1540674133255,False,-0.11321303841676368,0.09200016245290843,False,-0.019999999999999907,0.03894868418830089,False,-2210899,10117.698799628302,True,-0.09999999999999432,2.906888370749727,False
Q1dfV2xrZA==,5380,604,6.8,0.247,0.024,cw_wlkd,CW_Wlkd,Wrkr16pl,commute_to_work,economic,True,5971,616,6.3,0.252,0.023,True,392607,5774,0.9,0.099,0.001,True,-591,862.7120029302943,False,-0.09897839557863004,0.13737877891075834,False,-0.0050000000000000044,0.03324154027718933,False,-387227,5805.5053182302745,True,14.799999999999999,2.4020824298928627,True
Q1dfV3JrZEht,1429,291,12.4,0.066,0.013,cw_wrkdhm,CW_WrkdHm,Wrkr16pl,commute_to_work,economic,True,1554,304,11.9,0.066,0.012,True,164594,3729,1.4,0.042,0.001,True,-125,420.82894387149753,False,-0.08043758043758044,0.25966467889543976,False,0,0.01769180601295413,-163165,3740.3371505788086,True,2.4000000000000004,1.3038404810405297,False
RTEwdDEycHQ1,1053,293,16.9,0.027,0.007,e10t12pt5,E10t12pt5,MdEWrk,economic__special_variable,economic,True,1225,0,,0,0,False,169608,0,,0,0,False,-172,293,False,-0.1404081632653061,0.23918367346938776,False,0.027,0.007,True,-168555,293,True,2.7,0.7000000000000001,True
RTEycHQ1dDE1,503,191,23.1,0.013,0.005,e12pt5t15,E12pt5t15,MdEWrk,economic__special_variable,economic,False,606,0,,0,0,False,144620,0,,0,0,False,-103,191,False,-0.16996699669966997,0.31518151815181517,False,0.013,0.005,False,-144117,191,True,1.3,0.5,False
RTE1dDE3cHQ1,735,241,19.9,0.019,0.006,e15t17pt5,E15t17pt5,MdEWrk,economic__special_variable,economic,True,631,0,,0,0,False,173274,0,,0,0,False,104,241,False,0.1648177496038035,0.38193343898573695,False,0.019,0.006,True,-172539,241,True,1.9,0.6,True
RTE3cHQ1dDIw,576,230,24.3,0.015,0.006,e17pt5t20,E17pt5t20,MdEWrk,economic__special_variable,economic,False,428,0,,0,0,False,126285,0,,0,0,False,148,230,False,0.34579439252336447,0.5373831775700934,False,0.015,0.006,False,-125709,230,True,1.5,0.6,False
RTIwdDIycHQ1,854,285,20.3,0.022,0.007,e20t22pt5,E20t22pt5,MdEWrk,economic__special_variable,economic,False,1112,0,,0,0,False,196961,0,,0,0,False,-258,285,False,-0.23201438848920863,0.256294964028777,False,0.022,0.007,True,-196107,285,True,2.1999999999999997,0.7000000000000001,True
RTIycHQ1dDI1,423,184,26.4,0.011,0.005,e22pt5t25,E22pt5t25,MdEWrk,economic__special_variable,economic,False,676,0,,0,0,False,107043,0,,0,0,False,-253,184,False,-0.3742603550295858,0.272189349112426,False,0.011,0.005,False,-106620,184,True,1.0999999999999999,0.5,False
RTdwdDV0MTA=,536,161,18.3,0.014,0.004,e7pt5t10,E7pt5t10,MdEWrk,economic__special_variable,economic,True,969,0,,0,0,False,118902,0,,0,0,False,-433,161,False,-0.44685242518059853,0.16615067079463366,False,0.014,0.004,True,-118366,161,True,1.4000000000000001,0.4,True
RWRIbHRoQ1NB,9330,804,5.2,0.418,0.027,edhlthcsa,EdHlthCSA,CvEm16pl3,industry,economic,True,,0,,0,0,False,1080586,7811,0.4,0.267,0.002,True,,,,,0.418,0.027,True,-1071256,7852.269544532969,True,15.099999999999994,2.7073972741361767,True
RW1ISW5z,19211,1186,3.8,0.941,0.082,emhins,EmHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3395066,12000,0.2,0.887,0.002,True,,,,,0.941,0.082,True,-3375855,12058.465739885816,True,5.3999999999999915,8.202438661763953,False
RW1OSElucw==,1206,393,19.8,0.059,0.019,emnhins,EmNHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,430477,6778,1,0.113,0.002,True,,,,,0.059,0.019,True,-429271,6789.383845386855,True,-5.400000000000001,1.91049731745428,False
RW1QYkhJbnM=,1728,429,15.1,0.085,0.02,empbhins,EmPbHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,709097,5839,0.5,0.185,0.001,True,,,,,0.085,0.02,True,-707369,5854.738422850332,True,-10,2.0024984394500787,True
RW1QdkhJbnM=,18118,1179,4,0.887,0.018,empvhins,EmPvHIns,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,2778950,11243,0.2,0.726,0.002,True,,,,,0.887,0.018,True,-2760832,11304.649043645715,True,16.10000000000001,1.8110770276274832,True
RXJuMTAwcGw=,5861,564,5.8,0.151,0.001,ern100pl,Ern100pl,MdEWrk,economic__special_variable,economic,True,4490,0,,0,0,False,640046,0,,0,0,False,1371,564,False,0.30534521158129174,0.12561247216035634,False,0.151,0.001,True,-634185,564,True,15.1,0.1,True
