id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
SHNwTWU=,13500,2343.4993065926,10.5527380686372,0.143562040069761,0.0241343387350008,hspme,HspMe,Hsp2,hispanic_subgroup,demographic,True,14961,2077.77525252372,8.44251894855182,0.164267597746961,0.0220529263373975,True,339425,7811,1.4,0.138,0.003,True,-1461,3131.954501585233,False,-0.09765390014036494,0.20060082977576854,False,-0.020705557677200004,0.03269247415260033,False,-325925,8154.980686672409,True,0.556204006976099,2.4320080307757213,False
SHNwTmlj,295,240.902469891863,49.6424645596544,0.00313709643115403,0.00255821074807245,hspnic,HspNic,Hsp2,hispanic_subgroup,demographic,False,259,210.936009253992,49.5091031096904,0.00284374759818615,0.00231380983585112,False,12560,1653,8,0.005,0.001,True,36,320.1999375390323,False,0.138996138996139,1.3136302306829262,False,0.0002933488329678797,0.0034493706944941117,False,-12265,1670.4619121668113,True,-0.186290356884597,0.2746714807102005,False
SHNwT0NBbQ==,108,98.4123975929862,55.3936719537241,0.00114849632055808,0.00104535851191448,hspocam,HspOCAm,Hsp2,hispanic_subgroup,demographic,False,130,166.330995307549,77.77928235097,0.00142736365932123,0.00182556240060399,False,1606,513,19.4,0.001,0,True,-22,193.26406805197877,False,-0.16923076923076924,1.3049621075062814,False,-0.00027886733876315004,0.0021036759486506135,False,-1498,522.3542859018197,False,0.014849632055807999,0.104535851191448,False
SHNwT1NBbQ==,0,0,,0,0,hsposam,HspOSAm,Hsp2,hispanic_subgroup,demographic,False,73,78.4155596804614,65.3000455347973,0.000801519593311154,0.000860509057621513,False,2811,708,15.3,0.001,0,True,-73,78.4155596804614,False,-1,0,True,-0.000801519593311154,0.000860509057621513,False,-2811,708,True,-0.1,0,True
SHNwT3Ro,6883,1253.20229811471,11.0682130646071,0.0731953719851972,0.01294485430086,hspoth,HspOth,Hsp2,hispanic_subgroup,demographic,True,4317,691.096230636516,9.73174169888207,0.0473994532099213,0.00739848568638892,True,108479,3640,2,0.044,0.001,True,2566,1431.1289250098996,False,0.5943942552698633,0.386548210694988,False,0.0257959187752759,0.014909957857827612,False,-101596,3849.690377160219,True,2.91953719851972,1.298342223262009,False
SHNwUGFu,544,267.621000670725,29.9057975003045,0.00578501850355183,0.00283490732759135,hsppan,HspPan,Hsp2,hispanic_subgroup,demographic,False,391,174.074696610392,27.0640624710068,0.00429307069842002,0.00190518533074578,False,22824,1473,3.9,0.009,0.001,True,153,319.2538175182878,False,0.391304347826087,0.9231192828852683,False,0.0014919478051318097,0.00341561571323825,False,-22280,1497.1138901232598,True,-0.32149814964481693,0.3006110369901799,False
SHNwUGVydQ==,1369,567.623995264471,25.2052724245493,0.0145582542855928,0.00600326732130656,hspperu,HspPeru,Hsp2,hispanic_subgroup,demographic,False,761,256.733324677573,20.5083955823263,0.00835556726725738,0.00280315811643226,False,40211,2081,3.1,0.016,0.001,True,608,622.9839484288502,False,0.7989487516425755,0.9616036393631998,False,0.00620268701833542,0.006625474621246941,False,-38842,2157.0252664259638,True,-0.1441745714407201,0.6085985419886186,False
SHNwUFI=,36691,2353.39796889519,3.89914982736412,0.390180356459228,0.0184706712245282,hsppr,HspPR,Hsp2,hispanic_subgroup,demographic,True,43210,2378.84719980078,3.34669687628705,0.474433720917465,0.0199398661160817,True,696879,8571,0.7,0.284,0.003,True,-6519,3346.2510366079855,False,-0.15086785466327238,0.07177512957129648,False,-0.084253364458237,0.027180212585847765,True,-660188,8888.223838315505,True,10.618035645922802,1.871271480797519,True
SHNwUHJn,79,76.4198926981712,58.8048883830335,0.000840103790037858,0.000811852573986898,hspprg,HspPrg,Hsp2,hispanic_subgroup,demographic,False,57,75.6637297521078,80.6950671914977,0.000625844066010079,0.000830468477255975,False,3666,808,13.4,0.001,0,True,22,107.54068997360953,False,0.38596491228070173,2.2764565940611114,False,0.00021425972402777898,0.0011613709543487857,False,-3587,811.6058156519086,True,0,0.0811852573986898
SHNwU2Fsdg==,454,272.24988521577,36.4540638720686,0.00482793823642009,0.00288761654842784,hspsalv,HspSalv,Hsp2,hispanic_subgroup,demographic,False,828,380.427391232545,27.9302961126929,0.00909120853783063,0.00416445794390407,False,46973,2844,3.7,0.019,0.001,True,-374,467.8087215946276,False,-0.45169082125603865,0.414218727572027,False,-0.004263270301410541,0.005067646327172016,False,-46519,2857.0012250609902,True,-1.417206176357991,0.30558680159251495,True
SHNwU0Ft,10050,2064.4042724234,12.4871343732608,0.106873963163044,0.0214605316302251,hspsam,HspSAm,Hsp2,hispanic_subgroup,demographic,True,8907,1151.27147102671,7.85742760314338,0.0977963701044171,0.0121528823066268,True,392206,7423,1.2,0.16,0.003,True,1143,2363.723968656237,False,0.12832603570225665,0.2738403866158068,False,0.009077593058626904,0.024662663404640923,False,-382156,7704.71894360852,True,-5.312603683695601,2.166920436591736,False
SHNwU3BBbQ==,0,0,,0,0,hspspam,HspSpAm,Hsp2,hispanic_subgroup,demographic,False,53,52,59.6432872627172,0.000581925184184811,0.000570570362682067,False,601,224,22.7,0,0,False,-53,52,False,-1,0,True,-0.000581925184184811,0.000570570362682067,False,-601,224,False,0,0
SHNwU3BucmQ=,2402,717.761102317477,18.1652347035393,0.025543408907227,0.00755235090214234,hspspnrd,HspSpnrd,Hsp2,hispanic_subgroup,demographic,True,1075,276.763436891508,15.6507209665093,0.011803199490541,0.00300966113269069,True,24966,1807,4.4,0.01,0.001,True,1327,769.2717335246366,False,1.2344186046511627,0.8813216903426199,False,0.013740209416685998,0.008129948602710796,False,-22564,1944.3327904450923,True,1.5543408907226999,0.7618267791899299,False
SHNwU3Buc2g=,651,281.700195243099,26.3051181715386,0.00692288059891956,0.00298064214845985,hspspnsh,HspSpnsh,Hsp2,hispanic_subgroup,demographic,False,545,210.774761297457,23.5101933908655,0.00598394764869286,0.00230444510787321,False,9505,1192,7.6,0.004,0,True,106,351.82524070907715,False,0.1944954128440367,0.693235374425579,False,0.0009389329502267002,0.0037675847531775737,False,-8854,1224.8342745041061,True,0.29228805989195594,0.298064214845985,False
SHNwVXJn,25,37,89.9696048632219,0.000265855629758816,0.000393298060872375,hspurg,HspUrg,Hsp2,hispanic_subgroup,demographic,False,291,194.424792657727,40.6155887689921,0.0031950986527883,0.00213170435756019,False,3021,707,14.2,0.001,0,True,-266,197.91412279066932,False,-0.9140893470790378,0.13950347719268877,True,-0.002929243023029484,0.002167682364353014,False,-2996,707.9675133789685,True,-0.0734144370241184,0.0393298060872375,False
SHNwVm56,852,447.007829909052,31.894047255808,0.00906035986218044,0.00473738086944743,hspvnz,HspVnz,Hsp2,hispanic_subgroup,demographic,False,590,224.89553130287,23.171967575382,0.00647803506922714,0.00245852223187399,False,13555,1267,5.7,0.006,0.001,True,262,500.3938448862057,False,0.4440677966101695,0.936489241537632,False,0.0025823247929533007,0.005337331642949045,False,-12703,1343.5419606398602,True,0.30603598621804406,0.48417742101637173,False
TWFsZQ==,182304,3635.03658853663,1.21212298470714,0.454348113238113,0.00645826226791128,male,Male,Pop_1,sex_and_age,demographic,True,183105,3521.93654116595,1.16927165170347,0.460475853969515,0.00660598940022521,True,4025097,268,0,0.477,0,True,-801,5061.3760974659845,False,-0.004374539198820349,0.027583448999472175,False,-0.006127740731401987,0.009238411523471683,False,-3842793,3644.9026050088114,True,-2.265188676188693,0.645826226791128,True
TWRBZ2U=,39.520523653858014,0.3221079222678445,0.49546480914050206,,,mdage,MdAge,median,sex_and_age,demographic,True,,37.44389082737004,0.3074608343704686,0.4991636236570183,,,True,,36.5,0.1,0.2,,,True,2.076632826487973,0.44529280059247817,True,,,,,3.020523653858014,0.33727364792955256,True,,
TWRQb3AwdDQ=,22918,962,2.55171669260381,0,0,mdpop0t4,MdPop0t4,MdAge,demographic__special_variable,demographic,True,24938,0,,0,0,False,551869,0,,0,0,False,-2020,962,False,-0.0810008821878258,0.03857566765578635,False,0,0,-528951,962,True,0,0
TWRQb3AxMHQxNA==,17576,709,2.45222484930404,0,0,mdpop10t14,MdPop10t14,MdAge,demographic__special_variable,demographic,True,16901,0,,0,0,False,464704,0,,0,0,False,675,709,False,0.039938465179575174,0.04195018046269451,False,0,0,-447128,709,True,0,0
TWRQb3AxNXQxNw==,9472,381,2.44521687340836,0,0,mdpop15t17,MdPop15t17,MdAge,demographic__special_variable,demographic,True,10672,0,,0,0,False,273431,0,,0,0,False,-1200,381,True,-0.11244377811094453,0.03570089955022489,True,0,0,-263959,381,True,0,0
TWRQb3AxOHQxOQ==,5818,210,2.19421750546726,0,0,mdpop18t19,MdPop18t19,MdAge,demographic__special_variable,demographic,True,6756,0,,0,0,False,182243,0,,0,0,False,-938,210,True,-0.13883955002960333,0.03108348134991119,True,0,0,-176425,210,True,0,0
TWRQb3AyMA==,3504,112,1.94306810453706,0,0,mdpop20,MdPop20,MdAge,demographic__special_variable,demographic,True,4311,0,,0,0,False,105547,0,,0,0,False,-807,112,True,-0.1871955462769659,0.0259800510322431,True,0,0,-102043,112,True,0,0
TWRQb3AyMQ==,2586,213,5.00708749709095,0,0,mdpop21,MdPop21,MdAge,demographic__special_variable,demographic,True,3841,0,,0,0,False,105415,0,,0,0,False,-1255,213,True,-0.3267378286904452,0.05545430877375682,True,0,0,-102829,213,True,0,0
TWRQb3AyMnQyNA==,14272,604,2.572682541197,0,0,mdpop22t24,MdPop22t24,MdAge,demographic__special_variable,demographic,True,17765,0,,0,0,False,360439,0,,0,0,False,-3493,604,True,-0.19662257247396567,0.03399943709541233,True,0,0,-346167,604,True,0,0
TWRQb3AyNXQyOQ==,36586,893,1.48378380489024,0,0,mdpop25t29,MdPop25t29,MdAge,demographic__special_variable,demographic,True,40032,0,,0,0,False,785805,0,,0,0,False,-3446,893,True,-0.08608113509192646,0.022307154276578738,True,0,0,-749219,893,True,0,0
TWRQb3AzMHQzNA==,40113,1076,1.63065176741965,0,0,mdpop30t34,MdPop30t34,MdAge,demographic__special_variable,demographic,True,40091,0,,0,0,False,718474,0,,0,0,False,22,1076,False,0.0005487515901324487,0.026838941408296124,False,0,0,-678361,1076,True,0,0
TWRQb3AzNXQzOQ==,32426,963,1.8053732632656,0,0,mdpop35t39,MdPop35t39,MdAge,demographic__special_variable,demographic,True,33818,0,,0,0,False,610524,0,,0,0,False,-1392,963,False,-0.04116151162103022,0.028475959548169612,False,0,0,-578098,963,True,0,0
TWRQb3A0MHQ0NA==,26971,772,1.74002043622448,0,0,mdpop40t44,MdPop40t44,MdAge,demographic__special_variable,demographic,True,27819,0,,0,0,False,545892,0,,0,0,False,-848,772,False,-0.03048276357884899,0.02775081778640498,False,0,0,-518921,772,True,0,0
TWRQb3A0NXQ0OQ==,25775,889,2.09670429452917,0,0,mdpop45t49,MdPop45t49,MdAge,demographic__special_variable,demographic,True,26328,0,,0,0,False,542513,0,,0,0,False,-553,889,False,-0.021004254026131874,0.03376633242175631,False,0,0,-516738,889,True,0,0
TWRQb3A1MHQ1NA==,26803,805,1.82577212299989,0,0,mdpop50t54,MdPop50t54,MdAge,demographic__special_variable,demographic,True,24791,0,,0,0,False,544447,0,,0,0,False,2012,805,False,0.08115848493404865,0.03247146141744988,False,0,0,-517644,805,True,0,0
TWRQb3A1NXQ1OQ==,24660,807,1.98936539983286,0,0,mdpop55t59,MdPop55t59,MdAge,demographic__special_variable,demographic,True,24619,0,,0,0,False,515825,0,,0,0,False,41,807,False,0.0016653803972541533,0.03277956050205126,False,0,0,-491165,807,True,0,0
TWRQb3A1dDk=,18460,756,2.48956916622485,0,0,mdpop5t9,MdPop5t9,MdAge,demographic__special_variable,demographic,True,16985,0,,0,0,False,476567,0,,0,0,False,1475,756,False,0.086841330585811,0.04450986164262585,False,0,0,-458107,756,True,0,0
TWRQb3A2MHQ2MQ==,10100,424,2.55198772156851,0,0,mdpop60t61,MdPop60t61,MdAge,demographic__special_variable,demographic,True,9380,0,,0,0,False,203884,0,,0,0,False,720,424,False,0.0767590618336887,0.045202558635394456,False,0,0,-193784,424,True,0,0
TWRQb3A2MnQ2NA==,12679,428,2.05207327723534,0,0,mdpop62t64,MdPop62t64,MdAge,demographic__special_variable,demographic,True,12546,0,,0,0,False,266773,0,,0,0,False,133,428,False,0.010600988362824805,0.03411445879164674,False,0,0,-254094,428,True,0,0
TWRQb3A2NXQ2Ng==,9021,539,3.63218683591714,0,0,mdpop65t66,MdPop65t66,MdAge,demographic__special_variable,demographic,True,7907,0,,0,0,False,168701,0,,0,0,False,1114,539,False,0.14088782091817378,0.06816744656633363,False,0,0,-159680,539,True,0,0
TWRQb3A2N3Q2OQ==,13017,567,2.64792848631658,0,0,mdpop67t69,MdPop67t69,MdAge,demographic__special_variable,demographic,True,9310,0,,0,0,False,215921,0,,0,0,False,3707,567,True,0.39817400644468315,0.060902255639097735,True,0,0,-202904,567,True,0,0
TWRQb3A3MHQ3NA==,17342,559,1.959506568904,0,0,mdpop70t74,MdPop70t74,MdAge,demographic__special_variable,demographic,True,11940,0,,0,0,False,280196,0,,0,0,False,5402,559,True,0.452428810720268,0.04681742043551088,True,0,0,-262854,559,True,0,0
TWRQb3A3NXQ3OQ==,11493,552,2.91971034569212,0,0,mdpop75t79,MdPop75t79,MdAge,demographic__special_variable,demographic,True,10745,0,,0,0,False,211102,0,,0,0,False,748,552,False,0.06961377384830153,0.05137273150302466,False,0,0,-199609,552,True,0,0
TWRQb3A4MHQ4NA==,8325,506,3.69488029062497,0,0,mdpop80t84,MdPop80t84,MdAge,demographic__special_variable,demographic,True,8091,0,,0,0,False,148988,0,,0,0,False,234,506,False,0.028921023359288096,0.06253862316153751,False,0,0,-140663,506,True,0,0
TWRQb3A4NXBs,11326,466,2.50117141772944,0,0,mdpop85pl,MdPop85pl,MdAge,demographic__special_variable,demographic,True,8057,0,,0,0,False,164453,0,,0,0,False,3269,466,True,0.40573414422241527,0.057837904927392325,True,0,0,-153127,466,True,0,0
TWRQb3BfMw==,401243,5610.70441210371,0.850049112520185,0,0,mdpop_3,MdPop_3,MdAge,demographic__special_variable,demographic,True,397643,0,,0,0,False,8443713,0,,0,0,False,3600,5610.70441210371,False,0.009053346846291775,0.014109903637442906,False,0,0,-8042470,5610.70441210371,True,0,0
TVBvcDB0NQ==,11800,1063.33343782654,5.47799411584429,0.0294086127359231,0.00261799765989386,mpop0t5,MPop0t5,Pop,poppyramid_only,demographic,True,13281,932.149129699749,4.26666671106471,0.0333993054071114,0.00230479637417974,True,282195,189,0,0.033,0,True,-1481,1414.0650621523775,False,-0.11151268729764326,0.10148423910489078,False,-0.0039906926711882965,0.003487979081594642,False,-270395,1079.9995370369415,True,-0.3591387264076902,0.261799765989386,False
TVBvcDEwdDE0,9009,978.160007360759,6.60035680200083,0.0224527281472823,0.00241752252651717,mpop10t14,MPop10t14,Pop,poppyramid_only,demographic,True,8402,764.511608806563,5.53140559822248,0.0211295056118176,0.00190345259756036,True,237611,2370,0.6,0.028,0,True,607,1241.480970454239,False,0.07224470364199,0.15189660343753353,False,0.0013232225354646993,0.0030769379189995436,False,-228602,2563.9221907070423,True,-0.5547271852717706,0.24175225265171701,False
TVBvcDE1dDE5,7682,698.249955245255,5.52548890783456,0.0191455053421493,0.00171950083385852,mpop15t19,MPop15t19,Pop,poppyramid_only,demographic,True,9015,775.800232018527,5.23140414080907,0.0226710893942557,0.00192925233106325,True,228974,203,0.1,0.027,0,True,-1333,1043.7523652667815,False,-0.1478646699944537,0.10666171660636706,False,-0.003525584052106401,0.0025843176419614385,False,-221292,727.1602299356042,True,-0.7854494657850704,0.17195008338585202,True
TVBvcDIwdDI0,8961,840.072020722033,5.69894073726461,0.0223330998920853,0.00207025245422466,mpop20t24,MPop20t24,Pop,poppyramid_only,demographic,True,11655,1047.49463005783,5.463533685963,0.0293102104148696,0.00260735368764172,True,277492,3174,0.7,0.033,0,True,-2694,1342.7456944633968,False,-0.23114543114543115,0.09985093499697259,False,-0.0069771105227843,0.0033292999979998954,False,-268531,3283.290575017691,True,-1.0666900107914703,0.207025245422466,True
TVBvcDI1dDI5,16624,1116.82317311202,4.08397414625948,0.0414312523832191,0.0027224476280013,mpop25t29,MPop25t29,Pop,poppyramid_only,demographic,True,17256,1153.17344749175,4.06245533905918,0.0433957092165586,0.00284622306642732,True,380518,179,0,0.045,0,True,-632,1605.3357904189418,False,-0.03662494204914233,0.09128830016643714,False,-0.001964456833339505,0.003938617375561232,False,-363894,1131.076920461204,True,-0.35687476167809074,0.27224476280013,False
TVBvcDMwdDM0,18406,1280.12265037378,4.22791514189665,0.0458724513574069,0.00312524364866643,mpop30t34,MPop30t34,Pop,poppyramid_only,demographic,True,18313,1074.71531114058,3.56753332383039,0.0460538724433726,0.00263751567294539,True,351613,226,0,0.042,0,True,93,1671.4445847828713,False,0.005078359635231802,0.09146284514632466,False,-0.0001814210859657009,0.004089454338730588,False,-333207,1299.9192282599681,True,0.38724513574068986,0.312524364866643,False
TVBvcDM1dDM5,14639,1195.92767339835,4.96623884277292,0.0364841255797609,0.00293657087005999,mpop35t39,MPop35t39,Pop,poppyramid_only,demographic,True,16086,989.870698626846,3.74080010909011,0.0404533714915137,0.00243478905561676,True,295382,3094,0.6,0.035,0,True,-1447,1552.4454901863674,False,-0.08995399726470223,0.09307733950404978,False,-0.0039692459117528014,0.0038146620060283245,False,-280743,3317.0889345931005,True,0.14841255797608932,0.293657087005999,False
TVBvcDQwdDQ0,11991,961.956859739562,4.87679264889175,0.0298846335013944,0.00236074138309668,mpop40t44,MPop40t44,Pop,poppyramid_only,demographic,True,12733,946.892813363794,4.52068429693035,0.0320211848316203,0.00234565453503736,True,265474,3036,0.7,0.031,0,True,-742,1349.802578157265,False,-0.058273776800439804,0.10301451638100119,False,-0.0021365513302259026,0.003327941567336566,False,-253483,3184.7538366410677,True,-0.11153664986056011,0.23607413830966803,False
TVBvcDQ1dDQ5,12059,1129.31882123694,5.69297620658381,0.0300541068629235,0.00278299864317119,mpop45t49,MPop45t49,Pop,poppyramid_only,demographic,True,13292,863.173794782951,3.94768064335131,0.033426968411364,0.0021280564556656,True,260855,252,0.1,0.031,0,True,-1233,1421.4183057777157,False,-0.09276256394823955,0.10339060218624478,False,-0.003372861548440499,0.0035033848955535445,False,-248796,1157.093341092235,True,-0.09458931370765011,0.278299864317119,False
TVBvcDUwdDU0,13174,1006.32698463273,4.64360806762112,0.0328329715409365,0.00246564353006416,mpop50t54,MPop50t54,Pop,poppyramid_only,demographic,True,11193,768.367750494514,4.17308011653242,0.0281483642362622,0.00189835098676409,True,259245,174,0,0.031,0,True,1981,1266.1291403328503,False,0.17698561601000626,0.12087740444545217,False,0.0046846073046743,0.0031117735274751998,False,-246071,1021.2590268878914,True,0.18329715409364988,0.24656435300641602,False
TVBvcDU1dDU5,10952,1043.56408523866,5.79241656456502,0.0272951802274432,0.00257266977066464,mpop55t59,MPop55t59,Pop,poppyramid_only,demographic,True,10891,776.15591217229,4.3322679481443,0.027388889028601,0.00192008742128789,True,242832,2266,0.6,0.029,0,True,61,1300.5552660306294,False,0.005600954916903865,0.11965423747129997,False,-9.37088011578012e-05,0.0032101971052070355,False,-231880,2494.750889367514,True,-0.17048197725568048,0.257266977066464,False
TVBvcDV0OQ==,8871,907.763735781508,6.22062967225613,0.022108796913591,0.00224115650017028,mpop5t9,MPop5t9,Pop,poppyramid_only,demographic,True,8750,744.969126877081,5.17564308729192,0.0220046624736258,0.00185212689649385,True,242518,2329,0.6,0.029,0,True,121,1174.3142679879181,False,0.013828571428571428,0.1349573120369174,False,0.00010413443996520194,0.0029074312543844335,False,-233647,2499.6551762193117,True,-0.6891203086409003,0.224115650017028,True
TVBvcDYwdDY0,10128,847.80953049609,5.08872169060398,0.0252415618465618,0.00208326896237708,mpop60t64,MPop60t64,Pop,poppyramid_only,demographic,True,9362,739.97094537556,4.80485325710779,0.0235437314374954,0.00183628078266278,True,214089,2789,0.8,0.025,0,True,766,1125.3168442709816,False,0.08182012390514848,0.12454832741144585,False,0.0016978304090663997,0.0027770373930468256,False,-203961,2915.013207517249,True,0.024156184656179747,0.208326896237708,False
TVBvcDY1dDY5,9212,868.353038803919,5.73028862052483,0.0229586559765529,0.00214021312470984,mpop65t69,MPop65t69,Pop,poppyramid_only,demographic,True,7402,607.359037143599,4.98804674612381,0.0186146870434033,0.00150866228225447,True,169978,2612,0.9,0.02,0,True,1810,1059.6801404197402,False,0.24452850580924074,0.15553278220443006,False,0.004343968933149599,0.002618506081924868,False,-160766,2752.5589911934676,True,0.29586559765528975,0.214021312470984,False
TVBvcDcwdDc0,6845,709.92464388835,6.30482298119542,0.017059487642152,0.00175315856885819,mpop70t74,MPop70t74,Pop,poppyramid_only,demographic,True,5511,512.385596987269,5.65197978717634,0.0138591651305317,0.0012762631457706,True,119097,2119,1.1,0.014,0,True,1334,875.5181323079497,False,0.24206133188169116,0.17300370441967358,False,0.0032003225116203,0.0021685046886767765,False,-112252,2234.760389840486,True,0.3059487642151999,0.175315856885819,False
TVBvcDc1dDc5,4157,603.686176750802,8.82806057897437,0.0103603053511214,0.00149754905028256,mpop75t79,MPop75t79,Pop,poppyramid_only,demographic,True,4654,499.09718492494,6.51917799800858,0.0117039656174005,0.00124614872379602,True,86722,1618,1.1,0.01,0,True,-497,783.2847502664662,False,-0.10678985818650623,0.1612481378509738,False,-0.0013436602662791012,0.0019482145158633446,False,-82565,1726.951360056212,True,0.03603053511213994,0.149754905028256,False
TVBvcDgwdDg0,3141,544.919260074371,10.5462562515059,0.00782817394945208,0.00135365923660366,mpop80t84,MPop80t84,Pop,poppyramid_only,demographic,True,2914,421.428523002419,8.79161125522149,0.00732818130835951,0.00105564901368676,True,57753,1509,1.6,0.007,0,True,227,688.8679118669996,False,0.07789979409746053,0.24345479968414088,False,0.00049999264109257,0.0017166211489260618,False,-54612,1604.3746445266454,True,0.0828173949452079,0.13536592366036598,False
TVBvcDg1cGw=,4653,619.371455590262,8.09193213373157,0.0115964639881568,0.00153509096631869,mpop85pl,MPop85pl,Pop,poppyramid_only,demographic,True,2395,349.885695620727,8.8808547599984,0.00602299047135244,0.000876508547960976,True,52749,1354,1.6,0.006,0,True,2258,711.3655881471917,True,0.9427974947807933,0.38397261103256813,False,0.00557347351680436,0.0017677023249183974,True,-48096,1488.9382122841766,True,0.55964639881568,0.153509096631869,True
TkhQSU5I,93,91.5478017212866,59.8410312914904,0.00023177974444414,0.000228137474665094,nhpinh,NHPINH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,False,91,69.8355210476732,46.6518728398899,0.000228848489725709,0.000175599186974146,False,2794,488,10.6,0,0.001,True,2,115.14338886796764,False,0.02197802197802198,1.2756121100650928,False,2.9312547184310157e-06,0.00028789196204921647,False,-2701,496.5128397131337,True,0.023177974444414,0.10256932813207692,False
TkhzcA==,307207,5160.07373978318,1.02107795138699,0.765638279047859,0.00712485211634246,nhsp,NHsp,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,True,306566,4569.00448675639,0.906007295752196,0.770957869244523,0.00586967005317369,True,5986576,0,0,0.709,0,True,641,6892.181294771634,False,0.0020909037531885465,0.022502554632568856,False,-0.005319590196664059,0.00923128074607601,False,-5679369,5160.07373978318,True,5.663827904785904,0.712485211634246,True
T3RoTkg=,1653,613.455784877769,22.560281293026,0.00411969803834584,0.00152780276834998,othnh,OthNH,Pop_2,mutually_exclusive_race_hispanic_origin,demographic,False,1004,319.995312465667,19.3751021728083,0.00252487784268804,0.000804079664153698,True,71758,3677,3.1,0.008,0.001,True,649,691.8995591847124,False,0.646414342629482,0.8054151670679636,False,0.0015948201956578001,0.0017264777453773871,False,-70105,3727.8220182835985,True,-0.388030196165416,0.18259740685392722,False
UG9w,401243,5610.70441210371,0.850049112520185,1,0,pop,Pop,Pop,poppyramid_only,demographic,True,397643,5094.78017190143,0.778872205366999,1,0,True,8443713,0,0,1,0,True,3600,7578.706288015125,False,0.009053346846291775,0.019137241889280933,False,0,0,-8042470,5610.70441210371,True,0,0
UG9wMTB0MTQ=,17576,1438.55656823081,4.97554889103685,0.0438038794446258,0.00353253942721032,pop10t14,Pop10t14,Pop_1,sex_and_age,demographic,True,16901,1073.70480114415,3.86194950477436,0.0425029486247715,0.00264468901434118,True,464704,3300,0.4,0.055,0,True,675,1795.072979017846,False,0.039938465179575174,0.10774787142419187,False,0.0013009308198543013,0.0044128465628630615,False,-447128,3599.922915841394,True,-1.11961205553742,0.353253942721032,True
UG9wMTV0MTk=,15290,992.845405891572,3.9473736967427,0.0381065837908699,0.00241636911693856,pop15t19,Pop15t19,Pop_1,sex_and_age,demographic,True,17428,1106.08769995873,3.85812335653395,0.0438282580103258,0.00272433812616766,True,455674,405,0.1,0.054,0,True,-2138,1486.3283621057608,False,-0.12267615331650218,0.0796599063210368,False,-0.005721674219455901,0.0036415460912894064,False,-440384,1072.271887162953,True,-1.589341620913011,0.241636911693856,True
UG9wMjB0MjQ=,20362,1407.46758399616,4.20196147002526,0.0507473027566836,0.00343524186340341,pop20t24,Pop20t24,Pop_1,sex_and_age,demographic,True,25917,1550.22675760677,3.63617350268567,0.0651765528375955,0.00380805235450102,True,571401,453,0,0.068,0,True,-5555,2093.840490581837,False,-0.21433807925299997,0.07181709953665412,False,-0.014429250080911907,0.00512856211766028,False,-551039,1478.571608005506,True,-1.7252697243316408,0.343524186340341,True
UG9wMjV0Mjk=,36586,1701.69973849678,2.8274966548348,0.0911816530132613,0.00404487301853557,pop25t29,Pop25t29,Pop_1,sex_and_age,demographic,True,40032,1737.7804809584,2.63889265632843,0.100673216930765,0.00417551259985068,True,785805,271,0,0.093,0,True,-3446,2432.2136008171683,False,-0.08608113509192646,0.05814567920841553,False,-0.009491563917503706,0.005813424395963952,False,-749219,1723.14334865095,True,-0.18183469867387103,0.40448730185355697,False
UG9wMzB0MzQ=,40113,1911.5574801716,2.89691875796104,0.0999718375149224,0.00455437360962788,pop30t34,Pop30t34,Pop_1,sex_and_age,demographic,True,40091,1548.34298525876,2.34776367845031,0.100821591226301,0.00367328440487744,True,718474,335,0,0.085,0,True,22,2459.9630078519485,False,0.0005487515901324487,0.06137282393345402,False,-0.0008497537113785897,0.005851097101842584,False,-678361,1940.6898258093684,True,1.4971837514922406,0.455437360962788,True
UG9wMzV0Mzk=,32426,1704.7307705324,3.195924563017,0.0808138708961901,0.00409558377064642,pop35t39,Pop35t39,Pop_1,sex_and_age,demographic,True,33818,1400.73766280485,2.5179261252121,0.0850461343466376,0.00334983329662242,True,610524,4398,0.4,0.072,0.001,True,-1392,2206.393663877773,False,-0.04116151162103022,0.06417432924002643,False,-0.004232263450447499,0.0052910480566275885,False,-578098,4716.832729703268,True,0.881387089619011,0.4215899242437175,False
UG9wNDB0NDQ=,26971,1541.64652239091,3.47473633988936,0.0672186181441172,0.00372543118025642,pop40t44,Pop40t44,Pop_1,sex_and_age,demographic,True,27819,1307.64903548315,2.857483826973,0.0699597377547197,0.00316398160355349,True,545892,4362,0.5,0.065,0.001,True,-848,2021.539017679352,False,-0.03048276357884899,0.07174902953404934,False,-0.0027411196106024993,0.0048877005909171295,False,-518921,4626.415242928372,True,0.22186181441171993,0.3857309616666355,False
