id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,0,0,,0,0,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0,0,-3870,470,True,-0.1,0.1,False
QWdISEluYw==,1405798600,95169595,4.1,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,1024448800,97890302,,0,0,False,307989432000,2361252362,0.5,0,0,True,381349800,136527517.51246056,False,0.372248764408724,0.16069726454769553,False,0,0,-306583633400,2363169475.2732067,True,0,0
QWdJUDE1cGw=,1556075100,104751964,4.1,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,1148910700,105304353,,0,0,False,318266008500,2111708243,0.4,0,0,True,407164400,148532759.7623026,False,0.3543916859682828,0.15402304739430867,False,0,0,-316709933400,2114304774.0370839,True,0,0
QWdUVG0=,1068920,67169,3.8,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,788635,55956,,0,0,False,156042185,593582,0.2,0,0,True,280285,87422.81451085866,True,0.35540522548453973,0.12846326737932606,False,0,0,-154973265,597370.2915989378,True,0,0
QXJ0RW5SQUZT,6347,873,8.4,0.214,0.027,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.214,0.027,True,-434648,5502.6918867041795,True,10.499999999999998,2.701851217221259,True
Q05JMTg2NF8y,37450,1685,2.7,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5332427,2562.8082253652924,True,,
Q29uc3RjdG4=,1313,412,19.1,0.044,0.014,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.044,0.014,True,-204754,3762.6246158765293,True,-0.7000000000000002,1.4035668847618201,False
Q3ZFbTE2cGwx,29623,1497,3.1,0.669,0.021,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,23175,1280,3.4,0.565,0.021,True,4053141,9894,0.1,0.591,0.001,True,6448,1969.6215372502404,True,0.27823085221143473,0.09569125239090398,False,0.10400000000000009,0.029698484809835,True,-4023518,10006.610065351802,True,7.800000000000011,2.1023796041628637,True
Q3ZFbTE2cGwy,29623,1497,3.1,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,23175,1280,3.4,1,0,True,4053141,9894,0.1,1,0,True,6448,1969.6215372502404,True,0.27823085221143473,0.09569125239090398,False,0,0,-4023518,10006.610065351802,True,0,0
Q3ZFbTE2cGwz,29623,1497,3.1,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4023518,10006.610065351802,True,0,0
Q3ZFbTE2cGw0,29623,1497,3.1,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,23175,1280,3.4,1,0,True,4053141,9894,0.1,1,0,True,6448,1969.6215372502404,True,0.27823085221143473,0.09569125239090398,False,0,0,-4023518,10006.610065351802,True,0,0
Q3ZMRjE=,31725,1553,3,0.716,0.021,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,25725,1375,3.3,0.627,0.022,True,4354474,10392,0.1,0.635,0.002,True,6000,2074.2309418191603,False,0.23323615160349853,0.0893835816315079,False,0.08899999999999997,0.0304138126514911,False,-4322749,10507.400867959688,True,8.099999999999994,2.1095023109728985,True
Q3ZMRjE4dDY0,30843,1542,3,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4071648,10009.488698230294,True,,
Q3ZMRjI=,31725,1553,3,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,25725,1375,3.3,1,0,True,4354474,10392,0.1,1,0,True,6000,2074.2309418191603,False,0.23323615160349853,0.0893835816315079,False,0,0,-4322749,10507.400867959688,True,0,0
Q3ZMRkVt,28802,1484,3.1,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3796741,9660.661053985901,True,0,0
Q3ZMRlVFbTE=,2102,464,13.4,0.047,0.01,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,2550,503,12,0.062,0.012,True,301333,4545,0.9,0.044,0.001,True,-448,684.3281376649655,False,-0.17568627450980392,0.24402553559475082,False,-0.015,0.015620499351813309,False,-299231,4568.623534501393,True,0.3000000000000007,1.004987562112089,False
Q3ZMRlVFbTI=,2102,464,13.4,0.066,0.014,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,2550,503,12,0.099,0.019,True,301333,4545,0.9,0.069,0.001,True,-448,684.3281376649655,False,-0.17568627450980392,0.24402553559475082,False,-0.033,0.023600847442411893,False,-299231,4568.623534501393,True,-0.2999999999999998,1.4035668847618201,False
