id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.03,0.3,6,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,2.8,0.28,6,,,True,2.85,0.01,0.2,,,True,0.22999999999999998,0.4103656905736638,False,,,,,0.17999999999999972,0.30016662039607267,False,,
QXZnSEhTUk9j,2.4,0.48,12.2,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.27,0.42,11.3,,,True,2.51,0.01,0.2,,,True,0.1299999999999999,0.6378087487640789,False,,,,,-0.10999999999999988,0.4801041553663121,False,,
Qmx0MDB0MDk=,990,238,14.6,0.105,0.025,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.105,0.025,True,-197798,2937.6568894273546,True,4.8,2.5019992006393608,False
Qmx0MTBMdHI=,133,85,39,0.014,0.009,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,False,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.014,0.009,False,-76545,1920.8815684471545,True,-0.7999999999999996,0.9055385138137416,False
Qmx0NDB0NDk=,481,146,18.4,0.051,0.015,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.051,0.015,True,-354432,3912.7248817160657,True,-5.1,1.5033296378372907,True
Qmx0NTB0NTk=,1353,223,10,0.143,0.023,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.143,0.023,True,-449456,4117.043842370396,True,1.299999999999999,2.3021728866442674,False
Qmx0NjB0Njk=,1926,321,10.1,0.204,0.034,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.204,0.034,True,-438573,4336.895894531018,True,7.699999999999999,3.40147027033899,False
Qmx0NzB0Nzk=,1461,257,10.7,0.155,0.027,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.155,0.027,True,-243730,3251.1736342434865,True,8.4,2.701851217221259,True
Qmx0ODB0ODk=,1267,264,12.6,0.134,0.028,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.134,0.028,True,-162865,2917.9671005684763,True,8.7,2.8017851452243803,True
Qmx0OTB0OTk=,703,195,16.9,0.074,0.021,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.074,0.021,True,-127259,2848.6819759320274,True,3.6999999999999997,2.1023796041628637,False
Qmx0QmYzOQ==,1124,225,12.2,0.119,0.024,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.119,0.024,True,-1412258,6788.729630792494,True,-28.799999999999997,2.4083189157584592,True
QnRSVlZFdGM=,0,0,,0,0,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,0,0,,0,0,False,1902,346,11.1,0.001,0.001,True,0,0,0,,,,-1902,346,True,-0.1,0.1,False
R1IxNWt0MTlr,573,227,24,0.212,0.08,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.212,0.08,False,-441966,4878.284329556857,True,-0.1999999999999993,8.002499609497024,False
R1Ixa3QxNGs=,1025,245,14.5,0.379,0.078,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.379,0.078,True,-618973,5138.843644245269,True,7.899999999999999,7.8025636812524635,False
R1IyMGt0MjRr,162,124,46.4,0.06,0.045,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.06,0.045,False,-206507,2801.7453488852266,True,-4,4.50111097397076,False
R1IyNWt0Mjlr,109,74,41.5,0.04,0.027,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.04,0.027,False,-102293,2684.020305437349,True,-1,2.701851217221259,False
R1Iza3Bs,9,16,108.1,0.003,0.006,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.003,0.006,False,-147215,2968.0431263713135,True,-6.8,0.6082762530298219,True
R1I1MDB0OTk5,327,115,21.4,0.121,0.04,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.121,0.04,False,-321138,3262.0277435975313,True,-3.5,4.004996878900157,False
R1Jub1JudFBk,98,71,44,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,191,111,35.3,,,False,59425,1926,2,,,True,-93,131.76494222667878,False,-0.4869109947643979,0.4765442176732983,False,,,-59327,1927.308226516973,True,,
R1JQSTE1dDE5,223,96,26.1,0.089,0.037,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,370,147,24.2,0.13,0.049,False,222841,3644,1,0.111,0.002,True,-147,175.57049866079439,False,-0.3972972972972973,0.3530673385756942,False,-0.04100000000000001,0.06140032573203501,False,-222618,3645.2643251210193,True,-2.1999999999999993,3.7054014627297804,False
R1JQSTIwdDI0,267,137,31.1,0.107,0.053,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,400,167,25.4,0.14,0.056,False,228606,3500,0.9,0.113,0.002,True,-133,216.00462958001617,False,-0.3325,0.4415534951753439,False,-0.033000000000000015,0.07710382610480494,False,-228339,3502.6802594584624,True,-0.6000000000000014,5.303772242470448,False
R1JQSTI1dDI5,367,151,25,0.147,0.057,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,114,59,31.4,0.04,0.02,False,211796,3409,1,0.105,0.002,True,253,162.1172415260018,False,2.219298245614035,2.1284843328831773,False,0.10699999999999998,0.06040695324215583,False,-211429,3412.342597102466,True,4.199999999999999,5.70350769263968,False
R1JQSTMwdDM0,207,93,27.4,0.083,0.036,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,310,136,26.7,0.109,0.046,False,188082,3046,1,0.093,0.001,True,-103,164.7573974060042,False,-0.33225806451612905,0.4193050019058988,False,-0.025999999999999995,0.05841232746604093,False,-187875,3047.4194000826337,True,-1,3.601388621073821,False
R1JQSTM1cGw=,1040,251,14.7,0.417,0.084,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1255,256,12.4,0.44,0.074,True,889842,5729,0.4,0.442,0.003,True,-215,358.52057123685387,False,-0.17131474103585656,0.2618664617507336,False,-0.02300000000000002,0.11194641575325223,False,-888802,5734.4957930056935,True,-2.500000000000007,8.40535543567314,False
R1JQSTUwcGw=,809,240,18.1,0.324,0.086,grpi50pl,GRPI50pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,895,236,16,0.313,0.074,True,584722,5029,0.5,0.29,0.002,True,-86,336.5947117825828,False,-0.09608938547486033,0.3587734756127172,False,0.01100000000000001,0.11345483682946267,False,-583913,5034.723527662666,True,3.400000000000002,8.602325267042627,False
R1JQSU50Qw==,307,157,31.2,,,grpintc,GRPINtC,NA,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,261,135,31.4,,,False,109433,2779,1.5,,,True,46,207.06037766796427,False,0.17624521072796934,0.855567220476084,False,,,-109126,2783.4313356000002,True,,
R1JQSVUxNQ==,391,131,20.4,0.157,0.048,grpiu15,GRPIU15,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,406,170,25.5,0.142,0.057,False,273663,4314,1,0.136,0.002,True,-15,214.61826576505553,False,-0.03694581280788178,0.5164489609129241,False,0.015000000000000013,0.07451845409024532,False,-273272,4315.988531032028,True,2.099999999999998,4.804164859785725,False
R1JVNTAw,499,121,14.7,0.185,0.038,gru500,GRU500,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,224541,3382,0.9,0.109,0.002,True,,,,,0.185,0.038,True,-224042,3384.1638553710723,True,7.6,3.8052595180880893,False
SE9WYWNSdA==,2.8,1.7,36.9,,,hovacrt,HOVacRt,rate,housing_occupancy,housing,False,0,0,,,,False,1.8,0.1,3.4,,,True,2.8,1.7,False,,,,,0.9999999999999998,1.70293863659264,False,,
SE9WYWNV,6095,384,3.8,0,0,hovacu,HOVacU,HOVacRt,housing__special_variable,housing,True,5929,347,,0,0,False,1065868,7322,0.4,0,0,True,166,517.5567601722539,False,0.0279979760499241,0.08839939751417461,False,0,0,-1059773,7332.062465636801,True,0,0
SFUx,9438,236,1.5,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,9258,177,1.2,1,0,True,3472354,1104,0,1,0,True,180,295,False,0.019442644199611146,0.032088741170622874,False,0,0,-3462916,1128.9428683507417,True,0,0
SFUxMHQxOXU=,197,96,29.5,0.021,0.01,hu10t19u,HU10t19u,HU2,units_in_structure,housing,False,150,78,31.6,0.016,0.008,False,219295,3425,0.9,0.063,0.001,True,47,123.69316876852982,False,0.31333333333333335,0.9359476148683631,False,0.005000000000000001,0.012806248474865698,False,-219098,3426.345137314687,True,-4.199999999999999,1.004987562112089,True
SFUxdUE=,2508,317,7.7,0.266,0.033,hu1ua,HU1uA,HU2,units_in_structure,housing,True,2313,258,6.8,0.25,0.028,True,238949,3015,0.8,0.069,0.001,True,195,408.7211763537583,False,0.08430609597924774,0.18278767750908453,False,0.016000000000000014,0.0432781700167648,False,-236441,3031.6190393913284,True,19.700000000000003,3.301514803843836,True
SFUxdUQ=,3074,336,6.6,0.326,0.035,hu1ud,HU1uD,HU2,units_in_structure,housing,True,2768,302,6.6,0.299,0.032,True,319905,2742,0.5,0.092,0.001,True,306,451.7742799230607,False,0.11054913294797687,0.171510721669189,False,0.027000000000000024,0.047423622805517505,False,-316831,2762.5097284896574,True,23.400000000000002,3.5014282800023198,True
SFUy,9438,236,1.5,1,0,hu2,HU2,HU2,units_in_structure,housing,True,9258,177,1.2,1,0,True,3472354,1104,0,1,0,True,180,295,False,0.019442644199611146,0.032088741170622874,False,0,0,-3462916,1128.9428683507417,True,0,0
