id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,51,38,45.7,0.002,0.001,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.002,0.001,False,-3819,471.53366793899244,True,0.1,0.14142135623730953,False
QWdISEluYw==,1640313500,67141351,2.5,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,1216421800,56453961,,0,0,False,307989432000,2361252362,0.5,0,0,True,423891700,87721210.24412923,True,0.34847427101355793,0.0834454502787147,True,0,0,-306349118500,2362206739.06089,True,0,0
QWdJUDE1cGw=,1651289200,67141154,2.5,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,1255681400,60169769,,0,0,False,318266008500,2111708243,0.4,0,0,True,395607800,90157282.91139367,True,0.31505428048866535,0.08264317762573489,True,0,0,-316614719300,2112775340.189912,True,0,0
QWdUVG0=,1343085,56604,2.6,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,1106830,59766,,0,0,False,156042185,593582,0.2,0,0,True,236255,82316.3870198395,False,0.21345193028739734,0.08311840983229349,False,0,0,-154699100,596274.7718460006,True,0,0
QXJ0RW5SQUZT,3578,426,7.2,0.119,0.014,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.119,0.014,True,-437417,5449.675678423442,True,0.9999999999999982,1.4035668847618201,False
Q05JMTg2NF8y,40586,1221,1.8,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5329291,2284.644830165074,True,,
Q29uc3RjdG4=,2600,399,9.3,0.086,0.013,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.086,0.013,True,-203467,3761.2233382238815,True,3.5,1.3038404810405297,False
Q3ZFbTE2cGwx,30179,1031,2.1,0.57,0.014,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,26081,1190,2.8,0.526,0.019,True,4053141,9894,0.1,0.591,0.001,True,4098,1574.5034137784523,False,0.1571258770752655,0.06595546163328507,False,0.04399999999999993,0.023600847442411893,False,-4022962,9947.57241742929,True,-2.1000000000000014,1.4035668847618201,False
Q3ZFbTE2cGwy,30179,1031,2.1,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,26081,1190,2.8,1,0,True,4053141,9894,0.1,1,0,True,4098,1574.5034137784523,False,0.1571258770752655,0.06595546163328507,False,0,0,-4022962,9947.57241742929,True,0,0
Q3ZFbTE2cGwz,30179,1031,2.1,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4022962,9947.57241742929,True,0,0
Q3ZFbTE2cGw0,30179,1031,2.1,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,26081,1190,2.8,1,0,True,4053141,9894,0.1,1,0,True,4098,1574.5034137784523,False,0.1571258770752655,0.06595546163328507,False,0,0,-4022962,9947.57241742929,True,0,0
Q3ZMRjE=,32313,1086,2,0.61,0.014,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,28152,1243,2.7,0.567,0.019,True,4354474,10392,0.1,0.635,0.002,True,4161,1650.5892887087327,False,0.14780477408354648,0.06369076876544968,False,0.04300000000000004,0.023600847442411893,False,-4322161,10448.591292609737,True,-2.5,1.4142135623730951,False
Q3ZMRjE4dDY0,31133,1069,2.1,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4071358,9947.605792350238,True,,
Q3ZMRjI=,32313,1086,2,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,28152,1243,2.7,1,0,True,4354474,10392,0.1,1,0,True,4161,1650.5892887087327,False,0.14780477408354648,0.06369076876544968,False,0,0,-4322161,10448.591292609737,True,0,0
Q3ZMRkVt,29102,1021,2.1,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3796441,9600.445666738602,True,0,0
Q3ZMRlVFbTE=,2134,294,8.4,0.04,0.005,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,2071,367,10.8,0.042,0.007,True,301333,4545,0.9,0.044,0.001,True,63,470.2393007820593,False,0.03042008691453404,0.23129081535362792,False,-0.0020000000000000018,0.008602325267042627,False,-299199,4554.49898452069,True,-0.39999999999999947,0.5099019513592785,False
Q3ZMRlVFbTI=,2134,294,8.4,0.066,0.009,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,2071,367,10.8,0.074,0.013,True,301333,4545,0.9,0.069,0.001,True,63,470.2393007820593,False,0.03042008691453404,0.23129081535362792,False,-0.007999999999999993,0.015811388300841896,False,-299199,4554.49898452069,True,-0.2999999999999998,0.9055385138137416,False
