id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,0,0,,0,0,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0,0,-3870,470,True,-0.1,0.1,False
QWdISEluYw==,1359207600,100252357,4.5,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,1013458100,52283073,,0,0,False,307989432000,2361252362,0.5,0,0,True,345749500,113066594.56434856,True,0.34115815937531113,0.12071643101313874,False,0,0,-306630224400,2363379625.0570145,True,0,0
QWdJUDE1cGw=,1394869500,102609865,4.5,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,1045007900,54124653,,0,0,False,318266008500,2111708243,0.4,0,0,True,349861600,116009751.5629123,False,0.3347932585007252,0.12008680416793736,False,0,0,-316871139000,2114199727.5445538,True,0,0
QWdUVG0=,641780,52377,5,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,571730,35857,,0,0,False,156042185,593582,0.2,0,0,True,70050,63474.99175265799,False,0.12252286918650412,0.11553760821633781,False,0,0,-155400405,595888.3627433918,True,0,0
QXJ0RW5SQUZT,1561,332,12.9,0.103,0.021,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.103,0.021,True,-439434,5443.134482997825,True,-0.6000000000000014,2.1023796041628637,False
Q05JMTg2NF8y,17704,809,2.8,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5352173,2093.619354132933,True,,
Q29uc3RjdG4=,472,182,23.4,0.031,0.012,constctn,Constctn,CvEm16pl3,industry,economic,False,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.031,0.012,False,-205595,3744.4257236591034,True,-1.9999999999999996,1.2041594578792296,False
Q3ZFbTE2cGwx,15205,746,3,0.586,0.022,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,14354,651,2.8,0.585,0.017,True,4053141,9894,0.1,0.591,0.001,True,851,990.1095898939673,False,0.05928661000418002,0.0707748772448224,False,0.0010000000000000009,0.027802877548915687,False,-4037936,9922.084055277903,True,-0.5,2.2022715545545237,False
Q3ZFbTE2cGwy,15205,746,3,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,14354,651,2.8,1,0,True,4053141,9894,0.1,1,0,True,851,990.1095898939673,False,0.05928661000418002,0.0707748772448224,False,0,0,-4037936,9922.084055277903,True,0,0
Q3ZFbTE2cGwz,15205,746,3,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4037936,9922.084055277903,True,0,0
Q3ZFbTE2cGw0,15205,746,3,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,14354,651,2.8,1,0,True,4053141,9894,0.1,1,0,True,851,990.1095898939673,False,0.05928661000418002,0.0707748772448224,False,0,0,-4037936,9922.084055277903,True,0,0
Q3ZMRjE=,16289,782,2.9,0.628,0.023,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,15435,671,2.6,0.629,0.016,True,4354474,10392,0.1,0.635,0.002,True,854,1030.4198173560135,False,0.055328798185941046,0.06834933524902312,False,-0.0010000000000000009,0.028017851452243798,False,-4338185,10421.381290404837,True,-0.7000000000000028,2.308679276123039,False
Q3ZMRjE4dDY0,14360,758,3.2,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4088131,9919.005192054292,True,,
Q3ZMRjI=,16289,782,2.9,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,15435,671,2.6,1,0,True,4354474,10392,0.1,1,0,True,854,1030.4198173560135,False,0.055328798185941046,0.06834933524902312,False,0,0,-4338185,10421.381290404837,True,0,0
Q3ZMRkVt,13362,723,3.3,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3812181,9573.340326134865,True,0,0
Q3ZMRlVFbTE=,1084,216,12.1,0.042,0.008,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,True,1081,245,13.8,0.044,0.01,True,301333,4545,0.9,0.044,0.001,True,3,326.62057497959313,False,0.0027752081406105457,0.302618779335177,False,-0.001999999999999995,0.012806248474865698,False,-300249,4550.129778368964,True,-0.1999999999999993,0.806225774829855,False
Q3ZMRlVFbTI=,1084,216,12.1,0.067,0.013,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,True,1081,245,13.8,0.07,0.016,True,301333,4545,0.9,0.069,0.001,True,3,326.62057497959313,False,0.0027752081406105457,0.302618779335177,False,-0.0030000000000000027,0.0206155281280883,False,-300249,4550.129778368964,True,-0.20000000000000018,1.3038404810405297,False
