id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.28,1.12,20.8,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,False,3.65,1.32,22,,,False,2.85,0.01,0.2,,,True,-0.3700000000000001,1.7311268006705922,False,,,,,0.4299999999999997,1.120044641967453,False,,
QXZnSEhTUk9j,2.93,0.16,3.4,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.97,0.18,3.7,,,True,2.51,0.01,0.2,,,True,-0.040000000000000036,0.2408318915758459,False,,,,,0.4200000000000004,0.16031219541881397,False,,
Qmx0MDB0MDk=,564,130,14,0.059,0.014,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.059,0.014,True,-198224,2930.8845081306085,True,0.1999999999999993,1.4035668847618201,False
Qmx0MTBMdHI=,13,22,102.9,0.001,0.002,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,False,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.001,0.002,False,-76665,1919.1261032042682,True,-2.0999999999999996,0.223606797749979,True
Qmx0NDB0NDk=,460,126,16.7,0.048,0.013,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.048,0.013,True,-354453,3912.029652239359,True,-5.3999999999999995,1.3038404810405297,True
Qmx0NTB0NTk=,844,170,12.2,0.089,0.018,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.089,0.018,True,-449965,4114.513458478414,True,-4.1,1.8027756377319943,False
Qmx0NjB0Njk=,648,145,13.6,0.068,0.015,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.068,0.015,True,-439851,4327.429953217036,True,-5.899999999999999,1.5033296378372907,True
Qmx0NzB0Nzk=,520,136,15.9,0.055,0.014,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.055,0.014,True,-244671,3243.8521852883496,True,-1.5999999999999996,1.4035668847618201,False
Qmx0ODB0ODk=,739,151,12.4,0.078,0.016,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.078,0.016,True,-163393,2909.920445647956,True,3.0999999999999996,1.6031219541881399,False
Qmx0OTB0OTk=,499,125,15.2,0.052,0.013,blt90t99,Blt90t99,HU3,year_structure_built,housing,True,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.052,0.013,True,-127463,2844.747616221868,True,1.5000000000000004,1.3038404810405297,False
Qmx0QmYzOQ==,5220,307,3.6,0.549,0.032,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.549,0.032,True,-1408162,6791.941843096126,True,14.20000000000001,3.2062439083762797,True
QnRSVlZFdGM=,0,0,,0,0,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,0,0,,0,0,False,1902,346,11.1,0.001,0.001,True,0,0,0,,,,-1902,346,True,-0.1,0.1,False
R1IxNWt0MTlr,954,190,12.1,0.125,0.025,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.125,0.025,True,-441585,4876.70267701446,True,-8.899999999999999,2.5079872407968904,True
R1Ixa3QxNGs=,2581,259,6.1,0.337,0.032,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.337,0.032,True,-617417,5139.530134165962,True,3.700000000000003,3.2062439083762797,False
R1IyMGt0MjRr,280,111,24,0.037,0.014,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.037,0.014,False,-206389,2801.2000999571596,True,-6.300000000000001,1.4035668847618201,True
R1IyNWt0Mjlr,18,28,94.6,0.002,0.004,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.002,0.004,False,-102384,2683.1461011283004,True,-4.8,0.4123105625617661,True
R1Iza3Bs,29,45,94.3,0.004,0.006,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.004,0.006,False,-147195,2968.3411192112003,True,-6.699999999999999,0.6082762530298219,True
R1I1MDB0OTk5,1927,240,7.6,0.252,0.03,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.252,0.03,True,-319538,3268.8224179358535,True,9.6,3.0066592756745814,True
R1Jub1JudFBk,269,103,23.2,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,194,99,31.2,,,False,59425,1926,2,,,True,75,142.86357128393507,False,0.3865979381443299,0.8846317551245699,False,,,-59156,1928.7521872962323,True,,
R1JQSTE1dDE5,511,138,16.4,0.07,0.019,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,678,183,16.4,0.088,0.023,True,222841,3644,1,0.111,0.002,True,-167,229.20078533896867,False,-0.24631268436578171,0.2877703383620441,False,-0.017999999999999988,0.029832867780352594,False,-222330,3646.6121263441223,True,-4.099999999999999,1.91049731745428,False
R1JQSTIwdDI0,453,136,18.2,0.062,0.018,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,574,161,17.1,0.074,0.021,True,228606,3500,0.9,0.113,0.002,True,-121,210.75341041131458,False,-0.21080139372822299,0.32425010878070304,False,-0.011999999999999997,0.02765863337187866,False,-228153,3502.6412890845672,True,-5.1000000000000005,1.8110770276274832,False
R1JQSTI1dDI5,1019,200,11.9,0.139,0.027,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,950,205,13.1,0.123,0.026,True,211796,3409,1,0.105,0.002,True,69,286.40006983239374,False,0.07263157894736842,0.31288379094150437,False,0.016000000000000014,0.03748332962798263,False,-210777,3414.861783440144,True,3.400000000000002,2.7073972741361767,False
R1JQSTMwdDM0,793,175,13.4,0.108,0.024,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,615,163,16.2,0.079,0.021,True,188082,3046,1,0.093,0.001,True,178,239.15267090291925,False,0.2894308943089431,0.44470718452783836,False,0.028999999999999998,0.03189043743820395,False,-187289,3051.022943211014,True,1.5,2.4020824298928627,False
R1JQSTM1cGw=,3821,329,5.2,0.521,0.041,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,4371,352,4.9,0.564,0.041,True,889842,5729,0.4,0.442,0.003,True,-550,481.814279572534,False,-0.12582932967284374,0.10305931441454934,False,-0.04299999999999993,0.0579827560572969,False,-886021,5738.438986344631,True,7.899999999999999,4.110960958218894,False
R1JQSTUwcGw=,2700,298,6.7,0.368,0.038,grpi50pl,GRPI50pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,3154,315,6.1,0.407,0.038,True,584722,5029,0.5,0.29,0.002,True,-454,433.6231082403243,False,-0.1439441978440076,0.12742375553857138,False,-0.03899999999999998,0.05374011537017761,False,-582022,5037.821453763521,True,7.800000000000001,3.8052595180880893,False
R1JQSU50Qw==,578,149,15.6,,,grpintc,GRPINtC,NA,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,302,122,24.6,,,False,109433,2779,1.5,,,True,276,192.57466084612483,False,0.9139072847682119,0.9171749317419577,False,,,-108855,2782.9915558621447,True,,
